time_days,epsilon_dot_alpha,epsilon_dot_beta_minus,epsilon_dot
3.567723351035955e-05,2951542457819.817,392611675199482.94,395563217657302.75
3.568350666419706e-05,2951902621334.7427,392460110864951.8,395412013486286.56
3.568978092104776e-05,2952258129606.5337,392308542042519.2,395260800172125.75
3.5696056281105595e-05,2952613557474.3438,392157032944361.7,395109646501836.0
3.570233274456453e-05,2952968904951.2627,392005583562540.56,394958552467491.8
3.5708610311618596e-05,2953324172050.3975,391854193889112.25,394807518061162.6
3.571488898246182e-05,2953679358784.869,391702863916132.75,394656543274917.6
3.5721168757288294e-05,2954034465167.8076,391551593635651.44,394505628100819.25
3.5727449636292126e-05,2954389491212.357,391400383039714.4,394354772530926.75
3.573373161966747e-05,2954744436931.677,391249232120366.94,394203976557298.6
3.5740014707608503e-05,2955099302338.9326,391098140869648.75,394053240171987.7
3.574629890030945e-05,2955454087447.311,390947109279594.44,393902563367041.75
3.575258419796455e-05,2955808792270.004,390796137342239.3,393751946134509.3
3.57588706007681e-05,2956163416820.222,390645225049611.6,393601388466431.9
3.576515810891441e-05,2956517961111.184,390494372393737.75,393450890354848.94
3.577144672259784e-05,2956872425156.1235,390343579366639.8,393300451791795.94
3.5777736442012766e-05,2957226808968.2886,390192845960337.2,393150072769305.5
3.5784027267353626e-05,2957581112560.9336,390042172166844.56,392999753279405.5
3.579031919881486e-05,2957935335947.3345,389891557978174.94,392849493314122.25
3.5796612236590974e-05,2958289479140.772,389741003386335.2,392699292865475.94
3.5802906380876475e-05,2958643542154.5425,389590508383332.56,392549151925487.1
3.580920163186593e-05,2958997525001.958,389440072961165.44,392399070486167.4
3.581549798975394e-05,2959351427696.3394,389289697111833.4,392249048539529.7
3.582179545473511e-05,2959705113201.1914,389139379032627.44,392099084145828.6
3.582809402700412e-05,2960051532580.3643,388989026395066.56,391949077927646.94
3.583439370675567e-05,2960397873893.598,388838733308432.4,391799131182326.0
3.584069449418447e-05,2960744137154.2393,388688499764709.5,391649243901863.75
3.5846996389485285e-05,2961090322375.6396,388538325755881.4,391499416078257.0
3.585329939285293e-05,2961436429571.1753,388388211273925.1,391349647703496.3
3.585960350448222e-05,2961782458754.2183,388238156310815.1,391199938769569.3
3.5865908724568036e-05,2962128409938.171,388088160858523.94,391050289268462.1
3.587221505330527e-05,2962474283136.4346,387938224909017.2,390900699192153.6
3.587852249088885e-05,2962820078362.427,387788348454260.2,390751168532622.6
3.588483103751376e-05,2963165795629.582,387638531486213.0,390601697281842.56
3.589114069337499e-05,2963511434951.341,387488773996833.6,390452285431784.94
3.5897451458667595e-05,2963856996341.16,387339075978074.6,390302932974415.8
3.590376333358664e-05,2964202479812.509,387189437421885.8,390153639901698.3
3.591007631832722e-05,2964547885378.8657,387039858320214.2,390004406205593.06
3.591639041308449e-05,2964893213053.724,386890338665003.06,389855231878056.8
3.592270561805362e-05,2965238462850.5884,386740878448190.56,389706116911041.1
3.592902193342981e-05,2965583634782.978,386591477661713.9,389557061296496.9
3.593533935940832e-05,2965928728864.422,386442136297504.6,389408065026369.06
3.5941657896184424e-05,2966273745108.4634,386292854347492.75,389259128092601.2
3.594797754395342e-05,2966618683528.655,386143631803602.06,389110250487130.7
3.5954298302910675e-05,2966963544138.5645,385994468657755.75,388961432201894.3
3.5960620173251554e-05,2967308326951.7715,385845364901869.3,388812673228821.06
3.596694315517148e-05,2967647489674.1606,385696252981849.75,388663900471523.94
3.5973267248865916e-05,2967984807991.3545,385547178881530.6,388515163689522.0
3.5979592454530316e-05,2968322050601.1504,385398164145153.25,388366486195754.4
3.598591877236022e-05,2968659217517.1455,385249208764622.75,388217867982139.9
3.5992246202551175e-05,2968996308752.944,385100312731842.8,388069309040595.75
3.599857474529876e-05,2969333324322.1655,384951476038710.4,387920809363032.56
3.600490440079862e-05,2969670264238.441,384802698677121.3,387772368941359.75
3.6011235169246386e-05,2970007128515.4165,384653980638969.44,387623987767484.9
3.601756705083776e-05,2970343917166.742,384505321916139.5,387475665833306.25
3.602390004576847e-05,2970680630206.0913,384356722500518.25,387327403130724.3
3.603023415423426e-05,2971017267647.136,384208182383986.2,387179199651633.3
3.6036569376430944e-05,2971353829503.5757,384059701558421.4,387031055387924.94
3.604290571255434e-05,2971690315789.109,383911280015696.7,386882970331485.8
3.6049243162800306e-05,2972026726517.454,383762917747683.94,386734944474201.4
3.6055581727364745e-05,2972363061702.336,383614614746249.0,386586977807951.3
3.6061921406443595e-05,2972699321357.495,383466371003256.5,386439070324614.0
3.60682622002328e-05,2973035505496.687,383318186510564.4,386291222016061.06
3.607460410892838e-05,2973371614133.6704,383170061260030.1,386143432874163.8
3.6080947132726374e-05,2973707647282.225,383021995243506.9,385995702890789.1
3.608729127182284e-05,2974043604956.1377,382873988452843.0,385848032057799.1
3.609363652641387e-05,2974379487169.2095,382726040879885.25,385700420367054.44
3.609998289669563e-05,2974715293935.2505,382578152516473.94,385552867810409.2
3.610633038286427e-05,2975046695552.189,382430274383790.9,385405321079343.06
3.611267898511601e-05,2975375056448.7407,382282421882834.5,385257796939283.25
3.611902870364709e-05,2975703343989.089,382134628561411.56,385110331905400.6
3.612537953865378e-05,2976031558187.0596,381986894411354.25,384962925969541.3
3.6131731490332394e-05,2976359699056.481,381839219424487.1,384815579123543.6
3.613808455887927e-05,2976687766611.2007,381691603592633.94,384668291359245.1
3.614443874449081e-05,2977015760865.0767,381544046907614.1,384521062668479.2
3.61507940473634e-05,2977343681831.9697,381396549361243.4,384373893043075.4
3.615715046769351e-05,2977671529525.767,381249110945334.25,384226782474860.0
3.616350800567761e-05,2977999303960.36,381101731651695.25,384079730955655.6
3.616986666151223e-05,2978327005149.649,380954411472131.44,383932738477281.06
3.617622643539391e-05,2978654633107.551,380807150398445.1,383785805031552.7
3.618258732751925e-05,2978982187847.9927,380659948422433.56,383638930610281.56
3.618894933808486e-05,2979309669384.9155,380512805535892.56,383492115205277.5
3.61953124672874e-05,2979637077732.2676,380365721730611.06,383345358808343.3
3.6201676715323556e-05,2979964412904.0127,380218696998378.8,383198661411282.8
3.6208042082390066e-05,2980291674914.122,380071731330978.2,383052023005892.3
3.621440856868368e-05,2980618863776.583,379924824720189.6,382905443583966.2
3.62207761744012e-05,2980945979505.397,379777977157790.06,382758923137295.44
3.6227144899739455e-05,2981273022114.569,379631188635552.75,382612461657667.3
3.623351474489529e-05,2981599991618.1196,379484459145246.56,382466059136864.7
3.623988571006563e-05,2981926888030.086,379337788678639.25,382319715566669.3
3.624625779544739e-05,2982249900366.447,379191137347245.7,382173387247612.1
3.6252631001237546e-05,2982569371341.7954,379044508705691.4,382027078077033.2
3.6259005327633096e-05,2982888771317.2466,378897939053937.94,381880827825255.2
3.626538077483108e-05,2983208100306.839,378751428383739.2,381734636484046.0
3.627175734302856e-05,2983527358324.6177,378604976686845.06,381588504045169.7
3.6278135032422656e-05,2983846545384.644,378458583955004.75,381442430500389.4
3.62845138432105e-05,2984165661500.984,378312250179959.7,381296415841460.7
3.629089377558927e-05,2984484706687.72,378165975353451.2,381150460060138.94
3.629727482975618e-05,2984803680958.9473,378019759467217.06,381004563148176.0
3.6303657005908467e-05,2985122584328.769,377873602512988.7,380858725097317.44
3.631004030424341e-05,2985441416811.2993,377727504482495.25,380712945899306.56
3.631642472495834e-05,2985760178420.667,377581465367464.3,380567225545885.0
3.632281026825059e-05,2986078869171.011,377435485159616.56,380421564028787.56
3.632919693431754e-05,2986397489076.483,377289563850670.9,380275961339747.4
3.633558472335662e-05,2986716038151.2363,377143701432342.1,380130417470493.4
3.6341973635565275e-05,2987034516409.454,376997897896344.5,379984932412753.94
3.6348363671141004e-05,2987352923865.314,376852153234383.0,379839506158248.3
3.635475483028131e-05,2987671260533.0156,376706467438162.7,379694138698695.7
3.636114711318377e-05,2987989526426.7656,376560840499386.06,379548830025812.8
3.636754052004597e-05,2988307721560.7812,376415272409749.56,379403580131310.4
3.6373935051065526e-05,2988625845949.294,376269763160946.0,379258389006895.3
3.638033070644012e-05,2988943899606.5464,376124312744667.3,379113256644273.9
3.6386727486367425e-05,2989257707747.347,375978881041877.9,378968138749625.25
3.639312539104519e-05,2989567991287.052,375833474944063.25,378823042935350.3
3.639952442067117e-05,2989878206290.4727,375688127640266.5,378678005846557.0
3.640592457544317e-05,2990188352771.8447,375542839122164.1,378533027474936.0
3.6412325855559024e-05,2990498430745.4165,375397609381434.2,378388107812179.6
3.6418728261216607e-05,2990808440225.445,375252438409747.2,378243246849972.6
3.642513179261381e-05,2991118381226.198,375107326198771.6,378098444579997.8
3.643153644994859e-05,2991428253761.9556,374962272740172.6,377953700993934.56
3.64379422334189e-05,2991738057847.011,374817278025610.75,377809016083457.75
3.6444349143222775e-05,2992047793495.66,374672342046744.44,377664389840240.1
3.645075717955825e-05,2992357460722.2246,374527464795227.7,377519822255949.94
3.6457166342623385e-05,2992667059541.021,374382646262710.6,377375313322251.6
3.646357663261632e-05,2992976589966.3896,374237886440840.3,377230863030806.7
3.646998804973519e-05,2993286052012.6753,374093185321260.2,377086471373272.9
3.647640059417818e-05,2993595445694.2373,373948542895608.6,376942138341302.9
3.648281426614351e-05,2993904771025.443,373803959155523.6,376797863926549.06
3.648922906582943e-05,2994214028020.6714,373659434092636.8,376653648120657.5
3.6495644993434234e-05,2994523216694.3164,373514967698578.7,376509490915273.0
3.6502062049156236e-05,2994832337060.777,373370559964971.94,376365392302032.7
3.65084802331938e-05,2995141389134.4688,373226210883441.25,376221352272575.75
3.651489954574532e-05,2995450372929.814,373081920445602.6,376077370818532.44
3.652131998700922e-05,2995759288461.2476,372937688643073.25,375933447931534.5
3.652774155718396e-05,2996068135743.2217,372793515467462.2,375789583603205.44
3.653416425646804e-05,2996372456890.508,372649361945576.7,375645734402467.2
3.6540588085060005e-05,2996673170340.005,372505236066850.75,375501909237190.75
3.65470130431584e-05,2996973817844.189,372361168771410.94,375358142589255.1
3.655343913096183e-05,2997274399417.4927,372217160050858.0,375214434450275.5
3.6559866348668945e-05,2997574915074.3584,372073209896790.44,375070784811864.8
3.6566294696478404e-05,2997875364829.2363,371929318300801.7,374927193665630.94
3.657272417458893e-05,2998175748696.5903,371785485254479.25,374783661003175.8
3.657915478319924e-05,2998476066690.8916,371641710749411.7,374640186816102.56
3.658558652250813e-05,2998776318826.63,371497994777181.75,374496771096008.4
3.6592019392714415e-05,2999076505118.2944,371354337329367.44,374353413834485.75
3.659845339401692e-05,2999376625580.3906,371210738397546.0,374210115023126.4
3.6604888526614545e-05,2999676680227.4414,371067197973287.75,374066874653515.2
3.6611324790706204e-05,2999976669073.968,370923716048162.06,373923692717236.0
3.661776218649084e-05,3000276592134.514,370780292613733.8,373780569205868.3
3.662420071416745e-05,3000576449423.6216,370636927661564.06,373637504110987.7
3.6630640373935045e-05,3000876240955.857,370493621183210.44,373494497424166.3
3.6637081165992684e-05,3001175966745.7886,370350373170227.4,373351549136973.2
3.6643523090539466e-05,3001475626807.994,370207183614165.8,373208659240973.8
3.664996614777451e-05,3001775221157.07,370064052506571.8,373065827727728.9
3.665641033789698e-05,3002074749807.6167,369920979838989.4,372923054588797.0
3.666285566110607e-05,3002374212774.2466,369777965602957.44,372780339815731.7
3.6669302117601014e-05,3002673610071.585,369635009790012.9,372637683400084.44
3.667574970758108e-05,3002972941714.2715,369492112391689.75,372495085333404.0
3.6682198431245575e-05,3003272207716.946,369349273399513.9,372352545607230.8
3.668864828879382e-05,3003567316382.6143,369206460578714.9,372210027895097.5
3.669509928042519e-05,3003858187038.829,369063673253985.7,372067531441024.5
3.67015514063391e-05,3004148994440.0586,368920944286496.0,371925093280936.06
3.670800466673499e-05,3004439738600.917,368778273667765.75,371782713406366.7
3.671445906181233e-05,3004730419536.0337,368635661389310.3,371640391808846.4
3.672091459177064e-05,3005021037260.0522,368493107442640.6,371498128479900.7
3.6727371256809464e-05,3005311591787.622,368350611819267.4,371355923411055.0
3.673382905712838e-05,3005602083133.405,368208174510694.4,371213776593827.75
3.674028799292701e-05,3005892511312.0713,368065795508422.2,371071688019734.25
3.674674806440501e-05,3006182876338.305,367923474803949.94,370929657680288.25
3.675320927176205e-05,3006473178226.7954,367781212388770.6,370787685566997.44
3.6759671615197875e-05,3006763416992.2495,367639008254375.8,370645771671368.06
3.6766135094912226e-05,3007053592649.38,367496862392252.5,370503915984901.9
3.6772599711104906e-05,3007343705212.909,367354774793884.5,370362118499097.44
3.677906546397573e-05,3007633754697.571,367212745450751.0,370220379205448.56
3.678553235372458e-05,3007923741118.109,367070774354328.0,370078698095446.1
3.679200038055135e-05,3008213664489.281,366928861496088.3,369937075160577.56
3.679846954465595e-05,3008503524825.8516,366787006867502.1,369795510392328.0
3.680493984623837e-05,3008793322142.594,366645210460033.5,369654003782176.1
3.6811411285498616e-05,3009083056454.297,366503472265145.3,369512555321599.6
3.6817883862636716e-05,3009372727775.7563,366361792274296.5,369371165002072.25
3.682435757785275e-05,3009662336121.779,366220170478940.0,369229832815061.75
3.683083243134682e-05,3009951881507.18,366078606870529.2,369088558752036.4
3.683730842331908e-05,3010241363946.7915,365937101440510.4,368947342804457.2
3.68437855539697e-05,3010530783455.448,365795654180327.8,368806184963783.25
3.6850263823498896e-05,3010814658189.1655,365654226458272.56,368665041116461.75
3.685674323210692e-05,3011095715457.1133,365512837444511.4,368523933159968.5
3.686322377999406e-05,3011376712177.2114,365371506547211.25,368382883259388.44
3.686970546736064e-05,3011657648364.2637,365230233757808.5,368241891406172.75
3.6876188294407e-05,3011938524033.0815,365089019067733.4,368100957591766.44
3.6882672261333546e-05,3012219339198.4917,364947862468412.7,367960081807611.2
3.68891573683407e-05,3012500093875.326,364806763951272.8,367819264045148.1
3.689564361562892e-05,3012780788078.4316,364665723507731.94,367678504295810.4
3.69021310033987e-05,3013061421822.658,364524741129208.6,367537802551031.3
3.690861953185058e-05,3013341995122.876,364383816807115.5,367397158802238.4
3.691510920118512e-05,3013622507993.954,364242950532862.6,367256573040856.56
3.692160001160292e-05,3013902960450.776,364102142297855.9,367116045258306.6
3.692809196330463e-05,3014183352508.242,363961392093497.94,366975575446006.2
3.6934585056490914e-05,3014463684181.248,363820699911187.6,366835163595368.9
3.6941079291362475e-05,3014743955484.7144,363680065742321.25,366694809697805.94
3.694757466812007e-05,3015024166433.568,363539489578289.75,366554513744723.3
3.6954071186964464e-05,3015304317042.7363,363398971410482.4,366414275727525.1
3.696056884809648e-05,3015584407327.166,363258511230282.25,366274095637609.44
3.696706765171697e-05,3015864437301.813,363118109029071.5,366133973466373.3
3.6973567598026814e-05,3016144406981.6406,362977764798227.8,365993909205209.44
3.6980068687226915e-05,3016424316381.624,362837478529124.9,365853902845506.5
3.698657091951825e-05,3016704165516.7456,362697250213133.2,365713954378649.94
3.699307429510181e-05,3016983954402.0024,362557079841618.6,365574063796020.6
3.699957881417861e-05,3017263683052.4,362416967405945.4,365434231088997.75
3.700608447694972e-05,3017543351482.9473,362276912897473.2,365294456248956.1
3.701259128361623e-05,3017815182704.892,362136867724392.75,365154682907097.6
3.7019099234379265e-05,3018086524191.0107,361996877732706.06,365014964256897.06
3.702560832944001e-05,3018357807837.6016,361856945610523.75,364875303418361.4
3.703211856899966e-05,3018629033659.636,361717071349196.06,364735700382855.7
3.703862995325945e-05,3018900201672.1006,361577254940069.7,364596155141741.8
3.704514248242065e-05,3019171311889.9814,361437496374491.5,364456667686381.5
3.7051656156684584e-05,3019442364328.2803,361297795643798.5,364317238008126.75
3.705817097625259e-05,3019713359002.012,361158152739328.44,364177866098330.44
3.706468694132604e-05,3019984295926.195,361018567652415.4,364038551948341.56
3.7071204052106346e-05,3020255175115.859,360879040374388.2,363899295549504.06
3.7077722308794974e-05,3020525996586.0415,360739570896572.06,363760096893158.1
3.70842417115934e-05,3020796760351.7974,360600159210291.7,363620955970643.5
3.7090762260703145e-05,3021067466428.1865,360460805306862.44,363481872773290.6
3.709728395632577e-05,3021338114830.2734,360321509177603.2,363342847292433.44
3.7103806798662865e-05,3021608705573.1396,360182270813822.5,363203879519395.6
3.711033078791607e-05,3021879238671.871,360043090206830.06,363064969445501.94
3.711685592428702e-05,3022149714141.5684,359903967347929.25,362926117062070.8
3.7123382207977436e-05,3022420131997.336,359764902228422.7,362787322360420.0
3.712990963918904e-05,3022690492254.2974,359625894839606.4,362648585331860.7
3.713643821812362e-05,3022960794927.574,359486945172773.6,362509905967701.2
3.714296794498295e-05,3023231040032.302,359348053219216.7,362371284259249.0
3.714949881996889e-05,3023501227583.6284,359209218970220.3,362232720197803.94
3.7156030843283326e-05,3023771357596.7114,359070442417067.06,362094213774663.75
3.7162564015128155e-05,3024041430086.7153,358931723551038.94,361955764981125.6
3.7169098335705324e-05,3024308667022.8447,358793047151499.7,361817355818522.56
3.7175633805216815e-05,3024570447588.246,358654398826219.6,361678969273807.9
3.7182170423864654e-05,3024832173007.3145,358515808126189.4,361540640299196.7
3.718870819185089e-05,3025093843295.1763,358377275042679.56,361402368885974.75
3.71952471093776e-05,3025355458466.9487,358238799566958.2,361264155025425.1
3.720178717664694e-05,3025617018537.771,358100381690290.9,361125998708828.6
3.7208328393861034e-05,3025878523522.783,357962021403936.1,360987899927458.94
3.721487076122209e-05,3026139973437.139,357823718699153.6,360849858672590.75
3.722141427893236e-05,3026401368296.003,357685473567194.94,360711874935490.94
3.722795894719409e-05,3026662708114.5415,357547285999311.2,360573948707425.75
3.723450476620958e-05,3026923992907.9395,357409155986747.6,360436079979655.56
3.724105173618117e-05,3027185222691.3867,357271083520748.6,360298268743440.0
3.724759985731124e-05,3027446397480.0815,357133068592552.75,360160514990032.8
3.72541491298022e-05,3027707517289.23,356995111193396.56,360022818710685.8
3.72606995538565e-05,3027968582134.0537,356857211314510.5,359885179896644.56
3.72672511296766e-05,3028229592029.7803,356719368947123.6,359747598539153.4
3.727380385746503e-05,3028490546991.6475,356581584082462.56,359610074629454.2
3.7280357737424335e-05,3028751447034.896,356443856711745.94,359472608158780.8
3.728691276975711e-05,3029012292174.783,356306186826193.7,359335199118368.5
3.729346895466596e-05,3029273082426.5737,356168574417019.56,359197847499446.1
3.7300026292353574e-05,3029533817805.541,356031019475434.2,359060553293239.75
3.7306584783022616e-05,3029794498326.968,355893521992645.1,358923316490972.06
3.7313144426875834e-05,3030055124006.1475,355756081959855.3,358786137083861.44
3.731970522411599e-05,3030315694858.381,355618699368264.25,358649015063122.6
3.732626717494588e-05,3030576210898.9766,355481374209070.4,358511950419969.4
3.733283027956833e-05,3030829822339.0186,355344074031178.6,358374903853517.6
3.733939453818624e-05,3031082085823.682,355206825096791.56,358237907182615.25
3.734595995100249e-05,3031334296869.0225,355069633528880.9,358100967825749.9
3.735252651822005e-05,3031586455490.298,354932499318637.4,357964085774127.7
3.7359094240041876e-05,3031838561702.7666,354795422457243.8,357827261018946.56
3.7365663116670995e-05,3032090615521.6978,354658402935885.06,357690493551406.75
3.737223314831045e-05,3032342616962.3755,354521440745737.44,357553783362699.8
3.737880433516334e-05,3032594566040.0854,354384535877977.8,357417130444017.9
3.738537667743278e-05,3032846462770.1245,354247688323775.1,357280534786545.25
3.739195017532192e-05,3033098307167.803,354110898074298.75,357143996381466.56
3.739852482903396e-05,3033350099248.4336,353974165120712.44,357007515219960.9
3.740510063877214e-05,3033601839027.34,353837489454176.3,356871091293203.6
3.741167760473971e-05,3033853526519.8574,353700871065848.3,356734724592368.2
3.7418255727139964e-05,3034105161741.3267,353564309946881.0,356598415108622.3
3.7424835006176256e-05,3034356744707.0977,353427806088425.2,356462162833132.3
3.7431415442051957e-05,3034608275432.534,353291359481626.3,356325967757058.9
3.743799703497046e-05,3034859753933.0015,353154970117627.2,356189829871560.2
3.744457978513523e-05,3035111180223.878,353018637987566.2,356053749167790.06
3.745116369274972e-05,3035362554320.552,352882363082581.5,355917725636902.06
3.745774875801747e-05,3035613876238.4175,352746145393803.25,355781759270041.7
3.746433498114202e-05,3035865145992.879,352609984912359.7,355645850058352.56
3.747092236232695e-05,3036116363599.35,352473881629376.5,355509997992975.9
3.74775109017759e-05,3036367529073.257,352337835535975.2,355374203065048.44
3.748410059969251e-05,3036618642430.023,352201846623272.94,355238465265702.94
3.749069145628049e-05,3036866039290.105,352065900158007.2,355102766197297.3
3.749728347174356e-05,3037108907392.571,351929992829162.2,354967101736554.75
3.750387664628549e-05,3037351725754.062,351794142611006.2,354831494336760.25
3.751047098011008e-05,3037594494389.948,351658349494652.56,354695943989042.5
3.751706647342116e-05,3037837213315.597,351522613471207.5,354560450684523.1
3.752366312642262e-05,3038079882546.396,351386934531775.9,354425014414322.25
3.7530260939318365e-05,3038322502097.735,351251312667456.94,354289635169554.7
3.753685991231233e-05,3038565071985.013,351115747869350.1,354154312941335.1
3.75434600456085e-05,3038807592223.636,350980240128546.56,354019047720770.2
3.75500613394109e-05,3039050062829.029,350844789436138.4,353883839498967.4
3.755666379392357e-05,3039292483816.607,350709395783209.06,353748688267025.7
3.75632674093506e-05,3039534855201.805,350574059160844.9,353613594016046.7
3.756987218589613e-05,3039777177000.0747,350438779560121.6,353478556737121.7
3.7576478123764295e-05,3040019449226.857,350303556972117.3,353343576421344.2
3.7583085223159316e-05,3040261671897.618,350168391387902.8,353208653059800.44
3.7589693484285414e-05,3040503845027.821,350033282798546.2,353073786643574.0
3.759630290734685e-05,3040745968632.9443,349898231195114.75,352938977163747.7
3.760291349254794e-05,3040988042728.475,349763236568667.75,352804224611396.25
3.760952524009302e-05,3041230067329.9033,349628298910263.7,352669528977593.56
3.761613815018646e-05,3041472042452.7334,349493418210957.7,352534890253410.44
3.762275222303268e-05,3041713968112.4736,349358594461799.06,352400308429911.56
3.762936745883613e-05,3041955844324.649,349223827653835.44,352265783498160.06
3.7635983857801274e-05,3042197671104.78,349089117778112.6,352131315449217.4
3.764260142013266e-05,3042439448468.4067,348954464825667.6,351996904274136.06
3.764922014603482e-05,3042680603055.361,348819866880208.3,351862547483263.7
3.765584003571236e-05,3042914176597.0845,348685300756835.1,351728214933432.2
3.76624610893699e-05,3043147703092.326,348550791482932.5,351593939186024.8
3.76690833072121e-05,3043381182556.5537,348416339049533.4,351459720232089.94
3.767570668944368e-05,3043614615005.24,348281943447670.1,351325558062675.4
3.7682331236269346e-05,3043848000453.859,348147604668368.7,351191452668822.56
3.768895694789389e-05,3044081338917.901,348013322702652.25,351057404041570.1
3.769558382452212e-05,3044314630412.863,347879097541542.6,350923412171955.5
3.770221186635886e-05,3044547874954.2466,347744929176055.6,350789477051009.9
3.770884107360901e-05,3044781072557.562,347610817597204.1,350655598669761.7
3.771547144647747e-05,3045014223238.332,347476762795997.25,350521777019235.56
3.772210298516921e-05,3045247327012.0864,347342764763440.9,350388012090452.94
3.77287356898892e-05,3045480383894.361,347208823490537.9,350254303874432.25
3.773536956084247e-05,3045713393900.6963,347074938968287.1,350120652362187.8
3.774200459823408e-05,3045946357046.6484,346941111187684.56,349987057544731.2
3.774864080226912e-05,3046179273347.78,346807340139720.1,349853519413067.9
3.775527817315274e-05,3046412142819.657,346673625815382.75,349720037958202.44
3.776191671109009e-05,3046644965477.8594,346539968205658.1,349586613171136.0
3.776855641628637e-05,3046877741337.969,346406367301526.56,349453245042864.56
3.777519728894684e-05,3047110470415.5835,346272823093964.3,349319933564379.9
3.7781839329276765e-05,3047343152726.3013,346139335573948.4,349186678726674.7
3.778848253748145e-05,3047575788285.7354,346005904732446.25,349053480520732.0
3.779512691376625e-05,3047808377109.5005,345872530560427.1,348920338937536.6
3.780177245833656e-05,3048040919213.224,345739213048853.4,348787253968066.6
3.780841917139779e-05,3048273414612.542,345605952188684.94,348654225603297.5
3.781506705315539e-05,3048499413612.7646,345472730791940.44,348521230205553.2
3.782171610381486e-05,3048723750713.8813,345339561675471.1,348388285426185.0
3.782836632358173e-05,3048948043473.651,345206449132926.06,348255397176399.7
3.7835017712661564e-05,3049172291907.63,345073393155262.44,348122565447170.06
3.784167027125997e-05,3049396496031.372,344940393733429.0,347989790229460.4
3.784832399958257e-05,3049620655860.4526,344807450858373.8,347857071514234.25
3.7854978897835045e-05,3049844771410.447,344674564521041.4,347724409292451.8
3.786163496622311e-05,3050068842696.9336,344541734712373.5,347591803555070.44
3.78682922049525e-05,3050292869735.513,344408961423305.56,347459254293041.06
3.787495061422901e-05,3050516852541.7783,344276244644771.94,347326761497313.7
3.788161019425844e-05,3050740791131.345,344143584367702.44,347194325158833.8
3.788827094524667e-05,3050964685519.824,344010980583024.4,347061945268544.2
3.789493286739956e-05,3051188535722.838,343878433281659.94,346929621817382.75
3.790159596092306e-05,3051412341756.0215,343745942454529.8,346797354796285.8
3.790826022602313e-05,3051636103635.009,343613508092547.8,346665144196182.8
3.791492566290576e-05,3051859821375.452,343481130186627.3,346532990008002.75
3.792159227177699e-05,3052083494993.0,343348808727678.4,346400892222671.4
3.7928260052842894e-05,3052307124503.322,343216543706605.75,346268850831109.06
3.7934929006309576e-05,3052530709922.083,343084335114309.94,346136865824232.0
3.7941599132383186e-05,3052754251264.963,342952182941691.4,346004937192956.3
3.794827043126989e-05,3052977748547.643,342820087179642.75,345873064928190.4
3.7954942903175924e-05,3053201201785.822,342688047819056.6,345741249020842.44
3.796161654830753e-05,3053424610995.1997,342556064850821.9,345609489461817.06
3.796829136687099e-05,3053647976191.4863,342424138265820.56,345477786242012.06
3.7974967359072646e-05,3053866198350.128,342292257747890.44,345346123946240.56
3.798164452511886e-05,3054081450069.525,342160427631812.25,345214509081881.75
3.7988322865216004e-05,3054296660131.286,342028653817944.6,345082950478075.94
3.7995002379570544e-05,3054511828551.03,341896936297170.0,344951448125721.0
3.800168306838893e-05,3054726955344.3853,341765275060364.9,344820002015709.25
3.800836493187768e-05,3054942040526.9863,341633670098400.06,344688612138927.06
3.801504797024332e-05,3055157084114.477,341502121402147.4,344557278486261.9
3.8021732183692454e-05,3055372086122.508,341370628962470.0,344426001048592.5
3.802841757243167e-05,3055587046566.736,341239192770232.56,344294779816799.3
3.803510413666765e-05,3055801965462.827,341107812816292.25,344163614781755.06
3.804179187660706e-05,3056016842826.45,340976489091506.3,344032505934332.75
3.804848079245664e-05,3056231678673.2925,340845221586724.6,343901453265397.94
3.805517088442314e-05,3056446473019.033,340714010292796.5,343770456765815.56
3.8061862152713364e-05,3056661225879.37,340582855200566.4,343639516426445.75
3.8068554597534145e-05,3056875937270.0083,340451756300874.2,343508632238144.2
3.8075248219092345e-05,3057090607206.651,340320713584561.25,343377804191767.9
3.8081943017594876e-05,3057305235705.0234,340189727042458.0,343247032278163.0
3.8088638993248686e-05,3057519822780.84,340058796665397.5,343116316488178.3
3.809533614626075e-05,3057734368449.8413,339927922444206.44,342985656812656.25
3.810203447683809e-05,3057948872727.7603,339797104369707.75,342855053242435.5
3.810873398518774e-05,3058163335630.349,339666342432722.56,342724505768352.94
3.811543467151681e-05,3058377757173.354,339535636624067.1,342594014381240.5
3.812213653603241e-05,3058592137372.5415,339404986934555.6,342463579071928.2
3.8128839578941714e-05,3058806476243.679,339274393354996.1,342333199831239.8
3.813554380045191e-05,3059016168435.452,339143849417607.6,342202865586043.06
3.8142249200770244e-05,3059222440214.998,339013356785528.25,342072579225743.25
3.814895578010396e-05,3059428673013.653,338882920178963.2,341942348851976.8
3.81556635386604e-05,3059634866847.086,338752539588718.5,341812174455565.56
3.816237247664688e-05,3059841021730.9785,338622215005598.0,341682056027329.0
3.81690825942708e-05,3060047137681.018,338491946420398.2,341551993558079.2
3.817579389173955e-05,3060253214712.8975,338361733823917.06,341421987038629.94
3.818250636926062e-05,3060459252842.3193,338231577206946.6,341292036459788.94
3.818922002704147e-05,3060665252084.9883,338101476560273.75,341162141812358.75
3.8195934865289636e-05,3060871212456.6226,337971431874686.1,341032303087142.75
3.820265088421268e-05,3061077133972.946,337841443140963.0,340902520274935.94
