time_days,epsilon_dot_alpha,epsilon_dot_beta_minus,epsilon_dot
4.4290293692761664e-05,18133723662724.742,3806470351772528.0,3824604075435252.5
4.429808128721633e-05,18135769742058.926,3805214926639107.0,3823350696381166.0
4.430587025096938e-05,18137816181156.574,3803959280763449.5,3822097096944606.0
4.4313660584261575e-05,18139862980080.92,3802703414106763.5,3820843277086844.5
4.4321452287333716e-05,18141872134556.11,3801458654914057.0,3819600527048613.0
4.432924536042666e-05,18143871814798.047,3800216606224157.5,3818360478038955.5
4.4337039803781296e-05,18145871846645.055,3798974339144027.5,3817120210990672.5
4.434483561763856e-05,18147872230158.953,3797731853635252.5,3815879725865411.5
4.4352632802239426e-05,18149872965401.582,3796489149659429.0,3814639022624830.5
4.4360431357824916e-05,18151874052434.78,3795246227178144.0,3813398101230579.0
4.4368231284636096e-05,18153875491320.426,3794003086152988.5,3812156961644309.0
4.437603258291405e-05,18155877282120.34,3792759726545527.5,3810915603827648.0
4.438383525289994e-05,18157879424896.44,3791516148317321.5,3809674027742218.0
4.4391639294834954e-05,18159881919710.598,3790272351429941.0,3808432233349651.5
4.439944470896032e-05,18161884766624.734,3789028335844936.0,3807190220611560.5
4.4407251495517313e-05,18163887965700.707,3787784101523849.0,3805947989489549.5
4.4415059654747255e-05,18165891517000.492,3786539648428222.0,3804705539945222.5
4.4422869186891484e-05,18167895420585.992,3785294976519584.0,3803462871940170.0
4.443068009219142e-05,18169899676519.164,3784050085759475.5,3802219985435994.5
4.443849237088849e-05,18171904284861.945,3782804976109394.0,3800976880394256.0
4.444630602322419e-05,18173909245676.324,3781559647530867.5,3799733556776544.0
4.445412104944005e-05,18175914559024.25,3780314099985395.5,3798490014544420.0
4.446193744977763e-05,18177920224967.72,3779068333434482.0,3797246253659449.5
4.446975522447855e-05,18179926243568.72,3777822347839610.0,3796002274083178.5
4.447757437378447e-05,18181932614889.293,3776576143162275.5,3794758075777165.0
4.448539489793708e-05,18183939338991.41,3775329719363947.0,3793513658702938.5
4.449321679717812e-05,18185946415937.137,3774083076406111.0,3792269022822048.0
4.450104007174938e-05,18187936653302.004,3772841297879321.0,3791029234532623.0
4.450886472189267e-05,18189897639260.785,3771608053803545.0,3789797951442806.0
4.4516690747849875e-05,18191858970021.02,3770374592885655.5,3788566451855676.5
4.45245181498629e-05,18193820645643.3,3769140915087513.5,3787334735733157.0
4.4532346928173696e-05,18195782666188.277,3767907020371001.0,3786102803037189.5
4.454017708302426e-05,18197745031716.61,3766672908697965.5,3784870653729682.0
4.454800861465663e-05,18199707742288.918,3765438580030260.5,3783638287772549.5
4.4555841523312876e-05,18201670797965.914,3764204034329727.5,3782405705127693.5
4.456367580923514e-05,18203634198808.25,3762969271558216.5,3781172905757025.0
4.457151147266557e-05,18205597944876.637,3761734291677561.5,3779939889622438.0
