time_days,Nuclei:Re188 top 20
1.2022064877993026e-05,8.119755047844528e-89
1.2024178726377662e-05,8.119755047759208e-89
1.2026292946441793e-05,8.119755047673873e-89
1.202840753825077e-05,8.119755047588523e-89
1.2030522501869958e-05,8.119755047503159e-89
1.2032637837364735e-05,8.11975504741778e-89
1.2034753544800484e-05,8.119755047332385e-89
1.2036869624242604e-05,8.119755047246976e-89
1.203898607575651e-05,8.119755047161551e-89
1.204110289940762e-05,8.119755047076111e-89
1.2043220095261365e-05,8.119755046990657e-89
1.2045337663383193e-05,8.119755046905188e-89
1.204745560383856e-05,8.119755046819702e-89
1.2049573916692932e-05,8.119755046734203e-89
1.2051692602011791e-05,8.119755046648688e-89
1.2053811659860622e-05,8.119755046563158e-89
1.2055931090304936e-05,8.119755046477613e-89
1.205805089341024e-05,8.119755046392055e-89
1.206017106924206e-05,8.11975504630648e-89
1.2062291617865934e-05,8.11975504622089e-89
1.2064412539347413e-05,8.119755046135284e-89
1.2066533833752049e-05,8.119755046049663e-89
1.2068655501145422e-05,8.119755045964029e-89
1.2070777541593109e-05,8.119755045878379e-89
1.2072899955160708e-05,8.119755045792713e-89
1.2075022741913823e-05,8.119755045707034e-89
1.2077145901918073e-05,8.119755045621338e-89
1.2079269435239086e-05,8.119755045535627e-89
1.20813933419425e-05,8.119755045449902e-89
1.2083517622093972e-05,8.119755045364161e-89
1.2085642275759164e-05,8.119755045278406e-89
1.208776730300375e-05,8.119755045192635e-89
1.2089892703893416e-05,8.119755045106851e-89
1.2092018478493862e-05,8.119755045021049e-89
1.2094144626870797e-05,8.119755044935234e-89
1.2096271149089946e-05,8.119755044849402e-89
1.2098398045217035e-05,8.119755044763556e-89
1.2100525315317814e-05,8.119755044677695e-89
1.2102652959458035e-05,8.119755044591819e-89
1.210478097770347e-05,8.119755044505927e-89
1.2106909370119895e-05,8.119755044420019e-89
1.2109038136773103e-05,8.119755044334098e-89
1.2111167277728895e-05,8.119755044248162e-89
1.2113296793053085e-05,8.11975504416221e-89
1.2115426682811497e-05,8.119755044076242e-89
1.2117556947069973e-05,8.119755043990262e-89
1.2119687585894356e-05,8.119755043904265e-89
1.2121818599350509e-05,8.119755043818251e-89
1.2123949987504302e-05,8.119755043732224e-89
1.2126081750421618e-05,8.119755043646182e-89
1.2128213888168358e-05,8.119755043560123e-89
1.2130346400810421e-05,8.11975504347405e-89
1.213247928841373e-05,8.119755043387964e-89
1.2134612551044211e-05,8.11975504330186e-89
1.2136746188767809e-05,8.119755043215743e-89
1.2138880201650473e-05,8.119755043129608e-89
1.2141014589758171e-05,8.11975504304346e-89
1.2143149353156875e-05,8.119755042957295e-89
1.214528449191258e-05,8.119755042871118e-89
1.2147420006091276e-05,8.119755042784922e-89
1.2149555895758982e-05,8.119755042698715e-89
1.2151692160981716e-05,8.11975504261249e-89
1.215382880182551e-05,8.11975504252625e-89
1.2155965818356418e-05,8.119755042439996e-89
1.2158103210640488e-05,8.119755042353726e-89
1.2160240978743794e-05,8.119755042267441e-89
1.2162379122732416e-05,8.119755042181141e-89
1.2164517642672447e-05,8.119755042094827e-89
1.216665653862999e-05,8.119755042008496e-89
1.2168795810671159e-05,8.119755041922149e-89
1.2170935458862082e-05,8.119755041835788e-89
1.2173075483268899e-05,8.119755041749412e-89
1.2175215883957757e-05,8.119755041663022e-89
1.2177356660994821e-05,8.119755041576615e-89
1.2179497814446264e-05,8.119755041490193e-89
1.218163934437827e-05,8.119755041403756e-89
1.2183781250857039e-05,8.119755041317305e-89
1.2185923533948775e-05,8.119755041230837e-89
1.2188066193719701e-05,8.119755041144356e-89
1.219020923023605e-05,8.119755041057857e-89
1.2192352643564062e-05,8.119755040971345e-89
1.2194496433769993e-05,8.119755040884816e-89
1.219664060092011e-05,8.119755040798273e-89
1.2198785145080696e-05,8.119755040711714e-89
1.2200930066318032e-05,8.11975504062514e-89
1.2203075364698425e-05,8.119755040538553e-89
1.2205221040288189e-05,8.119755040451948e-89
1.2207367093153647e-05,8.119755040365328e-89
1.2209513523361139e-05,8.119755040278693e-89
1.2211660330977009e-05,8.119755040192044e-89
1.2213807516067617e-05,8.11975504010538e-89
1.2215955078699339e-05,8.1197550400187e-89
1.2218103018938555e-05,8.119755039932003e-89
1.2220251336851659e-05,8.119755039845291e-89
1.222240003250506e-05,8.119755039758567e-89
1.2224549105965179e-05,8.119755039671824e-89
1.2226698557298438e-05,8.11975503958507e-89
1.2228848386571285e-05,8.119755039498296e-89
1.2230998593850174e-05,8.11975503941151e-89
1.2233149179201565e-05,8.119755039324709e-89
1.223530014269194e-05,8.11975503923789e-89
1.2237451484387783e-05,8.119755039151058e-89
1.2239603204355601e-05,8.119755039064209e-89
1.2241755302661896e-05,8.119755038977345e-89
1.2243907779373198e-05,8.119755038890467e-89
1.2246060634556042e-05,8.119755038803574e-89
1.2248213868276974e-05,8.119755038716664e-89
1.225036748060255e-05,8.119755038629739e-89
1.2252521471599347e-05,8.119755038542801e-89
1.2254675841333938e-05,8.119755038455845e-89
1.2256830589872924e-05,8.119755038368873e-89
1.225898571728291e-05,8.119755038281889e-89
1.2261141223630509e-05,8.119755038194887e-89
1.226329710898235e-05,8.119755038107873e-89
1.2265453373405079e-05,8.11975503802084e-89
1.2267610016965341e-05,8.119755037933794e-89
1.226976703972981e-05,8.119755037846732e-89
1.2271924441765152e-05,8.119755037759655e-89
1.2274082223138057e-05,8.119755037672562e-89
1.2276240383915228e-05,8.119755037585454e-89
1.2278398924163371e-05,8.11975503749833e-89
1.2280557843949212e-05,8.119755037411192e-89
1.2282717143339486e-05,8.119755037324037e-89
1.2284876822400935e-05,8.119755037236869e-89
1.2287036881200321e-05,8.119755037149683e-89
1.2289197319804412e-05,8.119755037062484e-89
1.2291358138279988e-05,8.119755036975269e-89
1.2293519336693842e-05,8.119755036888038e-89
1.2295680915112783e-05,8.119755036800791e-89
1.2297842873603626e-05,8.119755036713531e-89
1.2300005212233195e-05,8.119755036626254e-89
1.2302167931068333e-05,8.119755036538962e-89
1.2304331030175894e-05,8.119755036451654e-89
1.230649450962274e-05,8.119755036364333e-89
1.2308658369475742e-05,8.119755036276994e-89
1.2310822609801795e-05,8.11975503618964e-89
1.2312987230667793e-05,8.119755036102271e-89
1.2315152232140647e-05,8.119755036014887e-89
1.2317317614287277e-05,8.119755035927489e-89
1.2319483377174625e-05,8.119755035840072e-89
1.232164952086963e-05,8.119755035752642e-89
1.232381604543925e-05,8.119755035665197e-89
1.2325982950950455e-05,8.119755035577736e-89
1.2328150237470232e-05,8.11975503549026e-89
1.2330317905065564e-05,8.119755035402768e-89
1.2332485953803464e-05,8.119755035315262e-89
1.2334654383750945e-05,8.119755035227737e-89
1.2336823194975036e-05,8.1197550351402e-89
1.2338992387542776e-05,8.119755035052649e-89
1.234116196152122e-05,8.119755034965079e-89
1.234333191697743e-05,8.119755034877493e-89
1.234550225397848e-05,8.119755034789895e-89
1.2347672972591459e-05,8.11975503470228e-89
1.2349844072883465e-05,8.119755034614648e-89
1.2352015554921612e-05,8.119755034527004e-89
1.2354187418773015e-05,8.119755034439342e-89
1.235635966450482e-05,8.119755034351665e-89
1.2358532292184164e-05,8.119755034263973e-89
1.2360705301878208e-05,8.119755034176268e-89
1.2362878693654122e-05,8.119755034088543e-89
1.236505246757909e-05,8.119755034000806e-89
1.2367226623720302e-05,8.119755033913052e-89
1.2369401162144966e-05,8.119755033825282e-89
1.2371576082920295e-05,8.119755033737499e-89
1.2373751386113522e-05,8.119755033649698e-89
1.237592707179189e-05,8.119755033561882e-89
1.2378103140022645e-05,8.119755033474052e-89
1.2380279590873055e-05,8.119755033386206e-89
1.2382456424410397e-05,8.119755033298343e-89
1.2384633640701959e-05,8.119755033210467e-89
1.2386811239815037e-05,8.119755033122574e-89
1.238898922181695e-05,8.119755033034666e-89
1.2391167586775017e-05,8.119755032946743e-89
1.2393346334756573e-05,8.119755032858803e-89
1.2395525465828968e-05,8.11975503277085e-89
1.2397704980059557e-05,8.119755032682881e-89
1.2399884877515714e-05,8.119755032594895e-89
1.2402065158264822e-05,8.119755032506892e-89
1.2404245822374275e-05,8.119755032418876e-89
1.240642686991148e-05,8.119755032330846e-89
1.2408608300943854e-05,8.119755032242797e-89
1.241079011553883e-05,8.119755032154736e-89
1.2412972313763846e-05,8.119755032066655e-89
1.241515489568636e-05,8.119755031978562e-89
1.2417337861373833e-05,8.119755031890454e-89
1.2419521210893751e-05,8.11975503180233e-89
1.2421704944313593e-05,8.119755031714189e-89
1.242388906170087e-05,8.119755031626033e-89
1.2426073563123086e-05,8.119755031537862e-89
1.2428258448647776e-05,8.119755031449675e-89
1.2430443718342467e-05,8.119755031361473e-89
1.2432629372274717e-05,8.119755031273254e-89
1.2434815410512081e-05,8.119755031185022e-89
1.2437001833122134e-05,8.119755031096772e-89
1.2439188640172458e-05,8.119755031008509e-89
1.2441375831730654e-05,8.119755030920229e-89
1.2443563407864327e-05,8.119755030831935e-89
1.2445751368641096e-05,8.119755030743622e-89
1.2447939714128599e-05,8.119755030655296e-89
1.2450128444394472e-05,8.119755030566955e-89
1.2452317559506374e-05,8.119755030478599e-89
1.2454507059531978e-05,8.119755030390225e-89
1.2456696944538955e-05,8.119755030301837e-89
1.2458887214595002e-05,8.119755030213432e-89
1.246107786976782e-05,8.119755030125014e-89
1.2463268910125127e-05,8.119755030036577e-89
1.2465460335734648e-05,8.119755029948126e-89
1.2467652146664122e-05,8.119755029859661e-89
1.2469844342981302e-05,8.11975502977118e-89
1.2472036924753952e-05,8.119755029682683e-89
1.2474229892049842e-05,8.119755029594168e-89
1.2476423244936762e-05,8.11975502950564e-89
1.2478616983482511e-05,8.119755029417097e-89
1.2480811107754901e-05,8.119755029328536e-89
1.248300561782175e-05,8.11975502923996e-89
1.2485200513750897e-05,8.11975502915137e-89
1.2487395795610185e-05,8.119755029062764e-89
1.2489591463467476e-05,8.119755028974142e-89
1.249178751739064e-05,8.119755028885505e-89
1.2493983957447554e-05,8.119755028796852e-89
1.2496180783706116e-05,8.119755028708184e-89
1.2498377996234234e-05,8.119755028619498e-89
1.2500575595099823e-05,8.119755028530799e-89
1.2502773580370815e-05,8.119755028442085e-89
1.250497195211515e-05,8.119755028353353e-89
1.2507170710400784e-05,8.119755028264605e-89
1.250936985529568e-05,8.119755028175844e-89
1.2511569386867819e-05,8.119755028087065e-89
1.2513769305185187e-05,8.119755027998272e-89
1.2515969610315787e-05,8.119755027909463e-89
1.2518170302327637e-05,8.119755027820639e-89
1.252037138128876e-05,8.119755027731799e-89
1.252257284726719e-05,8.119755027642943e-89
1.2524774700330979e-05,8.119755027554071e-89
1.252697694054819e-05,8.119755027465184e-89
1.2529179567986894e-05,8.119755027376281e-89
1.253138258271518e-05,8.119755027287364e-89
1.2533585984801139e-05,8.119755027198428e-89
1.2535789774312888e-05,8.119755027109479e-89
1.2537993951318543e-05,8.119755027020513e-89
1.2540198515886242e-05,8.119755026931532e-89
1.2542403468084125e-05,8.119755026842536e-89
1.2544608807980353e-05,8.119755026753522e-89
1.254681453564309e-05,8.119755026664495e-89
1.2549020651140526e-05,8.11975502657545e-89
1.2551227154540848e-05,8.119755026486392e-89
1.2553434045912263e-05,8.119755026397318e-89
1.2555641325322988e-05,8.119755026308227e-89
1.2557848992841253e-05,8.11975502621912e-89
1.2560057048535299e-05,8.119755026129998e-89
1.2562265492473376e-05,8.119755026040861e-89
1.2564474324723753e-05,8.119755025951706e-89
1.2566683545354705e-05,8.119755025862539e-89
1.2568893154434525e-05,8.119755025773353e-89
1.2571103152031512e-05,8.119755025684152e-89
1.2573313538213977e-05,8.119755025594937e-89
1.2575524313050249e-05,8.119755025505705e-89
1.257773547660866e-05,8.119755025416458e-89
1.2579947028957568e-05,8.119755025327196e-89
1.2582158970165325e-05,8.119755025237915e-89
1.2584371300300309e-05,8.119755025148624e-89
1.2586584019430906e-05,8.119755025059312e-89
1.2588797127625513e-05,8.119755024969987e-89
1.2591010624952534e-05,8.119755024880645e-89
1.2593224511480399e-05,8.119755024791288e-89
1.2595438787277536e-05,8.119755024701914e-89
1.2597653452412392e-05,8.119755024612526e-89
1.2599868506953426e-05,8.119755024523121e-89
1.2602083950969105e-05,8.119755024433703e-89
1.2604299784527914e-05,8.119755024344264e-89
1.2606516007698341e-05,8.119755024254814e-89
1.2608732620548896e-05,8.119755024165346e-89
1.2610949623148096e-05,8.119755024075863e-89
1.2613167015564472e-05,8.119755023986365e-89
1.2615384797866561e-05,8.11975502389685e-89
1.2617602970122923e-05,8.11975502380732e-89
1.2619821532402122e-05,8.119755023717774e-89
1.2622040484772732e-05,8.119755023628212e-89
1.2624259827303348e-05,8.119755023538634e-89
1.2626479560062572e-05,8.119755023449042e-89
1.2628699683119015e-05,8.119755023359431e-89
1.2630920196541303e-05,8.119755023269807e-89
1.2633141100398076e-05,8.11975502318017e-89
1.2635362394757988e-05,8.119755023090513e-89
1.2637584079689697e-05,8.119755023000841e-89
1.2639806155261878e-05,8.119755022911153e-89
1.2642028621543217e-05,8.119755022821449e-89
1.2644251478602414e-05,8.119755022731729e-89
1.264647472650818e-05,8.119755022641995e-89
1.264869836532924e-05,8.119755022552244e-89
1.2650922395134324e-05,8.119755022462476e-89
1.2653146815992178e-05,8.119755022372694e-89
1.2655371627971568e-05,8.119755022282897e-89
1.265759683114126e-05,8.119755022193082e-89
1.2659822425570041e-05,8.119755022103252e-89
1.2662048411326702e-05,8.119755022013406e-89
1.2664274788480056e-05,8.119755021923545e-89
1.2666501557098915e-05,8.119755021833669e-89
1.2668728717252117e-05,8.119755021743776e-89
1.2670956269008502e-05,8.119755021653866e-89
1.2673184212436931e-05,8.119755021563942e-89
1.2675412547606265e-05,8.119755021474002e-89
1.2677641274585387e-05,8.119755021384046e-89
1.2679870393443192e-05,8.119755021294073e-89
1.2682099904248582e-05,8.119755021204084e-89
1.2684329807070474e-05,8.11975502111408e-89
1.2686560101977795e-05,8.119755021024062e-89
1.2688790789039487e-05,8.119755020934027e-89
1.2691021868324503e-05,8.119755020843974e-89
1.2693253339901805e-05,8.119755020753908e-89
1.2695485203840376e-05,8.119755020663826e-89
1.2697717460209199e-05,8.119755020573727e-89
1.269995010907728e-05,8.119755020483611e-89
1.270218315051363e-05,8.119755020393481e-89
1.2704416584587273e-05,8.119755020303335e-89
1.270665041136725e-05,8.119755020213173e-89
1.2708884630922609e-05,8.119755020122995e-89
1.2711119243322413e-05,8.119755020032801e-89
1.2713354248635736e-05,8.119755019942592e-89
1.2715589646931661e-05,8.119755019852366e-89
1.2717825438279293e-05,8.119755019762124e-89
1.2720061622747737e-05,8.119755019671867e-89
1.2722298200406118e-05,8.119755019581596e-89
1.272453517132357e-05,8.119755019491305e-89
1.272677253556924e-05,8.119755019401002e-89
1.2729010293212288e-05,8.119755019310679e-89
1.2731248444321885e-05,8.119755019220342e-89
1.2733486988967213e-05,8.119755019129991e-89
1.2735725927217473e-05,8.119755019039621e-89
1.2737965259141866e-05,8.119755018949238e-89
1.2740204984809617e-05,8.119755018858839e-89
1.2742445104289954e-05,8.119755018768423e-89
1.2744685617652126e-05,8.11975501867799e-89
1.2746926524965384e-05,8.119755018587541e-89
1.2749167826299002e-05,8.119755018497079e-89
1.2751409521722259e-05,8.119755018406597e-89
1.2753651611304444e-05,8.119755018316103e-89
1.275589409511487e-05,8.11975501822559e-89
1.275813697322285e-05,8.119755018135064e-89
1.276038024569771e-05,8.11975501804452e-89
1.2762623912608801e-05,8.11975501795396e-89
1.2764867974025468e-05,8.119755017863386e-89
1.2767112430017083e-05,8.119755017772794e-89
1.2769357280653024e-05,8.119755017682188e-89
1.2771602526002678e-05,8.119755017591564e-89
1.277384816613545e-05,8.119755017500926e-89
1.2776094201120755e-05,8.119755017410271e-89
1.2778340631028018e-05,8.119755017319601e-89
1.2780587455926685e-05,8.119755017228914e-89
1.27828346758862e-05,8.119755017138212e-89
1.278508229097603e-05,8.119755017047493e-89
1.278733030126565e-05,8.119755016956757e-89
1.2789578706824553e-05,8.119755016866007e-89
1.2791827507722234e-05,8.119755016775239e-89
1.2794076704028206e-05,8.119755016684457e-89
1.2796326295811995e-05,8.11975501659366e-89
1.2798576283143142e-05,8.119755016502845e-89
1.280082666609119e-05,8.119755016412014e-89
1.2803077444725704e-05,8.11975501632117e-89
1.2805328619116255e-05,8.119755016230306e-89
1.2807580189332434e-05,8.119755016139429e-89
1.2809832155443837e-05,8.119755016048534e-89
1.2812084517520075e-05,8.119755015957624e-89
1.281433727563077e-05,8.119755015866698e-89
1.2816590429845556e-05,8.119755015775757e-89
1.281884398023408e-05,8.119755015684798e-89
1.2821097926866004e-05,8.119755015593823e-89
1.2823352269811e-05,8.119755015502834e-89
1.2825607009138747e-05,8.119755015411828e-89
1.2827862144918949e-05,8.119755015320805e-89
1.2830117677221308e-05,8.119755015229766e-89
1.283237360611555e-05,8.119755015138712e-89
1.2834629931671402e-05,8.119755015047641e-89
1.2836886653958613e-05,8.119755014956557e-89
1.2839143773046942e-05,8.119755014865454e-89
1.2841401289006154e-05,8.119755014774336e-89
1.2843659201906036e-05,8.119755014683201e-89
1.284591751181638e-05,8.119755014592051e-89
1.2848176218806992e-05,8.119755014500886e-89
1.2850435322947693e-05,8.119755014409703e-89
1.2852694824308315e-05,8.119755014318504e-89
1.2854954722958698e-05,8.11975501422729e-89
1.28572150189687e-05,8.119755014136059e-89
1.2859475712408185e-05,8.119755014044814e-89
1.286173680334704e-05,8.11975501395355e-89
1.2863998291855153e-05,8.119755013862272e-89
1.286626017800243e-05,8.119755013770978e-89
1.2868522461858791e-05,8.119755013679666e-89
1.287078514349416e-05,8.119755013588339e-89
1.2873048222978482e-05,8.119755013496996e-89
1.2875311700381712e-05,8.119755013405638e-89
1.2877575575773814e-05,8.119755013314262e-89
1.2879839849224767e-05,8.119755013222873e-89
1.2882104520804565e-05,8.119755013131465e-89
1.2884369590583207e-05,8.119755013040041e-89
1.2886635058630711e-05,8.119755012948603e-89
