time_days,Nuclei:Fr221 top 6
6.796898808384383e-05,782.4332368499572
6.798093912030258e-05,783.4085753145717
6.799289225812074e-05,784.4066839456253
6.80048474976678e-05,785.4049680747252
6.801680483931329e-05,786.403427732729
6.802876428342682e-05,787.4020629504993
6.804072583037809e-05,788.4008737589058
6.805268948053684e-05,789.3998601888217
6.806465523427286e-05,790.3990222711269
6.807662309195605e-05,791.3983600367068
6.808859305395632e-05,792.3978735164518
6.81005651206437e-05,793.3975627412581
6.811253929238824e-05,794.3974277420267
6.812451556956008e-05,795.3974685496637
6.813649395252942e-05,796.3976851950819
6.814847444166652e-05,797.3980777091994
6.816045703734171e-05,798.3986461229381
6.81724417399254e-05,799.3993904672277
6.818442854978802e-05,800.4003107730022
6.819641746730012e-05,801.4014070712
6.820840849283227e-05,802.4026793927668
6.822040162675515e-05,803.4041277686521
6.823239686943947e-05,804.4057522298137
6.824439422125599e-05,805.4075528072099
6.825639368257557e-05,806.4095295318081
6.826839525376916e-05,807.4116824345814
6.82803989352077e-05,808.4140115465055
6.829240472726225e-05,809.4165168985658
6.830441263030392e-05,810.4191985217485
6.83164226447039e-05,811.4470767712228
6.83284347708334e-05,812.4763700393578
6.834044900906378e-05,813.5058442887517
6.835246535976635e-05,814.535499551226
6.836448382331259e-05,815.5653358586094
6.837650440007398e-05,816.5953532427334
6.838852709042211e-05,817.6255517354382
6.840055189472859e-05,818.6559313685677
6.841257881336515e-05,819.6864921739731
6.842460784670352e-05,820.717234183508
6.843663899511555e-05,821.7481574290341
6.844867225897312e-05,822.7792619424189
6.84607076386482e-05,823.8105477555351
6.847274513451283e-05,824.8420149002598
6.848478474693907e-05,825.8736634084771
6.84968264762991e-05,826.9054933120765
6.850887032296515e-05,827.9375046429526
6.852091628730947e-05,828.9696974330046
6.853296436970444e-05,830.0020717141407
6.854501457052247e-05,831.0346275182711
6.855706689013605e-05,832.0673648773128
6.856912132891772e-05,833.10028382319
6.858117788724012e-05,834.1333843878309
6.85932365654759e-05,835.1666666031696
6.860529736399782e-05,836.2001305011443
6.861736028317868e-05,837.2337761137021
6.862942532339138e-05,838.2676034727937
6.864149248500885e-05,839.3254618523551
6.865356176840409e-05,840.3865216484056
6.866563317395018e-05,841.4477680112418
6.867770670202026e-05,842.5092009736679
6.868978235298753e-05,843.5708205684942
6.870186012722528e-05,844.6326268285366
6.871394002510683e-05,845.6946197866159
6.872602204700557e-05,846.7567994755591
6.8738106193295e-05,847.8191659281997
6.875019246434862e-05,848.8817191773768
6.876228086054006e-05,849.9444592559348
6.877437138224295e-05,851.0073861967232
6.878646402983104e-05,852.0705000325985
6.879855880367812e-05,853.1338007964216
6.881065570415806e-05,854.1972885210618
6.882275473164479e-05,855.2609632393927
6.883485588651228e-05,856.3248249842911
6.884695916913462e-05,857.3888737886446
6.885906457988591e-05,858.4531096853424
6.887117211914036e-05,859.5175327072814
6.888328178727221e-05,860.5821428873643
6.889539358465579e-05,861.6469402584988
6.890750751166549e-05,862.7119248535988
6.891962356867575e-05,863.7770967055839
6.89317417560611e-05,864.8424558473795
6.894386207419612e-05,865.9080023119174
6.895598452345548e-05,866.9737361321348
6.896810910421387e-05,868.064996084487
6.89802358168461e-05,869.15859423889
6.8992364661727e-05,870.2523846813176
6.900449563923149e-05,871.3463674455795
6.901662874973456e-05,872.4405425654932
6.902876399361124e-05,873.5349100748799
6.904090137123665e-05,874.6294700075657
6.905304088298597e-05,875.7242223973869
6.906518252923443e-05,876.8191672781824
6.907732631035737e-05,877.9143046837971
6.908947222673015e-05,879.0096346480843
6.91016202787282e-05,880.105157204901
6.911377046672704e-05,881.2008723881102
6.912592279110227e-05,882.2967802315833
6.913807725222948e-05,883.392880769194
6.915023385048441e-05,884.4891740348252
6.916239258624282e-05,885.5856600623625
6.917455345988056e-05,886.6823388857008
6.918671647177355e-05,887.7792105387404
6.919888162229772e-05,888.8762750553843
6.921104891182912e-05,889.9735324695451
6.922321834074388e-05,891.0709828151398
6.923538990941814e-05,892.1686261260921
6.924756361822815e-05,893.2664624363305
6.92597394675502e-05,894.3644917797908
6.927191745776066e-05,895.4627141904134
6.928409758923599e-05,896.562645806879
6.929627986235267e-05,897.6893707203836
6.930846427748725e-05,898.8162937466082
6.932065083501638e-05,899.9434149203894
6.933283953531676e-05,901.0707342765666
6.934503037876514e-05,902.1982518499881
6.935722336573837e-05,903.3259676755048
6.936941849661335e-05,904.4538817879759
6.938161577176702e-05,905.5819942222666
6.939381519157644e-05,906.7103050132475
6.940601675641869e-05,907.838814195797
6.941822046667091e-05,908.9675218047967
6.943042632271037e-05,910.0964278751363
6.944263432491435e-05,911.2255324417123
6.94548444736602e-05,912.3548355394265
6.946705676932537e-05,913.4843372031859
6.947927121228733e-05,914.614037467904
6.949148780292367e-05,915.7439363685017
6.950370654161198e-05,916.8740339399047
6.951592742872998e-05,918.0043302170467
6.952815046465543e-05,919.1348252348652
6.954037564976614e-05,920.2655190283037
6.955260298444001e-05,921.3964116323161
6.956483246905501e-05,922.5275030818568
6.957706410398917e-05,923.6587934118912
6.958929788962055e-05,924.7902826573855
6.960153382632734e-05,925.9219708533166
6.961377191448775e-05,927.0641963865563
6.962601215448006e-05,928.2329089232704
6.963825454668265e-05,929.401826955415
6.965049909147394e-05,930.5709505191229
6.966274578923244e-05,931.7402796505321
6.967499464033666e-05,932.9098143857879
6.968724564516526e-05,934.0795547610422
6.969949880409692e-05,935.2495008124513
6.97117541175104e-05,936.4196525761812
6.972401158578452e-05,937.5900100884015
6.973627120929818e-05,938.7605733852889
6.974853298843034e-05,939.9313425030275
6.976079692356002e-05,941.1023174778063
6.977306301506628e-05,942.2734983458204
6.978533126332832e-05,943.4448851432734
6.979760166872534e-05,944.6164779063724
6.980987423163664e-05,945.7882766713341
6.982214895244158e-05,946.9602814743795
6.983442583151958e-05,948.1324923517365
6.984670486925013e-05,949.3049093396401
6.98589860660128e-05,950.4775324743284
6.987126942218718e-05,951.6503617920491
6.9883554938153e-05,952.8233973290564
6.989584261428998e-05,953.9966391216083
6.990813245097798e-05,955.1700872059729
6.992042444859687e-05,956.343741618421
6.993271860752661e-05,957.5176023952331
6.994501492814724e-05,958.691669572692
6.995731341083885e-05,959.8659431870917
6.996961405598157e-05,961.0404232747273
6.998191686395564e-05,962.215109871906
6.999422183514137e-05,963.3900030149366
7.00065289699191e-05,964.5651027401367
7.001883826866926e-05,965.7404090838298
7.003114973177234e-05,966.9338164394853
7.004346335960892e-05,968.1471522266412
7.005577915255962e-05,969.3607013553594
7.006809711100509e-05,970.574463863152
7.008041723532616e-05,971.7884397875384
7.00927395259036e-05,973.0026291660423
7.010506398311833e-05,974.2170320361969
7.011739060735133e-05,975.4316484355417
7.012971939898359e-05,976.646478401617
7.014205035839623e-05,977.8615219719784
7.015438348597039e-05,979.0767791841819
7.016671878208731e-05,980.2922500757933
7.01790562471283e-05,981.507934684384
7.019139588147472e-05,982.723833047532
7.020373768550798e-05,983.939945202822
7.021608165960961e-05,985.1562711878444
7.022842780416115e-05,986.3728110401973
7.024077611954423e-05,987.589564797485
7.025312660614056e-05,988.8065324973188
7.026547926433192e-05,990.0237141773165
7.02778340945001e-05,991.2411098751008
7.029019109702704e-05,992.4587196283045
7.030255027229471e-05,993.6765434745654
7.031491162068511e-05,994.8945814515259
7.032727514258036e-05,996.1128335968375
7.033964083836263e-05,997.3312999481572
7.035200870841416e-05,998.5499805431483
7.036437875311725e-05,999.7688754194838
7.037675097285427e-05,1000.9879846148378
7.038912536800768e-05,1002.207308166898
7.040150193895992e-05,1003.4268461133506
7.041388068609364e-05,1004.6465984918946
7.042626160979141e-05,1005.8665653402334
7.0438644710436e-05,1007.0867466960783
7.045102998841015e-05,1008.3409982884044
7.04634174440967e-05,1009.6002318709807
7.047580707787856e-05,1010.859686865355
7.048819889013873e-05,1012.1193633104605
7.050059288126022e-05,1013.3792612452323
7.051298905162614e-05,1014.6393807086162
7.052538740161971e-05,1015.8997217395641
7.053778793162414e-05,1017.160284377034
7.055019064202276e-05,1018.4210686599914
7.056259553319893e-05,1019.6820746274066
7.057500260553612e-05,1020.9433023182613
7.058741185941783e-05,1022.2047517715398
7.059982329522765e-05,1023.466423026233
7.061223691334923e-05,1024.7283161213434
7.062465271416628e-05,1025.9904310958755
7.063707069806259e-05,1027.2527679888437
7.064949086542202e-05,1028.515326839266
7.066191321662849e-05,1029.7781076861725
7.067433775206597e-05,1031.0411105685937
7.068676447211854e-05,1032.304335525572
7.069919337717028e-05,1033.5677825961532
7.071162446760541e-05,1034.831451819393
7.07240577438082e-05,1036.0953432343522
7.073649320616296e-05,1037.3594568801007
7.074893085505407e-05,1038.62379279571
7.0761370690866e-05,1039.888351020264
7.077381271398329e-05,1041.1531315928517
7.078625692479053e-05,1042.4181345525676
7.079870332367238e-05,1043.6833599385152
7.081115191101356e-05,1044.9488077898031
7.082360268719889e-05,1046.2144781455472
7.083605565261323e-05,1047.4803710448712
7.084851080764149e-05,1048.7464865269042
7.08609681526687e-05,1050.031942562999
7.087342768807991e-05,1051.3381438508864
7.088588941426027e-05,1052.644574808931
7.089835333159498e-05,1053.951235477516
7.091081944046932e-05,1055.2581258970333
7.092328774126862e-05,1056.5652461078778
7.093575823437828e-05,1057.8725961504542
7.094823092018381e-05,1059.1801760651758
7.096070579907072e-05,1060.4879858924596
7.097318287142461e-05,1061.79602567273
7.09856621376312e-05,1063.1042954464222
7.09981435980762e-05,1064.412795253974
7.101062725314546e-05,1065.7215251358343
7.102311310322481e-05,1067.0304851324547
7.103560114870026e-05,1068.3396752842993
7.10480913899578e-05,1069.6490956318346
7.10605838273835e-05,1070.9587462155362
7.107307846136355e-05,1072.2686270758875
7.108557529228414e-05,1073.5787382533763
7.109807432053158e-05,1074.8890797885024
7.111057554649221e-05,1076.199651721766
7.112307897055247e-05,1077.5104540936811
7.113558459309885e-05,1078.8214869447638
7.114809241451792e-05,1080.1327503155424
7.116060243519628e-05,1081.4442442465447
7.117311465552066e-05,1082.755968778314
7.118562907587782e-05,1084.0679239513956
7.119814569665456e-05,1085.3801098063425
7.121066451823783e-05,1086.6925263837177
7.122318554101458e-05,1088.005173724088
7.123570876537184e-05,1089.3180518680279
7.124823419169671e-05,1090.6311608561202
7.126076182037637e-05,1091.9445007289546
7.127329165179806e-05,1093.2698646022538
7.12858236863491e-05,1094.6243414946541
7.129835792441688e-05,1095.9790565455412
7.13108943663888e-05,1097.3340097967885
7.132343301265242e-05,1098.6892012902792
7.13359738635953e-05,1100.044631067904
7.13485169196051e-05,1101.4002991715606
7.136106218106951e-05,1102.7562056431532
7.137360964837636e-05,1104.1123505245948
7.138615932191349e-05,1105.468733857806
7.139871120206879e-05,1106.8253556847121
7.14112652892303e-05,1108.1822160472484
7.142382158378607e-05,1109.5393149873564
7.14363800861242e-05,1110.8966525469857
7.14489407966329e-05,1112.254228768094
7.146150371570043e-05,1113.6120436926424
7.147406884371514e-05,1114.970097362605
7.148663618106541e-05,1116.3283898199584
7.149920572813975e-05,1117.6869211066921
7.151177748532665e-05,1119.045691264796
7.152435145301472e-05,1120.4047003362716
7.153692763159266e-05,1121.7639483631276
7.154950602144919e-05,1123.1234353873801
7.156208662297313e-05,1124.483161451052
7.157466943655335e-05,1125.843126596172
7.158725446257882e-05,1127.2033308647813
7.159984170143853e-05,1128.5637742989227
7.161243115352158e-05,1129.924456940648
7.162502281921712e-05,1131.2853788320197
7.163761669891437e-05,1132.6465400151035
7.165021279300261e-05,1134.0079405319755
7.166281110187122e-05,1135.3695804247154
7.167541162590961e-05,1136.731459735416
7.168801436550727e-05,1138.1059666443844
7.170061932105377e-05,1139.5100519767682
7.171322649293875e-05,1140.9143841903176
7.17258358815519e-05,1142.3189633284433
7.173844748728301e-05,1143.723789434561
7.175106131052188e-05,1145.1288625520956
7.176367735165846e-05,1146.5341827244786
7.177629561108269e-05,1147.939749995152
7.178891608918462e-05,1149.3455644075598
7.180153878635436e-05,1150.7516260051575
7.18141637029821e-05,1152.1579348314103
7.182679083945809e-05,1153.5644909297873
7.183942019617263e-05,1154.9712943437657
7.185205177351613e-05,1156.3783451168317
7.186468557187903e-05,1157.785643292479
7.187732159165186e-05,1159.1931889142081
7.18899598332252e-05,1160.600982025528
7.190260029698972e-05,1162.0090226699533
7.191524298333616e-05,1163.4173108910106
7.19278878926553e-05,1164.8258467322291
7.194053502533802e-05,1166.2346302371486
7.195318438177525e-05,1167.6436614493166
7.196583596235799e-05,1169.052940412286
7.197848976747731e-05,1170.462467169621
7.199114579752437e-05,1171.8722417648908
7.200380405289037e-05,1173.2822642416716
7.201646453396659e-05,1174.6925346435492
7.202912724114436e-05,1176.1030530141165
7.204179217481514e-05,1177.5138193969754
7.20544593353704e-05,1178.9248338357336
7.206712872320167e-05,1180.336096374005
7.207980033870057e-05,1181.7476070554123
7.209247418225883e-05,1183.1593659235891
7.210515025426819e-05,1184.592794259203
7.211782855512048e-05,1186.0478460948582
7.21305090852076e-05,1187.50315377315
7.214319184492152e-05,1188.9587173390605
7.215587683465428e-05,1190.414536837586
7.216856405479799e-05,1191.8706123137267
7.21812535057448e-05,1193.3269438124887
7.219394518788699e-05,1194.7835313788917
7.220663910161684e-05,1196.2403750579579
7.221933524732675e-05,1197.697474894721
7.223203362540916e-05,1199.1548309342213
7.22447342362566e-05,1200.6124432215065
7.225743708026166e-05,1202.0703118016334
7.227014215781698e-05,1203.528436719665
7.228284946931532e-05,1204.986818020674
7.229555901514944e-05,1206.4454557497409
7.230827079571222e-05,1207.9043499519519
7.232098481139659e-05,1209.3635006724044
7.233370106259556e-05,1210.8229079562022
7.234641954970222e-05,1212.2825718484582
7.235914027310967e-05,1213.742492394288
7.237186323321112e-05,1215.20266963882
7.238458843039991e-05,1216.6631036271929
7.239731586506933e-05,1218.123794404548
7.241004553761282e-05,1219.5847420160358
7.242277744842385e-05,1221.0459465068166
7.2435511597896e-05,1222.5074079220574
7.244824798642288e-05,1223.9691263069349
7.246098661439819e-05,1225.4311017066289
7.24737274822157e-05,1226.8933341663326
7.248647059026924e-05,1228.3558237312452
7.24992159389527e-05,1229.8185704465734
7.251196352866007e-05,1231.281574357532
7.252471335978537e-05,1232.7842570734294
7.253746543272273e-05,1234.2916589978709
7.255021974786631e-05,1235.7993259696948
7.256297630561039e-05,1237.3072580355044
7.257573510634925e-05,1238.8154552419107
7.25884961504773e-05,1240.3239176355348
7.260125943838899e-05,1241.832645263003
7.261402497047886e-05,1243.3416381709533
7.262679274714148e-05,1244.85089640603
7.263956276877155e-05,1246.3604200148843
7.265233503576376e-05,1247.870209044178
7.266510954851294e-05,1249.3802635405782
7.267788630741397e-05,1250.8905835507642
7.269066531286177e-05,1252.4011691214205
7.270344656525137e-05,1253.9120202992415
7.271623006497784e-05,1255.4231371309284
7.272901581243634e-05,1256.9345196631916
7.274180380802208e-05,1258.446167942749
7.275459405213036e-05,1259.9580820163278
7.276738654515655e-05,1261.4702619306615
7.278018128749603e-05,1262.9827077324935
7.279297827954437e-05,1264.4954194685756
7.280577752169708e-05,1266.0083971856664
7.281857901434983e-05,1267.5216409305335
7.283138275789831e-05,1269.0351507499536
7.28441887527383e-05,1270.5489266907093
7.285699699926565e-05,1272.0629687995931
7.286980749787627e-05,1273.577277123407
7.288262024896616e-05,1275.0918517089578
7.289543525293135e-05,1276.6066926030635
7.290825251016801e-05,1278.1217998525503
7.292107202107227e-05,1279.637173504248
7.293389378604045e-05,1281.1747626051767
7.294671780546885e-05,1282.7356495716253
7.295954407975387e-05,1284.2968109897608
7.297237260929202e-05,1285.8582469078424
7.298520339447981e-05,1287.4199573741348
7.299803643571387e-05,1288.981942436911
7.301087173339087e-05,1290.5442021444537
7.302370928790758e-05,1292.1067365450556
7.303654909966078e-05,1293.6695456870127
7.304939116904741e-05,1295.2326296186363
7.306223549646442e-05,1296.7959883882406
7.307508208230883e-05,1298.3596220441516
7.308793092697773e-05,1299.9235306347016
7.310078203086831e-05,1301.4877142082337
7.311363539437781e-05,1303.0521728130987
7.312649101790353e-05,1304.6169064976532
7.313934890184286e-05,1306.1819153102672
7.315220904659325e-05,1307.7471992993146
7.316507145255222e-05,1309.3127585131813
7.317793612011734e-05,1310.8785930002587
7.319080304968631e-05,1312.4447028089512
7.320367224165683e-05,1314.0110879876652
7.321654369642669e-05,1315.5777485848198
7.322941741439378e-05,1317.1446846488432
7.324229339595604e-05,1318.7118962281702
7.325517164151147e-05,1320.2793833712449
7.326805215145815e-05,1321.847146126519
7.328093492619425e-05,1323.4151845424556
7.329381996611796e-05,1324.9834986675223
7.330670727162757e-05,1326.5520885501974
7.331959684312147e-05,1328.120954238969
7.333248868099807e-05,1329.6900957823307
7.334538278565587e-05,1331.2718115132168
7.335827915749344e-05,1332.887599689293
7.337117779690941e-05,1334.5036719703683
7.338407870430252e-05,1336.1200284063982
7.339698188007153e-05,1337.7366690473445
7.340988732461529e-05,1339.35359394318
7.342279503833271e-05,1340.9708031438845
7.343570502162279e-05,1342.5882966994468
7.344861727488461e-05,1344.2060746598681
7.346153179851728e-05,1345.8241370751532
7.347444859292002e-05,1347.4424839953194
7.348736765849207e-05,1349.0611154703886
7.350028899563277e-05,1350.680031550395
7.351321260474158e-05,1352.2992322853827
7.352613848621792e-05,1353.918717725401
7.35390666404614e-05,1355.5384879205103
7.355199706787159e-05,1357.158542920779
7.356492976884822e-05,1358.778882776285
7.357786474379104e-05,1360.3995075371142
7.359080199309988e-05,1362.0204172533615
7.360374151717464e-05,1363.6416119751316
7.361668331641531e-05,1365.2630917525362
7.362962739122194e-05,1366.884856635698
7.36425737419946e-05,1368.5069066747456
7.365552236913352e-05,1370.1292419198185
7.366847327303894e-05,1371.7518624210657
7.368142645411118e-05,1373.3747682286428
7.369438191275064e-05,1374.997959392717
7.370733964935777e-05,1376.6214359634591
7.372029966433313e-05,1378.2451979910563
7.373326195807735e-05,1379.869245525698
7.374622653099105e-05,1381.493578617587
7.375919338347501e-05,1383.1291754499225
7.377216251593007e-05,1384.801306659368
7.378513392875707e-05,1386.473731880638
7.379810762235699e-05,1388.146451165433
7.381108359713087e-05,1389.8194645654564
7.382406185347979e-05,1391.492772132422
7.383704239180496e-05,1393.1663739180563
7.385002521250757e-05,1394.8402699740884
7.386301031598897e-05,1396.5144603522626
7.387599770265054e-05,1398.1889451043294
7.38889873728937e-05,1399.8637242820466
7.390197932712e-05,1401.5387979371849
7.391497356573105e-05,1403.2141661215228
7.392797008912849e-05,1404.8898288868468
7.394096889771405e-05,1406.5657862849525
7.395396999188957e-05,1408.2420383676476
7.39669733720569e-05,1409.9185851867435
7.397997903861799e-05,1411.5954267940667
7.399298699197486e-05,1413.2725632414483
7.40059972325296e-05,1414.9499945807297
7.401900976068438e-05,1416.6277208637648
7.403202457684142e-05,1418.30574214241
7.404504168140301e-05,1419.9840584685367
7.405806107477156e-05,1421.662669894024
7.407108275734947e-05,1423.3415764707572
7.408410672953925e-05,1425.0207782506327
7.409713299174353e-05,1426.7002752855585
7.411016154436491e-05,1428.3800676274468
7.412319238780617e-05,1430.0601553282243
7.413622552247008e-05,1431.7405384398214
7.414926094875949e-05,1433.421217014182
7.416229866707737e-05,1435.1021911032574
7.417533867782671e-05,1436.8019684394683
7.41883809814106e-05,1438.5319104489718
7.420142557823219e-05,1440.262156635207
7.421447246869469e-05,1441.9927070516615
7.422752165320141e-05,1443.7235617518254
7.424057313215569e-05,1445.454720789201
7.425362690596098e-05,1447.1861842173003
7.426668297502079e-05,1448.917952089646
7.427974133973869e-05,1450.6500244597676
7.429280200051832e-05,1452.3824013812043
7.430586495776341e-05,1454.1150829075063
7.431893021187774e-05,1455.8480690922333
7.433199776326517e-05,1457.5813599889511
7.434506761232967e-05,1459.3149556512412
7.435813975947519e-05,1461.0488561326874
7.43712142051058e-05,1462.7830614868863
7.438429094962568e-05,1464.5175717674445
7.439736999343903e-05,1466.2523870279779
7.441045133695014e-05,1467.9875073221103
7.442353498056336e-05,1469.7229327034772
7.443662092468313e-05,1471.4586632257212
7.444970916971394e-05,1473.1946989424948
7.446279971606035e-05,1474.9310399074623
7.447589256412703e-05,1476.667686174294
7.448898771431868e-05,1478.4046377966727
7.450208516704009e-05,1480.1418948282878
7.451518492269608e-05,1481.8794573228397
7.452828698169163e-05,1483.6173253340398
7.454139134443172e-05,1485.3554989156057
7.455449801132138e-05,1487.093978121265
7.456760698276581e-05,1488.8327630047581
7.458071825917019e-05,1490.571853619832
7.459383184093981e-05,1492.3466664790158
7.460694772848001e-05,1494.1359132875623
7.462006592219624e-05,1495.9254747004388
7.463318642249398e-05,1497.7153507729638
7.46463092297788e-05,1499.5055415604622
7.465943434445633e-05,1501.2960471182703
7.467256176693231e-05,1503.0868675017357
7.468569149761249e-05,1504.8780027662137
7.469882353690272e-05,1506.6694529670692
7.471195788520896e-05,1508.4612181596792
7.472509454293719e-05,1510.253298399429
7.473823351049345e-05,1512.0456937417116
7.475137478828392e-05,1513.8384042419332
7.47645183767148e-05,1515.6314299555079
7.477766427619235e-05,1517.424770937859
7.479081248712296e-05,1519.2184272444224
7.4803963009913e-05,1521.0123989306383
7.481711584496902e-05,1522.8066860519634
7.483027099269755e-05,1524.6012886638584
7.484342845350525e-05,1526.3962068217973
7.485658822779882e-05,1528.1914405812627
7.486975031598505e-05,1529.986989997747
7.48829147184708e-05,1531.7828551267523
7.489608143566298e-05,1533.5790360237902
7.490925046796857e-05,1535.3755327443819
7.49224218157947e-05,1537.1723453440616
7.493559547954843e-05,1538.969473878366
7.494877145963703e-05,1540.766918402848
7.496194975646776e-05,1542.5646789730697
7.497513037044798e-05,1544.3627556446002
7.49883133019851e-05,1546.1611484730192
7.500149855148663e-05,1547.9713803107327
7.501468611936015e-05,1549.821127199372
7.502787600601329e-05,1551.6711993301058
7.504106821185377e-05,1553.521596760121
7.505426273728935e-05,1555.372319546614
7.506745958272792e-05,1557.223367746794
7.50806587485774e-05,1559.0747414178797
7.509386023524577e-05,1560.9264406170967
7.510706404314111e-05,1562.778465401682
7.512027017267157e-05,1564.6308158288873
7.513347862424537e-05,1566.4834919559667
7.514668939827077e-05,1568.3364938401896
7.515990249515617e-05,1570.1898215388342
7.517311791530994e-05,1572.0434751091886
7.518633565914064e-05,1573.8974546085492
7.519955572705683e-05,1575.7517600942283
7.521277811946713e-05,1577.6063916235394
7.522600283678032e-05,1579.461349253818
7.52392298794051e-05,1581.3166330423935
7.525245924775037e-05,1583.1722430466184
7.52656909422251e-05,1585.0281793238537
7.527892496323824e-05,1586.884441931464
7.529216131119889e-05,1588.741030926832
7.530539998651621e-05,1590.5979463673436
7.531864098959941e-05,1592.4551883104011
7.533188432085778e-05,1594.3127568134096
7.53451299807007e-05,1596.1706519337915
7.535837796953756e-05,1598.0288737289734
7.537162828777794e-05,1599.8874222563975
7.538488093583137e-05,1601.7462975735111
7.539813591410752e-05,1603.605499737776
7.54113932230161e-05,1605.4650288066593
7.542465286296692e-05,1607.3725009991563
7.543791483436987e-05,1609.2846095866303
7.545117913763484e-05,1611.19705438129
7.546444577317188e-05,1613.1098354422525
7.547771474139107e-05,1615.0229528286443
7.549098604270256e-05,1616.936406599601
7.550425967751658e-05,1618.8501968142675
7.551753564624345e-05,1620.7643235318064
7.553081394929352e-05,1622.6787868113788
7.554409458707725e-05,1624.5935867121657
7.555737756000513e-05,1626.5087232933527
7.557066286848778e-05,1628.424196614142
7.558395051293585e-05,1630.3400067337395
7.559724049376008e-05,1632.256153711368
7.561053281137129e-05,1634.1726376062559
7.562382746618034e-05,1636.0894584776422
7.563712445859817e-05,1638.0066163847791
7.565042378903581e-05,1639.9241113869273
7.566372545790439e-05,1641.8419435433586
7.567702946561505e-05,1643.7601129133564
7.569033581257901e-05,1645.67861955621
7.570364449920763e-05,1647.597463531224
7.571695552591225e-05,1649.5166448977118
7.573026889310436e-05,1651.4361637149966
7.574358460119547e-05,1653.3560200424117
7.57569026505972e-05,1655.2762139393044
7.57702230417212e-05,1657.196745465028
7.578354577497924e-05,1659.117614678947
7.579687085078312e-05,1661.0388216404385
7.581019826954475e-05,1662.960366408891
7.582352803167609e-05,1664.8822490436967
7.583686013758915e-05,1666.846052220493
7.585019458769607e-05,1668.8217492993933
7.586353138240901e-05,1670.7977937662802
7.587687052214026e-05,1672.7741856822374
7.58902120073021e-05,1674.7509251083561
7.590355583830696e-05,1676.7280121057388
7.59169020155673e-05,1678.7054467354994
7.593025053949566e-05,1680.6832290587613
7.594360141050466e-05,1682.6613591366631
7.595695462900699e-05,1684.6398370303468
7.597031019541542e-05,1686.6186628009712
7.598366811014277e-05,1688.5978365097012
7.599702837360195e-05,1690.5773582177176
7.601039098620595e-05,1692.5572279862092
7.60237559483678e-05,1694.5374458763733
7.603712326050065e-05,1696.5180119494216
7.605049292301768e-05,1698.4989262665756
7.606386493633217e-05,1700.4801888890686
7.607723930085745e-05,1702.4617998781393
7.609061601700693e-05,1704.4437592950444
7.610399508519415e-05,1706.42606720105
7.61173765058326e-05,1708.4087236574253
7.613076027933595e-05,1710.3917287254599
7.614414640611791e-05,1712.3750824664498
7.615753488659224e-05,1714.3587849417013
7.617092572117278e-05,1716.342836212533
7.618431891027349e-05,1718.3272363402748
7.619771445430835e-05,1720.3119853862656
7.621111235369143e-05,1722.2970834118548
7.622451260883688e-05,1724.2825304784067
7.62379152201589e-05,1726.2683266472902
7.62513201880718e-05,1728.2991317045726
7.626472751298991e-05,1730.3399958861312
7.62781371953277e-05,1732.3812189140465
7.629154923549964e-05,1734.4228008514137
7.630496363392035e-05,1736.4647417613432
7.631838039100445e-05,1738.5070417069494
7.633179950716666e-05,1740.5497007513627
7.634522098282182e-05,1742.592718957726
7.635864481838475e-05,1744.6360963891884
7.637207101427044e-05,1746.6798331089137
7.638549957089388e-05,1748.7239291800756
7.63989304886702e-05,1750.7683846658615
7.64123637680145e-05,1752.813199629463
7.642579940934207e-05,1754.858374134088
7.643923741306816e-05,1756.903908242955
7.645267777960821e-05,1758.9498020192952
7.646612050937766e-05,1760.9960555263483
7.647956560279202e-05,1763.0426688273653
7.649301306026691e-05,1765.0896419856101
7.650646288221799e-05,1767.1369750643548
7.651991506906103e-05,1769.184668126886
7.653336962121182e-05,1771.2327212364996
7.654682653908629e-05,1773.2811344565023
7.656028582310038e-05,1775.3299078502125
7.657374747367013e-05,1777.3790414809591
7.658721149121166e-05,1779.428535412084
7.660067787614117e-05,1781.4783897069392
7.66141466288749e-05,1783.5286044288866
7.662761774982919e-05,1785.5791796413002
7.664109123942044e-05,1787.6301154075659
7.665456709806514e-05,1789.6831758202666
7.666804532617983e-05,1791.7904420535501
7.668152592418115e-05,1793.8980788087006
7.669500889248578e-05,1796.0060861508694
7.670849423151053e-05,1798.1144641452154
7.67219819416722e-05,1800.2232128569083
7.673547202338773e-05,1802.3323323511322
7.674896447707411e-05,1804.4418226930854
7.67624593031484e-05,1806.551683947971
7.677595650202775e-05,1808.6619161810077
7.678945607412936e-05,1810.7725194574248
7.680295801987052e-05,1812.8834938424623
7.68164623396686e-05,1814.9948394013745
7.682996903394101e-05,1817.1065561994237
7.684347810310528e-05,1819.2186443018848
7.685698954757897e-05,1821.331103774044
7.687050336777974e-05,1823.4439346811996
7.688401956412532e-05,1825.557137088663
7.689753813703349e-05,1827.6707110617526
7.691105908692213e-05,1829.7846566658031
7.692458241420922e-05,1831.8989739661586
7.693810811931274e-05,1834.0136630281731
7.695163620265078e-05,1836.1287239172136
7.696516666464154e-05,1838.244156698659
7.697869950570326e-05,1840.3599614379023
7.69922347262542e-05,1842.4761382003392
7.700577232671282e-05,1844.5926870513902
7.701931230749753e-05,1846.709608056473
7.703285466902688e-05,1848.8269012810254
7.704639941171947e-05,1850.9445667904956
7.705994653599399e-05,1853.0626046503432
