time_days,Nuclei:Lu177 top 20
0.0017519230326451362,59755.20123372121
0.001752231074542277,59775.45407585603
0.0017525391706026468,59795.71047900064
0.0017528473208357714,59815.97044378133
0.0017531555252511754,59836.23397082425
0.0017534637838583847,59856.50106075569
0.0017537720966669275,59876.77171420207
0.0017540804636863362,59897.045931790046
0.0017543888849261412,59917.32371414624
0.0017546973603958767,59937.60506189744
0.0017550058901050763,59957.88997567038
0.0017553144740632797,59978.17845609229
0.0017556231122800247,59998.47050379019
0.0017559318047648505,60018.766119391235
0.0017562405515272985,60039.06530352271
0.0017565493525769152,60059.36805681222
0.0017568582079232442,60079.674379887205
0.001757167117575833,60099.984273375354
0.0017574760815442282,60120.29773790429
0.0017577850998379836,60140.61477410212
0.0017580941724666499,60160.93538259674
0.0017584032994397802,60181.31754540946
0.0017587124807669303,60201.75729858664
0.001759021716457656,60222.2006456375
0.001759331006521519,60242.64758719416
0.0017596403509680782,60263.09812388847
0.0017599497498068958,60283.55225635257
0.001760259203047534,60304.009985218574
0.0017605687106995612,60324.471311119014
0.0017608782727725435,60344.93623468627
0.0017611878892760493,60365.40475655285
0.001761497560219648,60385.87687735138
0.001761807285612915,60406.35259771482
0.0017621170654654225,60426.83191827594
0.0017624268997867456,60447.31483966773
0.0017627367885864609,60467.801362523256
0.00176304673187415,60488.2914874759
0.0017633567296593924,60508.78521515896
0.00176366678195177,60529.2825462058
0.001763976888760865,60549.78348124991
0.0017642870500962672,60570.28802092524
0.0017645972659675617,60590.796165865344
0.0017649075363843376,60611.30791670419
0.0017652178613561844,60631.82327407568
0.0017655282408926979,60652.34223861415
0.00176583867500347,60672.86481095367
0.0017661491636980972,60693.39099172863
0.0017664597069861764,60713.920781573426
0.0017667703048773057,60734.45418112259
0.001767080957381089,60754.99119101096
0.0017673916645071274,60775.53181187323
0.001767702426265025,60796.076044344285
0.001768013242664386,60816.623889059054
0.0017683241137148216,60837.17534665283
0.0017686350394259392,60857.730417760766
0.0017689460198073504,60878.28910301822
0.001769257054868666,60898.85140306053
0.0017695681446195032,60919.417318523476
0.001769879289069477,60939.9868500426
0.001770190488228205,60960.55999825376
0.0017705017421053052,60981.13676379268
0.001770813050710402,61001.717147295654
0.0017711244140531165,61022.30114939865
0.0017714358321430732,61042.88877073791
0.001771747304989897,61063.48001194973
0.0017720588326032188,61084.074873670725
0.0017723704149926666,61104.74801497163
0.0017726820521678723,61125.46219791915
0.0017729937441384683,61146.1800229923
0.001773305490914088,61166.90149083132
0.0017736172925043705,61187.62660207688
0.001773929148918953,61208.35535736957
0.001774241060167475,61229.08775735002
0.0017745530262595762,61249.82380265897
0.0017748650472049032,61270.563493937625
0.0017751771230130995,61291.30683182684
0.0017754892536938113,61312.053816967855
0.0017758014392566853,61332.80445000177
0.0017761136797113752,61353.558731570265
0.00177642597506753,61374.316662314675
0.0017767383253348044,61395.07824287663
0.001777050730522851,61415.843473897796
0.0017773631906413294,61436.612356020145
0.0017776757056998977,61457.38488988557
0.001777988275708215,61478.16107613612
0.001778300900675942,61498.9409154139
0.0017786135806127455,61519.7244083614
0.0017789263155282883,61540.511555620884
0.0017792391054322388,61561.302357834924
0.0017795519503342647,61582.0968156461
0.001779864850244035,61602.89492969708
0.0017801778051712248,61623.69670063093
0.0017804908151255066,61644.50212909052
0.0017808038801165552,61665.31121571888
0.0017811170001540472,61686.123961159195
0.0017814301752476635,61706.9403660549
0.0017817434054070837,61727.76043104934
0.0017820566906419902,61748.584156786084
0.0017823700309620649,61769.41154390861
0.001782683426376997,61790.24259306096
0.0017829968768964721,61811.07730488684
0.0017833103825301792,61831.91568003028
0.0017836239432878077,61852.757719135225
0.0017839375591790533,61873.60342284619
0.001784251230213608,61894.45279180729
0.0017845649564011685,61915.305826663054
0.0017848787377514304,61936.162528057874
0.0017851925742740965,61957.022896636656
0.0017855064659788654,61977.88693304407
0.001785820412875441,61998.75463792503
0.0017861344149735264,62019.6420468983
0.0017864484722828274,62040.629230533705
0.0017867625848130538,62061.62010429536
0.0017870767525739147,62082.61466883203
0.0017873909755751203,62103.6129247926
0.001787705253826383,62124.614872826016
0.0017880195873374197,62145.620513581656
0.0017883339761179456,62166.62984770869
0.0017886484201776788,62187.64287585649
0.0017889629195263377,62208.65959867446
0.0017892774741736465,62229.68001681241
0.0017895920841293268,62250.70413091997
0.0017899067494031038,62271.73194164698
0.0017902214700047025,62292.763449643295
0.0017905362459438544,62313.7986555592
0.001790851077230288,62334.83756004477
0.001791165963873735,62355.880163750306
0.0017914809058839271,62376.926467326106
0.0017917959032706027,62397.9764714229
0.0017921109560434978,62419.0301766913
0.0017924260642123498,62440.08758378194
0.001792741227786898,62461.14869334566
0.0017930564467768882,62482.21350603368
0.0017933717211920613,62503.282022496904
0.001793687051042164,62524.35424338663
0.0017940024363369425,62545.430169354164
0.0017943178770861447,62566.50980105084
0.001794633373299524,62587.59313912839
0.0017949489249868313,62608.68018423845
0.0017952645321578204,62629.77093703276
0.001795580194822246,62650.865398163136
0.0017958959129898682,62671.96356828179
0.0017962116866704447,62693.065448040754
0.0017965275158737365,62714.171038092296
0.0017968434006095046,62735.28033908863
0.0017971593408875161,62756.39335168245
0.0017974753367175362,62777.51007652626
0.001797791388109332,62798.63051427278
0.0017981074950726714,62819.75466557467
0.001798423657617329,62840.88253108507
0.0017987398757530765,62862.014111457
0.0017990561494896878,62883.14940734359
0.0017993724788369378,62904.288419397984
0.001799688863804608,62925.431148273805
0.0018000053044024765,62946.57759462446
0.001800321800640325,62967.83350088604
0.0018006383525279361,62989.09960654893
0.0018009549600750937,63010.36945137954
0.0018012716232915877,63031.64303603556
0.0018015883421872044,63052.92036117439
0.0018019051167717341,63074.20142745371
0.0018022219470549676,63095.48623553123
0.0018025388330467004,63116.77478606498
0.0018028557747567276,63138.067079712964
0.0018031727721948452,63159.363117133274
0.0018034898253708504,63180.66289898402
0.001803806934294547,63201.96642592379
0.0018041240989757359,63223.273698611025
0.0018044413194242205,63244.58471770424
0.001804758595649805,63265.89948386206
0.0018050759276623,63287.21799774352
0.0018053933154715126,63308.54026000745
0.001805710759087254,63329.866271312945
0.0018060282585193352,63351.196032319036
0.001806345813777573,63372.52954368523
0.001806663424871782,63393.8668060708
0.0018069810918117802,63415.207820135314
0.0018072988146073867,63436.5525865384
0.0018076165932684213,63457.90110593971
0.0018079344278047098,63479.25337899928
0.0018082523182260753,63500.60940637702
0.0018085702645423442,63521.96918873304
0.0018088882667633426,63543.332726727436
0.0018092063248989038,63564.70002102076
0.0018095244389588576,63586.07107227335
0.0018098426089530374,63607.445881145766
0.001810160834891276,63628.82444829857
0.001810479116783414,63650.206774392835
0.0018107974546392879,63671.592860089324
0.0018111158484687374,63692.98270604903
0.0018114342982816036,63714.37631293306
0.0018117528040877328,63735.77368140283
0.001812071365896969,63757.174812119665
0.0018123899837191586,63778.579705745025
0.0018127086575641497,63799.98836294043
0.0018130273874417957,63821.400784367834
0.001813346173361947,63842.81697068894
0.0018136650153344578,63864.23692256571
0.0018139839133691823,63885.66724787617
0.001814302867475981,63907.20699960875
0.0018146218776647117,63928.75053862313
0.0018149409439452348,63950.297865585264
0.0018152600663274138,63971.84898116116
0.001815579244821111,63993.40388601683
0.0018158984794361956,64014.962580818756
0.0018162177701825342,64036.5250662332
0.001816537117069996,64058.091342926586
0.0018168565201084513,64079.66141156545
0.0018171759793077758,64101.23527281674
0.0018174954946778433,64122.81292734716
0.0018178150662285298,64144.39437582366
0.001818134693969712,64165.979618913196
0.0018184543779112734,64187.56865728317
0.0018187741180630942,64209.16149160078
0.0018190939144350575,64230.758122533465
0.0018194137670370474,64252.35855074863
0.0018197336758789535,64273.96277691415
0.0018200536409706638,64295.57080169772
0.0018203736623220675,64317.18262576718
0.0018206937399430564,64338.79824979045
0.0018210138738435266,64360.41767443587
0.0018213340640333732,64382.04090037159
0.001821654310522493,64403.66792826595
0.0018219746133207846,64425.29875878743
0.0018222949724381484,64446.933392604515
0.0018226153878844894,64468.571830386136
0.001822935859669711,64490.214072801034
0.0018232563878037187,64511.86012051812
0.001823576972296419,64533.50997420638
0.0018238976131577248,64555.16363453519
0.0018242183103975458,64576.82110217378
0.001824539064025795,64598.48237779151
0.0018248598740523854,64620.14746205784
0.001825180740487237,64641.816355642644
0.001825501663340267,64663.48905921559
0.0018258226426213946,64685.16557344655
0.0018261436783405403,64706.845899005406
0.0018264647705076309,64728.530036562544
0.0018267859191325904,64750.21798678806
0.0018271071242253452,64771.909750352344
0.0018274283857958225,64793.60532792573
0.0018277497038539565,64815.304720179054
0.0018280710784096777,64837.06260994787
0.00182839250947292,64858.881965758585
0.0018287139970536194,64880.705158012745
0.0018290355411617115,64902.53218738472
0.0018293571418071387,64924.36305454943
0.0018296787989998406,64946.197760181516
0.0018300005127497602,64968.036304955924
0.00183032228306684,64989.87868954748
0.0018306441099610296,65011.72491463159
0.0018309659934422754,65033.57498088337
0.0018312879335205267,65055.428888978226
0.0018316099302057344,65077.2866395915
0.0018319319835078541,65099.14823339903
0.0018322540934368392,65121.01367107644
0.0018325762600026468,65142.88295329956
0.0018328984832152338,65164.75608074428
0.0018332207630845634,65186.63305408687
0.001833543099620596,65208.51387400342
0.0018338654928332957,65230.39854117029
0.001834187942732626,65252.28705626377
0.0018345104493285576,65274.17941996067
0.001834833012631058,65296.075632937536
0.0018351556326500974,65317.97569587118
0.0018354783093956473,65339.87960943837
0.0018358010428776847,65361.78737431642
0.0018361238331061846,65383.69899118232
0.0018364466800911239,65405.61446071337
0.001836769583842483,65427.53378358699
0.0018370925443702412,65449.4569604805
0.001837415561684385,65471.38399207183
0.0018377386357948972,65493.3148790386
0.0018380617667117644,65515.24962205863
0.0018383849544449736,65537.1882218099
0.0018387081990045178,65559.13067897066
0.0018390315004003872,65581.07699421901
0.0018393548586425755,65603.02716823333
0.0018396782737410764,65624.98120169199
0.0018400017457058902,65646.93909527374
0.001840325274547014,65668.90084965725
0.0018406488602744485,65690.86646552126
0.0018409725028981948,65712.83594354469
0.0018412962024282596,65734.80928440673
0.0018416199588746477,65756.78648878653
0.0018419437722473665,65778.79239144339
0.0018422676425564235,65800.8897041537
0.001842591569811834,65822.99090217947
0.0018429155540236083,65845.09598620377
0.0018432395952017611,65867.20495690976
0.0018435636933563098,65889.31781498087
0.0018438878484972703,65911.4345611005
0.0018442120606346657,65933.55519595242
0.0018445363297785167,65955.67972022029
0.001844860655938846,65977.80813458796
0.0018451850391256778,65999.94043973932
0.001845509479349042,66022.07663635863
0.001845833976618966,66044.21672513006
0.0018461585309454804,66066.36070673788
0.0018464831423386154,66088.50858186644
0.0018468078108084087,66110.66035120063
0.0018471325363648948,66132.81601542489
0.0018474573190181108,66154.97557522416
0.0018477821587780945,66177.1390312832
0.0018481070556548905,66199.30638428731
0.0018484320096585397,66221.47763492152
0.0018487570207990872,66243.6527838712
0.0018490820890865775,66265.83183182162
0.0018494072145310621,66288.01477945855
0.0018497323971425896,66310.2016274675
0.0018500576369312113,66332.39237653429
0.0018503829339069806,66354.58702734478
0.0018507082880799516,66376.78558058492
0.0018510336994601844,66398.98803694108
0.001851359168057736,66421.19439709937
0.0018516846938826676,66443.40466174624
0.0018520102769450388,66465.618831568
0.001852335917254918,66487.83690725156
0.0018526616148223688,66510.05888948352
0.0018529873696574593,66532.28477895075
0.0018533131817702565,66554.51457634014
0.0018536390511708356,66576.74828233899
0.001853964977869268,66598.98589763448
0.0018542909618756277,66621.22742291389
0.0018546170031999902,66643.4728588646
0.0018549431018524368,66665.72220617445
0.0018552692578430456,66687.97546553098
0.001855595471181899,66710.23263762209
0.0018559217418790787,66732.52601780216
0.0018562480699446735,66754.91716927232
0.0018565744553887683,66777.31225772218
0.0018569008982214524,66799.71128384398
0.0018572273984528167,66822.1142483301
0.0018575539560929518,66844.52115187288
0.0018578805711519553,66866.93199516508
0.0018582072436399211,66889.34677889933
0.0018585339735669472,66911.76550376842
0.001858860760943132,66934.18817046522
0.0018591876057785796,66956.614779683
0.0018595145080833918,66979.04533211487
0.001859841467867673,67001.4798284541
0.0018601684851415287,67023.91826939405
0.0018604955599150705,67046.36065562846
0.001860822692198407,67068.80698785093
0.0018611498820016495,67091.25726675526
0.001861477129334911,67113.71149303524
0.0018618044342083103,67136.16966738517
0.0018621317966319626,67158.63179049909
0.001862459216615987,67181.09786307123
0.0018627866941705034,67203.56788579599
0.0018631142293056371,67226.04185936805
0.001863441822031511,67248.51978448199
0.0018637694723582514,67271.00166183259
0.001864097180295985,67293.4874921146
0.0018644249458548445,67315.9772760233
0.0018647527690449596,67338.4710142537
0.0018650806498764641,67360.96870750107
0.001865408588359493,67383.47035646079
0.0018657365845041814,67405.9759618283
0.0018660646383206715,67428.48552429942
0.0018663927498191017,67450.9990445698
0.001866720919009615,67473.51652333532
0.001867049145902353,67496.03796129185
0.0018673774305074655,67518.56335913576
0.0018677057728350979,67541.09271756311
0.0018680341728954002,67563.62603727044
0.0018683626306985213,67586.16331895394
0.0018686911462546178,67608.70456331052
0.0018690197195738425,67631.24977103682
0.0018693483506663526,67653.7989428297
0.0018696770395423043,67676.35207938595
0.0018700057862118607,67698.90918140298
0.0018703345906851826,67721.47024957789
0.0018706634529724333,67744.03528460798
0.001870992373083777,67766.60428719062
0.001871321351029384,67789.17725802367
0.0018716503868194214,67811.79888247998
0.0018719794804640606,67834.50591024909
0.001872308631973474,67857.21693053708
0.0018726378413578342,67879.93194404575
0.001872967108627321,67902.65095147748
0.0018732964337921105,67925.37395353436
0.0018736258168623823,67948.10095091876
0.0018739552578483168,67970.83194433305
0.0018742847567601003,67993.56693448003
0.001874614313607916,68016.3059220623
0.0018749439284019515,68039.04890778274
0.0018752736011523937,68061.79589234419
0.0018756033318694362,68084.54687644995
0.0018759331205632699,68107.30186080316
0.0018762629672440887,68130.06084610715
0.0018765928719220867,68152.82383306525
0.0018769228346074652,68175.5908223813
0.001877252855310422,68198.36181475887
0.0018775829340411583,68221.13681090184
0.0018779130708098755,68243.915811514
0.001878243265626782,68266.6988172997
0.0018785735185020823,68289.48582896302
0.0018789038294459851,68312.27684720825
0.0018792341984687007,68335.07187273994
0.0018795646255804395,68357.87090626244
0.0018798951107914187,68380.67394848079
0.001880225654111852,68403.48100009961
0.001880556255551957,68426.2920618239
0.0018808869151219515,68449.10713435862
0.0018812176328320595,68471.92621840915
0.0018815484086925022,68494.74931468072
0.0018818792427135042,68517.57642387884
0.0018822101349052905,68540.40754670887
0.0018825410852780925,68563.24268387679
0.0018828720938421383,68586.08183608825
0.0018832031606076602,68608.92500404923
0.0018835342855848896,68631.77218846571
0.0018838654687840658,68654.62339004406
0.0018841967102154239,68677.47860949048
0.001884528009889203,68700.33784751144
0.0018848593678156423,68723.20110481339
0.001885190784004988,68746.0683821032
0.0018855222584674826,68768.93968008761
0.001885853791213372,68791.81499947353
0.0018861853822529026,68814.69434096791
0.0018865170315963283,68837.57770527818
0.0018868487392538983,68860.46509311149
0.0018871805052358664,68883.35650517535
0.0018875123295524876,68906.35943378293
0.0018878442122140173,68929.3849808265
0.0018881761532307175,68952.41457639278
0.0018885081526128476,68975.44822119358
0.0018888402103706696,68998.48591594078
0.0018891723265144465,69021.52766134638
0.0018895045010544475,69044.5734581228
0.0018898367340009384,69067.62330698223
0.0018901690253641892,69090.67720863716
0.00189050137515447,69113.73516380005
0.0018908337833820569,69136.7971731838
0.0018911662500572233,69159.86323750117
0.0018914987751902465,69182.9333574651
0.0018918313587914031,69206.00753378854
0.0018921640008709773,69229.08576718494
0.0018924967014392494,69252.16805836749
0.001892829460506504,69275.25440804969
0.0018931622780830248,69298.344816945
0.001893495154179103,69321.43928576731
0.0018938280888050262,69344.53781523039
0.0018941610819710867,69367.64040604817
0.0018944941336875769,69390.74705893476
0.00189482724396479,69413.85777460423
0.0018951604128130263,69436.97255377113
0.001895493640242583,69460.09139714987
0.0018958269262637603,69483.21430545498
0.0018961602708868588,69506.34127940108
0.0018964936741221853,69529.47231970321
0.0018968271359800447,69552.60742707625
0.0018971606564707445,69575.74660223529
0.001897494235604592,69598.88984589539
0.0018978278733919024,69622.03715877217
0.0018981615698429868,69645.18854158095
0.00189849532496816,69668.34399503731
0.0018988291387777374,69691.50351985692
0.0018991630112820406,69714.6671167558
0.0018994969424913884,69737.83478644979
0.0018998309324161028,69761.00652965503
0.001900164981066506,69784.18234708757
0.0019004990884529276,69807.36223946407
0.0019008332545856928,69830.5462075008
0.0019011674794751317,69853.7342519144
0.0019015017631315754,69876.92637342162
0.001901836105565355,69900.12257273916
0.0019021705067868088,69923.32285058423
0.0019025049668062717,69946.52720767383
0.0019028394856340823,69969.73564472521
0.0019031740632805794,69993.0419607604
0.0019035086997561087,70016.38458770185
0.0019038433950710116,70039.73131891663
0.0019041781492356348,70063.0821551264
0.0019045129622603236,70086.43709705274
0.0019048478341554312,70109.79614541783
0.0019051827649313067,70133.15930094357
0.0019055177545983036,70156.52656435205
0.0019058528031667744,70179.89793636539
0.0019061879106470803,70203.27341770637
0.0019065230770495768,70226.65300909724
0.0019068583023846251,70250.03671126066
0.0019071935866625857,70273.42452491938
0.0019075289298938257,70296.81645079644
0.0019078643320887087,70320.21248961476
0.0019081997932576034,70343.61264209756
0.0019085353134108765,70367.01690896791
0.0019088708925589035,70390.42529094957
0.0019092065307120551,70413.83778876583
0.0019095422278807067,70437.25440314044
0.0019098779840752349,70460.67513479716
0.0019102137993060166,70484.09998445981
0.0019105496735834354,70507.52895285262
0.0019108856069178718,70530.96204069967
0.0019112215993197102,70554.39924872531
0.0019115576507993345,70577.84057765381
0.0019118937613671358,70601.2860282099
0.0019122299310335021,70624.73560111829
0.0019125661598088247,70648.18929710358
0.0019129024477034945,70671.64711689079
0.0019132387947279107,70695.1090612051
0.001913575200892468,70718.57513077166
0.0019139116662075652,70742.0453263157
0.001914248190683601,70765.51964856258
0.001914584774330981,70788.99809823818
0.0019149214171601077,70812.48067606798
0.0019152581191813874,70835.96738277785
0.0019155948804052258,70859.45821909365
0.001915931700842036,70882.9531857417
0.0019162685805022282,70906.45228344809
0.0019166055193962149,70929.95551293911
0.0019169425175344116,70953.46287494124
0.001917279574927234,70976.97437018104
0.0019176166915851039,71000.48999938539
0.00191795386751844,71024.00976328104
0.0019182911027376646,71047.53366259494
0.001918628397253201,71071.06459509306
0.0019189657510754784,71094.72271605112
0.001919303164214923,71118.38499675435
0.0019196406366819641,71142.05143793418
0.0019199781684870326,71165.72204032195
0.0019203157596405646,71189.39680464957
0.001920653410152994,71213.0757316487
0.0019209911200347577,71236.75882205118
0.001921328889296293,71260.44607658904
0.0019216667179480446,71284.13749599457
0.0019220046060004525,71307.83308099996
0.001922342553463962,71331.53283233763
0.0019226805603490171,71355.23675073999
0.00192301862666607,71378.94483693996
0.001923356752425568,71402.65709167019
0.0019236949376379637,71426.37351566364
0.001924033182313711,71450.09410965341
0.0019243714864632623,71473.81887437246
0.00192470985009708,71497.54781055442
0.0019250482732256202,71521.28091893259
0.001925386755859345,71545.01820024055
0.0019257252980087144,71568.75965521186
0.0019260638996841976,71592.50528458063
0.0019264025608962587,71616.25508908065
0.0019267412816553666,71640.00906944607
0.0019270800619719888,71663.76722641088
0.0019274189018566022,71687.52956070982
0.0019277578013196775,71711.29607307709
0.0019280967603716918,71735.06676424743
0.00192843577902312,71758.84163495534
0.0019287748572844451,71782.62068593601
0.0019291139951661466,71806.40391792422
0.0019294531926787083,71830.19133165521
0.0019297924498326124,71853.98292786402
0.0019301317666383495,71877.77870728628
0.001930471143106407,71901.57867065744
0.0019308105792472747,71925.38281871307
0.0019311500750714453,71949.19115218897
0.0019314896305894112,71973.00367182092
0.0019318292458116715,71996.82037834518
0.0019321689207487229,72020.64127249776
0.0019325086554110643,72044.46635501496
0.0019328484498091964,72068.29562663313
0.0019331883039536253,72092.12908808896
0.0019335282178548551,72115.96674011908
0.0019338681915233927,72139.80858346025
0.0019342082249697449,72163.65461884931
0.0019345483182044267,72187.5907224993
0.001934888471237948,72211.5710353282
0.001935228684080824,72235.55556455177
0.0019355689567435693,72259.54431091128
0.0019359092892367053,72283.5372751484
0.0019362496815707507,72307.53445800462
0.0019365901337562263,72331.53586022166
0.0019369306458036552,72355.54148254127
0.001937271217723566,72379.5513257057
0.0019376118495264846,72403.56539045696
0.00193795254122294,72427.5836775373
0.0019382932928234614,72451.60618768894
0.0019386341043385856,72475.6329216547
0.001938974975778846,72499.6638801771
0.0019393159071547786,72523.6990639989
0.001939656898476922,72547.73847386299
0.0019399979497558156,72571.78211051231
0.0019403390610020044,72595.82997469029
0.001940680232226031,72619.8820671401
0.001941021463438441,72643.93838860515
0.0019413627546497811,72667.99893982889
0.0019417041058706042,72692.06372155529
0.0019420455171114594,72716.132734528
0.001942386988382901,72740.20597949099
0.0019427285196954823,72764.28345718826
0.0019430701110597635,72788.36516836421
0.0019434117624863019,72812.45111376313
0.0019437534739856586,72836.5412941294
0.001944095245568394,72860.63571020761
0.0019444370772450763,72884.73436274273
0.0019447789690262703,72908.83725247945
0.0019451209209225442,72932.94438016278
0.0019454629329444663,72957.05574653781
0.0019458050051026116,72981.17135234995
0.0019461471374075526,73005.29119834452
0.001946489329869865,73029.41528526704
0.0019468315825001263,73053.54361386319
0.0019471738953089136,73077.67618487858
0.0019475162683068124,73101.8129990594
0.0019478587015044034,73125.95405715161
0.0019482011949122718,73150.09935990133
0.001948543748541003,73174.24890805481
0.0019488863624011884,73198.4027023587
0.001949229036503418,73222.56074355947
0.0019495717708582828,73246.7230324038
0.0019499145654763763,73270.88956963844
0.0019502574203682976,73295.15041610014
0.001950600335544643,73319.45126341465
0.0019509433110160132,73343.75638348193
0.001951286346793007,73368.06577705304
0.001951629442886232,73392.37944487965
0.0019519725993062918,73416.69738771312
0.0019523158160637936,73441.01960630517
0.0019526590931693453,73465.34610140741
0.0019530024306335608,73489.676873772
0.0019533458284670523,73514.01192415087
0.001953689286680433,73538.3512532962
0.001954032805284321,73562.69486196029
0.001954376384289332,73587.04275089542
0.0019547200237060905,73611.39492085451
0.0019550637235452167,73635.75137259
0.0019554074838173353,73660.11210685493
0.0019557513045330697,73684.47712440198
0.0019560951857030516,73708.84642598454
0.001956439127337909,73733.22001235573
0.0019567831294482734,73757.5978842689
0.0019571271920447767,73781.9800424775
0.0019574713151380577,73806.36648773534
0.001957815498738751,73830.75722079608
0.001958159742857497,73855.1522424136
0.0019585040475049342,73879.55155334182
0.001958848412691709,73903.9551543352
0.001959192838428464,73928.36304614782
0.0019595373247258464,73952.7752295342
0.0019598818715945024,73977.19170524871
0.0019602264790450855,74001.61247404634
0.001960571147088247,74026.03753668175
0.0019609158757346403,74050.4668939099
0.0019612606649949196,74074.90054648582
0.0019616055148797464,74099.33849516489
0.0019619504253997784,74123.78074070242
0.001962295396565677,74148.22728385383
0.0019626404283881065,74172.67812537488
0.0019629855208777294,74197.13326602103
0.0019633306740452165,74221.5927065485
0.0019636758879012354,74246.05644771321
0.0019640211624564574,74270.52449027127
0.0019643664977215527,74294.99683497885
0.0019647118937071995,74319.47348259263
0.0019650573504240735,74343.95443386905
0.001965402867882852,74368.43968956478
0.0019657484460942143,74392.94409620362
0.001966094085068846,74417.56367145399
0.001966439784817429,74442.18757549749
0.0019667855453506496,74466.81580909525
0.0019671313666791935,74491.44837300839
0.0019674772488137544,74516.08526799847
0.001967823191765022,74540.72649482699
0.001968169195543689,74565.37205425545
0.0019685152601604493,74590.0219470456
0.0019688613856260044,74614.67617395958
0.001969207571951051,74639.33473575929
0.0019695538191462905,74663.99763320692
0.0019699001272224246,74688.66486706477
0.0019702464961901577,74713.33643809514
0.0019705929260601988,74738.0123470609
0.0019709394168432553,74762.6925947246
0.001971285968550038,74787.37718184914
0.0019716325811912562,74812.06610919732
0.0019719792547776283,74836.75937753251
0.0019723259893198687,74861.45698761786
0.001972672784828695,74886.15894021677
0.0019730196413148254,74910.86523609256
0.0019733665587889845,74935.57587600917
0.0019737135372618953,74960.29086073033
0.0019740605767442822,74985.01019101986
0.0019744076772468715,75009.7338676417
0.001974754838780395,75034.46189136035
0.0019751020613555832,75059.19426293996
0.0019754493449831685,75083.93098314501
0.0019757966896738837,75108.67205273994
0.00197614409543847,75133.41747248976
0.0019764915622876634,75158.16724315917
0.0019768390902322047,75182.92136551319
0.001977186679282837,75207.67984031695
0.0019775343294503025,75232.44266833561
0.00197788204074535,75257.20985033477
0.0019782298131787272,75281.98138707984
0.0019785776467611833,75306.75727933653
0.0019789255415034687,75331.53752787053
0.001979273497416341,75356.32213344795
0.001979621514510553,75381.11109683478
0.0019799695927968635,75405.90441879725
0.0019803177322860297,75430.70210010152
0.0019806659329888164,75455.50414151438
0.0019810141949159854,75480.31054380229
0.001981362518078301,75505.12130773197
0.0019817109024865293,75530.04967943678
0.001982059348151443,75554.99745896152
0.00198240785508381,75579.94962498594
0.001982756423294404,75604.90617828137
0.0019831050527939972,75629.86711961901
0.00198345374359337,75654.83244977066
0.001983802495703299,75679.80216950784
0.001984151309134564,75704.77627960235
0.0019845001838979456,75729.75478082597
0.001984849120004232,75754.73767395108
0.0019851981174642073,75779.72495974968
0.001985547176288659,75804.71663899417
0.0019858962964883764,75829.71271245701
0.00198624547807415,75854.7131809106
0.0019865947210567767,75879.71804512806
0.0019869440254470503,75904.72730588206
0.0019872933912557685,75929.74096394567
0.001987642818493728,75954.75902009186
0.001987992307171734,75979.7814750942
0.001988341857300588,76004.808329726
0.001988691468891094,76029.83958476078
0.001989041141954058,76054.87524097213
0.001989390876500292,76079.91529913415
0.001989740672540605,76104.95976002069
0.0019900905300858094,76130.00862440579
0.0019904404491467172,76155.06189306361
0.00199079042973415,76180.1195667688
0.0019911404718589223,76205.18164629569
0.0019914905755318555,76230.24813241896
0.00199184074076377,76255.3190259133
0.0019921909675654926,76280.39432755383
0.001992541255947848,76305.47403811548
0.001992891605921663,76330.55815837346
0.0019932420174977685,76355.64668910312
0.001993592490686994,76380.73963107979
0.0019939430255001755,76405.83698507927
0.0019942936219481478,76430.93875187726
0.001994644280041748,76456.0449322496
0.0019949949997918126,76481.15552697214
0.0019953457812091875,76506.27053682129
0.001995696624304713,76531.38996257324
0.0019960475290892346,76556.5138050044
0.0019963984955735973,76581.64206489125
0.001996749523768653,76606.77474301062
0.0019971006136852505,76631.91184013925
0.001997451765334243,76657.06023208628
0.0019978029787264826,76682.34738912224
0.0019981542538728293,76707.63899232919
0.0019985055907841397,76732.9350424887
0.0019988569894712743,76758.23554038267
0.0019992084499450926,76783.54048679298
0.001999559972216463,76808.84988250207
0.0019999115562962496,76834.16372829213
0.002000263202195319,76859.48202494548
0.0020006149099245423,76884.80477324479
0.002000966679494789,76910.13197397257
0.0020013185109169357,76935.46362791199
0.002001670404201857,76960.79973584584
0.0020020223593604294,76986.14029855726
0.0020023743764035306,77011.48531682939
0.0020027264553420456,77036.83479144586
0.002003078596186856,77062.18872319008
0.002003430798948846,77087.54711284573
0.0020037830636389017,77112.90996119645
0.0020041353902679145,77138.27726902648
0.0020044877788467745,77163.64903711977
0.0020048402293863735,77189.02526626052
0.002005192741897605,77214.40595723299
0.0020055453163913685,77239.7911108219
0.0020058979528785603,77265.18072781175
0.0020062506513700822,77290.57480898737
0.002006603411876834,77315.9733551335
0.0020069562344097224,77341.37636703542
0.002007309118979653,77366.78384547825
0.0020076620655975334,77392.19579124721
0.0020080150742742735,77417.6122051279
0.0020083681450207835,77443.03308790567
0.002008721277847981,77468.45844036662
0.002009074472766779,77493.88826329641
0.002009427729788096,77519.32255748114
0.002009781048922849,77544.76132370671
0.0020101344301819636,77570.20456275978
0.0020104878735763615,77595.65227542659
0.0020108413791169676,77621.10446249378
0.0020111949468147074,77646.5611247478
0.0020115485766805134,77672.02226297585
0.0020119022687253157,77697.4878779648
