time_days,Nuclei:Eu156 top 18
0.06972586819672055,410317.9271738064
0.06973812814668347,410385.4328285867
0.06975039025232216,410452.9502701948
0.06976265451401589,410520.4795006755
0.06977492093214366,410588.0205220723
0.06978718950708461,410655.57333642856
0.06979946023921801,410723.1379457896
0.06981173312892312,410790.71435219975
0.06982400817657933,410858.30255770456
0.06983628538256607,410925.9025643494
0.06984856474726285,410993.51437418
0.0698608462710491,411061.13798924256
0.0698731299543047,411128.77341158444
0.06988541579740924,411196.42064325226
0.06989770380074248,411264.0796862933
0.06990999396468425,411331.75054275495
0.06992228628961446,411399.37258053804
0.06993458077591308,411467.0000838312
0.06994687742396014,411534.6393949944
0.06995917623413561,411602.29051607347
0.06997147720681993,411669.9534491176
0.06998378034239318,411737.62819617375
0.06999608564123569,411805.3147592902
0.07000839310372782,411873.01314051484
0.07002070273024999,411940.72334189696
0.07003301452118273,412008.4453654854
0.07004532847690659,412076.17921332974
0.07005764459780221,412143.92488747975
0.07006996288425019,412211.6823899852
0.07008228333663151,412279.45172289753
0.07009460595532692,412347.2328882673
0.0701069307407173,412415.0258881457
0.07011925769318365,412482.8307245842
0.07013158681310698,412550.6473996349
0.07014391810086841,412618.4759153498
0.0701562515568491,412686.3162737818
0.07016858718143017,412754.168476983
0.0701809249749932,412822.0325270082
0.0701932649379194,412889.9084259105
0.07020560707059023,412957.7961757438
0.07021795137338721,413025.6957785627
0.07023029784669188,413093.60723642155
0.07024264649088592,413161.5305513758
0.07025499730635103,413229.46572548064
0.07026735029346884,413297.41276079137
0.07027970545262145,413365.37165936537
0.07029206278419067,413433.3424232587
0.07030442228855845,413501.32505452796
0.07031678396610684,413569.3195552303
0.07032914781721797,413637.32592742326
0.07034151384227401,413705.3441731651
0.07035388204165718,413773.37429451366
0.07036625241574983,413841.41629352776
0.07037862496493419,413909.47017226584
0.07039099968959299,413977.53593278804
0.07040337659010858,414045.6135771539
0.07041575566686356,414113.7031074229
0.0704281369202406,414181.8045256559
0.0704405203506224,414249.9178339133
0.07045290595839174,414318.03961201315
0.07046529374393146,414386.1092790652
0.07047768370762436,414454.1908305528
0.07049007584985371,414522.28426853754
0.0705024701710024,414590.389595079
0.07051486667145358,414658.50681223796
0.07052726535159042,414726.6359220758
0.07053966621179616,414794.77692665387
0.07055206925245415,414862.92982803396
0.07056447447394779,414931.09462827834
0.07057688187666038,414999.27132944885
0.07058929146097571,415067.4599336097
0.07060170322727724,415135.66044282366
0.07061411717594866,415203.87285915413
0.07062653330737366,415272.09718466504
0.07063895162193605,415340.33342142066
0.0706513721200197,415408.581571486
0.07066379480200854,415476.8416369258
0.07067621966828655,415545.11361980543
0.0706886467192377,415613.39752218995
0.07070107595524633,415681.6933461468
0.07071350737669656,415750.00109374174
0.07072594098397263,415818.3207670416
0.07073837677745888,415886.65236811334
0.07075081475753972,415954.99589902477
0.07076325492459962,416023.35136184347
0.0707756972790231,416091.71875863743
0.07078814182119467,416160.09809147497
0.07080058855149922,416228.48936242587
0.0708130374703214,416296.89257355937
0.070825488578046,416365.3077269446
0.07083794187505792,416433.73482465127
0.07085039736174205,416502.17386875016
0.07086285503848345,416570.6248613118
0.07087531490566719,416639.0878044073
0.07088777696367839,416707.56270010764
0.07090024121290218,416776.0495504844
0.07091270765372407,416844.54835761065
0.07092517628652929,416913.05912355834
0.07093764711170325,416981.58185039985
0.07095012012963145,417050.1165402089
0.07096259534069944,417118.66319505865
0.07097507274529283,417187.2218170231
0.07098755234379732,417255.7924081762
0.07100003413659853,417324.3388539981
0.07101251812408256,417392.8655062563
0.07102500430663516,417461.4041220768
0.07103749268464228,417529.9547035327
0.07104998325848996,417598.5172526985
0.0710624760285643,417667.0917716479
0.07107497099525148,417735.678262456
0.07108746815893768,417804.27672719746
0.07109996752000913,417872.8871679472
0.07111246907885242,417941.50958678214
0.07112497283585387,418010.14398577757
0.07113747879139998,418078.79036700993
0.0711499869458773,418147.44873255613
0.07116249729967251,418216.11908449297
0.07117500985317231,418284.8014248982
0.07118752460676345,418353.4957558496
0.07120004156083279,418422.2020794253
0.0712125607157671,418490.92039770295
0.07122508207195365,418559.65071276313
0.07123760562977932,418628.3930266842
0.07125013138963125,418697.14734154573
0.07126265935189662,418765.9136594277
0.07127518951696267,418834.6919824106
0.07128772188521675,418903.482312575
0.0713002564570462,418972.28465200163
0.07131279323283839,419041.0990027714
0.0713253322129811,419109.92536696745
0.07133787339786175,419178.76374667115
0.07135041678786805,419247.614143965
0.07136296238338771,419316.4765609316
0.07137551018480852,419385.35099965415
0.07138806019251835,419454.23746221623
0.07140061240690515,419523.1359507016
0.07141316682835676,419592.0464671939
0.07142572345726154,419660.96901377913
0.07143828229400748,419729.90359254135
0.0714508433389828,419798.8502055659
0.07146340659257575,419867.80885493837
0.0714759720551747,419936.77954274474
0.07148853972716804,420005.7622710716
0.07150110960894426,420074.7570420055
0.07151368170089192,420143.76385763346
0.07152625600339949,420212.7827200421
0.07153883251685592,420281.7883755207
0.0715514112416498,420350.7579629214
0.07156399217817001,420419.7395905589
0.0715765753268054,420488.7332605193
0.07158916068794496,420557.7389748898
0.07160174826197768,420626.75673575763
0.07161433804929267,420695.78654521063
0.07162693005027895,420764.82840533607
0.07163952426532604,420833.8823182238
0.07165212069482309,420902.9482859617
0.07166471933915947,420972.02631063916
0.07167732019872461,421041.11639434553
0.07168992327390804,421110.2185391706
0.0717025285650993,421179.33274720464
0.07171513607268808,421248.45902053814
0.07172774579706404,421317.59736126196
0.07174035773861685,421386.74777146673
0.07175297189773662,421455.9102532457
0.07176558827481312,421525.0848086896
0.07177820687023638,421594.271439891
0.0717908276843964,421663.4701489429
0.07180345071768333,421732.6809379381
0.07181607597048736,421801.90380896995
0.07182870344319875,421871.1387641322
0.07184133313620768,421940.3858055183
0.07185396504990482,422009.6449352244
0.07186659918468052,422078.9161553442
0.07187923554092529,422148.19946797297
0.07189187411902974,422217.49487520655
0.07190451491938454,422286.8023791406
0.07191715794238045,422356.12198187143
0.07192980318840823,422425.45368549577
0.07194245065785868,422494.79749210976
0.07195510035112297,422564.15340381203
0.071967752268592,422633.5214226998
0.07198040641065687,422702.90155087126
0.0719930627777087,422772.29379042436
0.07200572137013873,422841.69814345817
0.07201838218833824,422911.1146120719
0.0720310452326986,422980.5431983648
0.07204371050361123,423049.98390443693
0.07205637800146751,423119.4367323876
0.07206904772665924,423188.90168431884
0.07208171967957794,423258.3787623308
0.07209439386061531,423327.8679685249
0.07210707027016311,423397.3693050029
0.07211974890861322,423466.8585676962
0.0721324297763575,423536.3102787315
0.07214511287378796,423605.774113459
0.0721577982012965,423675.2500739779
0.07217048575927551,423744.7381623916
0.07218317554811704,423814.23838080047
0.07219586756821333,423883.75073130656
0.07220856181995673,423953.2752160123
0.07222125830373961,424022.8118370201
0.07223395701995444,424092.3605964331
0.07224665796899377,424161.92149635457
0.07225936115125003,424231.49453888764
0.07227206656711617,424301.07972613757
0.0722847742169848,424370.6770602084
0.07229748410124871,424440.2865432044
0.07231019622030078,424509.9081772313
0.07232291057453398,424579.5419643943
0.0723356271643413,424649.1879067993
0.07234834599011583,424718.8460065523
0.0723610670522507,424788.51626576023
0.07237379035113903,424858.1986865291
0.07238651588717436,424927.89327096794
0.07239924366074992,424997.60002118343
0.07241197367225913,425067.3189392833
0.0724247059220955,425137.0500273766
0.07243744041065259,425206.79328757175
0.07245017713832404,425276.5487219777
0.07246291610550354,425346.3163327041
0.07247565731258476,425416.09612186
0.07248840075996178,425485.88809155714
0.07250114644802841,425555.69224390516
0.07251389437717859,425625.50858101493
0.07252664454780641,425695.3371049977
0.07253939696030597,425765.1778179654
0.07255215161507148,425835.0307220297
0.07256490851249717,425904.89581930306
0.07257766765297738,425974.77311189804
0.07259042903690639,426044.66260192735
0.07260319266467893,426114.56429150543
0.07261595853668938,426184.4781827456
0.07262872665333238,426254.4042777619
0.07264149701500257,426324.3425786688
0.07265426962209472,426394.2930875812
0.07266704447500363,426464.2558066146
0.07267982157412421,426534.23073788395
0.07269260091985125,426604.2178835051
0.07270538251258003,426674.1666269596
0.07271816635270555,426744.1037942186
0.07273095244062293,426814.05316919053
0.07274374077672743,426884.0147539908
0.07275653136141434,426953.98855073476
0.07276932419507903,427023.9745615383
0.07278211927811694,427093.9727885176
0.07279491661092345,427163.9832337887
0.0728077161938944,427234.0058994698
0.0728205180274253,427304.04078767734
0.07283332211191186,427374.0879005295
0.0728461284477499,427444.14724014385
0.07285893703533525,427514.21880863904
0.07287174787506383,427584.30260813364
0.07288456096733166,427654.39864074683
0.07289737631253479,427724.50690859824
0.07291019391106923,427794.62741380674
0.07292301376333145,427864.7601584941
0.07293583586971758,427934.90514478023
0.07294866023062398,428005.06237478607
0.07296148684644706,428075.2318506327
0.07297431571758328,428145.4135744419
0.07298714684442924,428215.6075483356
0.07299998022738152,428285.8137744364
0.07301281586683671,428356.0322548659
0.07302565376319181,428426.26299174916
0.07303849391684354,428496.50598720845
0.07305133632818882,428566.76124336803
0.07306418099762456,428637.0287623516
0.07307702792554786,428707.3085462841
0.07308987711235582,428777.60059729026
0.0731027285584456,428847.9049174954
0.07311558226421447,428918.22150902514
0.07312843823005961,428988.55037400447
0.0731412964563787,429058.89151456184
0.07315415694356903,429129.2449328227
0.07316701969202813,429199.6106309145
0.07317988470215364,429269.9886109643
0.0731927519743432,429340.37887510005
0.07320562150899457,429410.7814254503
0.07321849330650554,429481.1962641431
0.07323136736727387,429551.62339330686
0.07324424369169777,429622.0628150723
0.07325712228017513,429692.51453156816
0.07327000313310404,429762.9785449244
0.07328288625088267,429833.42515384767
0.07329577163390923,429903.8388422331
0.07330865928258203,429974.26482079324
0.07332154919729944,430044.7030916575
0.07333444137845978,430115.1536569549
0.0733473358264618,430185.6165188162
0.07336023254170397,430256.0916793713
0.07337313152458493,430326.57914075075
0.0733860327755034,430397.07890508586
0.07339893629485818,430467.5909745075
0.07341184208304811,430538.1153511476
0.07342475014047216,430608.6520371383
0.0734376604675293,430679.201034612
0.07345057306461847,430749.7623457009
0.07346348793213907,430820.3359725393
0.0734764050704902,430890.9219172605
0.07348932448007114,430961.5201819979
0.07350224616128123,431032.13076888624
0.07351517011451988,431102.7536800596
0.07352809634018663,431173.3889176534
0.07354102483868098,431244.0364838031
0.0735539556104025,431314.69638064347
0.07356688865575109,431385.3686103119
0.07357982397512643,431456.05317494436
0.07359276156892834,431526.7500766776
0.07360570143755678,431597.45931764884
0.07361864358141168,431668.1808999957
0.07363158800089312,431738.9148258559
0.07364453469640123,431809.66109736776
0.07365748366833608,431880.4197166692
0.07367043491709817,431951.1906859008
0.07368338844308771,432021.97400720115
0.07369634424670513,432092.7696827099
0.07370930232835089,432163.5777145673
0.07372226268842555,432234.39810491353
0.07373522532732972,432305.23085588985
0.07374819024546408,432376.0759696372
0.0737611574432294,432446.93344829726
0.07377412692102638,432517.8032940108
0.07378709867925616,432588.68550892203
0.0738000727183196,432659.5800951729
0.07381304903861775,432730.4870549063
0.0738260276405517,432801.4063902653
0.07383900852452263,432872.3381033944
0.07385199169093182,432943.2821964371
0.07386497714018055,433014.2031930559
0.07387796487267012,433085.09661212127
0.07389095488880223,433156.00240436854
0.07390394718897832,433226.9205719406
0.07391694177359996,433297.85111698124
0.07392993864306882,433368.794041634
0.07394293779778668,433439.7493480437
0.07395593923815533,433510.7170383547
0.07396894296457668,433581.6971147128
0.07398194897745267,433652.689579263
0.07399495727718519,433723.6944341504
0.07400796786417663,433794.7116815228
0.074020980738829,433865.7413235262
0.07403399590154458,433936.78336230735
0.07404701335272564,434007.83780001366
0.07406003309277458,434078.904638793
0.07407305512209386,434149.9838807932
0.074086079441086,434221.0755281626
0.07409910605015345,434292.1795830495
0.07411213494969915,434363.2960476045
0.07412516614012572,434434.42492397624
0.07413819962183593,434505.5662143146
0.07415123539523269,434576.71992077003
0.07416427346071894,434647.886045493
0.0741773138186977,434719.0645906347
0.07419035646957206,434790.2555583462
0.07420340141374504,434861.45895077894
0.07421644865162015,434932.67477008584
0.07422949818360056,435003.903018419
0.07424255001008963,435075.14369793126
0.07425560413149083,435146.39681077556
0.07426866054820765,435217.66235910595
0.0742817192606437,435288.940345076
0.07429478026920261,435360.23077084
0.07430784357428813,435431.53363855294
0.07432090917630392,435502.84895036847
0.07433397707565413,435574.17670844414
0.07434704727274255,435645.51691493456
0.0743601197679732,435716.8695719959
0.07437319456175018,435788.23468178493
0.07438627165447761,435859.61224645824
0.07439935104655974,435931.0022681732
0.07441243273840088,436002.4047490874
0.07442551673040523,436073.819691358
0.07443860302297753,436145.24709714495
0.07445169161652214,436216.6188982254
0.07446478251144363,436287.99527861626
0.07447787570814668,436359.38411574304
0.07449097120703599,436430.78541176347
0.07450406900851637,436502.1991688354
0.07451716911299268,436573.62538911705
0.07453027152086973,436645.0640747663
0.07454337623255279,436716.5152279437
0.0745564832484468,436787.97885080776
0.07456959256895691,436859.4549455181
0.07458270419448837,436930.94351423514
0.07459581812544645,437002.44455911923
0.07460893436223652,437073.9580823309
0.07462205290526401,437145.4840860316
0.07463517375493443,437217.02257238294
0.07464829691165324,437288.57354354596
0.07466142237582633,437360.13700168463
0.07467455014785933,437431.7129489607
0.07468768022815797,437503.30138753727
0.07470081261712817,437574.90231957776
0.07471394731517585,437646.515747246
0.074727084322707,437718.1416727062
0.07474022364012771,437789.7800981226
0.074753365267844,437861.43102565955
0.07476650920626235,437933.09445748373
0.07477965545578892,438004.77039576
0.07479280401683008,438076.45884265454
0.07480595488979226,438148.1598003334
0.07481910807508198,438219.87327096344
0.0748322635731058,438291.59925671184
0.07484542138427037,438363.3377597462
0.07485858150898242,438435.088782234
0.07487174394764862,438506.852326343
0.07488490870067607,438578.628394243
0.0748980757684716,438650.4169881024
0.07491124515144221,438722.2181100905
0.07492441684999497,438794.03176237707
0.07493759086453704,438865.85794713197
0.07495076719547564,438937.69666652574
0.07496394584321805,439009.5479227292
0.07497712680817153,439081.4117179127
0.07499031009074378,439153.2880542494
0.07500349569134214,439225.1769339103
0.07501668361037422,439297.0783590677
0.07502987384824768,439368.9411930191
0.07504306640537022,439440.7912479291
0.07505626128214964,439512.6538415101
0.07506945847899381,439584.52897593356
0.07508265799631055,439656.41665337037
0.07509585983450812,439728.31687599415
0.07510906399399446,439800.22964597703
0.07512227047517775,439872.15496549156
0.0751354792784662,439944.09283671144
0.07514869040426811,440016.04326181003
0.07516190385299183,440088.00624296145
0.07517511962504585,440159.9817823403
0.07518833772083863,440231.969882121
0.07520155814077867,440303.9705444783
0.07521478088527485,440375.98377158906
0.07522800595473579,440448.0095656283
0.07524123334957027,440520.04792877263
0.07525446307018718,440592.0988631983
0.07526769511699546,440664.16237108264
0.07528092949040413,440736.2384546028
0.07529416619082227,440808.32711593667
0.0753074052186589,440880.4283572617
0.07532064657432354,440952.5421807576
0.07533389025822534,441024.6685886027
0.07534713627077369,441096.80758297624
0.07536038461237803,441168.9591660577
0.07537363528344787,441241.12334002694
0.07538688828439283,441313.3001070646
0.07540014361562254,441385.48946935136
0.07541340127754663,441457.69142906764
0.07542666127057515,441529.9059883962
0.07543992359511786,441602.13314951817
0.07545318825158472,441674.3729146156
0.07546645524038575,441746.62528587156
0.07547972456193103,441818.89026546857
0.07549299621663073,441891.1678555899
0.07550627020489512,441963.45805841964
0.07551954652713448,442035.76087614155
0.07553282518375908,442108.07631093956
0.07554610617517962,442180.40436499973
0.07555938950180652,442252.74504050653
0.07557267516405038,442325.0983396458
0.07558596316232186,442397.46426460316
0.07559925349703171,442469.842817565
0.07561254616859074,442542.1737584327
0.07562584117740986,442614.5005939726
0.07563913852389989,442686.8400506441
0.07565243820847212,442759.19213063404
0.07566574023153753,442831.55683612777
0.07567904459350731,442903.93416931154
0.07569235129479271,442976.32413237146
0.07570566033580502,443048.7267274948
0.07571897171695569,443121.14195686893
0.07573228543865614,443193.5698226814
0.07574560150131793,443266.0103271204
0.07575891990535255,443338.4634723738
0.07577224065117193,443410.9292606317
0.07578556373918771,443483.4076940826
0.07579888916981173,443555.8987749159
0.07581221694345587,443628.4025053218
0.07582554706053211,443700.91888749064
0.0758388795214525,443773.4479236127
0.07585221432662917,443845.9896158795
0.07586555147647416,443918.54396648146
0.07587889097140002,443991.1109776121
0.07589223281181895,444063.6906514627
0.07590557699814333,444136.2829902257
0.07591892353078569,444208.8879960944
0.07593227241015855,444281.50567126164
0.07594562363667456,444354.1360179215
0.0759589772107464,444426.7790382678
0.07597233313278673,444499.43473449437
0.07598569140320864,444572.1031087973
0.07599905202242493,444644.7841633713
0.07601241499084857,444717.47790041164
0.07602578030889266,444790.18432211434
0.0760391479769703,444862.9034306755
0.07605251799549471,444935.63522829214
0.07606589036487917,445008.37971716136
0.07607926508553704,445081.13689948025
0.07609264215788161,445153.906777446
0.07610602158232664,445226.6893532581
0.07611940335928556,445299.4846291146
0.07613278748917204,445372.29260721424
0.0761461739723998,445445.1132897567
0.07615956280938259,445517.9466789409
0.07617295400053428,445590.7927769674
0.07618634754626885,445663.63356858696
0.07619974344700013,445736.42760879546
0.07621314170314249,445809.234350929
0.07622654231510993,445882.0537971861
0.07623994528331669,445954.8859497664
0.07625335060817708,446027.7308108699
0.07626675829010546,446100.5883826969
0.07628016832951626,446173.45866744814
0.07629358072682402,446246.3416673243
0.0763069954824432,446319.23738452664
0.0763204125967887,446392.14582125825
0.07633383207027516,446465.0669797204
0.07634725390331738,446538.0008621161
0.07636067809633022,446610.94747064786
0.07637410464972867,446683.9068075193
0.07638753356392773,446756.87887493393
0.0764009648393425,446829.86367509566
0.07641439847638819,446902.8612102095
0.07642783447547986,446975.87148247904
0.07644127283703314,447048.89449411124
0.07645471356146329,447121.9302473107
0.07646815664918574,447194.9787442836
0.07648160210061605,447268.0399872361
0.07649504991616984,447341.11397837516
0.07650850009626281,447414.20071990765
0.07652195264131068,447487.3002140409
0.07653540755172916,447560.4124629821
0.07654886482793444,447633.53746894107
0.07656232447034235,447706.6752341257
0.07657578647936895,447779.8257607449
0.07658925085543035,447852.9890510077
0.07660271759894276,447926.1651071242
0.07661618671032244,447999.35393130453
0.07662965818998575,448072.55552575854
0.07664313203834909,448145.76989269786
0.07665660825582883,448218.9970343324
0.07667008684284178,448292.23695287557
0.07668356779980448,448365.4896505386
0.0766970511271336,448438.75512953347
0.07671053682524595,448512.0333920734
0.07672402489455839,448585.32444037136
0.07673751533548781,448658.6282766404
0.07675100814845125,448731.9449030949
0.07676450333386564,448805.2732799903
0.07677800089214842,448878.5375059987
0.07679150082371664,448951.8145152285
0.07680500312898762,449025.1043098931
0.07681850780837873,449098.4068922055
0.07683201486230741,449171.7222643798
0.07684552429119118,449245.05042862974
0.07685903609544763,449318.39138717024
0.07687255027549426,449391.7451422153
0.07688606683174912,449465.1116959817
0.07689958576462987,449538.49105068407
0.07691310707455438,449611.883208539
0.07692663076194063,449685.2881717626
0.07694015682720663,449758.7059425717
0.0769536852707705,449832.136523183
0.0769672160930504,449905.579915815
0.0769807492944646,449979.0361226847
0.0769942848754313,450052.50514601014
0.07700782283636912,450125.9869880112
0.07702136317769645,450199.4816509065
0.0770349058998318,450272.9891369156
0.0770484510031938,450346.5094482575
0.07706199848820115,450420.0425871532
0.07707554835527262,450493.588555823
0.07708910060482704,450567.1473564878
0.07710265523728319,450640.71899136796
0.07711621225306033,450714.3034626872
0.07712977165257738,450787.9007726662
0.07714333343625349,450861.51092352817
0.07715689760450783,450935.1339174954
0.07717046415775973,451008.7697567911
0.07718403309642853,451082.41844363906
0.07719760442093364,451156.0799802632
0.07721117813169445,451229.7543688871
0.0772247542291308,451303.44161173725
0.0772383327136622,451377.14171103743
0.07725191358570839,451450.85466901364
0.07726549684568916,451524.5804878912
0.07727908249402438,451598.319169897
0.07729267053113399,451672.07071725745
0.07730626095743803,451745.8351321992
0.07731985377335658,451819.6124169501
0.07733344897930967,451893.4025737369
0.07734704657571781,451967.19617836544
0.07736064656300119,452040.93358983065
0.0773742489415802,452114.6838663226
0.07738785371187529,452188.4470100683
0.07740146087430701,452262.223023295
0.07741507042929598,452336.0119082304
0.07742868237726284,452409.8136671024
0.07744229671862828,452483.62830213876
0.07745591345381335,452557.45581556973
0.07746953258323884,452631.2962096239
0.07748315410732574,452705.1494865307
0.07749677802649509,452779.01564852
0.07751040434116803,452852.89469782234
0.07752403305176576,452926.7866366683
0.07753766415870957,453000.691467289
0.07755129766242078,453074.6091919158
0.0775649335633207,453148.53981277975
0.0775785718618311,453222.48333211505
0.07759221255837341,453296.4397521529
0.07760585565336929,453370.40907512663
0.07761950114724046,453444.3913032696
0.0776331490404087,453518.38643881533
0.07764679933329591,453592.3944839984
0.077660452026324,453666.41544105276
0.07767410711991486,453740.44931221294
0.0776877646144909,453814.4960997155
0.07770142451047407,453888.5558057956
0.07771508680828669,453962.628432689
0.07772875150835103,454036.71398263203
0.07774241861108949,454110.8124578619
0.07775608811692453,454184.9238606153
0.0777697600262787,454259.04819313023
0.07778343433957445,454333.1854576434
0.07779711105723479,454407.33565639507
0.07781079017968227,454481.4987916226
0.0778244717073398,454555.6748655657
0.07783815564063026,454629.8638804638
0.07785184197997662,454704.0658385562
0.07786553072580196,454778.2807420833
0.0778792218785294,454852.50859328615
0.07789291543858215,454926.74939440505
0.07790661140638336,455001.0031476813
0.07792030978235666,455075.2698553577
0.07793401056692534,455149.5062374277
0.07794771376051289,455223.71985264367
0.07796141936354291,455297.94641520263
0.07797512737643905,455372.1859273457
0.07798883779962505,455446.4383913139
0.0780025506335247,455520.7038093488
0.07801626587856172,455594.9821836921
0.07802998353516037,455669.273516587
0.07804370360374452,455743.5778102763
0.07805742608473829,455817.8950670026
0.07807115097856583,455892.22528901004
0.07808487828565142,455966.5684785421
0.07809860800641935,456040.9246378433
0.07811234014129403,456115.2937691582
0.07812607469069982,456189.6758747312
0.07813981165506154,456264.07095680933
0.07815355103480365,456338.47901763767
0.07816729283035086,456412.90005946235
0.07818103704212795,456487.33408453
0.07819478367055976,456561.7810950878
0.07820853271607123,456636.2410933832
0.07822228417908732,456710.71408166346
0.07823603806003313,456785.200062177
0.07824979435933366,456859.69903717213
0.07826355307741441,456934.21100889833
0.07827731421470055,457008.73597960465
0.07829107777161742,457083.2739515406
0.0783048437485905,457157.8249269566
0.07831861214604527,457232.3889081027
0.07833238296440737,457306.9658972299
0.07834615620410243,457381.5558965893
0.07835993186555608,457456.15890843194
0.07837370994919442,457530.77493501117
0.07838749045544317,457605.40397857834
0.07840127338472835,457680.0460413868
0.07841505873747598,457754.701125689
0.07842884651411217,457829.3692337389
0.07844263671506312,457904.0503677904
0.07845642934075511,457978.7445300975
0.07847022439161448,458053.4517229151
0.0784840218680675,458128.1719484974
0.07849782177054095,458202.90520910127
0.07851162409946126,458277.62829468853
0.07852542885525507,458352.3081227755
0.0785392360383491,458427.0009787812
0.07855304564917015,458501.7068649604
0.07856685768814507,458576.425783568
0.07858067215570085,458651.15773685917
0.07859448905226431,458725.9027270889
0.07860830837826285,458800.6607565149
0.07862213013412352,458875.4318273929
0.07863595432027351,458950.2159419797
0.0786497809371402,459025.0131025327
0.07866360998515097,459099.8233113094
0.07867744146473327,459174.6465705676
0.07869127537631464,459249.4828825661
0.07870511172032259,459324.33224956266
0.07871895049718507,459399.1946738182
0.07873279170732972,459474.0701575913
0.0787466353511844,459548.95870314207
0.07876048142917699,459623.86031273083
0.07877432994173553,459698.7749886182
0.07878818088928809,459773.7027330653
0.07880203427226277,459848.64354833367
0.07881589009108785,459923.5974366849
0.07882974834619144,459998.56440038094
0.07884360903800224,460073.5444416858
0.07885747216694851,460148.5375628615
0.0788713377334588,460223.5437661714
0.07888520573796169,460298.5630538798
0.07889907618088589,460373.5954282505
0.07891294906266011,460448.64089154813
0.0789268243837132,460523.6994460376
0.0789407021444739,460598.77109398344
0.07895458234537149,460673.8558376531
0.07896846498683488,460748.9536793118
0.07898235006929316,460824.064621226
0.07899623759317558,460899.18866566254
0.07901012755891137,460974.32581488887
0.07902401996692993,461049.4760711724
0.07903791481766065,461124.63943678123
0.07905181211153305,461199.815913984
0.07906571184897657,461275.0055050485
0.07907961403042114,461350.2082122455
0.07909351865629635,461425.3962219119
0.07910742572703203,461500.5451543655
0.07912133524305802,461575.7071958029
0.07913524720480432,461650.8823484922
0.07914916161270091,461726.0706147024
0.07916307846717796,461801.27199670277
0.07917699776866548,461876.4864967617
0.079190919517594,461951.7141171505
0.07920484371439374,462026.95486013894
0.0792187703594951,462102.2087279975
0.07923269945332855,462177.47572299733
0.07924663099632467,462252.75584740966
0.07926056498891411,462328.0491035065
0.07927450143152757,462403.35549355997
0.07928844032459569,462478.67501984176
0.07930238166854964,462554.0076846266
0.0793163254638202,462629.3534901867
0.07933027171083838,462704.71243879583
0.0793442204100353,462780.0845327286
0.0793581715618421,462855.4697742591
0.07937212516669005,462930.86816566216
0.07938608122501047,463006.2797092132
0.07940003973723474,463081.7044071882
0.07941400070379417,463157.1422618619
0.07942796412512063,463232.59327551234
0.07944193000164558,463308.0574504161
0.07945589833380075,463383.53478885
0.07946986912201785,463459.02529309154
0.07948384236672881,463534.52896541904
0.0794978180683655,463610.0458081105
0.07951179622735995,463685.57582344505
0.07952577684414408,463761.11901370075
0.07953975991915035,463836.6753811591
0.07955374545281083,463912.24492809887
0.07956773344555784,463987.8276568006
0.07958172389782375,464063.42356954474
0.07959571681004103,464139.0326686126
0.07960971218264222,464214.6549562855
0.07962371001605992,464290.29043484567
0.07963771031072667,464365.9391065742
0.07965171306707552,464441.6009737555
0.07966571828553917,464517.2760386718
0.07967972596655055,464592.9071064345
0.07969373611054265,464668.52805219707
0.07970774871794852,464744.16218850046
0.07972176378920129,464819.8095176267
0.07973578132473422,464895.47004185873
0.07974980132498058,464971.143763479
0.0797638237903736,465046.8306847702
0.07977784872134704,465122.53080801794
0.07979187611833424,465198.2441355051
0.07980590598176883,465273.9706695166
0.07981993831208449,465349.71041233675
0.07983397310971495,465425.46336625115
0.07984801037509406,465501.22953354556
0.07986205010865573,465577.00891650596
0.07987609231083379,465652.8015174177
0.07989013698206257,465728.6073385697
0.07990418412277607,465804.4263822478
0.07991823373340853,465880.2586507401
0.0799322858143942,465956.1041463344
0.07994634036616746,466031.962871319
0.07996039738916275,466107.83482798276
0.07997445688381459,466183.72001861484
0.07998851885055756,466259.6184455047
0.0800025832898262,466335.53011094156
0.08001665020205555,466411.45501721726
0.08003071958768027,466487.39316662186
0.08004479144713525,466563.3445614464
0.0800588657808555,466639.30920398224
0.08007294258927605,466715.2870965213
0.08008702187283204,466791.27824135625
0.08010110363195865,466867.28264077904
0.08011518786709104,466943.3002970826
0.08012927457866485,467019.33121256164
0.08014336376711537,467095.37538950914
0.08015745543287811,467171.43283021945
0.08017154957638865,467247.50353698723
0.08018564619808269,467323.58751210757
0.08019974529839592,467399.68475787545
0.08021384687776419,467475.7952765871
0.08022795093662323,467551.9190705376
0.08024205747540931,467628.0561420253
0.08025616649455836,467704.17605079385
0.08027027799450646,467780.25866605697
0.08028439197568983,467856.35455161677
0.08029850843854473,467932.46370976925
0.08031262738350754,468008.5861428107
0.08032674881101469,468084.72185303713
0.08034087272150267,468160.8708427459
0.08035499911540793,468237.0331142329
0.08036912799316742,468313.20866979775
0.08038325935521773,468389.3975117376
0.08039739320199567,468465.59964235086
0.08041152953393814,468541.8150639362
0.08042566835148211,468618.0437787933
0.08043980965506461,468694.28578922106
0.0804539534451228,468770.54109752004
0.08046809972209368,468846.80970598955
0.08048224848641485,468923.09161693184
0.0804963997385235,468999.38683264743
0.08051055347885708,469075.69535543805
0.08052470970785308,469152.0171876053
0.0805388684259491,469228.3523314517
0.08055302963358278,469304.70078928
0.08056719333119187,469381.06256339327
0.08058135951921404,469457.43765609415
0.08059552819808746,469533.8260696884
