time_days,Nuclei:Sn123 top 3
0.0003557315889869105,300277.8862233734
0.00035579413753014134,300306.02459895564
0.00035585669707132773,300334.167922095
0.00035591926761240376,300362.3161936614
0.0003559818491553032,300390.4694145248
0.00035604444170196094,300418.6275855556
0.00035610704525431135,300446.7907076241
0.00035616965981428994,300474.9587816008
0.0003562322853838318,300503.13180835644
0.0003562949219648732,300531.3097887618
0.00035635756955935006,300559.49272368796
0.00035642022816919863,300587.6806140059
0.0003564828977963562,300615.87346058706
0.00035654557844275967,300644.0712643029
0.0003566082701103467,300672.2740260248
0.000356670972801055,300700.4817466248
0.000356733686516823,300728.69442697486
0.00035679641125958904,300756.9120679468
0.00035685914703129215,300785.1346704128
0.00035692189383387135,300813.3622352454
0.00035698465166926653,300841.5947633172
0.00035704742053941724,300869.8322555007
0.0003571102004462641,300898.0747126689
0.00035717299139174723,300926.32213569444
0.0003572357933778081,300954.574525451
0.0003572986064063875,300982.83188281127
0.00035736143047942744,301011.0942086493
0.00035742426559886957,301039.36150383815
0.0003574871117666564,301067.6337692519
0.00035754996898473043,301095.91100576427
0.00035761283725503477,301124.19321424956
0.0003576757165795125,301152.48039558175
0.0003577386069601076,301180.77255063533
0.000357801508398764,301209.0696802847
0.00035786442089742575,301237.3717854047
0.0003579273444580379,301265.67886687006
0.0003579902790825452,301293.9909255558
0.0003580532247728933,301321.94926478766
0.00035811618153102763,301349.77774485626
0.00035817914935889453,301377.6111179932
0.00035824212825844015,301405.44938505837
0.0003583051182316115,301433.29254691245
0.0003583681192803553,301461.1406044162
0.00035843113140661935,301488.9935584304
0.00035849415461235113,301516.85140981554
0.00035855718889949903,301544.7141594335
0.00035862023427001114,301572.58180814487
0.0003586832907258367,301600.45435681136
0.0003587463582689244,301628.3318062943
0.00035880943690122405,301656.2141574558
0.00035887252662468525,301684.10141115723
0.00035893562744125846,301711.993568261
0.00035899873935289376,301739.8906296289
0.00035906186236154246,301767.7925961237
0.0003591249964691555,301795.6994686073
0.0003591881416776843,301823.6112479427
0.0003592512979890811,301851.5279349926
0.00035931446540529775,301879.44953061984
0.0003593776439282872,301907.3760356875
0.00035944083356000193,301935.3074510589
0.00035950403430239563,301963.24377759726
0.0003595672461574215,301991.1850161661
0.0003596304691270338,302019.1311676294
0.00035969370321318664,302047.08223285055
0.00035975694841783475,302075.0382126938
0.00035982020474293296,302102.9991080231
0.0003598834721904368,302130.964919703
0.00035994675076230165,302158.9356485977
0.0003600100404604839,302186.9112955719
0.00036007334128693944,302214.8918614902
0.00036013665324362537,302242.8773472178
0.0003601999763324984,302270.8677536194
0.0003602633105555162,302298.86308156024
0.0003603266559146362,302326.86333190586
0.00036039001241181684,302354.8685055216
0.00036045338004901613,302382.87860327313
0.00036051675882819317,302410.8936260263
0.0003605801487513069,302438.5344423179
0.0003606435498203166,302466.0707274446
0.0003607069620371824,302493.6118542627
0.00036077038540386415,302521.15782362345
0.0003608338199223226,302548.7086363784
0.00036089726559451827,302576.2642933791
0.0003609607224224126,302603.82479547727
0.0003610241904079669,302631.39014352474
0.0003610876695531432,302658.96033837367
0.0003611511598599035,302686.5353808762
0.00036121466133021065,302714.1152718849
0.0003612781739660272,302741.700012252
0.0003613416977693167,302769.28960283025
0.00036140523274204246,302796.8840444725
0.0003614687788861687,302824.48333803174
0.0003615323362036594,302852.0874843609
0.00036159590469647944,302879.69648431335
0.0003616594843665935,302907.3103387425
0.00036172307521596724,302934.929048502
0.00036178667724656597,302962.5526144453
0.00036185029046035606,302990.18103742646
0.0003619139148593036,303017.8143182995
0.00036197755044537513,303045.4524579183
0.00036204119722053814,303073.09545713745
0.00036210485518675965,303100.7433168114
0.0003621685243460076,303128.3960377946
0.00036223220470024984,303156.05362094194
0.00036229589625145516,303183.71606710815
0.0003623595990015919,303211.3833771485
0.0003624233129526296,303239.05555191805
0.0003624870381065372,303266.7325922722
0.00036255077446528515,303294.4144990665
0.000362614522030843,303322.10127315647
0.00036267828080518175,303349.7929153982
0.0003627420507902719,303377.4894266473
0.0003628058319880848,303405.19080776005
0.0003628696244005919,303432.89705959277
0.0003629334280297653,303460.6081830018
0.0003629972428775769,303488.32417884364
0.00036306106894599965,303515.996226064
0.00036312490623700605,303543.23839210055
0.00036318875475256987,303570.4853481135
0.0003632526144946643,303597.7370949451
0.0003633164854652636,303624.9936334375
0.000363380367666342,303652.25496443326
0.00036344426109987397,303679.5210887751
0.00036350816576783486,303706.79200730583
0.0003635720816721997,303734.06772086833
0.00036363600881494446,303761.3482303058
0.000363699947198045,303788.6335364615
0.0003637638968234779,303815.92364017875
0.0003638278576932196,303843.21854230104
0.0003638918298092477,303870.51824367215
0.00036395581317353915,303897.8227451359
0.00036401980778807204,303925.13204753643
0.00036408381365482425,303952.44615171774
0.0003641478307757746,303979.76505852403
0.00036421185915290157,304007.08876879973
0.0003642758987881847,304034.41728338983
0.0003643399496836032,304061.7506031386
0.0003644040118411372,304089.0887288911
0.0003644680852627667,304116.43166149233
0.0003645321699504725,304143.7794017874
0.00036459626590623525,304171.13195062184
0.00036466037313203655,304198.48930884106
0.00036472449162985773,304225.85147729056
0.00036478862140168093,304253.2184568162
0.00036485276244948846,304280.5902482639
0.0003649169147752628,304307.9668524799
0.00036498107838098726,304335.34827031003
0.0003650452532686448,304362.7345026009
0.00036510943944021964,304390.1255501992
0.0003651736368976954,304417.5214139511
0.0003652378456430567,304444.922094704
0.0003653020656782882,304472.3275933044
0.00036536629700537515,304499.7379105996
0.0003654305396263028,304527.153047437
0.00036549479354305723,304554.57300466386
0.00036555905875762426,304581.99778312765
0.00036562333527199076,304609.0934874678
0.0003656876230881432,304636.0492412906
0.0003657519222080691,304663.0097347298
0.0003658162326337558,304689.9749686186
0.0003658805543671914,304716.9449437909
0.0003659448874103638,304743.91966107994
0.0003660092317652621,304770.89912131964
0.0003660735874338747,304797.883325344
0.00036613795441819145,304824.87227398716
0.00036620233272020164,304851.8659680832
0.0003662667223418952,304878.8644084665
0.00036633112328526287,304905.8675959718
0.0003663955355522949,304932.8755314337
0.0003664599591449827,304959.88821568683
0.00036652439406531734,304986.90564956627
0.0003665888403152909,305013.92783390736
0.00036665329789689524,305040.9547695451
0.000366717766812123,305067.986457315
0.00036678224706296667,305095.02289805247
0.0003668467386514198,305122.06409259344
0.00036691124157947554,305149.11004177376
0.00036697575584912804,305176.16074642923
0.0003670402814623712,305203.2162073962
0.00036710481842119983,305230.27642551076
0.00036716936672760866,305257.34140160965
0.0003672339263835931,305284.41113652906
0.0003672984973911485,305311.485631106
0.0003673630797522712,305338.56488617737
0.00036742767346895707,305365.6489025799
0.0003674922785432032,305392.7376811513
0.00036755689497700614,305419.8312227284
0.0003676215227723637,305446.9295281489
0.00036768616193127334,305474.03259825025
0.00036775081245573303,305501.1404338705
0.0003678154743477415,305528.2530358474
0.00036788014760929714,305555.37040501885
0.0003679448322423994,305582.4925422233
0.00036800952824904746,305609.6194482989
0.00036807423563124143,305636.75112408446
0.0003681389543909812,305663.62122186215
0.00036820368453026754,305690.2887394035
0.0003682684260511011,305716.96094588045
0.0003683331789554833,305743.6378421178
0.0003683979432454155,305770.31942893966
0.0003684627189228999,305797.0057071711
0.00036852750598993854,305823.69667763694
0.00036859230444853425,305850.3923411622
0.0003686571143006898,305877.09269857185
0.0003687219355484088,305903.7977506915
0.0003687867681936946,305930.5074983465
0.00036885161223855164,305957.22194236243
0.0003689164676849839,305983.9410835651
0.0003689813345349965,306010.66492278036
0.0003690462127905944,306037.3934608343
0.0003691111024537828,306064.126698553
0.00036917600352656796,306090.86463676277
0.0003692409160109556,306117.6072762903
0.00036930583990895267,306144.35461796215
0.0003693707752225656,306171.106662605
0.00036943572195380196,306197.86341104587
0.00036950068010466896,306224.62486411165
0.00036956564967717494,306251.39102262974
0.0003696306306733278,306278.1618874273
0.0003696956230951365,306304.93745933205
0.0003697606269446097,306331.71773917146
0.00036982564222375703,306358.50272777333
0.00036989066893458784,306385.29242596566
0.00036995570707911254,306412.0868345765
0.00037002075665934123,306438.8859544341
0.0003700858176772849,306465.6897863668
0.0003701508901349544,306492.4983312031
0.0003702159740343615,306519.3115897717
0.0003702810693775176,306546.1295629014
0.00037034617616643525,306572.9522514212
0.0003704112944031267,306599.77965616
0.0003704764240896051,306626.61177794734
0.0003705415652278834,306653.4486176124
0.0003706067178199751,306680.29017598473
0.0003706718818678946,306706.797537182
0.0003707370573736557,306733.1582267191
0.00037080224433927336,306759.52355124254
0.00037086744276676226,306785.8935115668
0.0003709326526581382,306812.2681085073
0.0003709978740154164,306838.64734287915
0.00037106310684061327,306865.03121549776
0.000371128351135745,306891.4197271787
0.0003711936069028286,306917.8128787377
0.00037125887414388083,306944.21067099035
0.0003713241528609196,306970.6131047529
0.00037138944305596227,306997.0201808413
0.00037145474473102756,307023.43190007185
0.00037152005788813344,307049.8482632609
0.0003715853825292994,307076.26927122497
0.00037165071865654417,307102.69492478087
0.0003717160662718876,307129.1252247453
0.0003717814253773496,307155.5601719353
0.0003718467959749506,307181.9997671681
0.0003719121780667111,307208.4440112607
0.0003719775716546523,307234.8929050306
0.0003720429767407955,307261.3464492954
0.00037210839332716224,307287.8046448727
0.0003721738214157749,307314.2674925804
0.0003722392610086557,307340.73499323655
0.00037230471210782784,307367.20714765904
0.00037237017471531395,307393.6839566663
0.00037243564883313794,307420.1654210768
0.0003725011344633234,307446.6515417089
0.0003725666316078949,307473.1423193814
0.00037263214026887667,307499.63775491324
0.00037269766044829383,307526.1378491232
0.0003727631921481716,307552.64260283054
0.00037282873537053586,307579.1520168546
0.0003728942901174122,307605.66609201464
0.0003729598563908274,307632.1848291302
0.0003730254341928079,307658.70822902105
0.00037309102352538095,307685.2362925071
0.0003731566243905737,307711.7690204082
0.0003732222367904144,307738.30641354463
0.00037328786072693073,307764.71219699
0.0003733534962021516,307790.77096486976
0.0003734191432181057,307816.83431464876
0.00037348480177682195,307842.9022471323
0.0003735504718803304,307868.97476312664
0.0003736161535306606,307895.0518634372
0.0003736818467298432,307921.1335488703
0.00037374755147990846,307947.2198202319
0.00037381326778288774,307973.31067832874
0.000373878995640812,307999.40612396697
0.0003739447350557135,308025.5061579533
0.00037401048602962364,308051.61078109447
0.0003740762485645755,308077.71999419737
0.0003741420226626013,308103.83379806904
0.0003742078083257346,308129.9521935169
0.00037427360555600866,308156.07518134796
0.0003743394143554576,308182.2027623699
0.0003744052347261153,308208.3349373901
0.0003744710666700166,308234.4717072165
0.00037453691018919617,308260.6130726569
0.00037460276528568967,308286.7590345196
0.0003746686319615324,308312.9095936125
0.00037473451021876057,308339.0647507439
0.00037480040005941035,308365.22450672236
0.0003748663014855188,308391.38886235666
0.00037493221449912275,308417.55781845533
0.0003749981391022596,308443.73137582716
0.0003750640752969672,308469.9095352815
0.0003751300230852837,308496.09229762724
0.0003751959824692477,308522.27966367383
0.000375261953450898,308548.47163423087
0.0003753279360322739,308574.6682101078
0.00037539393021541475,308600.8693921141
0.0003754599360023608,308627.0751810602
0.0003755259533951522,308653.2855777557
0.00037559198239582977,308679.5005830112
0.0003756580230064342,308705.7201976364
0.00037572407522900724,308731.94442244223
0.0003757901390655903,308758.1732582392
0.0003758562145182258,308784.4067058381
0.0003759223015889559,308810.6447660497
0.0003759884002798238,308836.4559656048
0.00037605451059287214,308862.2173679512
0.0003761206325301451,308887.98329991096
0.0003761867660936859,308913.7537622802
0.0003762529112855394,308939.5287558558
0.0003763190681077499,308965.30828143447
0.0003763852365623623,308991.0923398129
0.0003764514166514222,309016.8809317881
0.000376517608376975,309042.6740581573
0.000376583811741067,309068.4717197179
0.0003766500267457444,309094.2739172669
0.0003767162533930542,309120.0806516022
0.0003767824916850433,309145.89192352147
0.0003768487416237594,309171.70773382246
0.0003769150032112502,309197.528083303
0.00037698127644956406,309223.35297276155
0.00037704756134074937,309249.18240299594
0.00037711385788685535,309275.0163748051
0.0003771801660899308,309300.85488898715
0.00037724648595202593,309326.69794634095
0.00037731281747519033,309352.5455476652
0.00037737916066147474,309378.3976937589
0.0003774455155129295,309404.25438542117
0.00037751188203160604,309430.1156234513
0.0003775782602195556,309455.98140864854
0.0003776446500788301,309481.85174181266
0.00037771105161148167,309507.726623743
0.000377777464819563,309533.60605523945
0.00037784388970512684,309559.4900371021
0.0003779103262702263,309585.37857013097
0.0003779767745169154,309611.2716551262
0.00037804323444724764,309637.16929288814
0.00037810970606327784,309663.07148421754
0.0003781761893670603,309688.9782299147
0.00037824268436065044,309714.8895307806
0.00037830919104610343,309740.8053876162
0.00037837570942547526,309766.7258012225
0.00037844223950082173,309792.6507724007
0.00037850878127419985,309818.58030195226
0.000378575334747666,309844.5143906784
0.00037864189992327786,309870.2134612498
0.00037870847680309257,309895.67273415055
0.00037877506538916856,309921.1364835413
0.0003788416656835638,309946.60471020866
0.0003789082776883372,309972.0774149403
0.00037897490140554756,309997.5545985233
0.0003790415368372546,310023.03626174526
0.0003791081839855177,310048.52240539395
0.0003791748428523974,310074.01303025696
0.0003792415134399538,310099.50813712226
0.0003793081957502482,310125.00772677816
0.0003793748897853415,310150.51180001255
0.00037944159554729524,310176.0203576138
0.0003795083130381716,310201.5334003706
0.00037957504226003255,310227.05092907127
0.00037964178321494115,310252.5729445049
0.00037970853590496014,310278.0994474601
0.00037977530033215314,310303.6304387261
0.00037984207649858364,310329.16591909184
0.0003799088644063161,310354.7058893468
0.00037997566405741453,310380.2503502805
0.0003800424754539443,310405.79930268234
0.00038010929859797014,310431.3527473422
0.000380176133491558,310456.9106850499
0.0003802429801367736,310482.47311659536
0.00038030983853568344,310508.0400427688
0.0003803767086903538,310533.6114643605
0.00038044359060285216,310559.1873821609
0.0003805104842752455,310584.7677969605
0.00038057738970960194,310610.35270955
0.0003806443069079892,310635.94212072034
0.0003807112358724763,310661.5360312625
0.00038077817660513163,310687.13444196736
0.0003808451291080244,310712.73735362646
0.00038091209338322435,310738.34476703085
0.0003809790694328014,310763.95668297255
0.0003810460572588258,310789.57310224284
0.0003811130568633681,310815.1940256337
0.0003811800682484997,310840.81945393706
0.00038124709141629145,310866.44938794494
0.00038131412636881564,310892.04740292154
0.00038138117310814395,310917.2041349278
0.0003814482316363492,310942.3652902282
0.0003815153019555039,310967.53086960025
0.0003815823840676817,310992.7008738218
0.0003816494779749557,311017.87530367106
0.0003817165836794002,311043.0541599259
0.00038178370118308925,311068.2374433648
0.0003818508304880978,311093.42515476624
0.00038191797159650053,311118.6172949086
0.0003819851245103733,311143.8138645706
0.0003820522892317913,311169.0148645311
0.0003821194657628313,311194.2202955692
0.00038218665410556915,311219.430158464
0.0003822538542620823,311244.6444539945
0.0003823210662344476,311269.86318294035
0.0003823882900247426,311295.0863460809
0.0003824555256350456,311320.3139441959
0.00038252277306743444,311345.545978065
0.00038259003232398836,311370.7824484683
0.0003826573034067859,311396.0233561858
0.00038272458631790685,311421.2687019978
0.00038279188105943076,311446.5184866844
0.000382859187633438,311471.77271102637
0.00038292650604200877,311497.0313758041
0.00038299383628722435,311522.2944817985
0.0003830611783711655,311547.5620297903
0.0003831285322959143,311572.8340205606
0.00038319589806355247,311598.1104548906
0.0003832632756761625,311623.39133356174
0.0003833306651358268,311648.67665735516
0.0003833980664446289,311673.96642705274
0.00038346547960465177,311699.26064343576
0.0003835329046179796,311724.5593072865
0.0003836003414866963,311749.8624193868
0.0003836677902128867,311775.169980519
0.00038373525079863545,311800.48199146497
0.00038380272324602783,311825.7984530072
0.00038387020755714966,311851.1193659285
0.0003839377037340868,311876.44473101123
0.0003840052117789257,311901.77454903844
0.0003840727316937529,311926.8118758221
0.00038414026348065596,311951.6578032947
0.0003842078071417218,311976.5080994126
0.0003842753626790388,312001.3627649438
0.00038434293009469476,312026.22180065635
0.0003844105093907785,312051.08520731877
0.0003844781005693787,312075.9529856999
0.00038454570363258506,312100.82513656805
0.0003846133185824868,312125.70166069217
0.0003846809454211745,312150.5825588412
0.000384748584150738,312175.4678317841
0.00038481623477326854,312200.35748029023
0.000384883897290857,312225.25150512886
0.0003849515717055951,312250.14990706963
0.00038501925801957446,312275.05268688186
0.00038508695623488775,312299.9598453355
0.00038515466635362697,312324.87138320034
0.0003852223883778858,312349.7873012466
0.00038529012230975715,312374.7076002442
0.00038535786815133475,312399.63228096365
0.0003854256259047129,312424.56134417513
0.0003854933955719858,312449.4947906494
0.00038556117715524867,312474.43262115715
0.0003856289706565962,312499.3748364691
0.00038569677607812455,312524.3214373563
0.0003857645934219291,312549.2724245899
0.00038583242269010646,312574.227798941
0.00038590026388475313,312599.18756118114
0.00038596811700796646,312624.15171208186
0.0003860359820618434,312649.1202524146
0.0003861038590484822,312674.0931829513
0.0003861717479699806,312699.0705044638
0.00038623964882843746,312724.05221772415
0.0003863075616259513,312749.03832350473
0.0003863754863646217,312774.0288225777
0.0003864434230465481,312799.02371571556
0.00038651137167383063,312824.0230036908
0.0003865793322485694,312849.0266872763
0.00038664730477286553,312874.03476724506
0.00038671528924881965,312899.04724436975
0.0003867832856785337,312924.0641194236
0.0003868512940641092,312949.07505788817
0.00038691931440764835,312973.6139322727
0.000386987346711254,312998.1571213133
0.0003870553909770287,313022.70462576847
0.00038712344720707623,313047.25644639705
0.0003871915154034999,313071.8125839576
0.00038725959556840393,313096.37303920975
0.0003873276877038926,313120.9378129123
0.00038739579181207106,313145.5069058245
0.0003874639078950441,313170.08031870594
0.0003875320359549175,313194.6580523161
0.0003876001759937969,313219.24010741484
0.00038766832801378885,313243.82648476184
0.0003877364920169998,313268.41718511714
0.00038780466800553706,313293.01220924093
0.00038787285598150756,313317.61155789316
0.0003879410559470196,313342.2152318345
0.00038800926790418075,313366.8232318254
0.00038807749185509996,313391.4355586264
0.0003881457278018858,313416.0522129984
0.0003882139757466478,313440.67319570226
0.0003882822356914955,313465.29850749904
0.00038835050763853844,313489.9281491496
0.00038841879158988773,313514.5621214158
0.0003884870875476534,313539.2004250587
0.000388555395513947,313563.8430608401
0.00038862371549087965,313588.4900295214
0.00038869204748056364,313613.14133186487
0.00038876039148511075,313637.7969686322
0.0003888287475066339,313662.4569405856
0.00038889711554724557,313687.1212484871
0.0003889654956090598,313711.7898930995
0.00038903388769418953,313736.462875185
0.00038910229180474937,313761.1401955063
0.00038917070794285347,313785.8218548263
0.00038923913611061685,313810.5078539078
0.00038930757631015447,313835.1981935138
0.0003893760285435821,313859.8928744078
0.00038944449281301546,313884.59189735266
0.0003895129691205711,313909.2952631122
0.0003895814574683654,313934.0029724498
0.0003896499578585157,313958.7150261293
0.0003897184702931391,313983.0813917393
0.0003897869947743537,314007.321193787
0.0003898555313042775,314031.5652579046
0.0003899240798850291,314055.81358484155
0.0003899926405187273,314080.06617534737
0.0003900612132074913,314104.3230301718
0.0003901297979534411,314128.58415006456
0.0003901983947586963,314152.8495357756
0.00039026700362537774,314177.1191880549
0.00039033562455560576,314201.3931076527
0.00039040425755150184,314225.6712953194
0.0003904729026151872,314249.9537518052
0.0003905415597487841,314274.24047786096
0.0003906102289544143,314298.5314742372
0.00039067891023420094,314322.8267416848
0.0003907476035902667,314347.1262809549
0.0003908163090247352,314371.4300927984
0.00039088502653972983,314395.7381779665
0.00039095375613737524,314420.0505372108
0.0003910224978197954,314444.36717128265
0.0003910912515891156,314468.6880809337
0.00039116001744746073,314493.0132669157
0.0003912287953969567,314517.34272998053
0.00039129758543972955,314541.67647088045
0.00039136638757790524,314566.01449036726
0.0003914352018136109,314590.3567891935
0.0003915040281489734,314614.70336811163
0.0003915728665861205,314639.05422787403
0.0003916417171271798,314663.4093692334
0.0003917105797742798,314687.76879294286
0.0003917794545295488,314712.13249975495
0.0003918483413951161,314736.500490423
0.0003919172403731109,314760.8727657004
0.00039198615146566297,314785.2493263401
0.00039205507467490226,314809.63017309573
0.00039212401000295955,314834.0153067211
0.00039219295745196545,314858.40472796967
0.0003922619170240515,314882.7984375957
0.00039233088872134893,314907.19643635285
0.00039239987254599003,314931.5987249954
0.0003924688685001069,314956.00530427776
0.00039253787658583255,314980.0753229931
0.00039260689680529977,315004.0154241672
0.00039267592916064246,315027.95973471476
0.000392744973653994,315051.90825537586
0.00039281403028748905,315075.86098689114
0.0003928830990632621,315099.8179300007
0.00039295217998344787,315123.779085445
0.0003930212730501821,315147.74445396464
0.00039309037826560023,315171.7140363006
0.0003931594956318386,315195.6878331938
0.00039322862515103345,315219.66584538505
0.00039329776682532196,315243.6480736158
0.000393366920656841,315267.6345186271
0.00039343608664772853,315291.6251811604
0.00039350526480012225,315315.62006195745
0.0003935744551161608,315339.61916175985
0.00039364365759798263,315363.6224813093
0.0003937128722477273,315387.63002134796
0.0003937820990675337,315411.6417826176
0.0003938513380595423,315435.6577658609
0.0003939205892258928,315459.6779718196
0.00039398985256872636,315483.7024012367
0.0003940591280901835,315507.73105485464
0.0003941284157924059,315531.763933416
0.0003941977156775352,315555.8010376638
0.0003942670277477137,315579.842368341
0.0003943363520050835,315603.88792619074
0.0003944056884517879,315627.93771195627
0.00039447503708997007,315651.991726381
0.00039454439792177337,315676.0499702082
0.0003946137709493423,315700.1124441819
0.0003946831561748206,315724.1791490456
0.0003947525536003537,315748.2500855434
0.0003948219632280863,315772.3252544192
0.00039489138506016417,315796.40465641726
0.00039496081909873293,315820.4882922818
0.0003950302653459393,315844.5761627573
0.00039509972380392944,315868.6682685884
0.0003951691944748508,315892.7646105196
0.0003952386773608504,315916.86518929584
0.00039530817246407647,315940.9700056621
0.0003953776797866767,315964.61684272636
0.00039544719933080007,315988.26089332247
0.00039551673109859513,316011.9091012375
0.00039558627509221145,316035.5614672024
0.00039565583131379847,316059.2179919483
0.0003957253997655065,316082.87867620646
0.00039579498044948564,316106.543520708
0.0003958645733678872,316130.2125261849
0.00039593417852286193,316153.8856933683
0.00039600379591656136,316177.5630229901
0.0003960734255511379,316201.2445157823
0.0003961430674287433,316224.93017247674
0.00039621272155153066,316248.61999380554
0.0003962823879216529,316272.31398050115
0.0003963520665412636,316296.0121332957
0.0003964217574125164,316319.71445292194
0.0003964914605375657,316343.4209401125
0.00039656117591856593,316367.1315955999
0.00039663090355767234,316390.8464201174
0.00039670064345703987,316414.56541439757
0.00039677039561882466,316438.288579174
0.00039684016004518243,316462.01591517986
0.00039690993673827005,316485.74742314854
0.00039697972570024403,316509.48310381355
0.00039704952693326207,316533.2229579087
0.0003971193404394812,316556.9669861676
0.0003971891662210601,316580.7151893242
0.0003972590042801565,316604.4675681129
0.0003973288546189296,316628.2241232675
0.00039739871723953836,316651.9848555224
0.0003974685921441425,316675.7497656121
0.0003975384793349018,316699.51885427145
0.0003976083788139763,316723.2921222347
0.0003976782905835271,316747.06957023696
0.00039774821464571484,316770.85119901306
0.00039781815100270137,316794.6370092983
0.000397888099656648,316818.42700182763
0.0003979580606097174,316842.2211773366
0.0003980280338640717,316866.0195365607
0.0003980980194218742,316889.8220802354
0.0003981680172852879,316913.3852435213
0.0003982380274564769,316936.7327510511
0.0003983080499376049,316960.08436375845
0.0003983780847308367,316983.44008236536
0.0003984481318383368,317006.7999075937
0.0003985181912622708,317030.1638401656
0.0003985882630048038,317053.5318808031
0.0003986583470681025,317076.90403022873
0.0003987284434543325,317100.28028916457
0.00039879855216566113,317123.66065833357
0.0003988686732042552,317147.04513845826
0.00039893880657228243,317170.43373026146
0.00039900895227191064,317193.8264344661
0.0003990791103053079,317217.2232517953
0.00039914928067464326,317240.6241829723
0.00039921946338208533,317264.02922872023
0.00039928965842980394,317287.4383897628
0.0003993598658199685,317310.85166682355
0.0003994300855547495,317334.26906062616
0.00039950031763631727,317357.69057189435
0.00039957056206684307,317381.1162013521
0.0003996408188484978,317404.54594972363
0.00039971108798345355,317427.97981773305
0.0003997813694738821,317451.4178061048
0.00039985166332195623,317474.8599155635
0.00039992196952984846,317498.30614683335
0.00039999228809973244,317521.75650063937
0.00040006261903378134,317545.2109777063
0.00040013296233416953,317568.66957875935
0.0004002033180030711,317592.13230452326
0.000400273686042661,317615.5991557235
0.0004003440664551143,317639.07013308554
0.00040041445924260665,317662.5452373346
0.0004004848644073137,317686.0244691965
0.00040055528195141206,317709.5078293969
0.00040062571187707833,317732.99531866173
0.00040069615418648923,317756.486937717
0.0004007666088818227,317779.9826872888
0.0004008370759652562,317803.48256810335
0.0004009075554389682,317826.9865808872
0.000400978047305137,317850.341909879
0.00040104855156594194,317873.3965499864
0.0004011190682235619,317896.4552437763
0.00040118959728017723,317919.51799196197
0.0004012601387379674,317942.5847952559
0.0004013306925991136,317965.65565437137
0.00040140125886579606,317988.73057002126
0.0004014718375401965,318011.809542919
0.00040154242862449637,318034.8925737779
0.0004016130321208779,318057.9796633115
0.00040168364803152325,318081.0708122335
0.0004017542763586155,318104.16602125735
0.0004018249171043376,318127.2652910973
0.0004018955702708733,318150.3686224671
0.0004019662358604065,318173.476016081
0.0004020369138751215,318196.58747265337
0.00040210760431720307,318219.70299289824
0.00040217830718883643,318242.8225775305
0.0004022490224922071,318265.9462272645
0.00040231975022950053,318289.0739428151
0.00040239049040290354,318312.20572489727
0.0004024612430146022,318335.34157422587
0.00040253200806678426,318358.4814915162
0.00040260278556163647,318381.6254774833
0.00040267357550134714,318404.7735328428
0.000402744377888104,318427.92565831007
0.0004028151927240961,318451.08185460087
0.00040288602001151196,318474.24212243076
0.00040295685975254135,318497.40646251594
0.0004030277119493735,318520.57487557206
0.000403098576604199,318543.74736231536
0.00040316945371920797,318566.92392346234
0.00040324034329659164,318590.1045597292
0.00040331124533854104,318613.2892718324
0.0004033821598472479,318636.4780604889
0.00040345308682490416,318659.67092641507
0.0004035240262737025,318682.86787032813
0.0004035949781958353,318706.0688929448
0.0004036659425934963,318729.2739949826
0.0004037369194688788,318752.4831771585
0.00040380790882417646,318775.5134034505
0.0004038789106615842,318798.2788089088
0.00040394992498329636,318821.0482171938
0.00040402095179150834,318843.82162900915
0.0004040919910884153,318866.599045059
0.00040416304287621357,318889.38046604715
0.00040423410715709896,318912.1658926779
0.00040430518393326856,318934.95532565564
0.0004043762732069192,318957.74876568466
0.0004044473749802484,318980.5462134696
0.0004045184892554539,319003.347669715
0.0004045896160347341,319026.153135126
0.00040466075532028726,319048.96261040703
0.0004047319071143128,319071.77609626355
0.0004048030714190097,319094.5935934004
0.00040487424823657805,319117.41510252334
0.00040494543756921776,319140.2406243373
0.00040501663941912953,319163.0701595481
0.000405087853788514,319185.9037088611
0.00040515908067957293,319208.74127298244
0.0004052303200945075,319231.582852618
0.0004053015720355203,319254.4284484737
0.00040537283650481353,319277.2780612558
0.0004054441135045899,319300.1316916705
0.00040551540303705296,319322.9893404242
0.00040558670510440606,319345.8510082235
0.00040565801970885357,319368.7166957749
0.0004057293468525995,319391.58640378545
0.000405800686537849,319414.460132962
0.00040587203876680687,319437.33788401133
0.00040594340354167916,319460.21965764096
0.00040601478086467127,319483.1054545579
0.00040608617073799005,319505.99527546973
0.0004061575731638419,319528.8891210837
0.0004062289881444342,319551.78699210787
0.00040630041568197415,319574.6888892497
0.00040637185577867003,319597.59481321735
0.0004064433084367297,319620.5047647186
0.00040651477365836216,319643.4187444617
0.00040658625144577627,319666.3367531551
0.00040665774180118167,319688.93129319965
0.00040672924472678803,319711.41105233174
0.00040680076022480576,319733.8947640652
0.00040687228829744534,319756.38242909504
0.0004069438289469176,319778.8740481163
0.00040701538217543447,319801.3696218245
0.00040708694798520707,319823.8691509144
0.0004071585263784481,319846.3726360821
0.0004072301173573697,319868.8800780226
0.0004073017209241853,319891.3914774322
0.00040737333708110775,319913.90683500626
0.00040744496583035116,319936.42615144106
0.0004075166071741293,319958.94942743244
0.0004075882611146571,319981.4766636768
0.0004076599276541489,320004.0078608701
0.00040773160679482065,320026.54301970935
0.00040780329853888744,320049.0821408906
0.0004078750028885658,320071.62522511085
0.00040794671984607165,320094.1722730668
