time_days,Nuclei:Po217 top 17
0.00612478073962554,877494590383.7714
0.006125857664264037,877381611686.9667
0.006126934778258975,877268613126.2462
0.006128012081643642,877155594698.1174
0.00612908957445135,877042556399.0867
0.006130167256715398,876929498225.6611
0.006131245128469101,876816420174.3466
0.006132323189745777,876703322241.6483
0.006133401440578743,876590204424.0713
0.006134479881001339,876477066718.1187
0.006135558511046897,876363909120.2948
0.0061366373307487595,876250731627.1019
0.0061377163401402654,876137534235.0432
0.006138795539254781,876024316940.6189
0.00613987492812566,875911079740.3308
0.006140954506786266,875797822630.6787
0.006142034275269966,875684545608.1638
0.006143114233610146,875571248669.2833
0.006144194381840184,875457931810.5365
0.006145274719993469,875344595028.4214
0.006146355248103389,875231238319.436
0.006147435966203356,875117861680.076
0.0061485168743267695,875004465106.8373
0.0061495979725070425,874891048596.2162
0.006150679260777587,874777612144.7072
0.006151760739171837,874664104636.2028
0.006152842407723219,874549275184.6349
0.006153924266465164,874434425543.7566
0.006155006315431112,874319555710.0184
0.00615608855465452,874204665679.8698
0.006157170984168836,874089755449.7601
0.006158253604007517,873974825016.1383
0.00615933641420403,873859874375.4521
0.00616041941479184,873744903524.1498
0.006161502605804433,873629912458.6774
0.0061625859872752875,873514901175.4806
0.006163669559237891,873399869671.0059
0.006164753321725735,873284817941.6982
0.006165837274772326,873169745984.0009
0.006166921418411168,873054653794.3584
0.006168005752675773,872939541369.213
0.006169090277599652,872824408705.0085
0.00617017499321634,872709255798.1853
0.006171259899559362,872594082645.1849
0.0061723449966622525,872478889242.4485
0.0061734302845585474,872363675586.4155
0.006174515763281806,872248441673.5249
0.006175601432865576,872133187500.2158
0.006176687293343415,872017913062.926
0.006177773344748885,871902618358.0939
0.0061788595871155655,871787303382.1545
0.00617994602047703,871671968131.5448
0.006181032644866859,871556612602.7008
0.006182119460318643,871441236792.0565
0.0061832064668659705,871325840696.0475
0.006184293664542453,871210424311.1058
0.006185381053381692,871094987633.6655
0.006186468633417298,870979530660.1584
0.006187556404682886,870864053387.0177
0.006188644367212088,870748555810.6724
0.006189732521038532,870633037927.5542
0.006190820866195851,870517499734.0928
0.006191909402717684,870401941226.7178
0.006192998130637686,870286362401.8575
0.00619408704998951,870170763255.9395
0.0061951761608068125,870055143785.3916
0.006196265463123254,869939503986.6412
0.006197354956972517,869823843856.1132
0.0061984446423882745,869708163390.2336
0.0061995345194042085,869591929808.3765
0.006200624588054001,869474913035.29
0.006201714848371363,869357875688.3278
0.006202805300389986,869240817763.8724
0.006203895944143578,869123739258.307
0.006204986779665852,869006640168.0122
0.006206077806990521,868889520489.3708
0.006207169026151322,868772380218.7614
0.006208260437181977,868655219352.5645
0.006209352040116227,868538037887.1588
0.006210443834987807,868420835818.9237
0.006211535821830475,868303613144.2361
0.006212628000677984,868186369859.4729
0.006213720371564089,868069105961.0118
0.006214812934522554,867951821445.2286
0.006215905689587162,867834516308.4979
0.006216998636791687,867717190547.1943
0.006218091776169909,867599844157.692
0.006219185107755616,867482477136.3652
0.0062202786315826136,867365089479.5858
0.0062213723476847,867247681183.7257
0.0062224662560956805,867130252245.1569
0.006223560356849364,867012802660.2504
0.006224654649979583,866895332425.3755
0.006225749135520156,866777841536.9027
0.0062268438135049155,866660329991.2001
0.006227938683967693,866542797784.6371
0.006229033746942343,866425244913.5801
0.006230129002462711,866307671374.3965
0.00623122445056265,866190077163.4529
0.006232320091276024,866072462277.1147
0.0062334159246366936,865954826711.7478
0.006234511950678543,865837170463.7157
0.006235608169435445,865719493529.3822
0.0062367045809412856,865601795905.1111
0.0062378011852299515,865484077587.2651
0.00623889798233535,865366338572.205
0.00623999497229138,865248578856.2926
0.006241092155131948,865130798435.8884
0.006242189530890965,865012997307.3533
0.006243287099602364,864895175467.0449
0.006244384861300065,864777332911.3234
0.006245482816018001,864659469636.5459
0.006246580963790104,864541451285.62
0.0062476793046503335,864422308160.9803
0.006248777838632633,864303144088.6196
0.006249876565770958,864183959064.856
0.006250975486099267,864064753086.0055
0.006252074599651541,863945526148.3838
0.006253173906461747,863826278248.306
0.006254273406563867,863707009382.087
0.006255373099991887,863587719546.0409
0.006256472986779793,863468408736.4818
0.006257573066961597,863349076949.7205
0.006258673340571298,863229724182.0702
0.006259773807642904,863110350429.8419
0.006260874468210428,862990955689.3474
0.006261975322307905,862871539956.8949
0.006263076369969353,862752103228.795
0.006264177611228812,862632645501.3562
0.006265279046120314,862513166770.8877
0.006266380674677917,862393667033.6948
0.006267482496935668,862274146286.0858
0.006268584512927626,862154604524.3666
0.006269686722687849,862035041744.8436
0.006270789126250419,861915457943.8201
0.006271891723649407,861795853117.601
0.006272994514918895,861676227262.4899
0.0062740975000929655,861556580374.7904
0.0062752006792057245,861436912450.804
0.006276304052291268,861317223486.8319
0.0062774076193837,861197513479.176
0.006278511380517134,861077782424.1366
0.006279615335725684,860958030318.0131
0.006280719485043483,860838257157.1042
0.006281823828504658,860718462937.7089
0.006282928366143344,860598647656.1246
0.006284033097993679,860478811308.649
0.006285138024089822,860358953891.5775
0.0062862431444659205,860239075401.2063
0.0062873484591561375,860119175833.8303
0.006288453968194631,859999255185.7454
0.006289559671615587,859879313453.2432
0.0062906655694531756,859759350632.6184
0.006291771661741584,859639366720.163
0.006292877948514996,859519361712.1693
0.006293984429807619,859399188638.121
0.00629509110565365,859277959747.5452
0.006296197976087298,859156709542.5402
0.00629730504114277,859035438019.3584
0.0062984123008543,858914145174.2515
0.006299519755256108,858792831003.4708
0.0063006274043824265,858671495503.268
0.006301735248267494,858550138669.8921
0.006302843286945549,858428760499.5936
0.006303951520450854,858307360988.6211
0.00630505994881766,858185940133.2218
0.0063061685720802296,858064497929.644
0.006307277390272825,857943034374.1348
0.006308386403429734,857821549462.9391
0.006309495611585229,857700043192.3032
0.006310605014773599,857578515558.4717
0.006311714613029131,857456966557.6898
0.006312824406386134,857335396186.1995
0.0063139343948789076,857213804440.2443
0.006315044578541763,857092191316.066
0.00631615495740901,856970556809.9075
0.0063172655315149855,856848900918.0077
0.00631837630089401,856727223636.6079
0.006319487265580422,856605524961.9473
0.006320598425608553,856483804890.2657
0.006321709781012763,856362063417.7999
0.0063228213318274,856240300540.7881
0.006323933078086821,856118516255.4677
0.006325045019825389,855996710558.0745
0.006326157157077486,855874883444.8434
0.0063272694898774805,855753034912.0103
0.00632838201825976,855631164955.8087
0.006329494742258709,855509273572.473
0.006330607661908722,855387360758.2362
0.006331720777244207,855265426509.3293
0.006332834088299571,855143470821.9847
0.006333947595109224,855021493692.4332
0.006335061297707581,854899495116.9062
0.0063361751961290794,854777475091.6317
0.006337289290408146,854655433612.8386
0.006338403580579216,854533370676.7563
0.00633951806667673,854411286279.6128
0.006340632748735148,854289180417.633
0.00634174762678892,854166542283.9899
0.006342862700872509,854043268007.6456
0.006343977971020378,853919972057.2635
0.0063450934372670095,853796654429.0321
0.006346209099646882,853673315119.1404
0.006347324958194478,853549954123.7766
0.006348441012944287,853426571439.129
0.006349557263930817,853303167061.3835
0.0063506737111885675,853179740986.7262
0.0063517903547520484,853056293211.3434
0.006352907194655778,852932823731.4192
0.006354024230934271,852809332543.1387
0.006355141463622069,852685819642.684
0.0063562588927537,852562285026.2388
0.006357376518363705,852438728689.9851
0.006358494340486626,852315150630.1051
0.006359612359157029,852191550842.7782
0.006360730574409463,852067929324.1849
0.006361848986278497,851944286070.5051
0.006362967594798695,851820621077.9183
0.006364086400004646,851696934342.6013
0.006365205401930927,851573225860.7316
0.006366324600612128,851449495628.4865
0.00636744399608284,851325743642.0427
0.0063685635883776745,851201969897.5741
0.006369683377531234,851078174391.2566
0.006370803363578132,850954357119.2635
0.006371923546552983,850830518077.7695
0.006373043926490424,850706657262.9459
0.006374164503425084,850582774670.9655
0.006375285277391597,850458870297.9994
0.006376406248424608,850334944140.2188
0.006377527416558765,850210996193.7935
0.0063786487818287335,850087026454.8925
0.00637977034426917,849963034919.6846
0.006380892103914743,849839021584.3379
0.006382014060800125,849714986445.0209
0.006383136214960002,849590929497.8984
0.006384258566429059,849466850739.137
0.00638538111524199,849342750164.9028
0.006386503861433486,849218627771.3606
0.006387626805038266,849094483554.6726
0.006388749946091034,848970218906.9669
0.006389873284626506,848844961432.4226
0.006390996820679403,848719681935.1652
0.006392120554284465,848594380411.3221
0.00639324448547642,848469056857.0215
0.006394368614290013,848343711268.3899
0.006395492940759983,848218343641.5546
0.006396617464921098,848092953972.6396
0.006397742186808112,847967542257.7699
0.006398867106455791,847842108493.0706
0.0063999922238989005,847716652674.6652
0.006401117539172233,847591174798.6749
0.006402243052310565,847465674861.223
0.006403368763348689,847340152858.4308
0.006404494672321401,847214608786.4188
0.006405620779263497,847089042641.3081
0.0064067470842098,846963454419.2162
0.006407873587195119,846837844116.2628
0.0064090002882542735,846712211728.5658
0.006410127187422087,846586557252.2433
0.006411254284733403,846460880683.4106
0.006412381580223058,846335182018.1841
0.006413509073925896,846209461252.6796
0.0064146367658767635,846083718383.0114
0.00641576465611053,845957953405.2927
0.006416892744662053,845832166315.6376
0.006418021031566206,845706357110.1584
0.006419149516857858,845580525784.9673
0.006420278200571901,845454672336.1748
0.00642140708274322,845328796759.8914
0.0064225361634067096,845202899052.2272
0.006423665442597267,845076979209.2921
0.006424794920349807,844951037227.1929
0.006425924596699241,844825073102.0381
0.006427054471680486,844699086829.9353
0.006428184545328467,844573078406.99
0.006429314817678112,844447047829.3091
0.00643044528876437,844320995092.9965
0.006431575958622178,844194920194.1567
0.006432706827286487,844068823128.8934
0.006433837894792249,843942703893.3105
0.006434969161174435,843816562483.5089
0.00643610062646801,843690360634.1611
0.0064372322907079475,843563063609.2738
0.006438364153929223,843435744203.0914
0.006439496216166836,843308402411.6781
0.006440628477455771,843181038231.0985
0.006441760937831032,843053651657.4165
0.006442893597327615,842926242686.6963
0.006444026455980544,842798811314.9988
0.006445159513824831,842671357538.3866
0.006446292770895502,842543881352.9202
0.00644742622722758,842416382754.6608
0.00644855988285611,842288861739.6667
0.006449693737816132,842161318303.9978
0.0064508277921426944,842033752443.7124
0.006451962045870852,841906164154.8679
0.006453096499035658,841778553433.5214
0.0064542311516721925,841650920275.7284
0.006455366003815523,841523264677.5447
0.00645650105550073,841395586635.0255
0.00645763630676289,841267886144.2249
0.00645877175763711,841140163201.1952
0.006459907408158478,841012417801.9904
0.006461043258362104,840884649942.6617
0.006462179308283086,840756859619.262
0.0064633155579565576,840629046827.8394
0.006464452007417632,840501211564.4451
0.006465588656701439,840373353825.1288
0.006466725505843108,840245473605.9392
0.006467862554877793,840117570902.9231
0.0064689998038406325,839989645712.1278
0.006470137252766783,839861698029.6003
0.006471274901691397,839733727851.387
0.006472412750649652,839605735173.5312
0.0064735507996767135,839477719992.0787
0.006474689048807761,839349682303.0725
0.006475827498077974,839221622102.5564
0.006476966147522552,839093539386.5715
0.006478104997176689,838965434151.1602
0.006479244047075584,838837306392.3632
0.006480383297254451,838709156106.2205
0.006481522747748497,838580983288.7725
0.006482662398592954,838452787936.057
0.006483802249823045,838324570044.1123
0.006484942301474006,838196329608.9763
0.00648608255358107,838068066626.6855
0.006487223006179492,837939781093.2755
0.006488363659304523,837811459944.1586
0.00648950451299142,837682084676.3638
0.0064906455672754425,837552686661.8905
0.006491786822191872,837423265896.7377
0.006492928277775982,837293822376.9067
0.006494069934063054,837164356098.3971
0.006495211791088374,837034867057.2084
0.006496353848887248,836905355249.3376
0.006497496107494973,836775820670.782
0.006498638566946857,836646263317.5392
0.006499781227278209,836516683185.6055
0.006500924088524362,836387080270.9751
0.006502067150720637,836257454569.6426
0.006503210413902365,836127806077.6033
0.006504353878104888,835998134790.8489
0.006505497543363545,835868440705.3733
0.0065066414097137,835738723817.167
0.006507785477190705,835608984122.2219
0.006508929745829923,835479221616.5278
0.00651007421566672,835349436296.0756
0.006511218886736485,835219628156.8528
0.006512363759074592,835089797194.8484
0.006513508832716435,834959943406.0493
0.006514654107697399,834830066786.4442
0.006515799584052901,834700167332.0173
0.006516945261818339,834570245038.7549
0.00651809114102913,834440299902.6414
0.0065192372217206885,834310331919.6617
0.006520383503928451,834180341085.7981
0.0065215299876878454,834050327397.0333
0.006522676673034311,833920290849.3497
0.006523823560003287,833790231438.7289
0.006524970648630234,833660149161.1505
0.006526117938950609,833530044012.5948
0.006527265430999872,833399915989.0405
0.006528413124813493,833269765086.4666
0.0065295610204269446,833139591300.8511
0.006530709117875719,833009394628.17
0.006531857417195301,832879175064.3993
0.006533005918421184,832748932605.5156
0.006534154621588867,832618667247.4941
0.006535303526733865,832488378986.3073
0.006536452633891688,832358067817.9298
0.006537601943097855,832227733738.3341
0.006538751454387888,832097376743.4927
0.006539901167797331,831966996829.376
0.006541051083361715,831836241703.316
0.006542201201116587,831704837149.0297
0.006543351521097493,831573409491.2885
0.00654450204334,831441958726.0297
0.006545652767879668,831310484849.1917
0.006546803694752064,831178987856.7107
0.006547954823992764,831047467744.524
0.006549106155637357,830915924508.5654
0.006550257689721429,830784358144.7703
0.006551409426280573,830652768649.0726
0.006552561365350391,830521156017.4055
0.0065537135069664845,830389520245.7021
0.006554865851164481,830257861329.8931
0.006556018397979994,830126179265.9102
0.0065571711474486484,829994474049.6835
0.006558324099606072,829862745677.1437
0.006559477254487914,829730994144.2183
0.006560630612129817,829599219446.8358
0.006561784172567428,829467421580.9246
0.006562937935836404,829335600542.4109
0.006564091901972417,829203756327.2206
0.006565246071011133,829071888931.2794
0.006566400442988226,828939998350.5116
0.0065675550179393775,828808084580.8419
0.006568709795900284,828676147618.1924
0.006569864776906637,828544187458.486
0.006571019960994138,828412204097.6447
0.006572175348198489,828280197531.59
0.006573330938555415,828148167756.2415
0.006574486732100632,828016114767.5188
0.006575642728869866,827884038561.3408
0.006576798928898845,827751939133.627
0.006577955332223319,827619816480.2928
0.006579111938879027,827487670597.2565
0.006580268748901723,827355501480.4331
0.006581425762327163,827223309125.7385
0.006582582979191108,827091093529.0883
0.006583740399529339,826958854686.3944
0.006584898023377627,826826592593.5706
0.006586055850771755,826694307246.5302
0.006587213881747508,826561998641.1844
0.006588372116340693,826429666773.4442
0.006589530554587105,826297311639.2196
0.0065906891965225554,826164933234.4205
0.006591848042182852,826032531554.9562
0.006593007091603826,825900041793.882
0.0065941663448213,825766679942.1134
0.0065953258018711085,825633294642.7709
0.006596485462789085,825499885891.7335
0.006597645327611088,825366453684.876
0.006598805396372962,825232998018.0758
0.006599965669110568,825099518887.2089
0.006601126145859766,824966016288.1497
0.006602286826656437,824832490216.7719
0.006603447711536454,824698940668.9495
0.006604608800535702,824565367640.5547
0.006605770093690072,824431771127.4596
0.0066069315910354505,824298151125.5364
0.006608093292607756,824164507630.6539
0.006609255198442892,824030840638.6826
0.006610417308576774,823897150145.4916
0.006611579623045318,823763436146.9498
0.006612742141884463,823629698638.9238
0.006613904865130136,823495937617.2806
0.006615067792818284,823362153077.8864
0.006616230924984843,823228345016.6072
0.00661739426166578,823094513429.3074
0.006618557802897051,822960658311.85
0.006619721548714618,822826779660.0992
0.006620885499154451,822692877469.9178
0.006622049654252539,822558951737.167
0.006623214014044863,822425002457.7074
0.006624378578567413,822291029627.3993
0.0066255433478561825,822157033242.104
0.006626708321947186,822023013297.6782
0.006627873500876428,821888969789.9812
0.006629038884679926,821754902714.8702
0.006630204473393703,821620812068.2019
0.006631370267053785,821486697845.8324
0.006632536265696215,821352560043.6161
0.006633702469357032,821218398657.4084
0.006634868878072286,821084213683.0624
0.006636035491878022,820950005116.4324
0.006637202310810318,820815772953.3687
0.00663836933490523,820681517189.7244
0.0066395365641988375,820547237821.3495
0.00664070399872721,820412934844.0952
0.006641871638526449,820278608253.8092
0.00664303948363264,820144258046.3418
0.006644207534081884,820009884217.5396
0.006645375789910277,819875368152.903
0.006646544251153949,819740097794.3224
0.006647712917849006,819604803652.6287
0.0066488817900315755,819469485723.64
0.006650050867737784,819334144003.1754
0.006651220151003778,819198778487.0505
0.006652389639865697,819063389171.083
0.00665355933435969,818927976051.0878
0.006654729234521909,818792539122.8821
0.006655899340388526,818657078382.2773
0.006657069651995708,818521593825.089
0.0066582401693796285,818386085447.1287
0.006659410892576469,818250553244.21
0.00666058182162241,818114997212.1444
0.006661752956553663,817979417346.7406
0.006662924297406418,817843813643.8099
0.006664095844216886,817708186099.161
0.006665267597021272,817572534708.6039
0.00666643955585581,817436859467.944
0.00666761172075672,817301160372.989
0.0066687840917602345,817165437419.546
0.0066699566689025856,817029690603.4203
0.006671129452220032,816893919920.4158
0.0066723024417488196,816758125366.3373
0.006673475637525207,816622306936.9875
0.0066746490395854525,816486464628.1696
0.0066758226479658395,816350598435.6849
0.006676996462702638,816214708355.3346
0.006678170483832133,816078794382.9194
0.006679344711390608,815942856514.2386
0.0066805191454143735,815806894745.0911
0.006681693785939723,815670909071.2745
0.00668286863300297,815534899488.5868
0.006684043686640427,815398865992.8245
0.00668521894688841,815262808579.7843
0.006686394413783262,815126727245.2598
0.00668757008736131,814990621985.0463
0.006688745967658895,814854492794.9371
0.006689922054712361,814718339670.7266
0.006691098348558071,814582162608.205
0.006692274849232382,814445961603.1642
0.006693451556771659,814309736651.3959
0.00669462847121227,814173487748.6903
0.006695805592590606,814037214890.8347
0.006696982920943047,813900918073.6194
0.006698160456305988,813764156863.8483
0.006699338198715818,813627026327.4656
0.0067005161482089565,813489871680.9258
0.006701694304821807,813352692919.9924
0.006702872668590791,813215490040.4244
0.006704051239552324,813078263037.9835
0.006705230017742849,812941011908.4268
0.0067064090031988,812803736647.513
0.006707588195956618,812666437251.0
0.006708767596052753,812529113714.6444
0.006709947203523655,812391766034.2034
0.006711127018405802,812254394205.4305
0.006712307040735653,812116998224.081
0.0067134872705496874,811979578085.9087
0.006714667707884381,811842133786.6672
0.006715848352776231,811704665322.1078
0.00671702920526173,811567172687.9822
0.006718210265377376,811429655880.0416
0.0067193915331596734,811292114894.0371
0.006720573008645148,811154549725.7156
0.006721754691870313,811016960370.8274
0.006722936582871696,810879346825.1199
0.006724118681685826,810741709084.341
0.006725300988349253,810604047144.2355
0.006726483502898518,810466361000.5496
0.006727666225370172,810328650649.0283
0.006728849155800772,810190916085.4163
0.006730032294226892,810053157305.4557
0.006731215640685101,809915374304.8895
0.006732399195211975,809777567079.4598
0.006733582957844093,809639735624.9083
0.006734766928618061,809501879936.9741
0.006735951107570466,809364000011.3973
0.006737135494737916,809226095843.9169
0.0067383200901570215,809088167430.2711
0.006739504893864391,808950214766.1975
0.006740689905896661,808812237847.4313
0.006741875126290457,808674236669.7098
0.006743060555082414,808536211228.7675
0.006744246192309169,808398161520.3392
0.006745432038007384,808260087540.1577
0.006746618092213707,808121989283.9565
0.0067478043549648,807983866747.4678
0.00674899082629733,807845719926.4225
0.006750177506247978,807707311584.6769
0.006751364394853423,807568393153.0336
0.006752551492150352,807429450296.9015
0.006753738798175453,807290483011.9867
0.0067549263129654405,807151491293.9935
0.006756114036557013,807012475138.6272
0.0067573019689868875,806873434541.5914
0.0067584901102917755,806734369498.5898
0.006759678460508417,806595280005.3231
0.006760867019673538,806456166057.4935
0.00676205578782388,806317027650.8019
0.006763244764996187,806177864780.948
0.0067644339512272075,806038677443.6318
0.0067656233465537095,805899465634.5505
0.006766812951012455,805760229349.4028
0.006768002764640215,805620968583.8845
0.006769192787473762,805481683333.6935
0.006770383019549893,805342373594.5237
0.006771573460905393,805203039362.07
0.00677276411157706,805063680632.0266
0.006773954971601691,804924297400.0873
0.006775146041016109,804784889661.9434
0.006776337319857127,804645457413.2866
0.006777528808161568,804506000649.8083
0.006778720505966254,804366519367.1993
0.006779912413308036,804227013561.1472
0.006781104530223751,804087483227.3419
0.0067822968567502456,803947928361.4703
0.006783489392924374,803808348959.2214
0.006784682138783006,803668745016.2792
0.006785875094363009,803529116528.3302
0.006787068259701256,803389463491.0594
0.006788261634834631,803249785900.1506
0.006789455219800014,803110083751.2881
0.006790649014634312,802970357040.1528
0.006791843019374422,802830605762.4275
0.006793037234057252,802690829913.793
0.006794231658719709,802551029489.9302
0.0067954262933987266,802411204486.5171
0.006796621138131225,802271354899.2336
0.006797816192954141,802131480723.7571
0.006799011457904406,801991581955.7659
0.00680020693301898,801851658590.935
0.006801402618334809,801711710624.941
0.006802598513888856,801571449131.6194
0.006803794619718078,801430790799.3458
0.006804990935859462,801290107736.688
0.00680618746234998,801149399939.2994
0.006807384199226619,801008667402.8303
0.006808581146526366,800867910122.933
0.006809778304286229,800727128095.2559
0.006810975672543209,800586321315.4484
0.006812173251334317,800445489779.1595
0.006813371040696574,800304633482.0365
0.006814569040666997,800163752419.7269
0.006815767251282628,800022846587.8759
0.006816965672580502,799881915982.1293
0.00681816430459766,799740960598.1312
0.00681936314737115,799599980431.5266
0.00682056220093804,799458975477.957
0.006821761465335388,799317945733.0657
0.006822960940600264,799176891192.4939
0.0068241606267697395,799035811851.8829
0.006825360523880912,798894707706.8715
0.006826560631970861,798753578753.0999
0.0068277609510766874,798612424986.2057
0.006828961481235485,798471246401.8282
0.006830162222484379,798330042995.6024
0.006831363174860476,798188814763.1654
0.0068325643384009,798047561700.1522
0.006833765713142775,797906283802.1987
0.006834967299123248,797764981064.9371
0.006836169096379455,797623653484.0009
0.006837371104948544,797482301055.0227
0.006838573324867666,797340923773.6345
0.006839775756173993,797199521635.4664
0.006840978398904691,797058094636.148
0.0068421812530969316,796916642771.3093
0.006843384318787896,796775166036.5785
0.006844587596014767,796633664427.584
0.006845791084814752,796492137939.9517
0.006846994785225046,796350586569.308
0.0068481986972828545,796209010311.2783
0.006849402821025388,796067409161.4883
0.006850607156489878,795925783115.5603
0.006851811703713547,795784132169.1179
0.0068530164627336266,795642456317.7839
0.0068542214335873515,795500755557.18
0.006855426616311983,795358500593.1218
0.006856632010944766,795216149842.4424
0.00685783761752296,795073774063.8331
0.006859043436083829,794931373252.8953
0.006860249466664655,794788947405.2263
0.006861455709302714,794646496516.4255
0.006862662164035288,794504020582.0901
0.006863868830899667,794361519597.8182
0.0068650757099331635,794218993559.2036
0.0068662828011730745,794076442461.843
0.006867490104656713,793933866301.3309
0.006868697620421398,793791265073.2606
0.006869905348504451,793648638773.2261
0.006871113288943215,793505987396.8177
0.006872321441775021,793363310939.6279
0.0068735298070372155,793220609397.2477
0.006874738384767144,793077882765.2668
0.006875947175002178,792935131039.2736
0.006877156177779674,792792354214.8564
0.0068783653931370065,792649552287.6036
0.006879574821111546,792506725253.102
0.006880784461740687,792363873106.9363
0.006881994315061819,792220995844.6927
0.006883204381112338,792078093461.9553
0.006884414659929641,791935165954.3083
0.006885625151551154,791792213317.334
0.006886835856014284,791649235546.6143
0.006888046773356459,791506232637.7306
0.006889257903615101,791363204586.2649
0.006890469246827661,791220151387.7946
0.006891680803031579,791077073037.8999
0.0068928925722643,790933969532.1594
0.006894104554563284,790790840866.1497
0.006895316749965989,790647687035.4486
0.006896529158509897,790504508035.6304
0.006897741780232478,790361303862.2714
0.006898954615171216,790218074510.9452
0.006900167663363594,790074819977.2268
0.006901380924847122,789931540256.6868
0.006902594399659296,789788235344.8984
0.006903808087837626,789644905237.4327
0.0069050219894196225,789501549929.8608
0.00690623610444282,789358169417.7512
0.006907450432944743,789214408419.6667
0.006908664974962927,789070437526.206
0.0069098797305349085,788926441319.9781
0.006911094699698249,788782419796.5315
0.006912309882490498,788638372951.416
0.006913525278949221,788494300780.1798
0.006914740889111976,788350203278.3716
0.006915956713016353,788206080441.5363
0.006917172750699929,788061932265.2203
0.006918389002200293,787917758744.9691
0.006919605467555035,787773559876.3275
0.006920822146801769,787629335654.8383
0.006922039039978096,787485086076.0442
0.006923256147121633,787340811135.4878
0.0069244734682700005,787196510828.71
0.006925691003460822,787052185151.252
0.0069269087527317474,786907834098.6523
0.006928126716120408,786763457666.4504
0.006929344893664455,786619055850.1843
0.006930563285401537,786474628645.3921
0.006931781891369326,786330176047.6089
0.006933000711605488,786185698052.371
0.006934219746147695,786041194655.2136
0.0069354389950336244,785896665851.6715
0.006936658458300974,785752111637.2767
0.006937878135987435,785607532007.5624
0.006939098028130708,785462926958.0604
0.006940318134768495,785318296484.3027
0.006941538455938522,785173640581.818
0.006942758991678507,785028959246.1365
0.006943979742026174,784884252472.7866
0.006945200707019255,784739520257.2975
0.006946421886695501,784594762595.194
0.006947643281092657,784449979482.0043
0.006948864890248474,784305170913.2528
0.006950086714200715,784160336884.4648
0.006951308752987141,784015477391.1654
0.00695253100664554,783870592428.8755
0.006953753475213685,783725681993.1185
0.0069549761587293655,783580746079.4163
0.006956199057230369,783435784683.2898
0.006957422170754507,783290797800.2583
0.006958645499339585,783145785425.8416
0.006959869043023414,783000382268.053
0.006961092801843811,782854838226.5963
0.0069623167758386135,782709268595.7957
0.006963540965045653,782563673371.1526
0.0069647653695027656,782418052548.1687
0.006965989989247798,782272406122.3431
0.006967214824318614,782126734089.1742
0.006968439874753068,781981036444.1599
0.006969665140589027,781835313182.798
0.006970890621864362,781689564300.5857
0.006972116318616963,781543789793.0172
0.0069733422308847146,781397989655.5881
0.0069745683587055084,781252163883.7924
0.006975794702117244,781106312473.1235
0.006977021261157827,780960435419.0746
0.006978248035865182,780814532717.1361
0.006979475026277221,780668604362.7998
0.006980702232431876,780522650351.5552
0.006981929654367071,780376670678.8933
0.006983157292120763,780230665340.3005
0.00698438514573089,780084634331.2654
0.006985613215235408,779938577647.2751
0.0069868415006722724,779792495283.8168
0.006988070002079459,779646387236.3741
0.0069892987194949425,779500253500.4323
0.006990527652956696,779354094071.4752
0.006991756802502709,779207908944.9865
0.006992986168170982,779061698116.4471
0.006994215749999512,778915461581.3392
0.006995445548026307,778769199335.1434
0.006996675562289374,778622911373.34
0.006997905792826747,778476597691.407
0.006999136239676448,778330258284.823
0.007000366902876511,778183893149.0657
0.0070015977824649705,778037502279.612
0.007002828878479886,777891085671.9365
0.007004060190959305,777744643321.5157
0.007005291719941293,777598175223.8231
0.0070065234654639146,777451681374.3322
0.007007755427565237,777305161768.517
0.0070089876062833555,777158616401.847
0.0070102200016563514,777012045269.7949
0.00701145261372232,776865371026.4015
0.007012685442519355,776718326129.1014
0.007013918488085577,776571255378.5923
0.007015151750459097,776424158770.3295
0.007016385229678032,776277036299.7677
0.007017618925780508,776129887962.3604
0.007018852838804669,775982713753.559
0.0070200869687886535,775835513668.8151
0.007021321315770606,775688287703.5801
0.007022555879788678,775541035853.3052
0.007023790660881044,775393758113.4371
0.007025025659085863,775246454479.4259
0.007026260874441312,775099124946.7188
0.0070274963069855674,774951769510.7635
0.007028731956756828,774804388167.0045
0.007029967823793285,774656980910.8883
0.007031203908133138,774509547737.8588
0.007032440209814598,774362088643.3594
0.007033676728875872,774214603622.8344
0.007034913465355196,774067092671.7239
0.007036150419290791,773919555785.4703
0.007037387590720893,773771992959.5133
0.00703862497968374,773624404189.294
0.00703986258621759,773476789470.2494
0.007041100410360697,773329148797.8182
0.0070423384521513185,773181482167.4382
0.007043576711627719,773033789574.546
0.007044815188828189,772886071014.5757
0.007046053883791002,772738326482.9636
0.007047292796554449,772590555975.1428
0.007048531927156819,772442759486.5482
0.0070497712756364276,772294937012.6096
0.007051010842031578,772147088548.7605
0.007052250626380587,771999214090.431
0.007053490628721771,771851313633.052
0.00705473084909347,771703387172.0513
0.007055971287534018,771555434702.8583
0.007057211944081755,771407456220.9001
0.0070584528187750345,771259451721.6038
0.007059693911652204,771111421200.3961
0.00706093522275164,770963364652.7008
0.007062176752111707,770815282073.9427
0.007063418499770781,770667173459.5457
0.007064660465767239,770518659579.0001
0.007065902650139488,770370087801.291
0.007067145052925913,770221489901.9336
0.007068387674164923,770072865876.3359
0.007069630513894918,769924215719.9054
0.007070873572154333,769775539428.0461
0.00707211684898158,769626836996.1647
0.007073360344415095,769478108419.6649
0.0070746040584933065,769329353693.9519
