time_days,Nuclei:Tm171 top 19
0.033874885256898954,5065.469751573395
0.03388084150253617,5066.3539513786145
0.03388679879546439,5067.238306590552
0.03389275713586776,5068.122817236509
0.03389871652393043,5069.007483343788
0.03390467695983663,5069.892304939707
0.03391063844377056,5070.777282051576
0.033916600975916575,5071.662345662134
0.03392256455645894,5072.54717648222
0.033928529185581986,5073.432162819851
0.03393449486347007,5074.317304702345
0.033940461590307655,5075.202602157034
0.033946429366279146,5076.088055211251
0.03395239819156901,5076.9736638923305
0.033958368066361724,5077.859428227609
0.033964338990841884,5078.745348244445
0.03397031096519402,5079.631423970185
0.033976283989602736,5080.517655432184
0.033982258064252646,5081.404042657797
0.033988233189328455,5082.290585674401
0.033994209365014835,5083.177284509359
0.03400018659149653,5084.0641391900535
0.03400616486895825,5084.951149743853
0.034012144197584866,5085.838316198154
0.03401812457756117,5086.725638580345
0.034024106009072026,5087.613116917815
0.03403008849230232,5088.50075123797
0.034036072027436935,5089.3885415682025
0.034042056614660914,5090.276487935936
0.0340480422541592,5091.164590368579
0.034054028946116824,5092.052848893549
0.0340600166907188,5092.941263538265
0.03406600548815029,5093.829834330165
0.03407199533859636,5094.718561296676
0.03407798624224219,5095.60744446524
0.03408397819927292,5096.496483863293
0.03408997120987382,5097.385679518291
0.03409596527423013,5098.275031457682
0.03410196039252712,5099.164539708924
0.034107956564950075,5100.054204299474
0.03411395379168441,5100.944025256808
0.03411995207291547,5101.834002608394
0.03412595140882866,5102.724136381708
0.03413195179960941,5103.6144266042265
0.03413795324544325,5104.504873303446
0.03414395574651566,5105.395476506851
0.034149959303012185,5106.286199025376
0.03415596391511841,5107.176655004207
0.034161969583019904,5108.067267488818
0.03416797630690236,5108.958036506713
0.03417398408695144,5109.848962085389
0.03417999292335284,5110.740044252354
0.03418600281629227,5111.631283035109
0.03419201376595557,5112.522678461182
0.034198025772528506,5113.414230558089
0.03420403883619691,5114.305939353351
0.03421005295714663,5115.1978048745
0.03421606813556363,5116.089827149077
0.034222084371633814,5116.982006204615
0.034228101665543145,5117.874342068658
0.0342341200174776,5118.766834768756
0.03424013942762327,5119.659484332465
0.034246159896166195,5120.552290787345
0.03425218142329246,5121.445254160958
0.03425820400918818,5122.338374480868
0.034264227654039574,5123.231651774656
0.03427025235803281,5124.125086069899
0.03427627812135412,5125.018677394178
0.03428230494418973,5125.9124257750755
0.034288332826726005,5126.806331240197
0.03429436176914923,5127.700393817132
0.03430039177164578,5128.594613533485
0.03430642283440204,5129.4889904168585
0.034312454957604405,5130.383524494871
0.034318488141439396,5131.278215795136
0.03432452238609348,5132.173064345281
0.03433055769175317,5133.068070172926
0.03433659405860501,5133.963233305703
0.034342631486835626,5134.858553771251
0.034348669976631635,5135.754031597216
0.03435470952817968,5136.649666811236
0.03436075014166643,5137.545459440958
0.03436679181727865,5138.441409514054
0.03437283455520308,5139.337517058171
0.0343788783556265,5140.233782100982
0.0343849232187357,5141.130076233637
0.03439096914471759,5142.026193113166
0.034397016133759034,5142.922467492994
0.034403064186046946,5143.818899400792
0.03440911330176824,5144.715488864226
0.03441516348110998,5145.6122359109895
0.03442121472425913,5146.509140568763
0.03442726703140275,5147.406202865238
0.03443332040272793,5148.303422828106
0.03443937483842175,5149.200800485065
0.03444543033867141,5150.098335863826
0.03445148690366408,5150.996028992098
0.03445754453358696,5151.893879897592
0.03446360322862727,5152.791888608025
0.034469662988972354,5153.690055151129
0.03447572381480949,5154.588379554628
0.034481785706326026,5155.486861846258
0.03448784866370932,5156.385502053749
0.034493912687146834,5157.284300204861
0.03449997777682598,5158.183256327328
0.03450604393293422,5159.082370448909
0.034512111155659116,5159.981642597365
0.03451817944518818,5160.881072800456
0.034524248801709,5161.7806610859525
0.03453031922540917,5162.680407481624
0.03453639071647634,5163.580312015248
0.03454246327509819,5164.480374714609
0.03454853690146237,5165.3805956074875
0.03455461159575673,5166.280974721688
0.034560687358168994,5167.181512085003
0.03456676418888697,5168.082207725233
0.03457284208809849,5168.98306167019
0.034578921055991446,5169.884073947679
0.034585001092753725,5170.785244585519
0.034591082198573285,5171.686573611531
0.034597164373638085,5172.588061053545
0.03460324761813609,5173.489706939382
0.03460933193225543,5174.3915112968925
0.03461541731618414,5175.293474153913
0.034621503770110314,5176.195252178385
0.0346275912942221,5177.0970659274635
0.034633679888707664,5177.999038177665
0.034639769553755216,5178.901168956837
0.03464586028955298,5179.803458292835
0.03465195209628918,5180.7059062135
0.03465804497415223,5181.608512746711
0.034664138923330416,5182.511277920331
0.034670233944012106,5183.414201762227
0.034676330036385705,5184.317284300273
0.03468242720063964,5185.220525562354
0.034688525436962395,5186.12392557635
0.034694624745542454,5187.027484370156
0.034700725126568376,5187.931201971667
0.034706826580228646,5188.835078408771
0.034712929106712004,5189.739113709394
0.03471903270620701,5190.643307901436
0.03472513737890234,5191.54766101281
0.03473124312498671,5192.452173071439
0.03473734994464884,5193.356844105246
0.03474345783807749,5194.2616741421625
0.03474956680546148,5195.166663210119
0.03475567684698956,5196.071811337048
0.034761787962850746,5196.977118550913
0.034767900153233854,5197.882584879653
0.03477401341832784,5198.788210351221
0.03478012775832165,5199.693994993578
0.0347862431734043,5200.59993883469
0.034792359663764816,5201.506041902518
0.03479847722959227,5202.412304225044
0.03480459587107569,5203.318725830232
0.03481071558840435,5204.225306746089
0.034816836381767344,5205.132047000589
0.034822958251353876,5206.038946621729
0.03482908119735317,5206.9460056375065
0.0348352052199545,5207.853224075922
0.034841330319347164,5208.7606019649875
0.0348474564957205,5209.668139332713
0.03485358374926386,5210.575622634311
0.0348597120801666,5211.483009969817
0.034865841488618265,5212.390556785621
0.034871971974808263,5213.298263109728
0.03487810353892609,5214.206128970163
0.034884236181161286,5215.114154394954
0.03489036990170342,5216.022339412137
0.03489650470074207,5216.930684049744
0.03490264057846689,5217.839188335822
0.03490877753506748,5218.747852298408
0.03491491557073365,5219.656675965573
0.034921054685655095,5220.565659365366
0.034927194880021564,5221.4748025258505
0.03493333615402286,5222.384105475093
0.034939478507848815,5223.293568241167
0.0349456219416893,5224.203190852145
0.03495176645573421,5225.112973336114
0.034957912050173415,5226.022915721151
0.03496405872519701,5226.933018035368
0.034970206480994935,5227.84328030685
0.03497635531775722,5228.753702563698
0.03498250523567393,5229.664284834023
0.03498865623493517,5230.575027145935
0.03499480831573106,5231.485929527548
0.03500096147825178,5232.39699200699
0.03500711572268753,5233.30821461238
0.03501327104922848,5234.219597371846
0.03501942745806502,5235.131140313541
0.035025584949387394,5236.0428434656
0.03503174352338592,5236.954706856161
0.035037903180251,5237.866730513385
0.03504406392017299,5238.778914465424
0.03505022574334236,5239.691258740437
0.03505638864994956,5240.603763366596
0.03506255264018504,5241.516428372058
0.03506871771423945,5242.429253785019
0.03507488387230331,5243.342239633651
0.035081051114567205,5244.2553859461395
0.03508721944122178,5245.1684898226695
0.035093388852457705,5246.081485172976
0.03509955934846568,5246.994640988774
0.03510573092943644,5247.907957298255
0.03511190359556076,5248.8214341296125
0.03511807734702938,5249.735071511042
0.035124252184033256,5250.648869470767
0.03513042810676321,5251.562828036988
0.03513660511541012,5252.47694723792
0.03514278321016495,5253.391227101785
0.035148962391218654,5254.30566765681
0.035155142658762246,5255.220268931227
0.035161324012986765,5256.13503095327
0.03516750645408321,5257.049953751167
0.03517368998224282,5257.965037353186
0.035179874597656674,5258.880281787569
0.03518606030051594,5259.79568708257
0.03519224709101182,5260.711253266448
0.035198434969335564,5261.6269803674695
0.035204623935678435,5262.542868413907
0.03521081399023175,5263.458917434035
0.035217005133186784,5264.375127456123
0.03522319736473504,5265.291498508478
0.03522939068506785,5266.208030619378
0.035235585094376666,5267.124723817117
0.03524178059285296,5268.04157813
0.035247977180688256,5268.958593586328
0.03525417485807407,5269.875770214414
0.035260373625202,5270.793108042571
0.03526657348226365,5271.71060709912
0.03527277442945059,5272.628267412376
0.03527897646695464,5273.54608901069
0.03528517959496744,5274.464071922387
0.03529138381368074,5275.382216175805
0.035297589123286316,5276.300521799291
0.03530379552397597,5277.218988821192
0.03531000301594157,5278.137617269867
0.03531621159937497,5279.056407173671
0.035322421274468045,5279.97504652257
0.03532863204141285,5280.893684528483
0.035334843900401314,5281.812483991175
0.035341056851625446,5282.731444939007
0.0353472708952773,5283.650567400346
0.03535348603154896,5284.569851403576
0.03535970226063253,5285.48929697707
0.03536591958272016,5286.408904149215
0.03537213799800399,5287.328672948391
0.035378357506676346,5288.248603403015
0.03538457810892942,5289.168695541474
0.035390799804955506,5290.088949392176
0.035397022594946904,5291.009364983527
0.035403246479095984,5291.929942343946
0.03540947145759513,5292.850681501852
0.03541569753063676,5293.771582485667
0.03542192469841332,5294.692645323827
0.03542815296111725,5295.613870044751
0.035434382318941186,5296.5352566769
0.03544061277207763,5297.45680524871
0.03544684432071916,5298.378515788632
0.03545307696505841,5299.300388325122
0.03545931070528803,5300.2224228866335
0.03546554554160072,5301.14461950164
0.035471781474189196,5302.0669781986035
0.03547801850324615,5302.989499005994
0.035484256628964525,5303.912181952311
0.03549049585153706,5304.835027066027
0.035496736171156625,5305.75803437563
0.035502977588016106,5306.681203909622
0.035509220102308454,5307.6045356965
0.035515463714226606,5308.528029764763
0.03552170842396357,5309.45168614293
0.03552795423171238,5310.375504859509
0.035534201137666026,5311.299485943014
0.03554044914201774,5312.223629421988
0.03554669824496059,5313.14793532495
0.03555294844668774,5314.072339905823
0.03555919974739239,5314.996492996283
0.035565452147267786,5315.920808512385
0.035571705646507176,5316.845286482662
0.03557796024530387,5317.769926935656
0.03558421594385115,5318.6947298999075
0.035590472742342505,5319.6196954039815
0.03559673064097127,5320.544823476419
0.03560298963993089,5321.470114145789
0.03560924973941484,5322.3955674406525
0.03561551093961662,5323.321183389579
0.035621773240729765,5324.246962021146
0.035628036642947856,5325.172903363932
0.035634301146464445,5326.099007446515
0.03564056675147329,5327.025274297504
0.035646833458168,5327.951703945481
0.035653101266742294,5328.87829641905
0.035659370177389925,5329.805051746816
0.03566564019030465,5330.73196995739
0.035671911305680294,5331.659051079385
0.03567818352371071,5332.586295141424
0.03568445684458976,5333.513702172132
0.035690731268511314,5334.441272200128
0.03569700679566943,5335.36900525407
0.035703283426258045,5336.296901362586
0.03570956116047116,5337.224960554323
0.035715839998502835,5338.153182857934
0.03572211994054716,5339.081568302068
0.03572840098679825,5340.010116915391
0.03573468313745025,5340.938828726571
0.03574096639269728,5341.867703764259
0.03574725075273372,5342.796742057162
0.03575353621775373,5343.725943633943
0.03575982278795162,5344.655308523293
0.0357661104635217,5345.584836753899
0.03577239924465834,5346.51452835446
0.03577868913155592,5347.444383353674
0.03578498012440887,5348.374401780247
0.03579127222341167,5349.304172367883
0.035797565428758726,5350.234037034804
0.035803859740644706,5351.164065130759
0.03581015515926411,5352.09425668445
0.03581645168481154,5353.024611724589
0.03582274931748162,5353.9551302799
0.03582904805746901,5354.88581237911
0.03583534790496842,5355.81665805095
0.0358416488601746,5356.747667324157
0.035847950923282225,5357.6788402274615
0.03585425409448624,5358.61017678963
0.03586055837398143,5359.541677039406
0.035866863761962645,5360.473341005543
0.0358731702586248,5361.405168716807
0.03587947786416284,5362.337160201962
0.03588578657877173,5363.269315489779
0.035892096402646484,5364.201634609035
0.03589840733598208,5365.1341175885045
0.035904719378973736,5366.066764456996
0.03591103253181648,5366.999575243287
0.03591734679470547,5367.932549976176
0.03592366216783587,5368.865688684465
0.03592997865140292,5369.798991396961
0.03593629624560185,5370.732458142478
0.035942614950627956,5371.666088949833
0.03594893476667654,5372.599883847848
0.0359552556939429,5373.5338428653395
0.03596157773262255,5374.467966031161
0.035967900882910846,5375.402253374139
0.035974225145003244,5376.336704923118
0.035980550519095225,5377.2713207069455
0.03598687700538232,5378.206100754473
0.03599320460406009,5379.141045094558
0.03599953331532412,5380.076153756064
0.03600586313936998,5381.011426767852
0.03601219407639345,5381.946864158808
0.03601852612659018,5382.882465957804
0.03602485929015588,5383.817835367738
0.03603119356728631,5384.753282481311
0.036037528958177294,5385.688894004595
0.036043865463024655,5386.624669966474
0.03605020308202425,5387.560610395838
0.03605654181537193,5388.496715321568
0.036062881663263754,5389.432984772585
0.036069222625895625,5390.369418777783
0.036075564703463556,5391.306017366067
0.036081907896163584,5392.242780566354
0.03608825220419178,5393.179708407563
0.03609459762774427,5394.116800918617
0.036100944167017174,5395.054058128446
0.036107291822206684,5395.991480065983
0.03611364059350894,5396.929066760158
0.03611999048112032,5397.866818239937
0.03612634148523705,5398.804734534257
0.036132693606055435,5399.742815672071
0.03613904684377184,5400.681061682341
0.03614540119858262,5401.619472594035
0.036151756670684224,5402.558048436116
0.0361581132602731,5403.496789237562
0.036164470967545666,5404.435695027343
0.036170829792698575,5405.374765834467
0.03617718973592832,5406.314001687908
0.03618355079743149,5407.253402616667
0.036189912977404724,5408.19296864974
0.03619627627604467,5409.132699816133
0.03620264069354803,5410.072596144856
0.03620900623011154,5411.01265766493
0.03621537288593196,5411.952884405369
0.03622174066120602,5412.8932763951925
0.03622810955613069,5413.833833663452
0.036234479570902776,5414.774556239166
0.036240850705719176,5415.715444151385
0.03624722296077683,5416.6564974291505
0.03625359633627271,5417.597703820655
0.03625997083240383,5418.538601509027
0.036266346449367215,5419.479664564627
0.0362727231873599,5420.420893016498
0.03627910104657911,5421.362286893708
0.036285480027221935,5422.303846225322
0.03629186012948555,5423.245571040398
0.03629824135356717,5424.187461368012
0.03630462369966405,5425.129517237237
0.03631100716797347,5426.071738677159
0.03631739175869275,5427.014125716861
0.03632377747201918,5427.956678385432
0.03633016430815028,5428.899396711983
0.03633655226728341,5429.842280725608
0.036342941349616034,5430.785330455418
0.03634933155534563,5431.728545930521
0.036355722884669726,5432.671927180037
0.036362115337785904,5433.615474233092
0.03636850891489174,5434.559187118808
0.036374903616184874,5435.503065866322
0.03638129944186291,5436.447110504762
0.03638769639212368,5437.391321063292
0.03639409446716485,5438.335697571048
0.036400493667184196,5439.280240057186
0.03640689399237952,5440.2249485508655
0.03641329544294866,5441.169823081246
0.03641969801908951,5442.1148636775015
0.03642610172099995,5443.060070368804
0.036432506548877884,5444.005443184324
0.0364389125029214,5444.950982153261
0.03644531958332848,5445.896687304803
0.036451727790297137,5446.842558668139
0.03645813712402548,5447.788596272469
0.03646454758471162,5448.734800146997
0.036470959172553705,5449.681170320935
0.03647737188774994,5450.627706823499
0.03648378573049846,5451.574409683896
0.03649020070099767,5452.521050799955
0.0364966167994458,5453.467597134202
0.036503034026041166,5454.414309827984
0.03650945238098214,5455.361188910526
0.03651587186446712,5456.308234411059
0.03652229247669453,5457.2554463588185
0.03652871421786284,5458.202824783044
0.03653513708817057,5459.150369712988
0.03654156108781617,5460.098081177885
0.03654798621699835,5461.045959207015
0.036554412475915656,5461.994003829629
0.03656083986476672,5462.942215074993
0.03656726838375023,5463.890592972378
0.0365736980330649,5464.839137551062
0.036580128812909465,5465.787848840329
0.036586560723482715,5466.736726869464
0.0365929937649834,5467.68577166775
0.0365994279376105,5468.6349832645055
0.03660586324156284,5469.584361689023
0.03661229967703934,5470.53390697061
0.03661873724423896,5471.483619138577
0.036625175943360684,5472.433498222245
0.03663161577460355,5473.383544250938
0.036638056738166606,5474.33375725398
0.03664449883424896,5475.28413726071
0.03665094206304966,5476.234684300453
0.03665738642476804,5477.185398402576
0.03666383191960319,5478.136279596415
0.03667027854775439,5479.0873279113275
0.036676726309420885,5480.038543376669
0.036683175204801986,5480.989926021804
0.036689625234097044,5481.941475876108
0.036696076397505425,5482.893192968949
0.036702528695226486,5483.845077329701
0.036708982127459794,5484.797128987766
0.03671543669440477,5485.749347972528
0.03672189239626093,5486.701665039542
0.03672834923322784,5487.653726583443
0.036734807205505066,5488.605955455735
0.03674126631329224,5489.558351685819
0.036747726556789026,5490.5109153030935
0.03675418793619504,5491.463646336953
0.03676065045171015,5492.416544816832
0.03676711410353404,5493.369610772135
0.036773578891866526,5494.3228442322825
0.03678004481690743,5495.276245226703
0.03678651187885662,5496.229813784826
0.036792980077914005,5497.1835499360905
0.03679944941427951,5498.13745370994
0.036805919888153134,5499.091525135818
0.036812391499734795,5500.04576424317
0.03681886424922468,5501.0001710614715
0.0368253381368228,5501.954745620178
0.03683181316272928,5502.9094879487575
0.03683828932714425,5503.864398076681
0.036844766630267915,5504.819476033428
0.036851245072300476,5505.77472184848
0.0368577246534422,5506.730135551328
0.0368642053738933,5507.685717171457
0.03687068723385426,5508.641466738383
0.036877170233525346,5509.597384281602
0.036883654373106964,5510.553469830625
0.036890139652799546,5511.509723414961
0.036896626072803564,5512.466145064136
0.03690311363331951,5513.422734807672
0.03690960233454793,5514.379492675101
0.03691609217668933,5515.336418695946
0.03692258315994443,5516.293512899768
0.03692907528451383,5517.250775316102
0.03693556855059821,5518.2082059745035
0.03694206295839826,5519.165804904524
0.03694855850811475,5520.123572135725
0.036955055199948454,5521.081485047815
0.03696155303410019,5522.0390939181225
0.03696805201077082,5522.996871091323
0.03697455213016117,5523.954816596967
0.036981053392472284,5524.91293046465
0.03698755579790507,5525.871212723938
0.03699405934666051,5526.829663404415
0.03700056403893965,5527.788282535668
0.037007069874943545,5528.747070147283
0.03701357685487331,5529.706026268869
0.03702008497893007,5530.665150930024
0.037026594247314935,5531.624444160342
0.037033104660229244,5532.583905989463
0.03703961621787418,5533.543536446993
0.03704612892045102,5534.503335562555
0.03705264276816107,5535.46330336578
0.03705915776120569,5536.423439886302
0.03706567389978626,5537.383745153759
0.0370721911841042,5538.344219197795
0.03707870961436097,5539.304862048065
0.037085229190758,5540.265673734208
0.037091749913496924,5541.226654285904
0.03709827178277927,5542.187803732816
0.03710479479880661,5543.149122104606
0.03711131896178059,5544.110609430958
0.037117844271902886,5545.0722657415445
0.03712437072937518,5546.034091066061
0.03713089833439923,5546.9960854341925
0.03713742708717674,5547.958248875629
0.03714395698790965,5548.920581420087
0.03715048803679974,5549.883083097273
0.03715702023404889,5550.84575393689
0.03716355357985902,5551.808593968662
0.037170088074432076,5552.771603222308
0.037176623717970064,5553.734781727559
0.03718316051067498,5554.698129514147
0.03718969845274884,5555.661557815052
0.037196237544393856,5556.624746315348
0.0372027777858121,5557.588104098699
0.03720931917720574,5558.551631194842
0.037215861718776964,5559.515327633521
0.03722240541072802,5560.4791934444875
0.03722895025326118,5561.443228657494
0.037235496246578736,5562.4074333023
0.03724204339088306,5563.371807408669
0.03724859168637644,5564.336351006367
0.03725514113326143,5565.301064125182
0.03726169173174041,5566.265946794889
0.03726824348201588,5567.230999045272
0.03727479638429034,5568.196220906125
0.03728135043876637,5569.161612407238
0.037287905645646546,5570.127173578419
0.037294462005133505,5571.092904449473
0.03730101951742983,5572.058805050197
0.037307578182738374,5573.024875410436
0.03731413800126179,5573.991115559998
0.03732069897320286,5574.957525528709
0.03732726109876438,5575.924105346405
0.03733382437814919,5576.890855042922
0.037340388811560175,5577.857774648107
0.03734695439920025,5578.824864191803
0.03735352114127229,5579.792123703861
0.03736008903797942,5580.759553214151
0.037366658089524586,5581.727152752535
0.03737322829611085,5582.694922348877
0.03737979965794131,5583.662862033057
0.03738637217521908,5584.630971834952
0.03739294584814733,5585.59925178445
0.037399520676929254,5586.567701911435
0.03740609666176809,5587.536322245808
0.037412673802867044,5588.505112817459
0.037419252100429554,5589.4740736563135
0.03742583155465889,5590.442885550098
0.03743241216575843,5591.411590976932
0.0374389939339316,5592.380466655955
0.037445576859381845,5593.349512617077
0.037452160942312636,5594.3187288902145
0.03745874618292751,5595.288115505281
0.03746533258142994,5596.257672492196
0.03747192013802367,5597.227399880905
0.03747850885291225,5598.197297701336
0.03748509872629934,5599.167365983432
0.03749168975838865,5600.137604757132
0.03749828194938391,5601.108014052391
0.0375048752994889,5602.078593899166
0.03751146980890741,5603.049344327416
0.037518065477843296,5604.02026536711
0.03752466230650037,5604.991357048206
0.03753126029508268,5605.962619400708
0.0375378594437941,5606.93405245458
0.03754445975283862,5607.905656239816
0.037551061222420266,5608.877430786407
0.0375576638527431,5609.849376124349
0.03756426764401121,5610.821492283649
0.03757087259642873,5611.793779294311
0.03757747871019975,5612.766237186348
0.03758408598552862,5613.738865989789
0.03759069442261949,5614.711665734652
0.03759730402167665,5615.684636450972
0.03760391478290441,5616.657778168779
0.0376105267065071,5617.631090918112
0.037617139792689124,5618.604574729021
0.037623754041654876,5619.578229631553
0.03763036945360876,5620.552055655758
0.03763698602875539,5621.526052831716
0.03764360376729922,5622.500221189481
0.03765022266944482,5623.474560759128
0.03765684273539679,5624.449071570736
0.03766346396535975,5625.423753654382
0.03767008635953838,5626.398607040158
0.037676709918137374,5627.373631758156
0.03768333464136148,5628.348827838474
0.03768996052941541,5629.324195311208
0.037696587582504104,5630.299734206482
0.03770321580083235,5631.275200522231
0.03770984518460503,5632.250477187937
0.03771647573402707,5633.225925260173
0.03772310744930342,5634.201544769056
0.037729740330639076,5635.177335744696
0.03773637437823907,5636.153298217223
0.03774300959230839,5637.12943221675
0.03774964597305228,5638.105737773427
0.03775628352067581,5639.082214917389
0.03776292223538415,5640.058863678772
0.03776956211738251,5641.03568408773
0.03777620316687614,5642.012676174412
0.03778284538407031,5642.989839968983
0.037789488769170355,5643.967175501601
0.03779613332238155,5644.9446828024265
0.03780277904390942,5645.922361901659
0.03780942593395932,5646.900212829466
0.037816073992736725,5647.878235616032
0.03782272322044712,5648.856430291548
0.03782937361729605,5649.834796886213
0.03783602518348907,5650.813335430224
0.03784267791923181,5651.792045953792
0.03784933182472989,5652.770928487126
0.03785598690018894,5653.749983060435
0.037862643145814785,5654.729209703961
0.03786930056181314,5655.708608447922
0.03787595914838977,5656.688179322549
0.03788261890575051,5657.667922358085
0.03788927983410121,5658.647837584769
0.03789594193364778,5659.627925032855
0.03790260520459614,5660.608184732593
0.03790926964715219,5661.588616714236
0.03791593526152207,5662.569221008068
0.03792260204791177,5663.549997644348
0.03792927000652735,5664.530946653357
0.03793593913757493,5665.512068065367
0.03794260944126066,5666.493361910671
0.03794928091779072,5667.474828219564
0.03795595356737134,5668.456467022333
0.037962627390208774,5669.438278349286
0.03796930238650924,5670.4202622307175
0.03797597855647922,5671.4024186969655
0.037982655900325006,5672.384609043502
0.037989334418253,5673.36650149247
0.03799601411046965,5674.348566510132
0.038002694977181416,5675.3308041268
0.03800937701859483,5676.313214372801
0.038016060234916424,5677.295797278454
0.03802274462635273,5678.278552874083
0.03802943019311049,5679.2614811900485
0.038036116935396304,5680.244582256679
0.03804280485341686,5681.22785610432
0.03804949394737889,5682.211302763329
0.038056184217489165,5683.194922264061
0.03806287566395448,5684.178714636879
0.038069568286981686,5685.162679912152
0.03807626208677758,5686.146818120245
0.03808295706354921,5687.131129291554
0.03808965321750346,5688.115613456461
0.03809635054884732,5689.100270645347
0.03810304905778781,5690.085100888614
0.03810974874453198,5691.070104216658
0.03811644960928692,5692.055280659889
0.03812315165225978,5693.040630248718
0.038129854873657706,5694.026153013555
0.03813655927368785,5695.011848984822
0.038143264852557576,5695.99771819296
0.0381499716104741,5696.983760668393
0.038156679547644734,5697.969976441557
0.03816338866427682,5698.956365542899
0.038170098960577756,5699.942928002867
0.03817681043675494,5700.929663851915
0.03818352309301586,5701.916573120498
0.03819023692956793,5702.903655839076
0.03819695194661881,5703.890912038138
0.038203668144376014,5704.878341748148
0.03821038552304714,5705.865944999586
0.03821710408283982,5706.853721822944
0.03822382382396174,5707.841672248707
0.038230544746620625,5708.829796307373
0.03823726685102421,5709.818094029446
0.03824399013738022,5710.80656544542
0.03825071460589661,5711.795210585835
0.03825744025678117,5712.784029481193
0.03826416709024181,5713.772800007137
0.038270895106486444,5714.761353085078
0.03827762430572306,5715.750079901744
0.03828435468815966,5716.738980487651
0.03829108625400428,5717.728054873329
0.038297819003465,5718.7173030893055
0.038304552936749885,5719.706725166113
0.038311288054067194,5720.696321134312
0.03831802435562508,5721.686091024436
0.03832476184163174,5722.676034867041
0.038331500512295454,5723.666152692684
0.038338240367824516,5724.65644453193
0.03834498140842727,5725.646910415351
0.03835172363431207,5726.637550373512
0.038358467045687274,5727.628364436991
0.038365211642761465,5728.619352636392
0.038371957425743036,5729.610515002291
0.03837870439484053,5730.60185156529
0.03838545255026249,5731.593362355985
0.03839220189221751,5732.585047404984
0.03839895242091422,5733.576906742901
0.03840570413656128,5734.568940400351
0.03841245703936741,5735.561148407957
0.03841921112954126,5736.553530796338
0.038425966407291755,5737.546087596146
0.03843272287282763,5738.538818838012
0.03843948052635774,5739.53172455258
0.03844623936809098,5740.524804770497
0.03845299939823625,5741.518059522417
0.03845976061700253,5742.511488839005
0.038466523024598805,5743.505092750923
0.038473286621234046,5744.498871288837
0.03848005140711745,5745.492824483437
0.038486817382458065,5746.486952365397
0.03849358454746503,5747.481254965408
0.038500352902347525,5748.475732314157
0.038507122447314766,5749.470384442344
0.038513893182576,5750.465211380674
0.03852066510834054,5751.460213159854
0.03852743822481761,5752.4553898105905
0.03853421253221675,5753.450741363621
0.03854098803074726,5754.446267849659
0.03854776472061859,5755.441473965463
0.03855454260204022,5756.436732821411
0.038561321675221645,5757.432166594033
0.03856810194037243,5758.42777531406
0.03857488339770215,5759.42355901222
0.038581666047420436,5760.419517719256
0.038588449889736864,5761.415651465897
0.03859523492486128,5762.411960282918
0.03860202115300333,5763.408444201059
0.03860880857437281,5764.405103251081
0.0386155971891795,5765.40193746375
0.038622386997633255,5766.398946869833
0.03862917799994396,5767.396131500112
0.03863597019632152,5768.393491385362
0.03864276358697583,5769.3910265563645
0.038649558172117016,5770.38873704393
0.03865635395195502,5771.386622878847
0.03866315092669993,5772.384684091918
0.03866994909656184,5773.382920713952
0.038676748461750884,5774.381332775761
0.03868354902247724,5775.379920308164
0.03869035077895112,5776.378683341991
0.038697153731382765,5777.377621908067
0.03870395787998241,5778.376736037217
0.0387107632249605,5779.376025760305
0.038717569766527335,5780.375491108167
0.038724377504893305,5781.3751321116515
0.03873118644026885,5782.374948801617
0.03873799657286444,5783.374941208929
0.03874480790289058,5784.375109364454
0.038751620430557826,5785.375453299064
0.038758434156076674,5786.375973043629
0.03876524907965789,5787.376668629053
0.038772065201512065,5788.377540086214
0.03877888252184988,5789.378587446008
0.03878570104088209,5790.379810739338
0.03879252075881943,5791.381209997106
0.03879934167587272,5792.382785250226
0.0388061637922528,5793.384536529615
0.038812987108170494,5794.386463866185
0.03881981162383683,5795.388567290882
0.03882663733946271,5796.39050919068
0.03883346425525912,5797.392343207348
0.03884029237143708,5798.394353295686
0.038847121688207656,5799.396539486632
0.03885395220578196,5800.398901811115
0.03886078392437111,5801.401440300081
0.038867616844186305,5802.404154984473
0.03887445096543867,5803.407045895234
0.0388812862883396,5804.410113063341
0.03888812281310032,5805.413356519747
0.03889496053993213,5806.41677629542
0.03890179946904642,5807.420372421333
0.03890863960065457,5808.424144928469
0.03891548093496802,5809.428093847807
0.03892232347219825,5810.432219210339
0.03892916721255668,5811.4365210470505
0.03893601215625502,5812.440999388965
0.038942858303504774,5813.445654267072
0.03894970565451756,5814.45048571239
0.038956554209505036,5815.455493755932
0.0389634039686789,5816.460678428724
0.03897025493225089,5817.46603976179
0.03897710710043277,5818.471577786167
0.03898396047343629,5819.477292532879
0.038990815051473414,5820.483184032997
0.038997670834755964,5821.489252317557
0.039004527823495866,5822.495497417613
0.03901138601790507,5823.501919364229
0.03901824541819556,5824.508518188468
0.03902510602457939,5825.515293921404
0.03903196783726861,5826.522246594114
0.03903883085647533,5827.529376237679
0.039045695082411624,5828.536682883176
0.03905256051528981,5829.544166561722
0.039059427155322034,5830.551827304403
0.03906629500272056,5831.559665142323
0.039073164057697674,5832.567680106596
0.0390800343204657,5833.575872228332
0.03908690579123701,5834.584241538653
0.039093778470224015,5835.592788068689
0.03910065235763908,5836.601511849556
0.03910752745369482,5837.6100494365355
0.03911440375860368,5838.618502019332
