time_days,Nuclei:Cf252 top 15
0.00012054625090223029,4.533321492531836e-05
0.00012056744663693393,4.5398341408985035e-05
0.00012058864609849891,4.5463479343872675e-05
0.00012060984928758067,4.552862873199516e-05
0.00012063105620483446,4.5593789575365825e-05
0.00012065226685091598,4.565896187599936e-05
0.00012067348122648069,4.572414563590978e-05
0.00012069469933218451,4.578975500173828e-05
0.00012071592116868319,4.5857725500270664e-05
0.0001207371467366328,4.592570795008881e-05
0.00012075837603668939,4.599370235329387e-05
0.00012077960906950923,4.606170871198781e-05
0.00012080084583574858,4.6129727028272585e-05
0.00012082208633606399,4.6197757304250924e-05
0.00012084333057111193,4.626579954202542e-05
0.00012086457854154917,4.6333853743699636e-05
0.00012088583024803247,4.640191991137706e-05
0.00012090708569121865,4.646999804716139e-05
0.00012092834487176487,4.6538088153157416e-05
0.0001209496077903282,4.660619023146959e-05
0.00012097087444756594,4.6674304284203154e-05
0.00012099214484413541,4.674243031346342e-05
0.00012101341898069418,4.681056832135647e-05
0.00012103469685789975,4.68787183099882e-05
0.00012105597847640995,4.6946880281465526e-05
0.00012107726383688251,4.701505423789503e-05
0.00012109855293997549,4.708324018138435e-05
0.00012111984578634687,4.7151438114040946e-05
0.0001211411423766549,4.721964803797303e-05
0.00012116244271155779,4.728786995528888e-05
0.00012118374679171406,4.735610386809747e-05
0.00012120505461778216,4.742434977850782e-05
0.00012122636619042081,4.7492607688629627e-05
0.00012124768151028866,4.756087760057254e-05
0.00012126900057804473,4.7629159516447225e-05
0.0001212903233943479,4.769745343836396e-05
0.00012131164995985736,4.776575936843406e-05
0.00012133298027523228,4.783407730876882e-05
0.00012135431434113199,4.79024072614798e-05
0.00012137565215821602,4.797074922867948e-05
0.00012139699372714385,4.8039103212480106e-05
0.00012141833904857528,4.810746921499477e-05
0.00012143968812316999,4.817661315360521e-05
0.00012146104095158802,4.8247873178575e-05
0.0001214823975344893,4.831914573322913e-05
0.0001215037578725341,4.839043081977114e-05
0.00012152512196638255,4.846172844040401e-05
0.0001215464898166952,4.853303859733215e-05
0.0001215678614241324,4.860436129275933e-05
0.00012158923678935487,4.8675696528890565e-05
0.00012161061591302326,4.874704430793061e-05
0.0001216319987957985,4.881840463208511e-05
0.00012165338543834152,4.888977750355975e-05
0.00012167477584131341,4.8961162924560806e-05
0.00012169617000537533,4.903256089729474e-05
0.00012171756793118869,4.910397142396877e-05
0.0001217389696194148,4.9175394506789876e-05
0.00012176037507071533,4.9246830147966234e-05
0.00012178178428575181,4.931827834970559e-05
0.00012180319726518619,4.9389739114216856e-05
0.00012182461400968022,4.946121244370872e-05
0.00012184603451989593,4.953269834039034e-05
0.00012186745879649554,4.9604196806471735e-05
0.0001218888868401412,4.967570784416275e-05
0.00012191031865149533,4.974723145567398e-05
0.00012193175423122036,4.981876764321616e-05
0.00012195319357997898,4.98903164090008e-05
0.00012197463669843376,4.99618777552391e-05
0.00012199608358724768,5.003345168414362e-05
0.00012201753424708354,5.0105038197926195e-05
0.00012203898867860453,5.017663729880018e-05
0.00012206044688247371,5.024824898897825e-05
0.0001220819088593545,5.031987327067446e-05
0.0001221033746099102,5.039151014610244e-05
0.00012212484413480444,5.046315961747683e-05
0.00012214631743470074,5.0534821687011984e-05
0.00012216779451026298,5.0606496356923495e-05
0.00012218927536215496,5.067996543106653e-05
0.00012221075999104073,5.0754644551726176e-05
0.00012223224839758435,5.0829336803251396e-05
0.0001222537405824501,5.0904042187951265e-05
0.00012227523654630227,5.09787607081346e-05
0.0001222967362898054,5.105349236611137e-05
0.000122318239813624,5.112823716419154e-05
0.00012233974711842275,5.1202995104685294e-05
0.00012236125820486656,5.12777661899038e-05
0.0001223827730736202,5.1352550422157924e-05
0.0001224042917253489,5.1427347803759725e-05
0.0001224258141607177,5.150215833702088e-05
0.00012244734038039195,5.157698202425424e-05
0.00012246887038503695,5.165181886777217e-05
0.00012249040417531835,5.1726668869888525e-05
0.00012251194175190165,5.1801532032916435e-05
0.0001225334831154527,5.187640835917041e-05
0.0001225550282666373,5.195129785096458e-05
0.00012257657720612147,5.202620051061422e-05
0.00012259812993457123,5.2101116340434283e-05
0.00012261968645265297,5.21760453427408e-05
0.00012264124676103282,5.2250987519849595e-05
0.00012266281086037738,5.2325942874077505e-05
0.00012268437875135314,5.240091140774118e-05
0.00012270595043462683,5.24758931231582e-05
0.00012272752591086522,5.2550888022646096e-05
0.00012274910518073526,5.262589610852325e-05
0.00012277068824490399,5.270091738310817e-05
0.00012279227510403847,5.2775951848719536e-05
0.0001228138657588061,5.2850999507677176e-05
0.00012283546020987415,5.2926060362300425e-05
0.00012285705845791026,5.300113441490999e-05
0.0001228786605035819,5.307622166782598e-05
0.000122900266347557,5.315132212336985e-05
0.0001229218759905032,5.322687143096739e-05
0.0001229434894330887,5.330508942513205e-05
0.0001229651066759814,5.338332117240386e-05
0.00012298672771984964,5.3461566675201536e-05
0.00012300835256536164,5.3539825935943184e-05
0.00012302998121318598,5.361809895704839e-05
0.0001230516136639911,5.369638574093618e-05
0.00012307324991844577,5.3774686290026894e-05
0.0001230948899772187,5.385300060674041e-05
0.00012311653384097893,5.393132869349797e-05
0.00012313818151039532,5.4009670552720233e-05
0.0001231598329861372,5.4088026186829385e-05
0.0001231814882688737,5.416639559824696e-05
0.00012320314735927434,5.424477878939592e-05
0.00012322481025800846,5.432317576269861e-05
0.00012324647696574585,5.440158652057894e-05
0.00012326814748315617,5.448001106546025e-05
0.0001232898218109092,5.455844939976664e-05
0.00012331149994967508,5.463690152592308e-05
0.00012333318190012375,5.471536744635426e-05
0.00012335486766292556,5.479384716348592e-05
0.00012337655723875069,5.4872340679743536e-05
0.00012339825062826972,5.4950847997553905e-05
0.00012341994783215314,5.502936911934331e-05
0.00012344164885107168,5.510790404753928e-05
0.00012346335368569605,5.5186452784569065e-05
0.0001234850623366973,5.5265015332860985e-05
0.00012350677480474633,5.534359169484317e-05
0.00012352849109051442,5.542218187294484e-05
0.00012355021119467272,5.550078586959486e-05
0.00012357193511789273,5.557940368722338e-05
0.0001235936628608459,5.5658035328260196e-05
0.00012361539442420387,5.5736680795136157e-05
0.00012363712980863838,5.581534009028197e-05
0.0001236588690148213,5.589401321612943e-05
0.00012368061204342458,5.5975562230808126e-05
0.00012370235889512039,5.6057469782463583e-05
0.0001237241095705809,5.6139391735963064e-05
0.0001237458640704784,5.622132809383844e-05
0.00012376762239548546,5.630327885862305e-05
0.0001237893845462745,5.6385244032849534e-05
0.00012381115052351836,5.646722361905192e-05
0.00012383292032788973,5.654921761976391e-05
0.00012385469396006165,5.663122603752038e-05
0.00012387647142070703,5.671324887485584e-05
0.00012389825271049917,5.679528613430622e-05
0.00012392003783011122,5.6877337818406784e-05
0.00012394182678021672,5.695940392969441e-05
0.00012396361956148905,5.704148447070524e-05
0.00012398541617460198,5.712357944397705e-05
0.00012400721662022914,5.720568885204693e-05
0.0001240290208990445,5.728781269745348e-05
0.000124050829011722,5.7369950982734596e-05
0.00012407264095893578,5.745210371042987e-05
0.00012409445674136,5.7534270883078225e-05
0.00012411627635966913,5.7616452503219945e-05
0.0001241380998145375,5.769864857339487e-05
0.00012415992710663985,5.778085909614425e-05
0.00012418175823665072,5.786308407400883e-05
0.00012420359320524507,5.794532350953056e-05
0.00012422543201309776,5.802757740525155e-05
0.00012424727466088384,5.8109845763714016e-05
0.00012426912114927858,5.819212858746131e-05
0.00012429097147895714,5.827442587903653e-05
0.00012431282565059508,5.835673764098395e-05
0.0001243346836648678,5.84390638758475e-05
0.00012435654552245108,5.85214045861723e-05
0.00012437841122402057,5.860375977450321e-05
0.00012440028077025228,5.868612944338635e-05
0.0001244221541618221,5.877134180630766e-05
0.00012444403139940627,5.885706553422645e-05
0.00012446591248368096,5.894280433498893e-05
0.0001244877974153226,5.902855821124573e-05
0.00012450968619500758,5.91143271656472e-05
0.0001245315788234126,5.9200111200844996e-05
0.00012455347530121433,5.9285910319490286e-05
0.0001245753756290897,5.937172452423572e-05
0.0001245972798077155,5.94575538177333e-05
0.00012461918783776896,5.954339820263666e-05
0.0001246410997199272,5.9629257681598906e-05
0.00012466301545486765,5.971513225727432e-05
0.00012468493504326755,5.980102193231701e-05
0.00012470685848580467,5.988692670938239e-05
0.00012472878578315656,5.9972846591125505e-05
0.00012475071693600101,6.0058781580202136e-05
0.000124772651945016,6.01447316792689e-05
0.0001247945908108795,6.0230696890982344e-05
0.00012481653353426975,6.031667721800002e-05
0.00012483848011586487,6.040267266297917e-05
0.00012486043055634345,6.048868322857861e-05
0.0001248823848563838,6.057470891745638e-05
0.00012490434301666472,6.066074973227219e-05
0.00012492630503786482,6.074680567568505e-05
0.0001249482709206631,6.083287675035564e-05
0.00012497024066573841,6.091896295894396e-05
0.00012499221427377,6.1005064304111396e-05
0.00012501419174543694,6.109118078851913e-05
0.00012503617308141875,6.117731241482935e-05
0.00012505815828239473,6.126345918570419e-05
0.0001250801473490446,6.134962110380684e-05
0.00012510214028204792,6.143579817180022e-05
0.0001251241370820847,6.152199039234864e-05
0.00012514613774983468,6.160824509235797e-05
0.0001251681422859781,6.169823241317572e-05
0.00012519015069119505,6.17882355565067e-05
0.00012521216296616582,6.187825452513299e-05
0.0001252341791115709,6.196828932183735e-05
0.00012525619912809072,6.205833994940258e-05
0.00012527822301640609,6.214840641061259e-05
0.00012530025077719766,6.223848870825101e-05
0.00012532228241114642,6.232858684510278e-05
0.0001253443179189333,6.241870082395251e-05
0.00012536635730123956,6.250883064758602e-05
0.00012538840055874631,6.2598976318789e-05
0.00012541044769213508,6.26891378403483e-05
0.00012543249870208725,6.277931521505048e-05
0.00012545455358928454,6.286950844568345e-05
0.00012547661235440857,6.295971753503465e-05
0.00012549867499814135,6.304994248589308e-05
0.0001255207415211647,6.314018330104717e-05
0.00012554281192416085,6.32304399832867e-05
0.00012556488620781193,6.332071253540132e-05
0.00012558696437280035,6.341100096018174e-05
0.00012560904641980845,6.350130526041841e-05
0.00012563113234951898,6.35916254389033e-05
0.00012565322216261446,6.368196149842769e-05
0.00012567531585977787,6.377231344178441e-05
0.00012569741344169207,6.386268127176614e-05
0.00012571951490904007,6.395306499116604e-05
0.0001257416202625051,6.404346460277826e-05
0.00012576372950277046,6.413388010939682e-05
0.00012578584263051962,6.4224311513817e-05
0.000125807959646436,6.431475881883357e-05
0.00012583008055120338,6.440522202724281e-05
0.00012585220534550544,6.449570114184056e-05
0.00012587433403002615,6.458619616542415e-05
0.00012589646660544947,6.467670710079025e-05
0.00012591860307245963,6.476723395073719e-05
0.00012594074343174081,6.485777671806289e-05
0.0001259628876839774,6.49497948204731e-05
0.00012598503582985393,6.504428328479144e-05
0.00012600718787005505,6.513878836306144e-05
0.00012602934380526537,6.523331005820374e-05
0.00012605150363616995,6.532784837314068e-05
0.00012607366736345355,6.542240331079393e-05
0.00012609583498780148,6.55169748740869e-05
0.00012611800650989884,6.561156306594233e-05
0.00012614018193043102,6.570616788928444e-05
0.0001261623612500835,6.58007893470374e-05
0.00012618454446954177,6.589542744212573e-05
0.00012620673158949164,6.599008217747527e-05
0.00012622892261061886,6.608475355601148e-05
0.00012625111753360947,6.61794415806611e-05
0.00012627331635914942,6.627414625435063e-05
0.00012629551908792505,6.636886758000797e-05
0.0001263177257206225,6.646360556056043e-05
0.00012633993625792833,6.655836019893705e-05
0.00012636215070052897,6.665313149806622e-05
0.00012638436904911126,6.674791946087799e-05
0.00012640659130436178,6.684272409030164e-05
0.00012642881746696764,6.693754538926843e-05
0.00012645104753761574,6.703238336070874e-05
0.00012647328151699333,6.71272380075545e-05
0.00012649551940578757,6.722210933273742e-05
0.000126517761204686,6.731699733919043e-05
0.00012654000691437596,6.741190202984614e-05
0.0001265622565355453,6.750682340763868e-05
0.00012658451006888156,6.760176147550162e-05
0.0001266067675150728,6.76967162363701e-05
0.00012662902887480685,6.779168769317869e-05
0.00012665129414877205,6.788667584886368e-05
0.00012667356333765644,6.798168070636074e-05
0.00012669583644214845,6.807670226860657e-05
0.0001267181134629366,6.817174053853876e-05
0.00012674039440070943,6.826679551909442e-05
0.0001267626792561558,6.83618672132125e-05
0.00012678496802996436,6.846089092414829e-05
0.00012680726072282424,6.856006343970823e-05
0.0001268295573354244,6.865925339281812e-05
0.00012685185786845418,6.875846078654435e-05
0.0001268741623226028,6.885768562395326e-05
0.00012689647069855984,6.895692790811232e-05
0.00012691878299701473,6.905618764208867e-05
0.00012694109921865731,6.915546482895113e-05
0.00012696341936417724,6.925475947176784e-05
0.00012698574343426462,6.935407157360863e-05
0.00012700807142960937,6.945340113754283e-05
0.00012703040335090176,6.955274816664124e-05
0.00012705273919883206,6.965211266397444e-05
0.0001270750789740907,6.975149463261417e-05
0.00012709742267736818,6.985089407563195e-05
0.00012711977030935528,6.995031099610092e-05
0.00012714212187074265,7.004974539709349e-05
0.00012716447736222134,7.014919728168392e-05
0.0001271868367844823,7.024866665294602e-05
0.0001272092001382166,7.034815351395418e-05
0.0001272315674241157,7.044765786778419e-05
0.00012725393864287084,7.054717971751137e-05
0.00012727631379517363,7.064671906621243e-05
0.00012729869288171563,7.074627591696372e-05
0.0001273210759031887,7.084585027284323e-05
0.00012734346286028458,7.094544213692822e-05
0.00012736585375369545,7.104505151229787e-05
0.00012738824858411326,7.114467840203052e-05
0.00012741064735223042,7.124432280920635e-05
0.00012743305005873915,7.134398473690488e-05
0.00012745545670433207,7.14436641882072e-05
0.00012747786728970167,7.154336116619408e-05
0.00012750028181554083,7.164307567394777e-05
0.00012752270028254224,7.174280771454995e-05
0.00012754512269139902,7.184255729108392e-05
0.00012756754904280415,7.194232440663256e-05
0.00012758997933745095,7.204546243083015e-05
0.00012761241357603267,7.214948936369348e-05
0.0001276348517592429,7.225353458766168e-05
0.00012765729388777516,7.23575981059505e-05
0.00012767973996232306,7.246167992177624e-05
0.00012770218998358062,7.256578003835687e-05
0.0001277246439522416,7.266989845890968e-05
0.00012774710186900026,7.277403518665344e-05
0.00012776956373455065,7.287819022480672e-05
0.0001277920295495872,7.29823635765895e-05
0.00012781449931480423,7.308655524522134e-05
0.00012783697303089643,7.319076523392353e-05
0.00012785945069855839,7.329499354591662e-05
0.00012788193231848496,7.339924018442293e-05
0.00012790441789137106,7.35035051526645e-05
0.00012792690741791177,7.360778845386451e-05
0.0001279494008988022,7.37120900912461e-05
0.00012797189833473773,7.381641006803367e-05
0.00012799439972641368,7.392074838745152e-05
0.0001280169050745257,7.402510505272521e-05
0.00012803941437976933,7.412948006708016e-05
0.0001280619276428405,7.423387343374295e-05
0.00012808444486443496,7.43382851559402e-05
0.0001281069660452489,7.444271523689973e-05
0.00012812949118597833,7.454716367984904e-05
0.00012815202028731965,7.46516304880174e-05
0.00012817455334996917,7.47561156646335e-05
0.0001281970903746234,7.4860619212927e-05
0.00012821963136197906,7.496514113612862e-05
0.00012824217631273282,7.506968143746868e-05
0.0001282647252275817,7.517424012017919e-05
0.0001282872781072225,7.52788171874915e-05
0.0001283098349523526,7.538341264263891e-05
0.00012833239576366906,7.548802648885398e-05
0.0001283549605418694,7.559265872937076e-05
0.00012837752928765097,7.569730936742324e-05
0.00012840010200171155,7.580570002924862e-05
0.00012842267868474875,7.591477413689675e-05
0.00012844525933746059,7.602386742309661e-05
0.00012846784396054484,7.613297989121967e-05
0.00012849043255469986,7.624211154463951e-05
0.00012851302512062367,7.635126238672856e-05
0.00012853562165901484,7.646043242086174e-05
0.00012855822217057165,7.656962165041277e-05
0.00012858082665599284,7.667883007875733e-05
0.00012860343511597705,7.678805770927072e-05
0.00012862604755122322,7.689730454532973e-05
0.0001286486639624303,7.70065705903111e-05
0.00012867128435029728,7.71158558475919e-05
0.00012869390871552352,7.722516032055094e-05
0.00012871653705880825,7.733448401256621e-05
0.00012873916938085106,7.744382692701776e-05
0.0001287618056823514,7.755318906728476e-05
0.00012878444596400908,7.766257043674824e-05
0.00012880709022652386,7.777197103878878e-05
0.00012882973847059577,7.788139087678861e-05
0.00012885239069692484,7.799082995412942e-05
0.00012887504690621134,7.810028827419461e-05
0.00012889770709915546,7.820976584036704e-05
0.00012892037127645783,7.831926265603151e-05
0.00012894303943881884,7.842877872457177e-05
0.00012896571158693937,7.853831404937392e-05
0.00012898838772152003,7.864786863382305e-05
0.000129011067843262,7.875744248130625e-05
0.0001290337519528661,7.886703559520993e-05
0.00012905644005103376,7.897664797892235e-05
0.00012907913213846606,7.908627963583099e-05
0.0001291018282158646,7.919593056932531e-05
0.0001291245282839309,7.930560078279431e-05
0.0001291472323433666,7.941529027962828e-05
0.0001291699403948736,7.952499906321782e-05
0.00012919265243915368,7.963531341987446e-05
0.00012921536847690902,7.974961326664498e-05
0.00012923808850884172,7.986393321081074e-05
0.00012926081253565412,7.997827325590571e-05
0.0001292835405580486,8.009263340546399e-05
0.0001293062725767278,8.0207013663021e-05
0.00012932900859239426,8.032141403211169e-05
0.00012935174860575092,8.043583451627303e-05
0.00012937449261750053,8.055027511904104e-05
0.0001293972406283463,8.066473584395402e-05
0.00012941999263899124,8.077921669454926e-05
0.00012944274865013877,8.089371767436613e-05
0.0001294655086624922,8.100823878694336e-05
0.00012948827267675515,8.112278003582146e-05
0.00012951104069363115,8.123734142454045e-05
0.00012953381271382414,8.135192295664208e-05
0.0001295565887380379,8.146652463566768e-05
0.0001295793687669766,8.158114646516007e-05
0.0001296021528013442,8.169578844866197e-05
0.00012962494084184516,8.181045058971747e-05
0.00012964773288918374,8.192513289187026e-05
0.0001296705289440646,8.203983535866603e-05
0.00012969332900719232,8.215455799364997e-05
0.0001297161330792716,8.226930080036791e-05
0.00012973894116100748,8.238406378236733e-05
0.00012976175325310485,8.249884694319497e-05
0.00012978456935626898,8.261365028639947e-05
0.000129807389471205,8.272847381552895e-05
0.00012983021359861842,8.284331753413326e-05
0.00012985304173921468,8.295818144576186e-05
0.0001298758738936995,8.307306555396572e-05
0.00012989871006277855,8.318796986229552e-05
0.0001299215502471578,8.33028943743036e-05
0.0001299443944475432,8.341783909354176e-05
0.000129967242664641,8.353280402356368e-05
0.00012999009489915727,8.364778916792241e-05
0.0001300129511517986,8.376577880142032e-05
0.00013003581142327132,8.388552822098773e-05
0.00013005867571428222,8.40052986961515e-05
0.00013008154402553793,8.412509023061337e-05
0.00013010441635774545,8.424490282807668e-05
0.00013012729271161163,8.436473649224434e-05
0.0001301501730878438,8.448459122682122e-05
0.0001301730574871491,8.460446703551182e-05
0.00013019594591023487,8.472436392202126e-05
0.00013021883835780872,8.484428189005617e-05
0.00013024173483057816,8.496422094332286e-05
0.0001302646353292511,8.508418108552944e-05
0.00013028753985453524,8.520416232038313e-05
0.00013031044840713872,8.532416465159327e-05
0.00013033336098776957,8.544418808286885e-05
0.00013035627759713615,8.556423261792036e-05
0.00013037919823594672,8.568429826045801e-05
0.00013040212290490988,8.580438501419353e-05
0.00013042505160473414,8.59244928828384e-05
0.00013044798433612837,8.604462187010583e-05
0.00013047092109980135,8.616477197970858e-05
0.00013049386189646216,8.628494321536116e-05
0.00013051680672681985,8.640513558077757e-05
0.00013053975559158373,8.652534907967371e-05
0.0001305627084914631,8.664558371576471e-05
0.00013058566542716753,8.676583949276801e-05
0.0001306086263994066,8.688611641439998e-05
0.00013063159140889007,8.700641448437915e-05
0.0001306545604563278,8.712673370642353e-05
0.00013067753354242982,8.724707408425273e-05
0.00013070051066790621,8.736743562158635e-05
0.00013072349183346722,8.748781832214461e-05
0.00013074647703982328,8.760822218964927e-05
0.0001307694662876848,8.772864722782144e-05
0.00013079245957776245,8.784909344038418e-05
0.00013081545691076695,8.797129928410653e-05
0.00013083845828740923,8.809668704986465e-05
0.00013086146370840018,8.822209686261142e-05
0.00013088447317445104,8.834752872622403e-05
0.00013090748668627295,8.847298264457898e-05
0.0001309305042445774,8.859845862155487e-05
0.00013095352585007573,8.872395666102954e-05
0.00013097655150347973,8.884947676688296e-05
0.00013099958120550101,8.897501894299442e-05
0.00013102261495685153,8.910058319324506e-05
0.0001310456527582432,8.92261695215157e-05
0.00013106869461038828,8.935177793168893e-05
0.00013109174051399884,8.947740842764668e-05
0.0001311147904697874,8.9603061013273e-05
0.00013113784447846635,8.97287356924513e-05
0.00013116090254074842,8.985443246906693e-05
0.00013118396465734632,8.9980151347005e-05
0.0001312070308289728,9.010589233015109e-05
0.00013123010105634106,9.023165542239282e-05
0.00013125317534016406,9.035744062761696e-05
0.00013127625368115515,9.048324794971216e-05
0.00013129933608002764,9.060907739256669e-05
0.0001313224225374951,9.073492896007061e-05
0.00013134551305427107,9.086080265611359e-05
0.0001313686076310694,9.098669848458701e-05
0.00013139170626860387,9.111261644938185e-05
0.00013141480896758858,9.123855655439099e-05
0.00013143791572873753,9.136451880350665e-05
0.00013146102655276512,9.149050320062314e-05
0.0001314841414403856,9.161650974963402e-05
0.0001315072603923136,9.174253845443497e-05
0.00013153038340926358,9.186858931892102e-05
0.0001315535104919505,9.199466234698913e-05
0.00013157664164108903,9.212075754253558e-05
0.0001315997768573944,9.224687490945898e-05
0.00013162291614158156,9.23745964472589e-05
0.00013164605949436586,9.250611743599661e-05
0.00013166920691646262,9.263766155013012e-05
0.00013169235840858746,9.276922879372639e-05
0.00013171551397145594,9.290081917085177e-05
0.0001317386736057838,9.303243268557364e-05
0.00013176183731228696,9.316406934196077e-05
0.00013178500509168138,9.329572914408164e-05
0.00013180817694468335,9.342741209600669e-05
0.00013183135287200894,9.355911820180548e-05
0.00013185453287437471,9.369084746555003e-05
0.00013187771695249704,9.382259989131147e-05
0.0001319009051070927,9.3954375483163e-05
0.00013192409733887834,9.408617424517728e-05
0.00013194729364857094,9.421799618142901e-05
0.00013197049403688746,9.434984129599228e-05
0.00013199369850454515,9.44817095929432e-05
0.00013201690705226115,9.461360107635714e-05
0.00013204011968075298,9.474551575031182e-05
0.00013206333639073805,9.487745361888407e-05
0.0001320865571829341,9.500941468615286e-05
0.00013210978205805885,9.514139895619656e-05
0.0001321330110168303,9.527340643309563e-05
0.00013215624405996633,9.540543712092989e-05
0.00013217948118818528,9.553749102378125e-05
0.0001322027224022052,9.566956814573067e-05
0.00013222596770274476,9.580166849086164e-05
0.00013224921709052234,9.593379206325723e-05
0.0001322724705662566,9.60659388670011e-05
0.00013229572813066638,9.619810890617843e-05
0.00013231898978447056,9.633030218487452e-05
0.00013234225552838822,9.646251870717594e-05
0.00013236552536313845,9.659475847716892e-05
0.00013238879928944064,9.672702149894184e-05
0.00013241207730801415,9.685930777658254e-05
0.00013243535941957857,9.699161731418059e-05
0.0001324586456248535,9.712395011582518e-05
0.00013248193592455885,9.725961669622272e-05
0.00013250523031941444,9.73975611780936e-05
0.0001325285288101404,9.753552991480647e-05
0.00013255183139745683,9.767352291062551e-05
0.00013257513808208413,9.781154016981677e-05
0.00013259844886474265,9.794958169664575e-05
0.00013262176374615305,9.808764749538034e-05
0.00013264508272703586,9.822573757028735e-05
0.0001326684058081121,9.836385192563614e-05
0.0001326917329901025,9.850199056569524e-05
0.00013271506427372826,9.86401534947351e-05
0.00013273839965971057,9.877834071702631e-05
0.00013276173914877068,9.891655223684009e-05
0.0001327850827416301,9.905478805844908e-05
0.00013280843043901033,9.919304818612589e-05
0.00013283178224163315,9.933133262414471e-05
0.00013285513815022035,9.946964137677959e-05
0.00013287849816549392,9.960797444830614e-05
0.00013290186228817586,9.974633184299998e-05
0.0001329252305189885,9.988471356513837e-05
0.00013294860285865403,0.00010002311961899817
0.00013297197930789507,0.0001001615500088582
0.00013299535986743407,0.00010030000473899695
0.00013301874453799383,0.00010043848381369483
0.00013304213332029715,0.00010057698723723164
0.00013306552621506707,0.00010071551501388938
0.0001330889232230266,0.00010085406714794924
0.00013311232434489904,0.00010099264364369464
0.00013313572958140765,0.00010113124450540863
0.00013315913893327603,0.00010126986973737618
0.00013318255240122765,0.00010140851934388135
0.0001332059699859864,0.00010154719332921075
0.00013322939168827598,0.00010168589169765034
0.00013325281750882053,0.00010182461445348802
0.00013327624744834408,0.0001019633616010114
0.00013329968150757083,0.00010210213314450889
0.00013332311968722527,0.0001022416878860353
0.00013334656198803177,0.00010238628429822528
0.00013337000841071508,0.00010253090613486889
0.00013339345895599985,0.00010267555340043597
0.00013341691362461102,0.00010282022609939833
0.00013344037241727353,0.00010296492423622739
0.00013346383533471265,0.0001031096478153964
0.00013348730237765347,0.00010325439684137833
0.00013351077354682153,0.00010339917131864821
0.00013353424884294225,0.0001035439712516804
0.00013355772826674134,0.00010368879664495129
0.00013358121181894449,0.00010383364750293719
0.00013360469950027772,0.00010397852383011611
0.00013362819131146691,0.00010412342563096562
0.00013365168725323838,0.00010426835290996549
0.00013367518732631823,0.00010441330567159465
0.00013369869153143305,0.00010455828392033468
0.00013372219986930925,0.00010470328766066623
0.0001337457123406736,0.00010484831689707206
0.00013376922894625285,0.00010499337163403495
0.00013379274968677382,0.00010513845187603818
0.00013381627456296374,0.0001052835576275672
0.00013383980357554962,0.0001054286888931064
0.0001338633367252589,0.00010557384567714278
0.0001338868740128189,0.00010571902798416251
0.00013391041543895732,0.00010586423581865413
0.0001339339610044017,0.00010600946918510518
0.00013395751070987996,0.0001061547280880059
0.00013398106455611997,0.00010630001253184547
0.0001340046225438499,0.00010644532252111566
0.00013402818467379786,0.00010659065806030734
0.00013405175094669222,0.00010673601915391352
0.0001340753213632614,0.00010688140580642695
0.00013409889592423408,0.00010702681802234222
0.00013412247463033886,0.00010717225580615348
0.00013414605748230467,0.00010731771916235706
0.00013416964448086037,0.00010746320809544863
0.0001341932356267352,0.0001076141202358874
0.00013421683092065828,0.00010776565450186992
0.00013424043036335903,0.00010791721541219206
0.00013426403395556686,0.0001080688029715378
0.00013428764169801146,0.00010822041718459362
0.00013431125359142257,0.00010837205805604582
0.00013433486963652992,0.00010852372559058115
0.00013435848983406367,0.00010867541979288884
0.00013438211418475383,0.00010882714066765689
0.00013440574268933076,0.0001089788882195759
0.00013442937534852473,0.0001091306624533359
0.00013445301216306638,0.00010928246337362907
0.00013447665313368618,0.00010943429098514677
0.00013450029826111507,0.0001095861452925832
0.00013452394754608378,0.00010973802630063127
0.00013454760098932346,0.0001098899340139866
0.00013457125859156518,0.00011004186843734406
0.0001345949203535403,0.00011019382957540076
0.00013461858627598013,0.00011034581743285342
0.00013464225635961635,0.0001104978320144006
0.00013466593060518044,0.00011064987332474048
0.0001346896090134044,0.00011080194136857382
0.00013471329158501992,0.00011095403615060003
0.00013473697832075928,0.0001111061576755215
0.00013476066922135448,0.00011125830594803962
0.000134784364287538,0.00011141048097285831
0.0001348080635200421,0.00011156268275468031
0.00013483176691959952,0.00011171491129821142
0.00013485547448694287,0.00011186716660815664
0.0001348791862228049,0.00011201944868922198
0.00013490290212791873,0.00011217175754611538
0.00013492662220301725,0.00011232409318354392
0.00013495034644883387,0.00011247645560621742
0.00013497407486610173,0.00011262884481884457
0.00013499780745555452,0.00011278126082613684
0.00013502154421792561,0.0001129337036328044
0.00013504528515394893,0.00011309176111904286
0.00013506903026435816,0.0001132504750478462
0.00013509277954988746,0.00011340921688339241
0.0001351165330112708,0.00011356798663058712
0.0001351402906492425,0.00011372678429433923
0.00013516405246453687,0.00011388560987955635
0.00013518781845788853,0.00011404446339114874
0.00013521158863003197,0.00011420334483402588
0.00013523536298170206,0.00011436225421309972
0.00013525914151363356,0.00011452119153328149
0.00013528292422656165,0.00011468015679948494
0.00013530671112122137,0.00011483915001662311
0.00013533050219834806,0.00011499817118961118
0.0001353542974586771,0.00011515722032336435
0.00013537809690294394,0.00011531629742279862
0.00013540190053188441,0.00011547540249283188
0.00013542570834623412,0.00011563453553838142
0.0001354495203467292,0.00011579369656436716
0.00013547333653410548,0.00011595288557570794
0.00013549715690909934,0.0001161121025773252
0.00013552098147244694,0.0001162713475741398
0.00013554481022488485,0.00011643062057107483
