time_days,Nuclei:Au199 top 20
0.01441923842516121,5767425.796910119
0.014421773770308814,5768257.185983007
0.014424309561248004,5769088.720285641
0.014426845798057157,5769920.3998432215
0.014429382480814665,5770752.224680952
0.01443191960959893,5771584.194824038
0.014434457184488401,5772416.3102977015
0.014436995205561508,5773248.5711271595
0.014439533672896698,5774080.9773376295
0.014442072586572426,5774913.52895434
0.014444611946667199,5775746.226002524
0.014447151753259502,5776579.068507422
0.01444969200642784,5777410.46678585
0.014452232706250717,5778240.490179049
0.014454773852806703,5779070.658561413
0.01445731544617433,5779900.971958098
0.01445985748643216,5780731.430394264
0.014462399973658759,5781562.033895074
0.014464942907932744,5782392.782485709
0.014467486289332707,5783223.676191342
0.014470030117937266,5784054.715037152
0.014472574393825053,5784885.899048321
0.0144751191170747,5785717.228250039
0.014477664287764895,5786548.702667503
0.014480209905974296,5787380.32232591
0.014482755971781594,5788212.087250458
0.014485302485265476,5789043.997466352
0.014487849446504684,5789876.05299881
0.014490396855577936,5790708.253873043
0.014492944712563969,5791540.600114268
0.014495493017541529,5792373.091747703
0.014498041770589417,5793205.728798588
0.014500590971786399,5794038.51129215
0.014503140621211278,5794871.4392536245
0.014505690718942851,5795704.512708249
0.01450824126505997,5796537.731681274
0.014510792259641461,5797371.096197947
0.01451334370276618,5798204.606283521
0.01451589559451298,5799038.261963249
0.014518447934960769,5799872.063262404
0.014521000724188429,5800706.010206248
0.014523553962274872,5801540.102820048
0.014526107649299005,5802374.341129078
0.014528661785339793,5803208.725158627
0.014531216370476172,5804043.254933971
0.01453377140478711,5804877.930480404
0.01453632688835158,5805712.751823212
0.014538882821248567,5806547.718987692
0.0145414392035571,5807382.831999153
0.01454399603535619,5808218.090882894
0.014546553316724869,5809053.495664226
0.014549111047742171,5809889.046368462
0.014551669228487187,5810724.743020925
0.014554227859038978,5811560.585646935
0.014556786939476632,5812396.574271819
0.014559346469879244,5813232.7089209035
0.014561906450325955,5814068.9896195335
0.014564466880895884,5814902.882233043
0.014567027761668178,5815736.216398595
0.014569589092721982,5816569.696123998
0.014572150874136493,5817403.321434518
0.01457471310599089,5818237.092355408
0.014577275788364371,5819071.008911936
0.01457983892133614,5819905.071129358
0.014582402504985449,5820739.279032967
0.014584966539391531,5821573.632648022
0.014587531024633641,5822408.13199981
0.01459009596079105,5823242.777113619
0.014592661347943032,5824077.568014731
0.01459522718616891,5824912.504728448
0.014597793475547984,5825747.587280068
0.01460036021615958,5826582.815694887
0.014602927408083026,5827418.189998216
0.0146054950513977,5828253.710215366
0.014608063146182963,5829089.376371656
0.014610631692518191,5829925.188492401
0.014613200690482773,5830761.146602924
0.014615770140156144,5831597.250728559
0.014618340041617712,5832433.500894636
0.014620910394946918,5833269.897126495
0.014623481200223198,5834106.43944947
0.014626052457526052,5834943.127888919
0.014628624166934938,5835779.96247018
0.014631196328529357,5836616.943218616
0.014633768942388799,5837454.07015958
0.014636342008592814,5838291.343318443
0.014638915527220927,5839128.762720566
0.014641489498352684,5839966.328391323
0.014644063922067655,5840804.040356091
0.0146466387984454,5841641.898640247
0.014649214127565537,5842479.903269183
0.014651789909507664,5843318.054268284
0.014654366144351392,5844156.351662944
0.014656942832176353,5844994.795478557
0.014659519973062213,5845833.385740533
0.014662097567088623,5846672.1224742755
0.014664675614335262,5847511.005705196
0.014667254114881803,5848350.035458704
0.014669833068807979,5849189.211760229
0.014672412476193494,5850028.534635193
0.014674992337118076,5850868.00410902
0.014677572651661466,5851707.620207139
0.014680153419903445,5852547.382955002
0.014682734641923776,5853384.814556765
0.014685316317802247,5854221.61800711
0.014687898447618645,5855058.567615395
0.014690481031452814,5855895.66340699
0.014693064069384573,5856732.905407244
0.014695647561493762,5857570.293641524
0.014698231507860232,5858407.828135199
0.014700815908563874,5859245.508913644
0.014703400763684569,5860083.336002239
0.014705986073302212,5860921.309426364
0.01470857183749672,5861759.4292114
0.01471115805634801,5862597.695382742
0.014713744729936048,5863436.107965789
0.014716331858340778,5864274.666985939
0.014718919441642173,5865113.37246859
0.0147215074799202,5865952.224439152
0.01472409597325489,5866791.22292304
0.014726684921726239,5867630.367945675
0.014729274325414272,5868469.659532471
0.014731864184399026,5869309.097708851
0.014734454498760572,5870148.682500255
0.01473704526857897,5870988.413932113
0.014739636493934305,5871828.29202986
0.014742228174906663,5872668.316818939
0.014744820311576173,5873508.488324802
0.014747412904022957,5874348.806572897
0.014750005952327151,5875189.271588686
0.014752599456568894,5876029.883397617
0.01475519341682838,5876870.642025168
0.014757787833185782,5877711.547496803
0.014760382705721293,5878552.599837993
0.014762978034515121,5879393.79907422
0.01476557381964748,5880235.145230957
0.014768170061198637,5881076.638333703
0.014770766759248828,5881918.278407943
0.014773363913878318,5882760.065479171
0.014775961525167379,5883601.999572883
0.014778559593196326,5884444.0807145955
0.014781158118045463,5885286.308929806
0.014783757099795104,5886128.684244031
0.01478635653852558,5886971.206682781
0.014788956434317263,5887813.876271589
0.014791556787250512,5888656.693035974
0.014794157597405702,5889499.657001469
0.01479675886486321,5890342.768193601
0.01479936058970348,5891185.674877994
0.014801962772006913,5892025.814463784
0.014804565411853947,5892866.100782405
0.014807168509325019,5893706.533859289
0.014809772064500622,5894547.113719921
0.014812376077461217,5895387.8403897425
0.014814980548287301,5896228.71389423
0.014817585477059378,5897069.734258848
0.014820190863857956,5897910.901509069
0.014822796708763596,5898752.215670384
0.014825403011856838,5899593.676768265
0.01482800977321824,5900435.284828205
0.014830616992928371,5901277.039875692
0.014833224671067848,5902118.941936228
0.014835832807717261,5902960.991035313
0.014838441402957233,5903803.187198448
0.014841050456868385,5904645.530451144
0.014843659969531391,5905488.02081892
0.0148462699410269,5906330.65832729
0.014848880371435589,5907173.44300178
0.014851491260838137,5908016.374867909
0.014854102609315276,5908859.453951219
0.014856714416947709,5909702.68027724
0.014859326683816176,5910546.053871514
0.014861939410001404,5911389.574759582
0.014864552595584186,5912233.242966998
0.014867166240645283,5913077.058519312
0.014869780345265487,5913921.0214420855
0.0148723949095256,5914765.1317608785
0.01487500993350643,5915609.389501249
0.014877625417288837,5916453.794688783
0.014880241360953657,5917298.347349049
0.014882857764581743,5918143.047507623
0.014885474628253965,5918987.895190089
0.014888091952051239,5919832.8904220415
0.01489070973605445,5920678.033229072
0.014893327980344524,5921523.323636773
0.014895946685002374,5922368.761670746
0.014898565850108977,5923214.3473566
0.014901185475745283,5924060.080719949
0.014903805561992261,5924905.9617864005
0.01490642610893089,5925751.990581572
0.014909047116642201,5926598.167131094
0.014911668585207198,5927444.4914605925
0.014914290514706914,5928290.963595697
0.014916912905222382,5929137.583562041
0.01491953575683469,5929981.68149507
0.014922159069624899,5930825.316964523
0.014924782843674097,5931669.099769278
0.014927407079063376,5932513.029934881
0.014930031775873879,5933357.107486903
0.014932656934186725,5934201.332450903
0.01493528255408306,5935045.704852446
0.014937908635644048,5935890.224717104
0.014940535178950845,5936734.892070456
0.01494316218408467,5937579.706938083
0.014945789651126713,5938424.66934557
0.014948417580158191,5939269.779318506
0.014951045971260324,5940115.036882482
0.01495367482451438,5940960.442063102
0.014956304140001615,5941805.994885968
0.014958933917803294,5942651.695376684
0.0149615641580007,5943497.543560861
0.014964194860675158,5944343.539464118
0.014966826025907978,5945189.683112077
0.014969457653780488,5946035.974530359
0.01497208974437402,5946882.413744589
0.014974722297769963,5947729.000780412
0.01497735531404968,5948575.735663459
0.014979988793294556,5949422.61841937
0.014982622735585989,5950269.649073791
0.014985257141005414,5951116.827652378
0.014987892009634254,5951964.154180787
0.014990527341553957,5952811.628684674
0.014993163136845983,5953659.251189707
0.01499579939559179,5954507.021721544
0.0149984361178729,5955354.940305871
0.0150010733037708,5956203.006968359
0.01500371095336701,5957051.221734693
0.015006349066743044,5957899.58463055
0.015008987643980481,5958748.095681633
0.015011626685160866,5959596.75491363
0.015014266190365777,5960445.562352242
0.015016906159676791,5961294.518023169
0.015019546593175531,5962143.621952123
0.015022187490943611,5962992.87416482
0.01502482885306266,5963842.274686969
0.015027470679614312,5964691.823544289
0.015030112970680255,5965541.520762519
0.015032755726342151,5966391.36636738
0.015035398946681695,5967241.360384608
0.015038042631780574,5968088.620784939
0.01504068678172053,5968935.617872998
0.015043331396583289,5969782.762875429
0.015045976476450599,5970630.055817887
0.01504862202140422,5971477.49672603
0.015051268031525913,5972325.08562551
0.0150539145068975,5973172.8225420015
0.015056561447600767,5974020.707501173
0.015059208853717539,5974868.740528701
0.015061856725329635,5975716.92165025
0.015064505062518932,5976565.250891524
0.015067153865367272,5977413.728278197
0.015069803133956542,5978262.353835964
0.015072452868368613,5979111.1275905175
0.015075103068685423,5979960.049567566
0.015077753734988875,5980809.11979281
0.015080404867360906,5981658.338291958
0.015083056465883447,5982507.70509072
0.015085708530638496,5983357.220214823
0.015088361061708013,5984206.883689988
0.015091014059173992,5985056.695541937
0.015093667523118425,5985906.6557964
0.01509632145362336,5986756.76447912
0.01509897585077082,5987607.021615835
0.015101630714642858,5988457.427232286
0.01510428604532152,5989307.981354223
0.015106941842888915,5990158.6840074
0.015109598107427121,5991009.535217577
0.015112254839018246,5991860.535010515
0.015114912037744415,5992711.683411979
0.015117569703687748,5993562.980447735
0.015120227836930424,5994414.426143571
0.015122886437554597,5995266.020525257
0.015125545505642445,5996117.76361858
0.015128205041276148,5996969.655449326
0.015130865044537945,5997821.696043295
0.015133525515510044,5998673.885426278
0.015136186454274683,5999526.223624079
0.0151388478609141,6000378.710662501
0.01514150973551059,6001231.346567363
0.015144172078146423,6002084.13136447
0.01514683488890389,6002937.06507965
0.01514949816786529,6003790.147738718
0.015152161915112974,6004643.379367511
0.015154826130729267,6005495.816901897
0.015157490814796525,6006346.039633083
0.015160155967397101,6007196.410834019
0.015162821588613406,6008046.930530462
0.015165487678527819,6008897.598748156
0.015168154237222758,6009748.415512857
0.015170821264780646,6010599.380850322
0.01517348876128391,6011450.494786313
0.015176156726815028,6012301.757346602
0.015178825161456463,6013153.168556962
0.015181494065290695,6014004.728443167
0.015184163438400209,6014856.437030995
0.01518683328086755,6015708.2943462385
0.015189503592775225,6016560.300414681
0.015192174374205778,6017412.455262124
0.015194845625241753,6018264.758914352
0.01519751734596575,6019117.211397186
0.015200189536460337,6019969.812736423
0.015202862196808116,6020822.562957876
0.015205535327091691,6021675.462087361
0.015208208927393715,6022528.510150704
0.015210882997796818,6023381.707173723
0.015213557538383658,6024235.053182253
0.015216232549236897,6025088.548202121
0.015218908030439246,6025942.192259174
0.015221583982073397,6026795.9853792535
0.01522426040422206,6027649.927588199
0.015226937296967972,6028504.01891187
0.015229614660393864,6029358.259376113
0.015232292494582522,6030212.649006802
0.015234970799616708,6031067.187829797
0.015237649575579208,6031921.875870961
0.015240328822552817,6032776.71315617
0.015243008540620374,6033631.699711309
0.015245688729864702,6034486.835562253
0.015248369390368652,6035342.120734896
0.015251050522215067,6036197.555255118
0.015253732125486849,6037053.139148825
0.015256414200266882,6037908.872441919
0.015259096746638069,6038764.755160294
0.015261779764683315,6039620.787329865
0.01526446325448558,6040476.968976548
0.015267147216127807,6041333.300126259
0.015269831649692955,6042189.78080492
0.015272516555263987,6043046.282349847
0.01527520193292393,6043899.742103822
0.01527788778275577,6044753.350884801
0.015280574104842536,6045607.108718622
0.015283260899267247,6046461.0156311225
0.015285948166112985,6047315.071648163
0.0152886359054628,6048169.276795589
0.015291324117399774,6049023.63109926
0.015294012802007002,6049878.13458504
0.01529670195936758,6050732.787278786
0.015299391589564662,6051587.589206381
0.015302081692681371,6052442.540393691
0.015304772268800861,6053297.6408666
0.015307463318006287,6054152.890650986
0.015310154840380862,6055008.289772745
0.015312846836007765,6055863.838257765
0.01531553930497021,6056719.536131946
0.015318232247351415,6057575.383421181
0.015320925663234643,6058431.38015139
0.015323619552703139,6059287.526348473
0.015326313915840176,6060143.82203835
0.01532900875272902,6061000.267246931
0.015331704063453001,6061856.862000151
0.015334399848095426,6062713.606323933
0.015337096106739615,6063570.500244212
0.015339792839468906,6064427.543786919
0.01534249004636668,6065284.736978003
0.015345187727516297,6066142.079843405
0.015347885883001148,6066999.572409077
0.015350584512904636,6067857.214700971
0.015353283617310162,6068715.006745047
0.015355983196301184,6069572.948567272
0.01535868324996114,6070431.040193609
0.015361383778373488,6071289.281650039
0.015364084781621693,6072147.672962524
0.01536678625978927,6073006.21415706
0.01536948821295971,6073864.905259625
0.015372190641216537,6074723.746296214
0.01537489354464327,6075582.737292813
0.015377596923323487,6076441.878275432
0.015380300777340736,6077301.1692700675
0.015383005106778598,6078160.610302726
0.015385709911720653,6079020.201399423
0.015388415192250536,6079879.942586179
0.015391120948451855,6080739.399547417
0.01539382718040825,6081596.107722833
0.015396533888203357,6082452.965484357
0.015399241071920873,6083309.972857938
0.015401948731644466,6084167.129869506
0.015404656867457829,6085024.436545001
0.015407365479444676,6085881.892910374
0.01541007456768872,6086739.498991574
0.015412784132273729,6087597.254814562
0.015415494173283443,6088455.160405296
0.01541820469080163,6089313.215789736
0.015420915684912068,6090171.4209938515
0.015423627155698578,6091029.776043624
0.015426339103244962,6091888.280965024
0.015429051527635051,6092746.935784039
0.015431764428952673,6093605.740526646
0.015434477807281712,6094464.695218855
0.015437191662706032,6095323.799886646
0.01543990599530952,6096183.054556025
0.015442620805176064,6097042.459252993
0.015445336092389607,6097902.014003562
0.015448051857034073,6098761.718833749
0.015450768099193402,6099621.5737695675
0.015453484818951547,6100481.578837036
0.015456202016392513,6101341.734062191
0.015458919691600273,6102202.03947106
0.015461637844658834,6103062.495089675
0.015464356475652221,6103923.100944082
0.015467075584664453,6104783.857060317
0.015469795171779606,6105644.7634644415
0.015472515237081734,6106505.820182499
0.015475235780654918,6107367.027240553
0.015477956802583235,6108228.38466466
0.015480678302950827,6109089.892480894
0.0154834002818418,6109951.550715324
0.015486122739340294,6110813.359394024
0.01548884567553045,6111675.318543073
0.015491569090496468,6112537.428188563
0.015494292984322512,6113399.688356578
0.015497017357092783,6114262.099073212
0.015499742208891481,6115124.660364558
0.01550246753980286,6115987.372256731
0.015505193349911147,6116850.234775829
0.015507919639300604,6117713.247947965
0.015510646408055485,6118574.5562254805
0.01551337365626011,6119434.524239074
0.015516101383998763,6120294.6423997665
0.015518829591355763,6121154.910733582
0.015521558278415426,6122015.329266553
0.015524287445262127,6122875.898024722
0.015527017091980214,6123736.61703413
0.015529747218654062,6124597.486320818
0.015532477825368063,6125458.505910837
0.015535208912206607,6126319.675830238
0.015537940479254147,6127180.996105094
0.015540672526595101,6128042.466761458
0.015543405054313918,6128904.087825399
0.015546138062495054,6129765.859322988
0.015548871551223014,6130627.781280307
0.015551605520582275,6131489.8537234375
0.015554339970657353,6132352.076678461
0.015557074901532759,6133214.450171465
0.015559810313293057,6134076.974228556
0.015562546206022787,6134939.648875827
0.015565282579806518,6135802.474139377
0.015568019434728823,6136665.450045318
0.015570756770874328,6137528.576619767
0.015573494588327632,6138391.853888835
0.015576232887173365,6139255.281878647
0.015578971667496154,6140118.860615324
0.015581710929380687,6140982.590125006
0.015584450672911624,6141846.47043382
0.015587190898173654,6142710.501567909
0.015589931605251477,6143574.683553414
0.015592672794229798,6144439.016416482
0.015595414465193379,6145303.500183273
0.015598156618226956,6146168.13487994
0.015600899253415287,6147032.920532646
0.015603642370843138,6147897.85716755
0.01560638597059533,6148762.944810836
0.015609130052756654,6149628.183488671
0.015611874617411937,6150493.573227236
0.015614619664646,6151359.114052708
0.015617365194543719,6152224.80599129
0.01562011120718995,6153090.649069165
0.01562285770266958,6153956.643312535
0.015625604681067485,6154822.788747594
0.015628352142468608,6155688.056750778
0.015631100086957863,6156551.1453525955
0.01563384851462019,6157414.384638246
0.01563659742554053,6158277.774633837
0.015639346819803883,6159141.3153655045
0.015642096697495222,6160005.00685937
0.015644847058699552,6160868.849141566
0.015647597903501887,6161732.84223823
0.015650349231987246,6162596.986175492
0.015653101044240697,6163461.280979513
0.015655853340347296,6164325.726676435
0.015658606120392115,6165190.323292413
0.015661359384460227,6166055.070853598
0.015664113132636773,6166919.969386165
0.01566686736500686,6167785.018916275
0.015669622081655617,6168650.2194701
0.01567237728266819,6169515.571073816
0.01567513296812977,6170381.073753606
0.01567788913812552,6171246.727535654
0.015680645792740637,6172112.532446151
0.015683402932060324,6172978.488511284
0.015686160556169827,6173844.595757262
0.015688918665154376,6174710.854210282
0.015691677259099233,6175577.263896557
0.015694436338089642,6176443.824842287
0.01569719590221093,6177310.537073702
0.015699955951548376,6178177.400617018
0.0157027164861873,6179044.4154984625
0.01570547750621302,6179911.581744258
0.015708239011710902,6180778.899380648
0.0157110010027663,6181646.368433868
0.015713763479464588,6182513.98893016
0.015716526441891157,6183381.760895774
0.0157192898901314,6184249.684356957
0.015722053824270762,6185117.759339974
0.01572481824439467,6185985.985871083
0.01572758315058857,6186854.363976549
0.01573034854293792,6187722.893682638
0.01573311442152823,6188591.575015635
0.01573588078644497,6189460.408001815
0.01573864763777366,6190329.392667459
0.015741414975599815,6191198.529038852
0.015744182800009,6192067.817142295
0.015746951111086756,6192935.974760395
0.015749719908918658,6193802.194297387
0.015752489193590274,6194668.565056626
0.015755258965187237,6195535.087064323
0.01575802922379515,6196401.760346696
0.015760799969499643,6197268.584929954
0.015763571202386344,6198135.560840317
0.015766342922540953,6199002.688104023
0.01576911513004912,6199869.966747298
0.01577188782499655,6200737.396796374
0.015774661007468934,6201604.978277495
0.015777434677551997,6202472.711216898
0.015780208835331492,6203340.5956408465
0.015782983480893163,6204208.631575581
0.015785758614322774,6205076.819047364
0.015788534235706093,6205945.158082457
0.01579131034512895,6206813.648707133
0.015794086942677137,6207682.290947654
0.015796864028436483,6208551.084830301
0.015799641602492823,6209420.030381351
0.01580241966493203,6210289.127627093
0.015805198215839974,6211158.376593819
0.01580797725530254,6212027.777307814
0.015810756783405613,6212897.329795379
0.015813536800235145,6213767.034082822
0.01581631730587705,6214636.890196445
0.015819098300417278,6215506.898162565
0.01582187978394178,6216377.058007491
0.01582466175653656,6217247.36975755
0.015827444218287596,6218117.833439067
0.0158302271692809,6218988.449078368
0.0158330106096025,6219859.216701788
0.01583579453933841,6220730.136335667
0.01583857895857472,6221601.208006346
0.015841363867397484,6222472.4317401815
0.015844149265892785,6223343.807563514
0.01584693515414671,6224215.335502705
0.0158497215322454,6225087.015584118
0.01585250840027497,6225958.847834118
0.01585529575832157,6226830.832279073
0.01585808360647134,6227702.968945354
0.015860871944810485,6228575.25785935
0.015863660773425187,6229447.699047442
0.015866450092401643,6230317.680743286
0.01586923990182606,6231187.041572122
0.01587203020178471,6232056.554163314
0.01587482099236382,6232926.218543161
0.015877612273649665,6233796.034737962
0.01588040404572851,6234666.002774026
0.015883196308686672,6235536.122677669
0.015885989062610458,6236406.394475209
0.015888782307586193,6237276.8181929635
0.0158915760437002,6238147.393857254
0.01589437027103887,6239018.121494428
0.01589716498968856,6239889.001130811
0.015899960199735653,6240760.03279274
0.01590275590126656,6241631.216506562
0.015905552094367677,6242502.552298624
0.015908348779125468,6243374.040195286
0.015911145955626368,6244245.680222898
0.01591394362395684,6245117.472407824
0.015916741784203353,6245989.416776431
0.015919540436452422,6246861.513355095
0.015922339580790545,6247733.762170187
0.01592513921730425,6248606.163248092
0.015927939346080052,6249478.716615183
0.01593073996720455,6250351.422297863
0.015933541080764287,6251224.280322521
0.01593634268684585,6252097.290715555
0.01593914478553583,6252970.453503362
0.01594194737692087,6253843.768712361
0.015944750461087582,6254717.236368956
0.01594755403812262,6255590.856499566
0.01595035810811262,6256464.629130605
0.0159531626711443,6257338.554288508
0.01595596772730433,6258212.631999704
0.015958773276679415,6259086.862290622
0.015961579319356285,6259961.2451877035
0.015964385855421658,6260835.780717387
0.015967192884962317,6261710.468906132
0.01597000040806501,6262585.309780378
0.015972808424816534,6263460.303366593
0.015975616935303662,6264335.4496912295
0.01597842593961324,6265210.748780758
0.015981235437832083,6266086.200661651
0.015984045430047035,6266960.189927553
0.01598685591634494,6267832.550135731
0.0159896668968127,6268705.062621673
0.015992478371537198,6269577.727411756
0.015995290340605338,6270450.544532375
0.01599810280410402,6271323.514009918
0.01600091576212021,6272196.635870791
0.016003729214740855,6273069.910141395
0.016006543162052907,6273943.336848141
0.016009357604143345,6274816.916017435
0.01601217254109919,6275690.647675701
0.01601498797300744,6276564.53184936
0.016017803899955125,6277438.568564837
0.016020620322029288,6278312.757848563
0.01602343723931697,6279187.099726971
0.01602625465190528,6280061.594226506
0.016029072559881282,6280936.24137361
0.01603189096333209,6281811.0411947295
0.016034709862344804,6282685.993716316
0.01603752925700659,6283561.098964836
0.016040349147404587,6284436.356966752
0.016043169533625955,6285311.767748523
0.016045990415757865,6286187.331336618
0.01604881179388754,6287063.047757523
0.016051633668102173,6287938.917037718
0.016054456038489,6288814.9392036805
0.016057278905135242,6289691.114281901
0.01606010226812819,6290567.442298883
0.016062926127555097,6291443.9232811155
0.016065750483503255,6292320.557255103
0.016068575336059956,6293197.344247357
0.01607140068531254,6294074.284284385
0.016074226531348334,6294951.377392711
0.016077052874254687,6295828.623598849
0.01607987971411896,6296706.0229293285
0.016082707051028523,6297583.575410674
0.016085534885070796,6298461.281069426
0.016088363216333185,6299339.139932127
0.01609119204490311,6300217.152025316
0.016094021370867996,6301095.317375536
0.01609685119431533,6301973.636009349
0.016099681515332576,6302852.107953309
0.01610251233400722,6303729.072643311
0.01610534365042675,6304604.441543173
0.01610817546467871,6305479.963237709
0.01611100777685063,6306355.637753389
0.016113840587030043,6307231.465116687
0.016116673895304516,6308107.445354081
0.01611950770176165,6308983.578492065
0.01612234200648903,6309859.864557126
0.016125176809574263,6310736.303575761
0.016128012111104966,6311612.895574461
0.016130847911168804,6312489.640579741
0.01613368420985343,6313366.538618105
0.0161365210072465,6314243.5897160685
0.016139358303435707,6315120.793900142
0.016142196098508768,6315998.151196857
0.0161450343925534,6316875.661632738
0.01614787318565733,6317753.325234309
0.016150712477908308,6318631.142028115
0.016153552269394092,6319509.112040689
0.01615639256020248,6320387.23529858
0.016159233350421263,6321265.511828337
0.01616207464013825,6322143.941656515
0.016164916429441255,6323022.524809663
0.016167758718418145,6323901.261314358
0.016170601507156768,6324780.15119716
0.016173444795745,6325659.194484645
0.01617628858427071,6326538.39120338
0.01617913287282183,6327417.741379956
0.01618197766148627,6328297.245040957
0.016184822950351962,6329176.902212969
0.016187668739506847,6330056.712922584
0.016190515029038916,6330936.677196417
0.016193361819036134,6331816.795061055
0.016196209109586506,6332697.0665431125
0.01619905690077802,6333577.491669198
0.01620190519269875,6334458.070465938
0.016204753985436703,6335338.802959951
0.01620760327907995,6336219.689177859
0.016210453073716567,6337100.729146295
0.016213303369434627,6337981.922891893
0.01621615416632226,6338863.2704413
0.01621900546446758,6339744.771821154
0.016221857263958722,6340623.684443768
0.01622470956488382,6341502.071348986
0.016227562367331073,6342380.611567293
0.016230415671388648,6343259.305125247
0.016233269477144745,6344138.152049413
0.016236123784687563,6345017.152366357
0.01623897859410536,6345896.306102657
0.016241833905486367,6346775.613284887
0.016244689718918844,6347655.073939631
0.016247546034491054,6348534.688093468
0.016250402852291318,6349414.455772999
0.016253260172407923,6350294.377004816
0.016256117994929202,6351174.451815517
0.016258976319943465,6352054.680231706
0.016261835147539108,6352935.062279999
0.01626469447780448,6353815.597987005
0.016267554310827964,6354696.287379341
0.016270414646697963,6355577.130483633
0.016273275485502874,6356458.127326501
0.016276136827331165,6357339.2779345885
0.016278998672271266,6358220.582334523
0.016281861020411632,6359102.04055295
0.01628472387184074,6359983.65261651
0.0162875872266471,6360865.418551863
0.01629045108491921,6361747.338385653
0.0162933154467456,6362629.412144545
0.016296180312214793,6363511.639855197
0.01629904568141537,6364394.021544284
0.016301911554435892,6365276.557238478
0.016304777931364946,6366159.246964454
0.016307644812291123,6367042.090748892
0.016310512197303062,6367925.08861848
0.016313380086489387,6368808.240599914
0.01631624847993875,6369691.546719885
0.0163191173777398,6370575.00700509
0.01632198677998124,6371458.621482237
0.016324856686751755,6372342.39017804
0.016327727098140066,6373226.3131192075
0.016330598014234872,6374110.390332452
0.016333469435124953,6374994.621844507
0.01633634136089905,6375879.007682097
0.01633921379164594,6376762.125139198
0.01634208672745441,6377643.385557058
0.016344960168413254,6378524.799781282
0.01634783411461132,6379406.367838527
0.016350708566137427,6380288.089755428
0.01635358352308043,6381169.965558637
0.016356458985529183,6382051.99527481
0.0163593349535726,6382934.178930611
0.016362211427299562,6383816.516552706
0.016365088406798987,6384699.008167759
0.016367965892159785,6385581.653802438
0.01637084388347094,6386464.453483435
0.01637372238082139,6387347.4072374245
0.016376601384300117,6388230.515091096
0.016379480893996098,6389113.777071134
0.016382360909998374,6389997.193204249
0.016385241432395947,6390880.763517131
0.016388122461277868,6391764.488036497
0.016391003996733166,6392648.366789037
0.01639388603885095,6393532.399801484
0.01639676858772029,6394416.587100552
0.01639965164343029,6395300.928712964
0.016402535206070063,6396185.424665449
0.01640541927572873,6397070.074984735
0.016408303852495473,6397954.879697567
0.01641118893645944,6398839.838830683
0.01641407452770981,6399724.952410832
0.016416960626335773,6400610.220464756
0.01641984723242656,6401495.643019223
0.016422734346071388,6402381.220100987
0.016425621967359506,6403266.951736818
0.01642851009638015,6404152.8379534725
0.01643139873322263,6405038.878777739
0.016434287877976222,6405925.074236392
0.01643717753073023,6406811.424356211
0.01644006769157396,6407697.929163978
0.016442958360596786,6408584.588686503
0.01644584953788804,6409471.402950569
0.01644874122353709,6410358.3719829805
0.016451633417633317,6411245.49581054
0.01645452612026614,6412132.774460068
0.016457419331524965,6413019.102042268
0.016460313051499222,6413903.24426904
0.01646320728027836,6414787.540796802
0.01646610201795183,6415671.991652269
0.016468997264609136,6416556.596862179
0.016471893020339766,6417441.356453268
0.016474789285233223,6418326.270452268
0.01647768605937902,6419211.338885917
0.01648058334286673,6420096.561780973
0.0164834811357859,6420981.939164186
0.016486379438226097,6421867.47106231
0.016489278250276903,6422753.157502102
0.016492177572027946,6423638.998510334
0.01649507740356883,6424524.994113776
0.016497977744989203,6425411.144339201
0.016500878596378697,6426297.449213384
0.016503779957827005,6427183.908763117
0.016506681829423803,6428070.523015184
0.016509584211258786,6428957.291996379
0.016512487103421656,6429844.215733496
0.016515390506002176,6430731.294253342
0.016518294419090078,6431618.527582724
0.01652119884277512,6432505.91574845
0.016524103777147074,6433393.458777335
0.016527009222295757,6434281.156696205
0.01652991517831097,6435169.00953188
0.016532821645282535,6436057.017311196
0.016535728623300293,6436945.180060979
0.01653863611245409,6437833.497808065
0.01654154411283383,6438721.970579312
0.016544452624529384,6439610.598401558
0.01654736164763066,6440499.381301655
0.01655027118222756,6441388.319306461
0.01655318122841005,6442277.412442839
0.016556091786268077,6443166.660737657
0.0165590028558916,6444056.0642177835
0.016561914437370588,6444945.622910091
0.016564826530795076,6445835.336841465
0.016567739136255064,6446725.206038789
0.01657065225384058,6447615.230528949
0.01657356588364166,6448505.410338836
0.01657648002574839,6449393.95807627
0.016579394680250846,6450280.9904010715
0.016582309847239112,6451168.177522806
0.01658522552680329,6452055.519468278
0.016588141719033538,6452943.016264311
0.016591058424019974,6453830.66793771
0.01659397564185277,6454718.474515301
0.016596893372622087,6455606.4360239105
0.01659981161641811,6456494.552490363
0.016602730373331067,6457382.823941501
0.01660564964345117,6458271.250404164
0.016608569426868655,6459159.831905192
0.01661148972367376,6460048.568471428
0.016614410533956788,6460937.4601297425
0.016617331857808,6461826.506906978
0.016620253695317708,6462715.708830003
0.016623176046576208,6463605.06592568
0.01662609891167386,6464494.578220888
0.016629022290701005,6465384.245742498
0.016631946183748005,6466274.068517393
0.01663487059090522,6467164.046572453
0.016637795512263086,6468054.179934575
0.016640720947911993,6468944.468630651
0.01664364689794237,6469834.912687581
0.01664657336244465,6470725.512132262
0.01664950034150932,6471616.2669916125
