time_days,Nuclei:Ba140 top 18
0.04331346850497327,4586683.822132765
0.04332108434354689,4586679.848182175
0.043328701521218926,4586675.873535504
0.04333632003822484,4586671.89819263
0.043343939894800114,4586667.922153433
0.04335156109118023,4586663.945417792
0.0433591836276009,4586659.967985582
0.04336680750429767,4586655.989856685
0.04337443272150622,4586652.011030977
0.04338205927946223,4586648.031508338
0.04338968717840146,4586644.051288647
0.0433973164185597,4586640.070371778
0.043404947000172764,4586636.088757616
0.04341257892347644,4586632.106446034
0.04342021218870681,4586628.123436914
0.043427846796099734,4586624.139730129
0.04343548274589122,4586620.1553255655
0.04344312003831729,4586616.1702230945
0.043450758673614025,4586612.184422599
0.04345839865201754,4586608.197923952
0.043466039973764005,4586604.210727035
0.04347368263908953,4586600.222831728
0.04348132664823052,4586596.2342379065
0.04348897200142318,4586592.244945446
0.04349661869890384,4586588.25495423
0.043504266740908855,4586584.264264137
0.04351191612767464,4586580.272875038
0.043519566859437656,4586576.28078682
0.043527218936434374,4586572.287999352
0.04353487235890135,4586568.294512518
0.04354252712707506,4586564.300326195
0.043550183241192295,4586560.305440259
0.04355784070148962,4586556.30985459
0.04356549950820375,4586552.313569065
0.04357315966157141,4586548.316583563
0.043580821161829396,4586544.318897961
0.04358848400921452,4586540.320512135
0.04359614820396366,4586536.321435054
0.04360381374631364,4586532.321677627
0.043611480636501575,4586528.321219619
0.04361914887476437,4586524.320060905
0.04362681846133905,4586520.318201362
0.04363448939646271,4586516.31564087
0.043642161680372445,4586512.312379302
0.04364983531330543,4586508.308416543
0.04365751029549885,4586504.303752464
0.043665186627189885,4586500.298386946
0.04367286430861596,4586496.292319866
0.04368054334001433,4586492.2855511
0.04368822372162236,4586488.278080529
0.04369590545367745,4586484.269908026
0.043703588536417065,4586480.261033474
0.043711272970078686,4586476.251456745
0.043718958754899846,4586472.241177722
0.043726645891118125,4586468.230196277
0.04373433437897107,4586464.218512289
0.04374202421869648,4586460.206125639
0.04374971541053198,4586456.1930362005
0.043757407954715326,4586452.179243851
0.04376510185148429,4586448.164748472
0.043772797101076705,4586444.149549935
0.043780493703730425,4586440.133648123
0.04378819165968338,4586436.117042908
0.04379589096917343,4586432.099734171
0.043803591632438736,4586428.081721787
0.04381129364971724,4586424.0630056355
0.04381899702124703,4586420.043585592
0.04382670174726622,4586416.023461533
0.04383440782801297,4586412.00263334
0.04384211526372549,4586407.981100882
0.04384982405464202,4586403.958864045
0.043857534201000845,4586399.935922702
0.043865245703040213,4586395.912276728
0.04387295856099866,4586391.887926004
0.04388067277511451,4586387.862894116
0.04388838834562623,4586383.837162922
0.0438961052727723,4586379.810726615
0.04390382355679127,4586375.783585067
0.04391154319792171,4586371.755738157
0.04391926419640225,4586367.727185764
0.04392698655247147,4586363.697927763
0.04393471026636824,4586359.667964031
0.043942435338331226,4586355.637294445
0.043950161768599214,4586351.605918882
0.043957889557411034,4586347.573837218
0.04396561870500557,4586343.541049332
0.04397334921162173,4586339.507555098
0.04398108107749848,4586335.4733543955
0.04398881430287472,4586331.438447097
0.04399654888798968,4586327.402833086
0.04400428483308234,4586323.366512234
0.04401202213839184,4586319.329484418
0.044019760804157336,4586315.2917495165
0.04402750083061805,4586311.253307405
0.04403524221801323,4586307.214157959
0.04404298496658216,4586303.17430106
0.04405072907656419,4586299.133736577
0.04405847454819862,4586295.092464391
0.044066221381725015,4586291.050484381
0.04407396957738277,4586287.007796418
0.04408171913541138,4586282.964400383
0.044089470056050406,4586278.92029615
0.04409722233953943,4586274.875483595
0.044104975986118074,4586270.829962596
0.044112730996026014,4586266.78373303
0.04412048736950291,4586262.73679477
0.04412824510678864,4586258.689147698
0.04413600420812294,4586254.640791683
0.04414376467374566,4586250.591726609
0.04415152650389668,4586246.541952345
0.04415928969881592,4586242.491484568
0.04416705425874335,4586238.440321156
0.04417482018391898,4586234.388448188
0.0441825874745828,4586230.335865547
0.04419035613097503,4586226.282573104
0.04419812615333576,4586222.228570738
0.04420589754190515,4586218.173858323
0.04421367029692343,4586214.118435738
0.04422144441863085,4586210.062302855
0.04422921990726774,4586206.005459554
0.04423699676307443,4586201.947905709
0.04424477498629131,4586197.889641197
0.04425255457715875,4586193.830665894
0.044260335535917364,4586189.770979674
0.044268117862807606,4586185.710582416
0.04427590155807002,4586181.649473994
0.04428368662194522,4586177.587654284
0.04429147305467385,4586173.525123165
0.04429926085649658,4586169.461880508
0.04430705002765416,4586165.397926192
0.044314840568387276,4586161.333260091
0.04432263247893689,4586157.267882082
0.044330425759543796,4586153.20179204
0.044338220410448874,4586149.134989844
0.04434601643189307,4586145.0674753655
0.04435381382411738,4586140.99924848
0.044361612587362806,4586136.930309068
0.04436941272187044,4586132.860657002
0.04437721422788138,4586128.790292157
0.04438501710563669,4586124.719214409
0.04439282135537773,4586120.647423634
0.044400626977345675,4586116.574919711
0.044408433971781784,4586112.50170251
0.04441624233892739,4586108.427771909
0.04442405207902384,4586104.353127784
0.044431863192312564,4586100.27777001
0.044439675679035,4586096.201713053
0.044447489539432554,4586092.124957389
0.04445530477374694,4586088.04748771
0.04446312138221963,4586083.969303887
0.04447093936509226,4586079.890405797
0.044478758722606496,4586075.810793317
0.044486579455004026,4586071.730466322
0.044494401562526605,4586067.649424686
0.044502225045416025,4586063.567668284
0.04451004990391403,4586059.485196995
0.044517876138262656,4586055.402010689
0.044525703748703745,4586051.318109246
0.044533532735479255,4586047.2334925365
0.04454136309883119,4586043.148160443
0.04454919483900158,4586039.062112832
0.04455702795623253,4586034.975349584
0.044564862450766164,4586030.8878705725
0.04457269832284465,4586026.799675673
0.04458053557271013,4586022.710764761
0.04458837420060501,4586018.62113771
0.04459621420677152,4586014.530794397
0.044604055591451995,4586010.439734697
0.044611898354888824,4586006.347958484
0.044619742497324436,4586002.255465634
0.04462758801900131,4585998.162256021
0.044635434920161934,4585994.0683295205
0.04464328320104881,4585989.973686007
0.04465113286190468,4585985.878325354
0.044658983902972106,4585981.782247441
0.04466683632449379,4585977.685452138
0.04467469012671243,4585973.587939323
0.044682545309870814,4585969.489708868
0.04469040187421175,4585965.390760652
0.04469825981997808,4585961.291094544
0.04470611914741265,4585957.190710424
0.04471397985675853,4585953.0896081645
0.04472184194825864,4585948.987811692
0.04472970542215599,4585944.885308573
0.04473757027869366,4585940.782086946
0.044745436518114766,4585936.678146683
0.04475330414066245,4585932.573487662
0.0447611731465799,4585928.468109756
0.04476904353611038,4585924.362012838
0.044776915309497074,4585920.2551967865
0.044784788466983465,4585916.147661473
0.04479266300881286,4585912.039406773
0.04480053893522864,4585907.930432559
0.044808416246474275,4585903.8207387095
0.04481629494279326,4585899.710325095
0.04482417502442913,4585895.599191592
0.04483205649162547,4585891.487338077
0.04483993934462582,4585887.374764418
0.044847823583674014,4585883.261470496
0.044855709209013675,4585879.147456182
0.044863596220888556,4585875.032721353
0.044871484619542455,4585870.91726588
0.044879374405219205,4585866.801089636
0.044887265578162694,4585862.684192501
0.044895158138616845,4585858.566574345
0.04490305208682562,4585854.448235044
0.044910947423032956,4585850.329174471
0.04491884414748306,4585846.209392503
0.04492674226041995,4585842.088889011
0.044934641762087765,4585837.967663869
0.044942542652730684,4585833.845716952
0.04495044493259294,4585829.723048136
0.04495834860191879,4585825.599657292
0.04496625366095255,4585821.475544295
0.04497416010993848,4585817.350709021
0.044982067949121164,4585813.225151342
0.044989977178744936,4585809.098871132
0.044997887799054295,4585804.971868265
0.045005799810293755,4585800.844142618
0.04501371321270789,4585796.715694061
0.04502162800654131,4585792.586522469
0.04502954419203866,4585788.456627714
0.04503746176944458,4585784.326009674
0.045045380739003944,4585780.19466822
0.04505330110096147,4585776.0626100255
0.04506122285556199,4585771.929857427
0.045069146003050356,4585767.796381046
0.045077070543671494,4585763.662180749
0.045084996477670364,4585759.527256415
0.045092923805291944,4585755.391607919
0.04510085252678129,4585751.255235131
0.0451087826423834,4585747.118137924
0.04511671415234358,4585742.980316174
0.04512464705690689,4585738.841769758
0.04513258135631858,4585734.702498544
0.04514051705082388,4585730.562502405
0.04514845414066809,4585726.42178122
0.04515639262609658,4585722.280334857
0.04516433250735471,4585718.138163192
0.045172273784687834,4585713.995266101
0.045180216458341596,4585709.851643452
0.04518816052856142,4585705.7072951235
0.04519610599559288,4585701.562220985
0.04520405285968157,4585697.416420912
0.045212001121073125,4585693.269894779
0.04521995078001325,4585689.1226424575
0.04522790183674767,4585684.974663821
0.04523585429152216,4585680.825958742
0.04524380814458246,4585676.676527096
0.045251763396174594,4585672.526368755
0.045259720046544376,4585668.375483592
0.04526767809593776,4585664.223871481
0.04527563754460075,4585660.071532292
0.045283598392779366,4585655.918465905
0.04529156064071969,4585651.764672187
0.04529952428866783,4585647.610151013
0.045307489336869906,4585643.454902256
0.045315455785572244,4585639.298925791
0.045323423635021044,4585635.142221488
0.04533139288546259,4585630.984789223
0.04533936353714321,4585626.826628868
0.045347335590309304,4585622.667740294
0.045355309045207286,4585618.508123376
0.04536328390208362,4585614.347777987
0.04537126016118474,4585610.186703998
0.045379237822757365,4585606.024901285
0.04538721688704801,4585601.862370648
0.04539519735430331,4585597.699151539
0.04540317922476996,4585593.535203332
0.045411162498694674,4585589.3705258975
0.04541914717632424,4585585.205119108
0.04542713325790546,4585581.038982837
0.04543512074368519,4585576.872116959
0.04544310963391026,4585572.704521345
0.04545109992882777,4585568.536195866
0.04545909162868464,4585564.367140397
0.045467084733727875,4585560.197354812
0.045475079244204575,4585556.026838982
0.04548307516036185,4585551.855592778
0.04549107248244685,4585547.683616074
0.0454990712107068,4585543.510908742
0.04550707134538885,4585539.337470656
0.04551507288674047,4585535.163301689
0.045523075835008905,4585530.988401712
0.04553108019044154,4585526.812770598
0.04553908595328579,4585522.636408219
0.045547093123789135,4585518.459314447
0.04555510170219906,4585514.281489156
0.045563111688763154,4585510.102932217
0.0455711230837289,4585505.923643502
0.045579135887344115,4585501.743622886
0.0455871500998564,4585497.562870238
0.04559516572151348,4585493.3813854335
0.04560318275256313,4585489.199168343
0.04561120119325316,4585485.016218838
0.04561922104383143,4585480.832536794
0.04562724230454585,4585476.648122079
0.04563526497564435,4585472.462974567
0.04564328905737485,4585468.277094132
0.04565131454998554,4585464.090480645
0.04565934145372441,4585459.903133977
0.04566736976883959,4585455.715054001
0.045675399495579236,4585451.526240587
0.04568343063419156,4585447.336693613
0.045691463184924806,4585443.146412944
0.04569949714802727,4585438.955398456
0.045707532523747214,4585434.763650021
0.04571556931233318,4585430.57116751
0.0457236075140335,4585426.377950793
0.045731647129096664,4585422.183999747
0.04573968815777117,4585417.9893142395
0.045747730600305576,4585413.793894143
0.04575577445694849,4585409.597739331
0.04576381972794855,4585405.400849676
0.04577186641355444,4585401.203237755
0.04577991451401482,4585397.004919816
0.04578796402957861,4585392.805866656
0.04579601496049457,4585388.606078144
0.045804067307011545,4585384.405554157
0.045812121069378445,4585380.204294561
0.04582017624784422,4585376.002299231
0.04582823284265787,4585371.7995680375
0.04583629085406842,4585367.596100854
0.04584435028232489,4585363.39189755
0.04585241112767655,4585359.186957997
0.0458604733903725,4585354.981282069
0.04586853707066193,4585350.774869638
0.04587660216879412,4585346.56772057
0.045884668685018365,4585342.359834741
0.045892736619584006,4585338.151212022
0.045900805972740426,4585333.941852284
0.04590887674473699,4585329.731755398
0.04591694893582332,4585325.520921237
0.04592502254624887,4585321.30934967
0.04593309757626319,4585317.097040573
0.04594117402611589,4585312.883993811
0.04594925189605663,4585308.670209261
0.0459573311863351,4585304.455686789
0.04596541189720103,4585300.240426272
0.045973494028904216,4585296.024427576
0.0459815775816944,4585291.807690578
0.045989662555821605,4585287.590215143
0.04599774895153568,4585283.372001143
0.046005836769086574,4585279.153048455
0.04601392600872429,4585274.933356945
0.046022016670698884,4585270.712926487
0.04603010875526044,4585266.49175695
0.04603820226265909,4585262.269848207
0.04604629719314493,4585258.047200125
0.04605439354696835,4585253.823812581
0.046062491324379534,4585249.599685441
0.046070590525628785,4585245.374818579
0.04607869115096647,4585241.149211866
0.04608679320064299,4585236.92286517
0.046094896674908764,4585232.695778365
0.046103001574014306,4585228.467951322
0.046111107898210046,4585224.239383907
0.046119215647746736,4585220.010075997
0.0461273248228749,4585215.780027462
0.046135435423845204,4585211.5492381705
0.046143547450908366,4585207.317707993
0.04615166090431513,4585203.085436803
0.04615977578431628,4585198.852465881
0.04616789209116266,4585194.6187544195
0.04617600982510517,4585190.384301565
0.046184128986394644,4585186.149107185
0.04619224957528221,4585181.913171153
0.04620037159201881,4585177.676493338
0.0462084950368555,4585173.43907361
0.04621661991004339,4585169.200911842
0.046224746211833624,4585164.962007904
0.04623287394247739,4585160.722361665
0.04624100310222593,4585156.481972999
0.04624913369133045,4585152.240841771
0.04625726571004242,4585147.998967857
0.046265399158613135,4585143.756351123
0.04627353403729401,4585139.512991442
0.04628167034633651,4585135.268888683
0.046289808085992125,4585131.02404272
0.0462979472565124,4585126.778453419
0.04630608785814893,4585122.5321206525
0.04631422989115336,4585118.285044288
0.046322373355777255,4585114.0372242015
0.04633051825227253,4585109.78866026
0.046338664580890865,4585105.539352332
0.04634681234188407,4585101.289300291
0.046354961535503995,4585097.038504004
0.04636311216200254,4585092.7869633455
0.04637126422163166,4585088.53467818
0.04637941771464333,4585084.2816483835
0.0463875726412895,4585080.027873822
0.04639572900182243,4585075.77335437
0.04640388679649414,4585071.51808989
0.046412046025556805,4585067.262080261
0.04642020668926263,4585063.005325346
0.046428368787863876,4585058.74782502
0.04643653232161283,4585054.489579148
0.046444697290761845,4585050.230587605
0.04645286369556322,4585045.970850259
0.04646103153626957,4585041.71036698
0.046469200813133264,4585037.4491376355
0.046477371526406824,4585033.1871621
0.04648554367634283,4585028.92444024
0.04649371726319389,4585024.6609719265
0.04650189228721265,4585020.396757027
0.04651006874865181,4585016.131795416
0.04651824664776411,4585011.866086961
0.046526425984802264,4585007.599631529
0.046534606760019255,4585003.332431199
0.04654278897366789,4584999.064523917
0.04655097262600109,4584994.795869279
0.0465591577172718,4584990.526467149
0.04656734424773305,4584986.256317404
0.04657553221763789,4584981.985419909
0.046583721627239415,4584977.713774535
0.04659191247679068,4584973.441381148
0.046600104766545046,4584969.168239625
0.046608298496755664,4584964.894349829
0.0466164936676758,4584960.619711631
0.04662469027955878,4584956.344324903
0.046632888332657975,4584952.06818951
0.04664108782722679,4584947.791305329
0.04664928876351868,4584943.51367222
0.046657491141787064,4584939.23529006
0.04666569496228565,4584934.956158712
0.04667390022526794,4584930.676278052
0.046682106930987566,4584926.395647945
0.046690315079698216,4584922.114268258
0.0466985246716536,4584917.832138868
0.0467067357071075,4584913.549259638
0.04671494818631371,4584909.26563044
0.04672316210952609,4584904.981251143
0.046731377476998466,4584900.696121614
0.04673959428898495,4584896.410241724
0.04674781254573943,4584892.123611341
0.04675603224751596,4584887.836230336
0.04676425339456862,4584883.548098578
0.04677247598715153,4584879.259215935
0.046780700025518845,4584874.9695822755
0.04678892550992479,4584870.679197468
0.046797152440623546,4584866.388061385
0.04680538081786957,4584862.096173892
0.04681361064191713,4584857.80353486
0.04682184191302063,4584853.510144156
0.04683007463143448,4584849.216001651
0.04683830879741319,4584844.921107213
0.04684654441121128,4584840.625460712
0.0468547814730833,4584836.329062014
0.04686301998328389,4584832.03191099
0.04687125994206762,4584827.734007509
0.04687950134968936,4584823.435351438
0.04688774420640378,4584819.135942647
0.04689598851246567,4584814.835781007
0.046904234268129875,4584810.534866383
0.04691248147365127,4584806.2331986455
0.0469207301292848,4584801.930799297
0.046928980235285425,4584797.62766778
0.04693723179190809,4584793.323782762
0.04694548479940803,4584789.019144111
0.04695373925804026,4584784.713751698
0.046961995168059927,4584780.407605389
0.04697025252972224,4584776.100705056
0.046978511343282445,4584771.793050564
0.04698677160899583,4584767.484641783
0.04699503332711772,4584763.17547858
0.04700329649790342,4584758.865560828
0.04701156112160851,4584754.554888389
0.04701982719848838,4584750.243461138
0.04702809472879854,4584745.9312789375
0.04703636371279456,4584741.618341658
0.04704463415073202,4584737.304649169
0.04705290604286658,4584732.990201338
0.04706117938945393,4584728.674998034
0.047069454190749815,4584724.359039123
0.04707773044700993,4584720.042324477
0.04708600815849026,4584715.724853958
0.047094287325446606,4584711.406627442
0.04710256794813488,4584707.087644792
0.04711085002681105,4584702.767905879
0.047119133561731114,4584698.447410566
0.04712741855315113,4584694.126158728
0.047135705001327195,4584689.80415023
0.04714399290651537,4584685.4813849395
0.04715228226897201,4584681.157862724
0.04716057308895325,4584676.833583453
0.04716886536671539,4584672.508546993
0.047177159102514736,4584668.182753215
0.047185454296607664,4584663.856201983
0.04719375094925058,4584659.528893168
0.047202049060699955,4584655.200826636
0.04721034863121219,4584650.872002256
0.04721864966104401,4584646.5424198955
0.04722695215045193,4584642.2120794235
0.047235256099692584,4584637.880980703
0.04724356150902265,4584633.5491236085
0.04725186837869886,4584629.216508003
0.04726017670897799,4584624.883133756
0.047268486500116856,4584620.549000735
0.047276797752372327,4584616.214108809
0.04728511046600122,4584611.878457844
0.04729342464126066,4584607.542047708
0.04730174027840757,4584603.204892782
0.04731005737769899,4584598.867007098
0.047318375939392004,4584594.528361852
0.04732669596374375,4584590.188956915
0.04733501745101142,4584585.84879215
0.04734334040145223,4584581.5078674285
0.04735166481532336,4584577.166182617
0.047359990692882305,4584572.823737581
0.047368318034386334,4584568.48053219
0.047376646840092865,4584564.136566313
0.04738497711025933,4584559.791839812
0.04739330884514325,4584555.446352559
0.047401642045002156,4584551.10010442
0.04740997671009362,4584546.7530952655
0.04741831284067531,4584542.405324955
0.04742665043700479,4584538.056793364
0.04743498949933997,4584533.707500354
0.04744333002793852,4584529.357445795
0.047451672023058264,4584525.006629554
0.04746001548495706,4584520.655051497
0.04746836041389282,4584516.302711492
0.04747670681012346,4584511.949609408
0.047485054673907026,4584507.595745109
0.047493404005501436,4584503.241118465
0.04750175480516496,4584498.885729339
0.04751010707315565,4584494.529577602
0.047518460809731676,4584490.172663119
0.047526816015151255,4584485.814985759
0.04753517268967267,4584481.4565453855
0.04754353083355421,4584477.097341868
0.047551890447054275,4584472.737375074
0.04756025153043114,4584468.376644868
0.04756861408394344,4584464.015151121
0.047576978107849596,4584459.652893695
0.04758534360240814,4584455.289872459
0.04759371056787766,4584450.926087281
0.04760207900451678,4584446.561538027
0.047610448912584175,4584442.19622456
0.04761882029233859,4584437.830146752
0.04762719314403877,4584433.46330447
0.047635567467943445,4584429.095697576
0.047643943264311664,4584424.727325942
0.047652320533402216,4584420.358189428
0.047660699275474075,4584415.988287909
0.04766907949078623,4584411.617621245
0.04767746117959771,4584407.246189304
0.04768584434216762,4584402.874015413
0.04769422897875508,4584398.501096061
0.047702615089619184,4584394.12741104
0.04771100267501933,4584389.752960216
0.0477193917352147,4584385.377743458
0.047727782270464605,4584381.001760628
0.04773617428102841,4584376.625011597
0.04774456776716551,4584372.247496227
0.047752962729135366,4584367.86921439
0.04776135916719748,4584363.490165948
0.0477697570816113,4584359.110350767
0.04777815647263657,4584354.729768716
0.047786557340532866,4584350.34841966
0.04779495968555986,4584345.966303465
0.047803363507977266,4584341.583419997
0.047811768808044865,4584337.199769124
0.04782017558602247,4584332.81535071
0.04782858384216994,4584328.430164622
0.047836993576747186,4584324.044210728
0.04784540479001407,4584319.657488894
0.04785381748223077,4584315.269998981
0.04786223165365725,4584310.88174086
0.047870647304553586,4584306.492714396
0.047879064435179926,4584302.102919456
0.047887483045796445,4584297.7123559015
0.047895903136663365,4584293.321023605
0.04790432470804097,4584288.928922427
0.0479127477601895,4584284.536052237
0.04792117229336948,4584280.142412901
0.047929598307841235,4584275.748004282
0.04793802580386522,4584271.352826246
0.047946454781701946,4584266.956878663
0.047954885241611955,4584262.560161396
0.04796331718385585,4584258.162674309
0.04797175060869426,4584253.764417271
0.04798018551638787,4584249.365390146
0.04798862190719734,4584244.965592802
0.0479970597813836,4584240.5650251
0.048005499139207396,4584236.163686911
0.04801393998092961,4584231.761578097
0.04802238230681113,4584227.3586985255
0.04803082611711293,4584222.955048062
0.048039271412096025,4584218.550626572
0.04804771819202146,4584214.145433918
0.04805616645715025,4584209.73946997
0.0480646162077437,4584205.332739305
0.048073067444062936,4584200.925276249
0.04808152016636918,4584196.517041502
0.04808997437492371,4584192.10803493
0.04809843006998785,4584187.698256397
0.048106887251823,4584183.287705769
0.04811534592069057,4584178.876382909
0.048123806076851926,4584174.464287688
0.04813226772056876,4584170.051419965
0.04814073085210255,4584165.637779611
0.04814919547171488,4584161.223366486
0.04815766157966743,4584156.808180459
0.04816612917622187,4584152.392221394
0.04817459826163995,4584147.975489154
0.048183068836183465,4584143.557983611
0.04819154090011424,4584139.139704624
0.04820001445369408,4584134.72065206
0.048208489497185064,4584130.300825784
0.0482169660308491,4584125.880225661
0.0482254440549482,4584121.458851556
0.048233923569744416,4584117.036703334
0.04824240457549987,4584112.613780861
0.048250887072476725,4584108.190084
0.04825937106093716,4584103.765612619
0.04826785654114336,4584099.34036658
0.04827634351335778,4584094.914345751
0.048284831977842675,4584090.487549992
0.04829332193486044,4584086.059979174
0.04830181338467351,4584081.631633159
0.04831030632754434,4584077.202511812
0.04831880076373549,4584072.772614996
0.048327296693509506,4584068.3419425795
0.04833579411712893,4584063.910494424
0.04834429303485659,4584059.478270395
0.04835279344695513,4584055.045270359
0.04836129535368729,4584050.611494179
0.04836979875531588,4584046.176941719
0.04837830365210373,4584041.741612847
0.048386810044313756,4584037.305507425
0.04839531793220889,4584032.868625318
0.04840382731605212,4584028.430966389
0.0484123381961064,4584023.992530507
0.048420850572634976,4584019.553317532
0.04842936444590089,4584015.113327331
0.04843787981616731,4584010.672559769
0.04844639668369746,4584006.231016297
0.04845491504875461,4584001.788737839
0.04846343491160206,4583997.345681618
0.04847195627250316,4583992.901847502
0.048480479131721266,4583988.457235355
0.048489003489519955,4583984.011845039
0.04849752934616266,4583979.565676419
0.04850605670191292,4583975.11872936
0.04851458555703433,4583970.671003728
0.04852311591179052,4583966.222499384
0.04853164776644517,4583961.773216195
0.048540181121262,4583957.323154022
0.0485487159765048,4583952.872312733
0.048557252332437316,4583948.420692189
0.048565790189323554,4583943.968292255
0.04857432954742736,4583939.515112797
0.04858287040701271,4583935.061153676
0.04859141276834358,4583930.606414759
0.04859995663168403,4583926.150895908
0.04860850199729818,4583921.694596989
0.04861704886545016,4583917.2375178635
0.04862559723640407,4583912.779658397
0.04863414711042433,4583908.321018455
0.048642698487775145,4583903.861597899
0.04865125136872084,4583899.401396592
0.04865980575352579,4583894.940414403
0.048668361642454416,4583890.478651189
0.04867691903577121,4583886.01610682
0.04868547793374067,4583881.552781154
0.048694038336627284,4583877.088674061
0.04870260024469582,4583872.623785401
0.04871116365821087,4583868.158115039
0.04871972857743713,4583863.691662836
0.04872829500263933,4583859.224428658
0.0487368629340823,4583854.756412371
0.04874543237203087,4583850.287613835
0.04875400331674993,4583845.818032916
0.0487625757685044,4583841.347669476
0.0487711497275592,4583836.876523378
0.04877972519417952,4583832.404594488
0.048788302168630365,4583827.931882668
0.048796880651176835,4583823.458387781
0.04880546064208411,4583818.984109692
0.04881404214161742,4583814.5090482645
0.04882262515004201,4583810.033203359
0.04883120966762319,4583805.556589053
0.048839795694626244,4583801.079221376
0.048848383231316725,4583796.601069818
0.048856972277960015,4583792.122134247
0.04886556283482161,4583787.642414524
0.048874154902167045,4583783.1619105125
0.0488827484802619,4583778.680622078
0.04889134356937183,4583774.1985490825
0.04889994016976252,4583769.715691388
0.04890853828169968,4583765.232048859
0.04891713790544901,4583760.747621357
0.0489257390412765,4583756.262408748
0.048934341689447956,4583751.7764108945
0.04894294585022927,4583747.289627659
0.0489515515238864,4583742.802058902
0.04896015871068538,4583738.313704491
0.04896876741089226,4583733.824564285
0.04897737762477314,4583729.334638151
0.04898598935259408,4583724.843925948
0.04899460259462145,4583720.352427543
0.04900321735112141,4583715.860142797
0.04901183362236026,4583711.367071572
0.049020451408604324,4583706.873213733
0.04902907071011999,4583702.378569141
0.049037691527173695,4583697.883137658
0.04904631386003192,4583693.386919152
0.04905493770896108,4583688.88991348
0.04906356307422795,4583684.392120506
0.04907218995609905,4583679.893540096
0.04908081835484104,4583675.394172109
0.04908944827072063,4583670.89401641
0.049098079704004594,4583666.3930728575
0.049106712654959736,4583661.891341323
0.0491153471238529,4583657.3888216615
0.04912398311095099,4583652.885513739
0.04913262061652087,4583648.381417415
0.049141259640829694,4583643.876532555
0.04914990018414444,4583639.37085902
0.04915854224673216,4583634.864396674
0.04916718582886004,4583630.357145378
0.049175830930795215,4583625.849104996
0.04918447755280494,4583621.340275389
0.04919312569515648,4583616.830656419
0.04920177535811707,4583612.320247953
0.049210426541954254,4583607.809049846
0.049219079246935374,4583603.2971046725
0.04922773347332788,4583598.78437182
0.04923638922139928,4583594.270848923
0.04924504649141715,4583589.7565358495
0.049253705283649085,4583585.241432455
0.04926236559836274,4583580.725538608
0.04927102743582571,4583576.208854166
0.04927969079630594,4583571.691378993
0.04928835568007112,4583567.173112952
0.049297022087389106,4583562.654055904
0.04930569001852776,4583558.134207709
0.049314359473755044,4583553.613568233
0.04932303045333892,4583549.092137338
0.049331702957547414,4583544.569914883
0.04934037698664862,4583540.046900734
0.04934905254091057,4583535.523094746
0.0493577296206016,4583530.99849679
0.04936640822598984,4583526.47310672
0.04937508835734356,4583521.946924404
0.04938377001493108,4583517.4199497
0.04939245319902073,4583512.892182472
0.049401137909880946,4583508.363622583
0.049409824147780175,4583503.834269891
0.04941851191298682,4583499.304124259
0.0494272012057696,4583494.77318555
0.04943589202639704,4583490.241453626
0.049444584375137775,4583485.708928348
0.04945327825226049,4583481.175609577
0.04946197365803391,4583476.641497178
0.04947067059272684,4583472.106591008
0.04947936905660811,4583467.570890932
0.04948806904994659,4583463.0343968095
0.04949677057301111,4583458.497108504
0.04950547362607083,4583453.959025875
0.04951417820939469,4583449.420148785
0.04952288432325174,4583444.880477097
0.049531591967911105,4583440.340010672
0.04954030114364194,4583435.798749368
0.049549011850713455,4583431.25669305
0.049557724089394926,4583426.71384158
0.04956643785995554,4583422.170194817
0.049575153162664844,4583417.625752622
0.04958386999779214,4583413.080514861
0.04959258836560688,4583408.534481392
0.049601308266378555,4583403.987693981
0.049610029700376694,4583399.440113966
0.049618752667870906,4583394.891737836
0.04962747716913082,4583390.342565449
0.04963620320442603,4583385.792596671
0.04964493077402644,4583381.241831359
0.049653659878201736,4583376.690269376
0.049662390517221745,4583372.137910582
0.04967112269135635,4583367.58475484
0.049679856400875466,4583363.03080201
0.04968859164604905,4583358.476051952
0.04969732842714714,4583353.920504529
0.04970606674443978,4583349.364159602
0.049714806598197,4583344.807017031
0.049723547988689124,4583340.249076675
0.04973229091618629,4583335.690338398
0.049741035380958726,4583331.130802061
0.04974978138327675,4583326.570467525
0.0497585289234107,4583322.009334649
0.049767278001630964,4583317.447403294
0.04977602861820801,4583312.884673323
0.04978478077341222,4583308.321144594
0.04979353446751431,4583303.756816968
0.04980228970078479,4583299.191690312
0.04981104647349428,4583294.625764474
0.04981980478591346,4583290.059039328
0.049828564638313075,4583285.491514729
0.049837326030963885,4583280.923190536
0.04984608896413671,4583276.354066612
0.04985485343810235,4583271.784142817
0.04986361945313189,4583267.213419011
0.04987238700949621,4583262.641895056
0.049881156107466317,4583258.0695708105
0.049889926747313275,4583253.496446137
0.0498986989293082,4583248.9225208955
0.04990747265372225,4583244.347794948
0.04991624792082662,4583239.77226815
0.049925024730892574,4583235.195940366
0.04993380308419131,4583230.618811456
0.049942582980994375,4583226.040881279
0.049951364421573045,4583221.4621496955
0.049960147406198786,4583216.882616568
0.049968931935143075,4583212.302281757
0.049977718008677466,4583207.721156012
0.04998650562707354,4583203.139263042
0.049995294790602926,4583198.556567976
0.05000408549953721,4583193.973070673
0.05001287775414832,4583189.388770995
