time_days,Os191 top 9
0.5812931298494379,8668309.915131813
0.5813953390419522,8668265.632980358
0.5814975662059829,8668221.343087625
0.58159981134469,8668177.045452258
0.581702074461233,8668132.740072919
0.5818043555587749,8668088.426948259
0.5819066546404763,8668044.10607693
0.5820089717094995,8667999.777457586
0.5821113067690071,8667955.441088885
0.5822136598221623,8667911.096969474
0.5823160308721292,8667866.745098013
0.582418419922072,8667822.385473149
0.5825208269751547,8667778.018093538
0.5826232520345448,8667733.642957825
0.5827256951034073,8667689.26006467
0.582828156184909,8667644.869412724
0.5829306352822169,8667600.471000636
0.5830331323984987,8667556.06482706
0.5831356475369229,8667511.65089064
0.5832381807006582,8667467.229190035
0.583340731892874,8667422.799723897
0.5834433011167393,8667378.368224433
0.5835458883754266,8667333.93077777
0.583648493672106,8667289.485562844
0.5837511170099491,8667245.032578303
0.583853758392128,8667200.571822792
0.5839564178218157,8667156.103294963
0.5840590953021854,8667111.626993468
0.5841617908364107,8667067.142916957
0.5842645044276653,8667022.651064074
0.5843672360791263,8666978.151433472
0.5844699857939679,8666933.644023791
0.5845727535753665,8666889.128833687
0.5846755394264985,8666844.605861807
0.5847783433505414,8666800.075106796
0.5848811653506726,8666755.536567306
0.5849840054300708,8666710.990241976
0.5850868635919135,8666666.436129458
0.5851897398393827,8666621.874228403
0.5852926341756568,8666577.304537449
0.5853955466039169,8666532.727055248
0.5854984771273437,8666488.141780443
0.5856014257491192,8666443.548711682
0.5857043924724255,8666398.947847607
0.5858073773004453,8666354.339186864
0.5859103802363622,8666309.722728105
0.5860134012833589,8666265.098469967
0.5861164404446221,8666220.466411097
0.5862194977233356,8666175.826550137
0.5863225731226853,8666131.178885737
0.5864256666458572,8666086.523416536
0.5865287782960379,8666041.860141179
0.5866319080764149,8665997.189058308
0.5867350559901761,8665952.51016657
0.5868382220405084,8665907.823464608
0.5869414062306034,8665863.128951058
0.5870446085636494,8665818.426624568
0.5871478290428364,8665773.71648378
0.587251067671355,8665728.998527331
0.5873543244523965,8665684.272753874
0.5874575993891529,8665639.539162038
0.5875608924848161,8665594.798066413
0.5876642037425783,8665550.056440087
0.5877675331656348,8665505.306992643
0.5878708807571787,8665460.549722716
0.5879742465204046,8665415.784628952
0.5880776304585077,8665371.011709986
0.5881810325746835,8665326.230964467
0.5882844528721283,8665281.442391025
0.588387891354039,8665236.645988304
0.588491348023613,8665191.841754943
0.5885948228840472,8665147.029689588
0.5886983159385423,8665102.209790863
0.5888018271902961,8665057.382057423
0.5889053566425083,8665012.546487892
0.5890089042983792,8664967.703080917
0.5891124701611096,8664922.851835137
0.5892160542339006,8664877.992749186
0.5893196565199543,8664833.1258217
0.589423277022472,8664788.251051323
0.5895269157446589,8664743.368436689
0.5896305726897173,8664698.47797643
0.5897342478608517,8664653.57966919
0.5898379412612665,8664608.673513599
0.5899416528941671,8664563.759508295
0.5900453827627594,8664518.83765192
0.5901491308702497,8664473.907943102
0.5902528972198449,8664428.970380481
0.5903566818147515,8664384.02496269
0.5904604846581799,8664339.071688365
0.5905643057533373,8664294.110556139
0.5906681451034332,8664249.141564649
0.5907720027116775,8664204.164712528
0.5908758785812802,8664159.179998409
0.5909797727154524,8664114.187420929
0.5910836851174055,8664069.18697872
0.5911876157903506,8664024.178670414
0.5912915647375024,8663979.162494648
0.5913955319620728,8663934.138450047
0.5914995174672758,8663889.10653525
0.5916035212563255,8663844.066748893
0.5917075433324369,8663799.019089598
0.5918115836988254,8663753.96825407
0.5919156423587069,8663708.912504558
0.592019719315297,8663663.848879352
0.5921238145718147,8663618.777377073
0.5922279281314771,8663573.697996361
0.592332059997502,8663528.610735843
0.5924362101731085,8663483.515594153
0.592540378661516,8663438.412569916
0.5926445654659442,8663393.301661769
0.5927487705896138,8663348.182868337
0.592852994035746,8663303.056188252
0.592957235807561,8663257.921620147
0.5930614959082835,8663212.779162647
0.5931657743411352,8663167.62881438
0.5932700711093392,8663122.470573977
0.5933743862161196,8663077.304440068
0.5934787196647009,8663032.130411277
0.5935830714583081,8662986.948486237
0.5936874416001668,8662941.758663576
0.5937918300935023,8662896.560941918
0.5938962369415433,8662851.355319895
0.594000662147516,8662806.141796127
0.5941051057146485,8662760.920369247
0.5942095676461691,8662715.691037884
0.5943140479453067,8662670.453800658
0.5944185466152913,8662625.208656194
0.5945230636593526,8662579.95560313
0.5946275990807206,8662534.69464008
0.5947321528826286,8662489.425765675
0.5948367250683074,8662444.14897854
0.5949413156409894,8662398.864277298
0.5950459246039077,8662353.571660573
0.5951505519602958,8662308.271126993
0.5952551977133878,8662262.962675182
0.5953598618664183,8662217.646303767
0.5954645444226229,8662172.322011363
0.5955692453852361,8662126.989796601
0.5956739647574967,8662081.649658104
0.5957787025426403,8662036.30159449
0.5958834587439046,8661990.94560439
0.5959882333645278,8661945.585315716
0.5960930264077485,8661900.221180698
0.596197837876806,8661854.849116402
0.59630266777494,8661809.469121452
0.59640751610539,8661764.081194473
0.5965123828713991,8661718.68533409
0.5966172680762076,8661673.281538919
0.5967221717230577,8661627.869807582
0.5968270938151923,8661582.450138697
0.5969320343558542,8661537.022530891
0.5970369933482875,8661491.586982783
0.5971419707957366,8661446.143492993
0.5972469667014465,8661400.692060137
0.5973519810686615,8661355.232682845
0.5974570139006298,8661309.765359728
0.5975620652005972,8661264.290089402
0.5976671349718108,8661218.806870496
0.5977722232175184,8661173.315701626
0.5978773299409685,8661127.816581408
0.59798245514541,8661082.309508465
0.5980875988340925,8661036.79448141
0.5981927610102649,8660991.271498866
0.59829794167718,8660945.740559448
0.5984031408380881,8660900.201661771
0.598508358496241,8660854.654804457
0.5986135946548908,8660809.09998612
0.5987188493172909,8660763.537205376
0.5988241224866945,8660717.966460848
0.5989294141663558,8660672.387751145
0.5990347243595284,8660626.80107489
0.5991400530694698,8660581.206430696
0.5992454002994346,8660535.603817174
0.5993507660526792,8660489.993232945
0.5994561503324606,8660444.374676622
0.5995615531420364,8660398.748146815
0.5996669744846644,8660353.113642152
0.5997724143636038,8660307.471161235
0.5998778727821135,8660261.820702685
0.5999833497434522,8660216.162265113
0.6000888452508827,8660170.495847134
0.6001943593076646,8660124.826177176
0.6002998919170598,8660079.151559215
0.6004054430823301,8660033.468958046
0.6005110128067385,8659987.778372278
0.6006166010935479,8659942.079800528
0.6007222079460224,8659896.373241404
0.6008278333674252,8659850.658693518
0.6009334773610236,8659804.936155487
0.601039139930082,8659759.205625923
0.6011448210778665,8659713.46710343
0.6012505208076439,8659667.720586624
0.6013562391226813,8659621.966074118
0.6014619760262468,8659576.203564519
0.6015677315216087,8659530.433056444
0.6016735056120359,8659484.6545485
0.6017792983007973,8659438.86803929
0.6018851095911648,8659393.073527437
0.6019909394864081,8659347.27101154
0.6020967879897988,8659301.460490212
0.6022026551046086,8659255.641962066
0.6023085408341099,8659209.815425709
0.6024144451815757,8659163.980879746
0.60252036815028,8659118.138322784
0.6026263097434953,8659072.28775344
0.6027322699644989,8659026.429170318
0.6028382488165651,8658980.562572023
0.6029442463029696,8658934.687957166
0.603050262426989,8658888.80532435
0.6031562971919004,8658842.91467219
0.6032623506009814,8658797.015999286
0.6033684226575102,8658751.109304244
0.6034745133647645,8658705.194585675
0.6035806227260261,8658659.27184218
0.6036867507445733,8658613.34107237
0.6037928974236871,8658567.40227485
0.6038990627666484,8658521.455448225
0.6040052467767391,8658475.500591094
0.604111449457241,8658429.53770207
0.6042176708114375,8658383.566779757
0.6043239108426116,8658337.58801952
0.6044301695540463,8658291.608843226
0.6045364469490284,8658245.621630816
0.604642743030842,8658199.626380896
0.6047490578027727,8658153.623092068
0.6048553912681068,8658107.611762945
0.6049617434301311,8658061.592392119
0.6050681142921334,8658015.5649782
0.6051745038574013,8657969.529519789
0.6052809121292226,8657923.486015487
0.6053873391108886,8657877.434463896
0.6054937848056879,8657831.374863625
0.6056002492169109,8657785.307213265
0.6057067323478487,8657739.231511425
0.6058132342017923,8657693.147756701
0.6059197547820343,8657647.055947704
0.6060262940918671,8657600.956083026
0.606132852134583,8657554.848161269
0.6062394289134778,8657508.732181033
0.606346024431845,8657462.608140917
0.6064526386929795,8657416.476039527
0.6065592717001768,8657370.335875459
0.6066659234567331,8657324.18764731
0.606772593965945,8657278.031353682
0.60687928323111,8657231.866993174
0.6069859912555257,8657185.694564383
0.6070927180424898,8657139.514065906
0.6071994635953032,8657093.32549635
0.6073062279172645,8657047.128854305
0.607413011011674,8657000.924138367
0.6075198128818324,8656954.711347139
0.6076266335310412,8656908.490479214
0.607733472962602,8656862.261533191
0.6078403311798177,8656816.02450767
0.6079472081859901,8656769.77940124
0.608054103984425,8656723.526212506
0.6081610185784257,8656677.264940055
0.608267951971297,8656630.995582495
0.6083749041663443,8656584.718138406
0.6084818751668736,8656538.432606397
0.6085888649761916,8656492.144609313
0.6086958735976052,8656445.850767534
0.6088029010344224,8656399.548834989
0.6089099472899502,8656353.238810277
0.6090170123674998,8656306.920691984
0.6091240962703797,8656260.594478708
0.6092311990018999,8656214.260169044
0.6093383205653711,8656167.917761585
0.6094454609641043,8656121.567254925
0.6095526202014117,8656075.208647652
0.6096597982806053,8656028.841938369
0.6097669952049973,8655982.46712566
0.6098742109779033,8655936.084208123
0.6099814456026365,8655889.693184342
0.6100886990825114,8655843.29405292
0.6101959714208435,8655796.886812441
0.6103032626209486,8655750.471461497
0.6104105726861432,8655704.047998684
0.6105179016197444,8655657.616422588
0.6106252494250687,8655611.176731803
0.6107326161054365,8655564.728924913
0.6108400016641656,8655518.273000518
0.6109474061045753,8655471.808957204
0.6110548294299858,8655425.336793559
0.6111622716437174,8655378.856508173
0.6112697327490914,8655332.368099632
0.6113772127494294,8655285.871566532
0.6114847116480538,8655239.366907459
0.6115922294482864,8655192.854121001
0.6116997661534529,8655146.333205746
0.6118073217668762,8655099.804160282
0.611914896291881,8655053.266983202
0.6120224897317926,8655006.721673083
0.6121301020899367,8654960.16822852
0.6122377333696397,8654913.6066481
0.6123453835742289,8654867.036930408
0.6124530527070303,8654820.45907403
0.6125607407713746,8654773.873077553
0.6126684477705893,8654727.27893956
0.6127761737080036,8654680.681998633
0.6128839185869478,8654634.079496166
0.6129916824107521,8654587.468849326
0.6130994651827478,8654540.850056702
0.6132072669062664,8654494.223116877
0.613315087584639,8654447.588028435
0.6134229272212008,8654400.944789961
0.6135307858192841,8654354.293400045
0.6136386633822231,8654307.633857261
0.6137465599133519,8654260.966160204
0.6138544754160062,8654214.290307447
0.6139624098935215,8654167.606297584
0.6140703633492343,8654120.914129192
0.6141783357864815,8654074.213800853
0.6142863272085994,8654027.50531115
0.6143943376189287,8653980.788658671
0.6145023670208066,8653934.063841991
0.6146104154175726,8653887.330859695
0.6147184828125665,8653840.58971037
0.6148265692091288,8653793.84039259
0.6149346746106007,8653747.082904939
0.6150427990203237,8653700.317245992
0.6151509424416389,8653653.543414345
0.6152591048778914,8653606.761408562
0.6153672863324235,8653559.971227234
0.6154754868085792,8653513.17286894
0.6155837063097032,8653466.366332252
0.6156919448391402,8653419.551615758
0.6158002024002366,8653372.728718031
0.6159084789963385,8653325.897637656
0.6160167746307927,8653279.058373207
0.6161250893069457,8653232.21092327
0.616233423028148,8653185.355286416
0.6163417757977468,8653138.491461223
0.6164501476190918,8653091.619446272
0.6165585384955328,8653044.739240138
0.61666694843042,8652997.850841401
0.6167753774271049,8652950.954248639
0.6168838254889387,8652904.049460424
0.6169922926192728,8652857.143649219
0.6171007788214623,8652810.230441462
0.6172092840988592,8652763.30903538
0.6173178084548179,8652716.379429549
0.6174263518926927,8652669.44162254
0.6175349144158387,8652622.49561293
0.6176434960276121,8652575.541399298
0.617752096731369,8652528.578980222
0.6178607165304653,8652481.608354267
0.6179693554282607,8652434.62952001
0.6180780134281123,8652387.642476035
0.6181866905333787,8652340.647220908
0.6182953867474195,8652293.643753204
0.6184041020735942,8652246.632071491
0.6185128365152637,8652199.612174358
0.6186215900757888,8652152.584060363
0.6187303627585314,8652105.547728086
0.6188391545668526,8652058.5031761
0.6189479655041173,8652011.450402975
0.6190567955736882,8651964.389407283
0.619165644778929,8651917.320187597
0.6192745131232045,8651870.24274249
0.61938340060988,8651823.157070534
0.6194923072423211,8651776.063170297
0.6196012330238945,8651728.961040353
0.6197101779579658,8651681.850679269
0.619819142047905,8651634.73208562
0.6199281252970792,8651587.605257973
0.6200371277088571,8651540.4701949
0.620146149286608,8651493.32689497
0.6202551900337021,8651446.175356753
0.6203642499535098,8651399.015578816
0.6204733290494023,8651351.847559733
0.6205824273247502,8651304.671298068
0.6206915447829281,8651257.486792393
0.6208006814273077,8651210.294041272
0.6209098372612626,8651163.093043279
0.621019012288167,8651115.883796975
0.6211282065113956,8651068.669412699
0.6212374199343236,8651021.4516929
0.6213466525603268,8650974.225721892
0.6214559043927821,8650926.991498254
0.621565175435065,8650879.749020547
0.6216744656905557,8650832.498287335
0.6217837751626313,8650785.239297187
0.6218931038546704,8650737.97204867
0.622002451770053,8650690.696540352
0.6221118189121587,8650643.412770791
0.6222212052843683,8650596.120738562
0.6223306108900631,8650548.82044222
0.6224400357326237,8650501.511880338
0.622549479815435,8650454.195051478
0.6226589431418785,8650406.869954204
0.6227684257153381,8650359.536587078
0.6228779275391981,8650312.194948668
0.6229874486168431,8650264.845037535
0.6230969889516585,8650217.486852245
0.6232065485470306,8650170.120391352
0.6233161274063457,8650122.745653434
0.62342572553299,8650075.362637043
0.6235353429303535,8650027.971340744
0.6236449796018233,8649980.5717631
0.6237546355507888,8649933.163902674
0.6238643107806391,8649885.74775802
0.6239740052947648,8649838.32332771
0.6240837190965562,8649790.890610298
0.6241934521894051,8649743.44960435
0.6243032045767022,8649696.000308424
0.6244129762618421,8649648.54272108
0.6245227672482171,8649601.076840878
0.6246325775392209,8649553.60266638
0.6247424071382477,8649506.120196143
0.6248522560486924,8649458.629428728
0.6249621242739509,8649411.130362695
0.625072011817419,8649363.622996598
0.6251819186824925,8649316.107329005
0.6252918448725708,8649268.584447203
0.6254017903910509,8649221.060251819
0.6255117552413312,8649173.527752016
0.6256217394268109,8649125.986946357
0.6257317429508896,8649078.437833397
0.6258417658169677,8649030.880411696
0.6259518080284462,8648983.31467981
0.6260618695887264,8648935.7406363
0.6261719505012096,8648888.158279717
0.6262820507693005,8648840.567608621
0.6263921703964014,8648792.968621563
0.6265023093859162,8648745.361317107
0.6266124677412493,8648697.745693803
0.6267226454658059,8648650.121750206
0.6268328425629918,8648602.489484876
0.6269430590362132,8648554.848896364
0.6270532948888757,8648507.19998323
0.6271635501243894,8648459.542744022
0.627273824746161,8648411.877177292
0.6273841187575995,8648364.203281604
0.6274944321621139,8648316.521055505
0.627604764963114,8648268.830497548
0.6277151171640107,8648221.13160629
0.6278254887682149,8648173.424380286
0.6279358797791371,8648125.708818082
0.628046290200192,8648077.984918233
0.6281567200347913,8648030.252679292
0.6282671692863484,8647982.51209981
0.6283776379582776,8647934.763178343
0.6284881260539934,8647887.005913438
0.6285986335769111,8647839.240303647
0.6287091605304468,8647791.466347521
0.6288197069180169,8647743.68404361
0.6289302727430374,8647695.893390467
0.6290408580089282,8647648.094386643
0.6291514627191063,8647600.287030682
0.6292620868769909,8647552.471321141
0.6293727304860014,8647504.647256566
0.6294833935495578,8647456.815952672
0.6295940760710812,8647408.983305667
0.6297047780539923,8647361.142300695
0.6298154995017125,8647313.29293631
0.629926240417666,8647265.435211057
0.6300370008052751,8647217.569123479
0.6301477806679635,8647169.694672132
0.6302585800091555,8647121.81185556
0.6303693988322759,8647073.920672314
0.6304802371407504,8647026.02112094
0.6305910949380051,8646978.113199977
0.6307019722274666,8646930.196907982
0.6308128690125613,8646882.2722435
0.6309237852967191,8646834.339205077
0.6310347210833677,8646786.397791252
0.631145676375936,8646738.448000574
0.6312566511778539,8646690.489831598
0.6313676454925516,8646642.523282858
0.6314786593234603,8646594.548352905
0.6315896926740113,8646546.565040281
0.6317007455476357,8646498.57334353
0.6318118179477685,8646450.573261203
0.6319229098778419,8646402.564791834
0.63203402134129,8646354.547933973
0.6321451523415473,8646306.522686165
0.6322563028820489,8646258.489046944
0.6323674729662307,8646210.447014863
0.6324786625975289,8646162.396588461
0.6325898717793796,8646114.337766282
0.6327011005152225,8646066.270546867
0.6328123488084947,8646018.194928758
0.6329236166626349,8645970.1109105
0.6330349040810824,8645922.018490624
0.6331462110672776,8645873.917667685
0.6332575376246609,8645825.808440216
0.6333688837566734,8645777.69080676
0.6334802494667571,8645729.564765854
0.6335916347583532,8645681.430316046
0.633703039634907,8645633.290665371
0.6338144640998611,8645585.147578154
0.6339259081566596,8645536.99607908
0.6340373718087474,8645488.83616669
0.6341488550595701,8645440.667839518
0.6342603579125734,8645392.49109611
0.6343718803712043,8645344.305935003
0.6344834224389089,8645296.112354733
0.6345949841191372,8645247.91035384
0.6347065654153367,8645199.69993086
0.6348181663309563,8645151.481084334
0.6349297868694458,8645103.253812797
0.6350414270342557,8645055.018114785
0.6351530868288366,8645006.773988843
0.6352647662566402,8644958.5214335
0.6353764653211174,8644910.260447295
0.6354881840257233,8644861.991028763
0.6355999223739099,8644813.713176442
0.6357116803691313,8644765.426888864
0.6358234580148421,8644717.132164571
0.6359352553144975,8644668.829002092
0.636047072271553,8644620.517399969
0.6361589088894652,8644572.197356729
0.636270765171691,8644523.868870912
0.636382641121687,8644475.531941049
0.6364945367429133,8644427.186565675
0.636606452038828,8644378.832743326
0.6367183870128903,8644330.47047253
0.6368303416685601,8644282.099751826
0.6369423160092984,8644233.720579747
0.637054310038566,8644185.33295482
0.6371663237598253,8644136.936875585
0.637278357176537,8644088.532340566
0.6373904102921668,8644040.119348306
0.6375024831101773,8643991.697897328
0.6376145756340325,8643943.267986165
0.6377266878671976,8643894.829613348
0.6378388198131377,8643846.382777411
0.6379509714753194,8643797.93485516
0.6380631428572091,8643749.479326494
0.6381753339622742,8643701.015331734
0.6382875447939815,8643652.542869415
0.6383997753558018,8643604.061938066
0.6385120256512034,8643555.572536213
0.6386242956836556,8643507.07466239
0.638736585456629,8643458.568315126
0.6388488949735948,8643410.053492947
0.6389612242380243,8643361.530194387
0.6390735732533896,8643312.998417964
0.6391859420231629,8643264.45816222
0.6392983305508195,8643215.909425674
0.6394107388398323,8643167.352206858
0.6395231668936762,8643118.786504295
0.6396356147158263,8643070.212316519
0.6397480823097585,8643021.629642045
0.6398605696789493,8642973.03847941
0.6399730768268758,8642924.43882714
0.6400856037570145,8642875.830683762
0.6401981504728461,8642827.214047793
0.6403107169778485,8642778.588917773
0.6404233032755008,8642729.955292212
0.6405359093692836,8642681.313169647
0.6406485352626776,8642632.662548596
0.640761180959164,8642584.003427586
0.6408738464622248,8642535.335805144
0.6409865317753429,8642486.659679791
0.6410992369020001,8642437.975050049
0.6412119618456825,8642389.281914448
0.6413247066098735,8642340.580271509
0.6414374711980583,8642291.870119752
0.6415502556137223,8642243.151457703
0.6416630598603518,8642194.424283883
0.6417758839414339,8642145.688596813
0.6418887278604559,8642096.94439502
0.642001591620905,8642048.191677025
0.6421144752262719,8641999.435787512
0.6422273786800451,8641950.674322622
0.6423403019857143,8641901.904338542
0.6424532451467704,8641853.125833793
0.6425662081667043,8641804.33880689
0.642679191049008,8641755.543256363
0.6427921937971737,8641706.739180727
0.6429052164146934,8641657.926578503
0.6430182589050631,8641609.105448214
0.6431313212717759,8641560.275788372
0.6432444035183265,8641511.437597506
0.6433575056482106,8641462.590874126
0.6434706276649241,8641413.73561676
0.643583769571964,8641364.871823918
0.6436969313728272,8641315.999494124
0.6438101130710121,8641267.118625894
0.6439233146700158,8641218.229217745
0.64403653617334,8641169.3312682
0.6441497775844831,8641120.424775768
0.6442630389069457,8641071.509738972
0.6443763201442289,8641022.586156327
0.644489621299834,8640973.654026348
0.6446029423772635,8640924.713347556
0.6447162833800201,8640875.764118465
0.6448296443116064,8640826.806337586
0.6449430251755286,8640777.840003438
0.6450564259752903,8640728.865114538
0.6451698467143968,8640679.881669406
0.6452832873963542,8640630.889666544
0.645396748024669,8640581.889104474
0.6455102286028481,8640532.879981713
0.6456237291343998,8640483.86229677
0.6457372496228322,8640434.83604816
0.6458507900716532,8640385.8012344
0.6459643504843747,8640336.757853998
0.646077930864506,8640287.70590547
0.646191531215558,8640238.64538733
0.6463051515410421,8640189.58160772
0.6464187918444703,8640140.512288192
0.6465324521293554,8640091.434396043
0.6466461323992109,8640042.34792979
0.6467598326575495,8639993.252887942
0.6468735529078882,8639944.149269007
0.6469872931537408,8639895.0370715
0.6471010533986234,8639845.916293928
0.6472148336460525,8639796.78693481
0.6473286338995448,8639747.648992646
0.6474424541626183,8639698.502465954
0.647556294438791,8639649.34735324
0.6476701547315811,8639600.183653021
0.64778403504451,8639551.011363795
0.647897935381097,8639501.830484077
0.6480118557448628,8639452.641012378
0.6481257961393286,8639403.442947203
0.6482397565680167,8639354.236287063
0.6483537370344497,8639305.021030463
0.6484677375421506,8639255.797175916
0.6485817580946435,8639206.564721927
0.6486957986954516,8639157.323667003
0.6488098593481024,8639108.07400965
0.6489239400561205,8639058.815748375
0.6490380408230323,8639009.548881685
0.6491521616523644,8638960.273408094
0.649266302547645,8638910.989326093
0.6493804635124018,8638861.696634198
0.6494946445501638,8638812.395330917
0.6496088456644594,8638763.08541475
0.6497230668588209,8638713.766884204
0.6498373081367778,8638664.439737786
0.6499515695018614,8638615.103973992
0.6500658509576036,8638565.759591335
0.6501801525075371,8638516.406588318
0.650294474155195,8638467.044963438
0.6504088159041111,8638417.674715208
0.6505231777578199,8638368.303122573
0.6506375597198552,8638318.924018133
0.6507519617937548,8638269.536287315
0.6508663839830542,8638220.139928622
0.65098082629129,8638170.734940553
0.6510952887219998,8638121.32132162
0.6512097712787219,8638071.89907031
0.6513242739649949,8638022.468185138
0.6514387967843583,8637973.028664598
0.6515533397403509,8637923.580507198
0.6516679028365157,8637874.123711428
0.6517824860763927,8637824.658275802
0.6518970894635238,8637775.184198812
0.6520117130014517,8637725.701478962
0.6521263566937193,8637676.210114747
0.6522410205438705,8637626.710104674
0.6523557045554494,8637577.201447232
0.6524704087320004,8637527.684140934
0.6525851330770708,8637478.158184268
0.6526998775942061,8637428.623575736
0.6528146422869531,8637379.080313843
0.6529294271588592,8637329.528397072
0.6530442322134724,8637279.967823938
0.6531590574543419,8637230.398592928
0.6532739028850165,8637180.82070254
0.6533887685090465,8637131.234151274
0.6535036543299815,8637081.638937628
0.6536185603513746,8637032.035060097
0.6537334865767769,8636982.422517177
0.6538484330097407,8636932.80130736
0.6539633996538191,8636883.171429154
0.654078386512566,8636833.53288104
0.6541933935895357,8636783.885661522
0.6543084208882829,8636734.229769096
0.6544234684123625,8636684.565202255
0.6545385361653328,8636634.891959488
0.6546536241507495,8636585.213629767
0.65476873237217,8636535.533769995
0.6548838608331528,8636485.845231656
0.6549990095372562,8636436.14801325
0.6551141784880398,8636386.442113267
0.6552293676890635,8636336.727530204
0.6553445771438867,8636287.004262552
0.6554598068560731,8636237.272308802
0.6555750568291834,8636187.531667449
0.65569032706678,8636137.782336986
0.6558056175724261,8636088.024315903
0.6559209283496853,8636038.25760269
0.6560362594021222,8635988.482195843
0.6561516107333016,8635938.698093854
0.6562669823467893,8635888.90529521
0.6563823742461502,8635839.103798402
0.6564977864349535,8635789.293601923
0.6566132189167658,8635739.474704262
0.656728671695155,8635689.64710391
0.65684414477369,8635639.810799357
0.6569596381559402,8635589.965789089
0.6570751518454754,8635540.112071598
0.6571906858458665,8635490.249645373
0.6573062401606833,8635440.378508901
0.6574218147935004,8635390.498660672
0.6575374097478889,8635340.610099176
0.6576530250274222,8635290.7128229
0.6577686606356737,8635240.806830326
0.6578843165762182,8635190.892119948
0.6579999928526306,8635140.96869025
0.6581156894684864,8635091.03653972
0.6582314064273622,8635041.095666848
0.6583471437328337,8634991.146070115
0.6584629013884805,8634941.18774801
0.65857867939788,8634891.220699016
0.6586944777646108,8634841.244921625
0.6588102964922523,8634791.260414314
0.6589261355843847,8634741.26717557
0.6590419950445887,8634691.265203886
0.6591578748764456,8634641.254497737
0.6592737750835362,8634591.23505561
0.6593896956694454,8634541.206875993
0.6595056366377553,8634491.169957366
0.6596215979920496,8634441.124298211
0.6597375797359131,8634391.069897015
0.6598535818729305,8634341.00675226
0.6599696044066878,8634290.937224913
0.6600856473407716,8634240.867408728
0.6602017106787673,8634190.788846325
0.660317794424265,8634140.701536182
0.6604338985808519,8634090.605476782
0.6605500231521167,8634040.500666603
0.6606661681416492,8633990.38710413
0.6607823335530395,8633940.264787847
0.6608985193898782,8633890.13371623
0.6610147256557569,8633839.993887762
0.6611309523542676,8633789.845300922
0.6612471994890018,8633739.687954193
0.661363467063555,8633689.521846052
0.6614797550815203,8633639.34697498
0.661596063546492,8633589.163339458
0.6617123924620656,8633538.970937964
0.6618287418318367,8633488.769768976
0.6619451116594018,8633438.559830971
0.6620615019483581,8633388.341122432
0.6621779127023021,8633338.113641834
0.6622943439248345,8633287.877387654
0.6624107956195534,8633237.632358372
0.6625272677900581,8633187.378552467
0.662643760439949,8633137.115968412
0.662760273572827,8633086.844604686
0.6628768071922935,8633036.564459765
0.6629933613019509,8632986.275532126
0.6631099359054008,8632935.977820244
0.6632265310062488,8632885.671322595
0.663343146608098,8632835.356037654
0.6634597827145531,8632785.031963898
0.6635764393292193,8632734.6990998
0.6636931164557026,8632684.357443832
0.6638098140976098,8632634.006994482
0.6639265322585478,8632583.647750208
0.6640432709421249,8632533.279709494
0.664160030151948,8632482.902870806
0.6642768098916288,8632432.517232625
0.664393610164776,8632382.122793417
0.6645104309749998,8632331.719551664
0.6646272723259116,8632281.30750583
0.6647441342211227,8632230.886654392
0.6648610166642456,8632180.456995819
0.6649779196588932,8632130.018528586
0.665094843208678,8632079.571251165
0.6652117873172164,8632029.115162024
0.6653287519881222,8631978.655575732
0.665445737225011,8631928.192760404
0.6655627430314989,8631877.721130673
0.6656797694112023,8631827.240685008
0.6657968163677392,8631776.75142189
0.6659138839047272,8631726.253339773
0.6660309720257851,8631675.746437144
0.666148080734531,8631625.23071246
0.6662652100345875,8631574.706164192
0.6663823599295735,8631524.172790812
0.6664995304231106,8631473.63059079
0.6666167215188205,8631423.079562595
0.6667339332203257,8631372.519704686
0.6668511655312493,8631321.951015547
0.6669684184552154,8631271.373493634
0.6670856919958468,8631220.787137415
0.6672029861567711,8631170.19194536
0.6673203009416128,8631119.587915935
0.667437636353998,8631068.97504761
0.6675549923975539,8631018.353338845
0.6676723690759081,8630967.72278811
0.6677897663926887,8630917.083393874
0.6679071843515247,8630866.435154598
0.6680246229560445,8630815.77806875
0.6681420822098803,8630765.112134792
0.6682595621166618,8630714.43735119
0.6683770626800206,8630663.753716413
0.6684945839035886,8630613.061228914
0.6686121257909986,8630562.35988717
0.6687296883458839,8630511.64968964
0.6688472715718784,8630460.93063479
0.6689648754726168,8630410.202721072
0.6690825000517333,8630359.465946965
0.6692001453128658,8630308.72031092
0.66931781125965,8630257.965811409
0.6694354978957229,8630207.202446885
0.6695532052247224,8630156.430215815
0.6696709332502869,8630105.649116656
0.6697886819760555,8630054.859147877
0.6699064514056678,8630004.060307933
0.6700242415427633,8629953.25259529
0.6701420523909851,8629902.436008403
0.6702598839539738,8629851.61054574
0.6703777362353717,8629800.776205752
0.6704956092388217,8629749.932986902
0.6706135029679673,8629699.08237815
0.6707314174264527,8629648.232379163
0.670849352617923,8629597.373498615
0.6709673085460223,8629546.50573496
0.671085285214399,8629495.629086656
0.671203282626699,8629444.743552165
0.6713213007865695,8629393.849129947
0.6714393396976588,8629342.945818456
0.6715573993636151,8629292.03361615
0.6716754797880884,8629241.11252149
0.6717935809747282,8629190.182532933
0.6719117029271853,8629139.24364893
0.6720298456491097,8629088.295867942
0.6721480091441558,8629037.339188427
0.6722661934159749,8628986.373608839
