time_days,Ta184 top 20
0.03023793398493924,16282828.663039919
0.030243250742797195,16285510.220769422
0.030248568435504507,16288192.249857381
0.030253887063225616,16290874.75038667
0.03025920662612489,16293557.722440122
0.030264527124366766,16296241.16610058
0.030269848558115712,16298925.081450932
0.030275170927536177,16301609.468574042
0.03028049423279275,16304294.327552846
0.030285818474049944,16306979.658470243
0.030291143651472337,16309665.46140917
0.030296469765224508,16312351.736452546
0.030301796815471155,16315038.483683378
0.030307124802376902,16317725.703184614
0.03031245372610646,16320413.395039242
0.03031778358682451,16323101.559330266
0.03032311438469586,16325790.196140721
0.030328446119885267,16328479.305553626
0.030333778792557536,16331168.887652028
0.030339112402877483,16333858.942518992
0.030344446951010025,16336549.470237603
0.03034978243712003,16339240.470890949
0.030355118861372432,16341931.944562135
0.030360456223932155,16344623.891334264
0.030365794524964226,16347316.311290503
0.030371133764633643,16350009.204513988
0.030376473943105442,16352702.571087876
0.030381815060544694,16355396.411095362
0.03038715711711647,16358090.724619614
0.030392500112985957,16360785.511743871
0.03039784404831828,16363480.772551343
0.03040318892327863,16366176.50712527
0.03040853473803219,16368872.715548884
0.03041388149274426,16371565.90915498
0.030419229187580086,16374259.15304949
0.030424577822704975,16376952.870355828
0.030429927398284227,16379647.061157169
0.030435277914483264,16382341.725536738
0.030440629371467444,16385036.863577746
0.03044598176940218,16387732.475363424
0.030451335108452906,16390428.560977014
0.030456689388785138,16393125.120501792
0.03046204461056437,16395822.154021038
0.030467400773956127,16398519.66161803
0.03047275787912595,16401217.64337607
0.030478115926239488,16403916.099378508
0.030483474915462334,16406615.029708661
0.030488834846960144,16409314.434449885
0.030494195720898565,16412014.313685527
0.030499557537443364,16414714.667498996
0.030504920296760257,16417415.495973673
0.030510283999015005,16420116.799192967
0.03051564864437341,16422818.577240305
0.03052101423300128,16425520.830199113
0.030526380765064507,16428223.558152867
0.030531748240728962,16430926.761185022
0.030537116660160554,16433630.43937906
0.0305424860235252,16436334.59281847
0.030547856330988925,16439039.22158679
0.030553227582717706,16441744.325767525
0.030558599778877576,16444449.905444225
0.03056397291963456,16447155.96070043
0.03056934700515481,16449862.49161974
0.030574722035604414,16452569.49828572
0.03058009801114952,16455276.980781976
0.030585474931956274,16457984.939192109
0.03059085279819094,16460693.37359977
0.03059623161001973,16463402.284088597
0.0306016113676089,16466111.670742245
0.03060699207112472,16468821.533644373
0.03061237372073357,16471531.8728787
0.03061775631660177,16474242.68852891
0.03062313985889571,16476953.980678722
0.03062852434778179,16479665.749411872
0.030633909783426425,16482377.994812088
0.03063929616599615,16485090.716963165
0.03064468349565742,16487802.601665288
0.030650071772576778,16490512.339741945
0.03065546099692074,16493222.55412863
0.03066085116885596,16495933.244909061
0.030666242288549014,16498644.412166944
0.030671634356166554,16501356.055986002
0.030677027371875228,16504068.176449971
0.03068242133584179,16506780.773642637
0.03068781624823295,16509493.847647741
0.030693212109215464,16512207.398549093
0.0306986089189561,16514921.42643047
0.030704006677621735,16517635.931375718
0.03070940538537919,16520350.91346865
0.030714805042395345,16523066.372793121
0.030720205648837078,16525782.30943297
0.030725607204871386,16528498.723472109
0.03073100971066521,16531215.6149944
0.03073641316638554,16533932.984083759
0.030741817572199414,16536650.830824107
0.030747222928273855,16539369.15529936
0.030752629234775994,16542087.957593486
0.03075803649187293,16544807.237790454
0.0307634446997318,16547526.995974235
0.03076885385851975,16550247.232228803
0.030774263968404044,16552967.946638197
0.03077967502955188,16555689.139286423
0.03078508704213052,16558410.810257526
0.030790500006307227,16561132.959635537
0.030795913922249386,16563855.587504562
0.030801328790124302,16566578.693948656
0.030806744610099364,16569302.279051922
0.030812161382341954,16572026.342898453
0.03081757910701956,16574750.885572411
0.030822997784299627,16577475.907157913
0.030828417414349652,16580201.40773913
0.030833837997337125,16582927.3874002
0.030839259533429666,16585653.846225353
0.03084468202279483,16588380.784298765
0.030850105465600228,16591108.20170465
0.030855529862013478,16593836.098527225
0.030860955212202314,16596564.47485077
0.030866381516334408,16599293.330759523
0.030871808774577486,16602022.666337762
0.030877236987099325,16604752.058497367
0.030882666154067675,16607478.390327163
0.030888096275650416,16610205.201382702
0.030893527352015376,16612932.491748186
0.03089895938333043,16615660.261507839
0.030904392369763462,16618388.510745887
0.030909826311482463,16621117.239546612
0.030915261208655374,16623846.447994271
0.030920697061450203,16626576.13617315
0.030926133870034938,16629306.30416753
0.030931571634577697,16632036.952061757
0.03093701035524654,16634768.07994015
0.03094245003220958,16637499.687887043
0.03094789066563494,16640231.775986793
0.030953332255690844,16642964.344323799
0.030958774802545476,16645697.392982425
0.030964218306367065,16648430.922047084
0.030969662767323852,16651164.931602178
0.030975108185584185,16653899.421732165
0.030980554561316362,16656634.392521488
0.030986001894688725,16659369.844054593
0.03099145018586967,16662105.776415976
0.030996899435027578,16664842.189690107
0.03100234964233094,16667579.083961517
0.031007800807948207,16670316.459314719
0.031013252932047874,16673054.315834248
0.031018706014798454,16675792.653604645
0.03102416005636855,16678531.472710503
0.03102961505692673,16681270.77323638
0.031035071016641616,16684010.55526689
0.031040527935681822,16686750.818886613
0.031045985814216092,16689491.564180216
0.0310514446524131,16692232.791232318
0.03105690445044159,16694974.500127576
0.031062365208470298,16697716.69095065
0.031067826926668072,16700459.363786248
0.03107328960520372,16703202.51871906
0.0310787532442461,16705946.155833805
0.031084217843964063,16708690.275215188
0.031089683404526582,16711434.87694799
0.03109514992610258,16714179.961116951
0.03110061740886103,16716925.527806854
0.03110608585297094,16719671.57710248
0.031111555258601313,16722417.288213145
0.03111702562592127,16725160.31395678
0.031122496955099888,16727903.82185942
0.031127969246306272,16730647.812005796
0.031133442499709566,16733392.284480633
0.031138916715478998,16736137.239368722
0.03114439189378376,16738882.676754812
0.031149868034793096,16741628.596723687
0.03115534513867624,16744374.999360139
0.031160823205602567,16747121.88474901
0.031166302235741374,16749869.252975116
0.031171782229262018,16752617.104123304
0.031177263186333876,16755365.438278412
0.03118274510712641,16758114.255525347
0.031188227991809054,16760863.555948988
0.03119371184055129,16763613.339634236
0.031199196653522596,16766363.606665997
0.031204682430892573,16769114.357129239
0.031210169172830763,16771865.591108894
0.031215656879506764,16774617.308689913
0.03122114555109021,16777369.50995729
0.031226635187750734,16780122.194996007
0.03123212578965808,16782875.3638911
0.031237617356981943,16785629.016727574
0.031243109889892068,16788383.153590467
0.03124860338855821,16791137.774564814
0.03125409785315023,16793892.879735727
0.03125959328383795,16796648.46918827
0.031265089680791225,16799404.543007534
0.03127058704417994,16802161.101278625
0.03127608537417407,16804918.144086692
0.031281584670943545,16807675.671516884
0.031287084934658364,16810433.683654338
0.031292586165488516,16813192.180584226
0.0312980883636041,16815951.162391756
0.03130359152917517,16818710.629162118
0.031309095662371826,16821470.580980543
0.03131460076336419,16824231.017932232
0.031320106832322475,16826991.940102484
0.03132561386941686,16829753.347576518
0.031331121874817576,16832515.24043964
0.03133663084869484,16835277.61877711
0.031342140791219004,16838040.48267428
0.03134765170256037,16840801.319326058
0.031353163582889254,16843561.139737237
0.03135867643237607,16846321.445258394
0.031364190251191165,16849082.235974755
0.03136970503950506,16851843.511971608
0.031375220797488175,16854605.273334213
0.03138073752531102,16857367.520147868
0.03138625522314409,16860130.25249785
0.031391773891158,16862893.47046951
0.03139729352952331,16865657.17414817
0.03140281413841063,16868421.36361918
0.03140833571799059,16871186.038967885
0.03141385826843392,16873951.200279698
0.03141938178991129,16876716.84763999
0.03142490628259346,16879482.98113418
0.031430431746651145,16882249.600847676
0.03143595818225522,16885016.706865937
0.03144148558957646,16887784.29927441
0.03144701396878575,16890552.378158562
0.031452543320053934,16893320.94360387
0.031458073643551986,16896089.995695844
0.03146360493945083,16898859.534519996
0.03146913720792144,16901629.56016185
0.03147467044913484,16904400.072706964
0.03148020466326201,16907171.072240863
0.03148573985047409,16909942.558849152
0.03149127601094216,16912714.53261742
0.031496813144837335,16915486.993631262
0.03150235125233076,16918259.941976283
0.031507890333593656,16921033.377738148
0.03151343038879723,16923807.30100248
0.03151897141811273,16926581.711854964
0.031524513421711406,16929356.610381253
0.03153005639976462,16932131.99666707
0.03153560035244368,16934907.870798115
0.03154114527991997,16937684.2328601
0.03154669118236484,16940461.082938764
0.031552238059949785,16943238.42111988
0.03155778591284625,16946016.247489218
0.031563334741225704,16948794.56213254
0.03156888454525964,16951573.36513566
0.031574435325119686,16954352.656584393
0.031579987080977374,16957130.971972052
0.03158553981300432,16959907.200408
0.03159109352137216,16962683.91683692
0.03159664820625255,16965461.121344566
0.03160220386781723,16968238.814016726
0.03160776050623792,16971016.994939163
0.031613318121686364,16973795.664197676
0.03161887671433433,16976574.821878064
0.03162443628435371,16979354.46806618
0.03162999683191632,16982134.602847848
0.03163555835719403,16984915.22630892
0.031641120860358744,16987696.33853526
0.031646684341582444,16990477.939612776
0.031652248801037085,16993260.029627368
0.03165781423889467,16996042.608664934
0.031663380655327186,16998825.676811393
0.03166894805050678,17001609.234152738
0.0316745164246055,17004393.280774903
0.031680085777795484,17007177.816763856
0.031685656110248844,17009962.842205588
0.03169122742213782,17012748.357186127
0.031696799713634614,17015534.361791488
0.031702372984911464,17018320.856107704
0.031707947236140614,17021107.84022081
0.03171352246749442,17023895.314216897
0.031719098679145206,17026683.278182045
0.031724675871265325,17029471.732202344
0.03173025404402718,17032260.676363908
0.03173583319760317,17035050.11075285
0.031741413332165805,17037840.035455346
0.03174699444788754,17040630.45055753
0.03175257654494091,17043421.356145576
0.031758159623498414,17046212.752305664
0.031763743683732706,17049004.63912403
0.03176932872581636,17051797.016686864
0.03177491474992201,17054589.885080412
0.031780501756222296,17057383.244390897
0.03178608974488998,17060177.094704617
0.03179167871609777,17062971.43610784
0.03179726867001841,17065766.268686853
0.03180285960682468,17068561.592527956
0.031808451526689444,17071357.407717507
0.03181404442978554,17074152.044254765
0.03181963831628584,17076944.77677957
0.03182523318636324,17079738.000197213
0.03183082904019072,17082531.71459398
0.03183642587794123,17085325.92005615
0.03184202369978779,17088120.616669994
0.03184762250590342,17090915.80452182
0.03185322229646117,17093711.483697943
0.03185882307163417,17096507.654284723
0.03186442483159554,17099304.316368487
0.03187002757651842,17102101.47003561
0.031875631306575974,17104899.115372457
0.03188123602194148,17107697.25246545
0.03188684172278815,17110495.881400984
0.03189244840928926,17113295.00226549
0.0318980560816181,17116094.615145396
0.03190366473994806,17118894.72012719
0.03190927438445248,17121695.31729731
0.031914885015304754,17124496.406742267
0.0319204966326783,17127297.988548536
0.031926109236746616,17130100.06280266
0.03193172282768319,17132902.629591167
0.03193733740566152,17135705.689000607
0.031942952970855136,17138509.241117507
0.031948569523437685,17141313.2860285
0.031954187063582745,17144117.82382016
0.03195980559146396,17146922.854579076
0.031965425107255016,17149728.37839189
0.03197104561112957,17152534.395345222
0.03197666710326143,17155340.90552575
0.03198228958382432,17158147.909020137
0.03198791305299205,17160955.405915063
0.03199353751093841,17163763.396297216
0.03199916295783732,17166571.88025333
0.032004789393862636,17169380.85787013
0.03201041681918828,17172190.329234377
0.03201604523398817,17175000.294432785
0.03202167463843634,17177810.75355218
0.03202730503270678,17180621.706679333
0.03203293641697352,17183433.15390105
0.03203856879141062,17186245.095304135
0.03204420215619223,17189057.53097547
0.03204983651149245,17191867.326504815
0.032055471857485446,17194676.659733493
0.03206110819434539,17197486.486771848
0.03206674552224655,17200296.807706676
0.032072383841363176,17203107.622624755
0.032078023151869535,17205918.931612886
0.03208366345393992,17208730.734757863
0.03208930474774874,17211543.032146554
0.032094947033470336,17214355.8238658
0.03210059031127912,17217169.11000245
0.032106234581349535,17219982.890643388
0.03211187984385602,17222797.165875494
0.03211752609897314,17225611.935785707
0.03212317334687539,17228427.200460944
0.03212882158773733,17231242.95998812
0.03213447082173353,17234059.214454193
0.03214012104903866,17236875.963946167
0.032145772269827365,17239693.208550997
0.03215142448427431,17242510.948355697
0.032157077692554194,17245329.183447264
0.03216273189484182,17248147.913912747
0.03216838709131194,17250967.139839202
0.03217404328213934,17253786.861313667
0.03217970046749885,17256607.07842321
0.0321853586475654,17259427.791254956
0.03219101782251385,17262248.999896
0.032196677992519136,17265070.704433464
0.032202339157756193,17267892.904954463
0.03220800131840006,17270715.601546194
0.032213664474625744,17273538.794295795
0.03221932862660829,17276362.48329046
0.03222499377452279,17279186.668617386
0.03223065991854432,17282011.350363784
0.032236327058848095,17284836.528616887
0.03224199519560926,17287662.203463946
0.03224766432900302,17290488.374992218
0.03225333445920459,17293315.04328896
0.032259005586389285,17296142.208441492
0.032264677710732395,17298969.870537113
0.032270350832409235,17301798.029663138
0.03227602495159514,17304626.685906895
0.03228170006846557,17307454.09267038
0.032287376183195916,17310279.627115633
0.03229305329596163,17313105.658217188
0.03229873140693817,17315932.186062314
0.032304410516301105,17318759.210738312
0.03231009062422596,17321586.732332487
0.03231577173088831,17324414.750932142
0.03232145383646374,17327243.266624603
0.03232713694112793,17330072.279497236
0.03233282104505654,17332901.789637405
0.03233850614842527,17335731.797132485
0.03234419225140984,17338562.30206987
0.03234987935418599,17341393.304536942
0.032355567456929586,17344224.80462117
0.032361256559816406,17347056.802409984
0.032366946663022304,17349889.297990814
0.03237263776672316,17352722.291451138
0.03237832987109492,17355555.782878466
0.03238402297631353,17358389.772360284
0.032389717082554954,17361224.25998411
0.032395412189995185,17364059.245837465
0.03240110829881031,17366894.730007913
0.03240680540917637,17369730.71258302
0.03241250352126949,17372567.193650343
0.03241820263526576,17375404.17329749
0.032423902751341396,17378241.651612073
0.032429603869672585,17381079.62868171
0.03243530599043554,17383918.104594048
0.03244100911380649,17386757.079436723
0.032446713239961796,17389596.553297434
0.03245241836907773,17392436.52626385
0.032458124501330655,17395276.998423677
0.03246383163689696,17398117.969864637
0.032469539775953016,17400959.440674435
0.03247524891867532,17403801.410940852
0.032480959065240345,17406643.88075164
0.032486670215824576,17409486.850194585
0.03249238237060452,17412330.319357447
0.03249809552975681,17415174.288328074
0.03250380969345803,17418018.757194284
0.032509524861884784,17420863.726043906
0.03251524103521372,17423707.617968258
0.03252095821362159,17426549.445542857
0.03252667639728508,17429391.77263653
0.03253239558638095,17432234.599337034
0.03253811578108596,17435077.925732143
0.03254383698157698,17437921.751909703
0.032549559188030826,17440766.077957503
0.03255528240062439,17443610.903963394
0.032561006619534545,17446456.23001521
0.03256673184493829,17449302.05620084
0.03257245807701256,17452148.382608157
0.03257818531593438,17454995.209325053
0.032583913561880735,17457842.53643943
0.03258964281502876,17460690.36403925
0.03259537307555552,17463538.692212433
0.03260110434363814,17466387.521046937
0.03260683661945379,17469236.850630745
0.03261256990317962,17472086.68105183
0.03261830419499291,17474937.012398228
0.032624039495070895,17477787.84475794
0.032629775803590846,17480639.178219
0.032635513120730056,17483491.012869466
0.032641251446665936,17486343.348797407
0.03264699078157581,17489196.186090913
0.032652731125637116,17492049.524838064
0.03265847247902725,17494903.36512697
0.03266421484192373,17497757.707045786
0.03266995821450406,17500612.55068265
0.03267570259694574,17503467.896125708
0.03268144798942633,17506323.743463133
0.03268719439212347,17509180.092783146
0.032692941805214766,17512036.944173917
0.03269869022887787,17514894.2977237
0.032704439663290445,17517752.153520696
0.03271019010863028,17520610.511653196
0.032715941565075075,17523469.372209452
0.03272169403280264,17526328.73527775
0.03272744751199077,17529188.60094638
0.03273320200281729,17532048.96930366
0.03273895750546014,17534909.840437938
0.03274471402009718,17537771.214437548
0.03275047154690637,17540630.461203925
0.032756230086065645,17543488.67433061
0.032761989637753064,17546347.389855348
0.03276775020214663,17549206.607866406
0.03277351177942441,17552066.32845207
0.03277927436976447,17554926.551700648
0.032785037973345005,17557787.277700484
0.03279080259034413,17560648.50653991
0.03279656822094004,17563510.23830729
0.032802334865310936,17566372.473090973
0.03280810252363512,17569235.210979372
0.03281387119609085,17572098.45206089
0.03281964088285644,17574962.196423937
0.03282541158411021,17577826.444156934
0.03283118330003059,17580691.19534836
0.03283695603079597,17583556.450086664
0.032842729776584784,17586422.20846034
0.032848504537575506,17589288.47055787
0.03285428031394661,17592155.236467756
0.032860057105876694,17595022.506278552
0.03286583491354429,17597890.2800788
0.03287161373712799,17600758.55795704
0.03287739357680642,17603627.34000184
0.03288317443275826,17606496.62630183
0.03288895630516221,17609366.416945584
0.03289473919419698,17612236.712021727
0.032900523100041275,17615107.51161889
0.03290630802287397,17617978.815825753
0.03291209396287383,17620850.62473096
0.03291788092021973,17623722.9384232
0.0329236688950905,17626595.756991163
0.03292945788766512,17629469.080523584
0.0329352478981225,17632342.909109183
0.03294103892664161,17635217.2428367
0.032946830973401446,17638092.08179489
0.03295262403858109,17640967.426072553
0.032958418122359584,17643843.275758475
0.03296421322491603,17646719.630941447
0.032970009346429525,17649596.491710294
0.032975806487079304,17652473.858153876
0.032981604647044534,17655351.01096538
0.03298740382650442,17658225.19737505
0.03299320402563825,17661099.88898927
0.032999005244625255,17663975.085896812
0.033004807483644844,17666850.788186476
0.03301061074287631,17669726.995947067
0.03301641502249907,17672603.709267396
0.033022220322692496,17675480.928236287
0.033028026643636084,17678358.6529426
0.0330338339855093,17681236.883475218
0.033039642348491646,17684115.619923
0.03304545173276264,17686994.86237484
0.03305126213850191,17689874.610919666
0.033057073565889036,17692754.865646403
0.03306288601510365,17695635.626643993
0.0330686994863254,17698516.89400138
0.03307451397973404,17701398.667807575
0.033080329495509264,17704280.948151536
0.033086146033830845,17707163.735122286
0.03309196359487855,17710047.02880883
0.03309778217883226,17712930.829300225
0.03310360178587181,17715815.13668552
0.03310942241617708,17718699.951053783
0.033115244069927996,17721585.272494093
0.033121066747304494,17724471.101095535
0.0331268904484866,17727357.436947264
0.033132715173654306,17730244.28013839
0.03313854092298766,17733131.63075806
0.03314436769666672,17736019.488895413
0.033150195494871644,17738907.85463967
0.033156024317782556,17741796.72808001
0.033161854165579624,17744686.10930564
0.03316768503844303,17747575.998405773
0.03317351693655307,17750466.39546967
0.03317934986008998,17753357.30058658
0.03318518380923407,17756248.713845775
0.03319101878416563,17759140.63533653
0.03319685478506511,17762033.06514818
0.03320269181211284,17764926.00337002
0.03320852986548928,17767819.450091388
0.03321436894537484,17770713.405401632
0.03322020905195009,17773603.662314802
0.033226050185395505,17776494.417751677
0.033231892345891655,17779385.681304287
0.03323773553361912,17782277.453061935
0.03324357974875849,17785169.733113877
0.03324942499149047,17788062.521549482
0.03325527126199573,17790955.81845804
0.03326111856045496,17793849.62392892
0.03326696688704889,17796743.938051455
0.03327281624195836,17799638.760915056
0.03327866662536414,17802534.092609104
0.03328451803744708,17805429.933223005
0.033290370478388016,17808326.282846168
0.03329622394836792,17811223.141568072
0.0333020784475677,17814120.50947814
0.03330793397616831,17817018.386665862
0.03331379053435073,17819916.7732207
0.03331964812229606,17822815.669232186
0.03332550674018532,17825715.07478983
0.03333136638819961,17828614.989983175
0.03333722706652003,17831515.414901722
0.0333430887753278,17834416.34963511
0.03334895151480408,17837317.794272877
0.033354815285130096,17840219.74890463
0.033360680086487064,17843122.213619966
0.03336654591905634,17846025.188508544
0.033372412783019216,17848928.67365999
0.033378280678557026,17851832.669163976
0.03338414960585117,17854737.17511017
0.03339001956508302,17857642.19158824
0.0333958905564341,17860547.718687948
0.033401762580085835,17863453.756498974
0.03340763563621974,17866360.30511107
0.03341350972501735,17869267.364613984
0.03341938484666027,17872174.9350975
0.0334252610013301,17875083.01665141
0.03343113818920846,17877991.609365493
0.033437016410477,17880900.71332957
0.03344289566531747,17883810.32863349
0.03344877595391159,17886720.007476944
0.03345465727644111,17889626.404076118
0.03346053963308781,17892533.311539136
0.033466423024033576,17895440.729955792
0.03347230744946023,17898348.659415867
0.03347819290954968,17901257.100009155
0.033484079404483814,17904166.051825453
0.03348996693444465,17907075.514954615
0.03349585549961414,17909985.48948648
0.03350174510017433,17912895.975510903
0.033507635736307245,17915806.973117754
0.03351352740819496,17918718.48239692
0.03351942011601964,17921630.503438335
0.03352531385996341,17924543.036331914
0.03353120864020845,17927456.081167582
0.033537104456936945,17930369.63803529
0.0335430013103312,17933283.70702504
0.03354889920057347,17936198.288226794
0.03355479812784605,17939113.38173057
0.03356069809233126,17942028.987626348
0.03356659909421154,17944945.10600422
0.033572501133669254,17947861.736954194
0.03357840421088685,17950778.88056636
0.03358430832604676,17953696.536930762
0.03359021347933155,17956614.70613755
0.03359611967092372,17959533.3882768
0.033602026901005846,17962452.583438657
0.03360793516976049,17965372.29171325
0.03361384447737034,17968292.513190765
0.03361975482401803,17971213.247961357
0.03362566620988626,17974134.496115234
0.033631578635157755,17977056.257742584
0.033637492100015244,17979978.532933637
0.033643406604641574,17982901.32177865
0.033649322149219535,17985824.624367874
0.033655238733931996,17988748.440791566
0.03366115635896181,17991672.77114
0.03366707502449195,17994597.615503535
0.03367299473070534,17997522.97397244
0.03367891547778497,18000448.846637078
0.033684837265913814,18003373.13758522
0.033690760095274996,18006295.772033855
0.033696683966051556,18009218.920199312
0.03370260887842661,18012142.58217186
0.03370853483258328,18015066.75804177
0.03371446182870478,18017991.447899364
0.03372038986697432,18020916.65183495
0.03372631894757512,18023842.36993884
0.03373224907069044,18026768.602301385
0.03373818023650363,18029695.349012963
0.03374411244519801,18032622.610163953
0.03375004569695694,18035550.38584473
0.03375597999196383,18038478.67614571
0.033761915330402084,18041407.48115731
0.033767851712455235,18044336.80096999
0.033773789138306747,18047266.6356742
0.033779727608140145,18050196.985360414
0.03378566712213897,18053127.850119106
0.03379160768048688,18056059.2300408
0.03379754928336747,18058991.125216007
0.033803491930964415,18061923.53573528
0.03380943562346135,18064856.461689126
0.033815380361042084,18067789.903168164
0.033821326143890336,18070723.860262964
0.033827272972189903,18073658.333064117
0.03383322084612456,18076593.321662225
0.03383916976587824,18079528.826147955
0.033845119731634794,18082464.846611943
0.03385107074357814,18085401.38314484
0.033857022801892206,18088338.435837317
0.033862975906761024,18091276.00478011
0.0338689300583686,18094214.090063896
0.033874885256898954,18097152.691779416
0.03388084150253617,18100091.8100174
0.03388679879546439,18103031.444868628
0.03389275713586776,18105971.596423868
0.03389871652393043,18108912.264773905
0.03390467695983663,18111853.450009547
0.03391063844377056,18114795.152221613
0.033916600975916575,18117736.723706752
0.03392256455645894,18120675.16864601
0.033928529185581986,18123614.13007994
0.03393449486347007,18126553.608099286
0.033940461590307655,18129493.602794833
0.033946429366279146,18132434.114257373
0.03395239819156901,18135375.1425777
0.033958368066361724,18138316.68784661
0.033964338990841884,18141258.750154976
0.03397031096519402,18144201.329593625
0.033976283989602736,18147144.426253438
0.033982258064252646,18150088.04022526
0.033988233189328455,18153032.171600044
0.033994209365014835,18155976.820468664
0.03400018659149653,18158921.98692207
0.03400616486895825,18161867.671051178
0.034012144197584866,18164813.87294698
0.03401812457756117,18167760.592700455
0.034024106009072026,18170707.830402583
0.03403008849230232,18173655.586144384
0.034036072027436935,18176603.86001685
0.034042056614660914,18179552.65211107
0.0340480422541592,18182501.96251808
0.034054028946116824,18185451.79132895
0.0340600166907188,18188402.138634767
0.03406600548815029,18191353.004526656
0.03407199533859636,18194304.38909572
0.03407798624224219,18197256.292433113
0.03408397819927292,18200208.714629967
0.03408997120987382,18203161.655777466
0.03409596527423013,18206115.115966793
0.03410196039252712,18209069.095289152
0.034107956564950075,18212023.593835752
0.03411395379168441,18214978.611697838
0.03411995207291547,18217934.14896666
0.03412595140882866,18220890.205733474
0.03413195179960941,18223846.78208955
0.03413795324544325,18226803.87812622
0.03414395574651566,18229761.49393478
0.034149959303012185,18232719.28063645
0.03415596391511841,18235673.62000333
0.034161969583019904,18238628.478657458
0.03416797630690236,18241583.856690094
0.03417398408695144,18244539.754192486
0.03417999292335284,18247496.171255916
0.03418600281629227,18250453.107971665
0.03419201376595557,18253410.564431056
0.034198025772528506,18256368.540725417
0.03420403883619691,18259327.036946077
0.03421005295714663,18262286.053184383
0.03421606813556363,18265245.58953174
0.034222084371633814,18268205.646079514
0.034228101665543145,18271166.22291911
0.0342341200174776,18274127.320141952
0.03424013942762327,18277088.93783948
0.034246159896166195,18280051.07610315
0.03425218142329246,18283013.73502443
0.03425820400918818,18285976.914694786
0.034264227654039574,18288940.615205746
0.03427025235803281,18291904.83664882
0.03427627812135412,18294869.57911554
0.03428230494418973,18297834.842697434
0.034288332826726005,18300800.62748611
0.03429436176914923,18303766.93357312
0.03430039177164578,18306733.76105007
0.03430642283440204,18309701.110008575
0.034312454957604405,18312668.980540257
0.034318488141439396,18315637.372736763
0.03432452238609348,18318606.286689777
0.03433055769175317,18321575.722490948
0.03433659405860501,18324545.680231977
0.034342631486835626,18327516.160004582
0.034348669976631635,18330487.1619005
0.03435470952817968,18333458.686011456
0.03436075014166643,18336430.732429203
0.03436679181727865,18339403.301245537
0.03437283455520308,18342376.392552234
0.0343788783556265,18345350.006441113
0.0343849232187357,18348322.939395912
0.03439096914471759,18351293.257561542
0.034397016133759034,18354264.09782181
0.034403064186046946,18357235.460268464
0.03440911330176824,18360207.34499323
0.03441516348110998,18363179.75208792
0.03442121472425913,18366152.6816443
0.03442726703140275,18369126.133754175
0.03443332040272793,18372100.108509358
0.03443937483842175,18375074.606001668
0.03444543033867141,18378049.626322992
0.03445148690366408,18381025.16956518
0.03445754453358696,18384001.235820103
0.03446360322862727,18386977.82517966
0.034469662988972354,18389954.93773578
0.03447572381480949,18392932.573580403
0.034481785706326026,18395910.732805457
0.03448784866370932,18398889.415502887
0.034493912687146834,18401868.621764716
0.03449997777682598,18404848.351682913
0.03450604393293422,18407828.60534949
0.034512111155659116,18410809.38285649
0.03451817944518818,18413790.684295952
0.034524248801709,18416772.50975993
0.03453031922540917,18419754.859340493
0.03453639071647634,18422737.73312975
0.03454246327509819,18425721.1312198
0.03454853690146237,18428705.05370274
0.03455461159575673,18431689.500670776
0.034560687358168994,18434674.47221602
0.03456676418888697,18437659.968430668
0.03457284208809849,18440645.98940689
0.034578921055991446,18443632.535236906
0.034585001092753725,18446619.60601293
0.034591082198573285,18449607.201827195
0.034597164373638085,18452595.32277196
0.03460324761813609,18455583.968939476
0.03460933193225543,18458573.140422076
0.03461541731618414,18461562.837312046
0.034621503770110314,18464549.84388892
0.0346275912942221,18467536.22566068
0.034633679888707664,18470523.132349364
0.034639769553755216,18473510.564047202
0.03464586028955298,18476498.52084643
0.03465195209628918,18479487.002839297
0.03465804497415223,18482476.01011814
0.034664138923330416,18485465.542775232
0.034670233944012106,18488455.600902893
0.034676330036385705,18491446.184593435
0.03468242720063964,18494437.293939207
0.034688525436962395,18497428.929032587
0.034694624745542454,18500421.08996594
0.034700725126568376,18503413.776831668
0.034706826580228646,18506406.989722136
0.034712929106712004,18509400.728729863
0.03471903270620701,18512394.993947245
0.03472513737890234,18515389.785466727
0.03473124312498671,18518385.103380814
0.03473734994464884,18521380.947781976
0.03474345783807749,18524377.318762735
0.03474956680546148,18527374.216415606
0.03475567684698956,18530371.640833113
0.034761787962850746,18533369.592107862
0.034767900153233854,18536368.0703324
0.03477401341832784,18539367.075599313
0.03478012775832165,18542366.608001217
0.0347862431734043,18545366.66763073
0.034792359663764816,18548367.254580483
0.03479847722959227,18551368.368943144
0.03480459587107569,18554370.01081134
0.03481071558840435,18557372.18027783
0.034816836381767344,18560374.877435286
0.034822958251353876,18563378.102376428
0.03482908119735317,18566381.855193987
0.0348352052199545,18569386.135980718
0.034841330319347164,18572390.944829397
0.0348474564957205,18575396.281832796
0.03485358374926386,18578400.14799669
0.0348597120801666,18581402.150958955
0.034865841488618265,18584404.6815827
0.034871971974808263,18587407.739960592
0.03487810353892609,18590411.32618538
0.034884236181161286,18593415.440349787
0.03489036990170342,18596420.082546607
0.03489650470074207,18599425.252868596
0.03490264057846689,18602430.95140856
0.03490877753506748,18605437.178259283
0.03491491557073365,18608443.933513638
0.034921054685655095,18611451.217264462
0.034927194880021564,18614459.02960461
0.03493333615402286,18617467.370626956
0.034939478507848815,18620476.240424395
