time_days,Ir194 top 4
0.00012837752928765097,0.21103872508676363
0.00012840010200171155,0.21120197146812314
0.00012842267868474875,0.21136567996271086
0.00012844525933746059,0.21152941724224536
0.00012846784396054484,0.21169318331178724
0.00012849043255469986,0.21185697817639967
0.00012851302512062367,0.2120208018411445
0.00012853562165901484,0.2121846543110869
0.00012855822217057165,0.21234853559129058
0.00012858082665599284,0.21251244568682212
0.00012860343511597705,0.21267638460274738
0.00012862604755122322,0.2128403523441347
0.0001286486639624303,0.21300434891605205
0.00012867128435029728,0.2131683743235681
0.00012869390871552352,0.21333242857175413
0.00012871653705880825,0.21349651166568018
0.00012873916938085106,0.21366062361041924
0.0001287618056823514,0.2138247644110431
0.00012878444596400908,0.2139889340726263
0.00012880709022652386,0.2141531326002428
0.00012882973847059577,0.21431735999896898
0.00012885239069692484,0.21448161627388035
0.00012887504690621134,0.2146459014300551
0.00012889770709915546,0.21481021547257043
0.00012892037127645783,0.21497455840650656
0.00012894303943881884,0.21513893023694222
0.00012896571158693937,0.21530333096895962
0.00012898838772152003,0.2154677606076393
0.000129011067843262,0.21563221915806507
0.0001290337519528661,0.21579670662531933
0.00012905644005103376,0.21596122301448767
0.00012907913213846606,0.21612576833065447
0.0001291018282158646,0.2162903425789066
0.0001291245282839309,0.21645494576433086
0.0001291472323433666,0.2166195778920156
0.0001291699403948736,0.21678423896704974
0.00012919265243915368,0.2169493021129683
0.00012921536847690902,0.21711691836009978
0.00012923808850884172,0.21728456407927943
0.00012926081253565412,0.21745223927568982
0.0001292835405580486,0.21761994395451345
0.0001293062725767278,0.2177876781209348
0.00012932900859239426,0.21795544178013782
0.00012935174860575092,0.2181232349373094
0.00012937449261750053,0.21829105759763484
0.0001293972406283463,0.21845890976630306
0.00012941999263899124,0.2186267914485013
0.00012944274865013877,0.2187947026494199
0.0001294655086624922,0.21896264337424828
0.00012948827267675515,0.21913061362817843
0.00012951104069363115,0.21929861341640172
0.00012953381271382414,0.21946664274411196
0.0001295565887380379,0.21963470161650228
0.0001295793687669766,0.2198027900387683
0.0001296021528013442,0.2199709080161051
0.00012962494084184516,0.22013905555371008
0.00012964773288918374,0.22030723265677976
0.0001296705289440646,0.22047543933051392
0.00012969332900719232,0.22064367558011144
0.0001297161330792716,0.22081194141077196
0.00012973894116100748,0.22098023682769788
0.00012976175325310485,0.22114856183609038
0.00012978456935626898,0.22131691644115342
0.000129807389471205,0.22148530064809
0.00012983021359861842,0.221653714462106
0.00012985304173921468,0.2218221578884065
0.0001298758738936995,0.22199063093219892
0.00012989871006277855,0.22215913359869016
0.0001299215502471578,0.2223276658930895
0.0001299443944475432,0.22249622782060566
0.000129967242664641,0.22266481938644994
0.00012999009489915727,0.2228334405958327
0.0001300129511517986,0.22300394473322813
0.00013003581142327132,0.2231755588219387
0.00013005867571428222,0.2233472030856403
0.00013008154402553793,0.2235188775296378
0.00013010441635774545,0.2236905821592386
0.00013012729271161163,0.22386231697974937
0.0001301501730878438,0.2240340819964796
0.0001301730574871491,0.22420587721473825
0.00013019594591023487,0.2243777026398352
0.00013021883835780872,0.2245495582770824
0.00013024173483057816,0.22472144413179135
0.0001302646353292511,0.22489336020927628
0.00013028753985453524,0.22506530651485013
0.00013031044840713872,0.22523728305382862
0.00013033336098776957,0.22540928983152725
0.00013035627759713615,0.2255813268532634
0.00013037919823594672,0.2257533941243544
0.00013040212290490988,0.22592549165011963
0.00013042505160473414,0.2260976194358778
0.00013044798433612837,0.22626977748695046
0.00013047092109980135,0.22644196580865852
0.00013049386189646216,0.22661418440632528
0.00013051680672681985,0.22678643328527304
0.00013053975559158373,0.22695871245082735
0.0001305627084914631,0.22713102190831233
0.00013058566542716753,0.22730336166305548
0.0001306086263994066,0.22747573172038282
0.00013063159140889007,0.22764813208562334
0.0001306545604563278,0.22782056276410542
0.00013067753354242982,0.2279930237611596
0.00013070051066790621,0.22816551508211652
0.00013072349183346722,0.22833803673230776
0.00013074647703982328,0.22851058871706686
0.0001307694662876848,0.22868317104172667
0.00013079245957776245,0.2288557837116227
0.00013081545691076695,0.2290294804558651
0.00013083845828740923,0.22920512336757087
0.00013086146370840018,0.22938079716265652
0.00013088447317445104,0.22955650184655332
0.00013090748668627295,0.22973223742469143
0.0001309305042445774,0.22990800390250382
0.00013095352585007573,0.23008380128542275
0.00013097655150347973,0.2302596295788832
0.00013099958120550101,0.23043548878831946
0.00013102261495685153,0.230611378919168
0.0001310456527582432,0.2307872999768651
0.00013106869461038828,0.23096325196684953
0.00013109174051399884,0.23113923489455915
0.0001311147904697874,0.23131524876543458
0.00013113784447846635,0.2314912935849158
0.00013116090254074842,0.23166736935844545
0.00013118396465734632,0.23184347609146563
0.0001312070308289728,0.2320196137894194
0.00013123010105634106,0.2321957824577525
0.00013125317534016406,0.2323719821019095
0.00013127625368115515,0.2325482127273376
0.00013129933608002764,0.23272447433948354
0.0001313224225374951,0.23290076694379636
0.00013134551305427107,0.23307709054572484
0.0001313686076310694,0.23325344515072008
0.00013139170626860387,0.2334298307642323
0.00013141480896758858,0.23360624739171493
0.00013143791572873753,0.23378269503862006
0.00013146102655276512,0.23395917371040278
0.0001314841414403856,0.2341356834125174
0.0001315072603923136,0.23431222415042066
0.00013153038340926358,0.2344887959295689
0.0001315535104919505,0.23466539875542095
0.00013157664164108903,0.2348420326334347
0.0001315997768573944,0.23501869756907143
0.00013162291614158156,0.23519632981144833
0.00013164605949436586,0.23537622855733759
0.00013166920691646262,0.23555615893491202
0.00013169235840858746,0.2357361209497342
0.00013171551397145594,0.23591611460736647
0.0001317386736057838,0.23609613991337236
0.00013176183731228696,0.2362761968733171
0.00013178500509168138,0.2364562854927658
0.00013180817694468335,0.23663640577728612
0.00013183135287200894,0.23681655773244453
0.00013185453287437471,0.23699674136381096
0.00013187771695249704,0.23717695667695396
0.0001319009051070927,0.23735720367744487
0.00013192409733887834,0.2375374823708546
0.00013194729364857094,0.23771779276275667
0.00013197049403688746,0.23789813485872358
0.00013199369850454515,0.23807850866433095
0.00013201690705226115,0.23825891418515316
0.00013204011968075298,0.2384393514267678
