time_days,Bk249 top 2
0.0610798782978375,665334.6155542812
0.061090618017127236,665420.5599997704
0.06110135962478971,665506.5195477583
0.06111210312115683,665592.4942008967
0.06112284850656072,665678.4839618381
0.06113359578133351,665764.4888332363
0.06114434494580742,665850.508817744
0.06115509600031471,665936.543918016
0.06116584894518771,666022.5941367064
0.06117660378075881,666108.6594764707
0.06118736050736034,666194.7399399631
0.061198119125325,666280.8355298417
0.06120887963498527,666366.9462487622
0.06121964203667376,666453.0720993811
0.06123040633072314,666539.2130843562
0.06124117251746614,666625.3692063446
0.061251940597235564,666711.5404680057
0.06126271057036427,666797.7268719972
0.06127348243718504,666883.928420978
0.06128425619803109,666970.1451176096
0.061295031853235295,667056.3769645512
0.06130580940313079,667142.6239644636
0.06131658884805069,667228.8861200076
0.061327370188328206,667315.163433845
0.061338153424296604,667401.0014368386
0.0613489385562892,667486.6057274729
0.061359725584639375,667572.225060793
0.061370514509680445,667657.8594394402
0.06138130533174615,667743.5088660587
0.06139209805116993,667829.1733432898
0.06140289266828538,667914.8528737765
0.06141368918342619,668000.5474601629
0.06142448759692608,668086.2571050928
0.06143528790911885,668171.9818112106
0.061446090120338345,668257.7215811618
0.06145689423091835,668343.47641759
0.061467700241193086,668429.2463231443
0.06147850815149643,668515.0313004688
0.061489317962162476,668600.8313522112
0.061500129673525375,668686.6464810184
0.06151094328591932,668772.4766895385
0.06152175879967857,668858.3219804191
0.06153257621513744,668944.1823563096
0.06154339553263022,669030.057819858
0.06155421675249154,669115.9483737157
0.06156503987505581,669201.8540205319
0.06157586490065755,669287.7747629572
0.0615866918296314,669373.7106036425
0.061597520662312014,669459.6615452394
0.06160835139903413,669545.6275903999
0.06161918404013255,669631.6087417766
0.061630018585942095,669717.6050020215
0.06164085503679759,669803.6163737884
0.0616516933930342,669889.6428597319
0.06166253365498684,669975.6844625056
0.06167337582299061,670061.7411847643
0.06168421989738063,670147.8130291633
0.06169506587849212,670233.8999983583
0.061705913766660334,670320.0020950052
0.06171676356222058,670406.119321761
0.06172761526550814,670492.2516812814
0.06173846887685868,670578.3991762261
0.06174932439660757,670664.5618092519
0.061760181825090354,670750.7395830178
0.06177104116264268,670836.932500182
0.061781902409600194,670923.1405634045
0.06179276556629863,671009.363775345
0.06180363063307379,671095.6021386635
0.06181449761026152,671181.8556560214
0.06182536649819762,671268.1243300787
0.06183623729721827,671354.4081634992
0.061847110007659405,671440.7071589438
0.0618579846298571,671527.0213190755
0.06186886116414749,671612.7293684751
0.0618797396108668,671698.3701832982
0.06189061997035128,671784.0260471464
0.06190150224293725,671869.6969626618
0.061912386428961005,671955.3829324878
0.061923272528759184,672041.0839592691
0.061934160542668176,672126.8000456496
0.06194505047102457,672212.5311942736
0.06195594231416494,672298.2774077866
0.061966836072426,672384.0386888338
0.061977731746144474,672469.8150400615
0.061988629335657144,672555.6064641163
0.06199952884130079,672641.4129636441
0.06201043026341251,672727.2345412943
0.0620213336023292,672813.0711997139
0.062032238858387864,672898.9229415514
0.062043146031925615,672984.789769455
0.06205405512327959,673070.6716860748
0.06206496613278702,673156.5686940607
0.062075879060785155,673242.4807960625
0.062086793907611335,673328.407994731
0.06209771067360284,673414.3502927164
0.062108629359097334,673500.3076926725
0.062119549964432204,673586.2801972497
0.06213047248994504,673672.2678091017
0.06214139693597345,673758.2705308807
0.06215232330285513,673844.2883652406
0.06216325159092783,673930.3213148352
0.062174181800529346,674016.3693823192
0.06218511393199742,674102.4325703459
0.06219604798567021,674188.5108815734
0.062206983961885585,674274.604318656
0.062217921860981594,674360.7128842504
0.06222886168329632,674446.8365810132
0.06223980342916794,674532.9754116012
0.06225074709893468,674619.1293786729
0.0622616926929348,674705.298484886
0.062272640211506546,674791.4827328982
0.06228358965498852,674877.6821253705
0.0622945410237191,674963.8966649617
0.06230549431803677,675050.1263543316
0.062316449538280125,675136.3711961409
0.0623274066847878,675222.6311930504
0.06233836575789849,675308.9063477217
0.06234932675795095,675395.1966628163
0.062360289685284,675481.5021409969
0.0623712545402364,675567.8227849257
0.0623822213231473,675654.1585972671
0.0623931900343556,675740.1335103171
0.06240416067420035,675825.7957760856
0.06241513324302064,675911.47309457
0.06242610774115569,675997.1654684135
0.06243708416894469,676082.8729002605
0.062448062526726945,676168.595392755
0.06245904281484169,676254.3329485407
0.062470025033628584,676340.0855702652
0.06248100918342696,676425.8532605731
0.062491995264576355,676511.6360221105
0.06250298327741637,676597.4338575242
0.06251397322228666,676683.2467694617
0.06252496509952692,676769.0747605702
0.06253595890947691,676854.9178334981
0.06254695465247649,676940.7759908936
0.06255795232886542,677026.649235405
0.06256895193898387,677112.5375696837
0.06257995348317176,677198.4409963784
0.06259095696176913,677284.3595181399
0.06260196237511612,677370.2931376187
0.06261296972355292,677456.2418574665
0.06262397900741978,677542.2056803348
0.062634990227057,677628.1846088765
0.06264600338280484,677714.1786457422
0.06265701847500395,677800.1877935881
0.06266803550399473,677886.2120550665
0.06267905447011768,677972.2514328314
0.06269007537371343,678058.3059295376
0.06270109821512268,678144.3755478401
0.0627121229946861,678230.4602903945
0.06272314971274452,678316.5601598565
0.06273417836963865,678402.6751588819
0.06274520896570963,678488.8052901296
0.06275624150129833,678574.9505562555
0.06276727597674575,678661.1109599181
0.062778312392393,678747.2865037757
0.0627893507485812,678833.4771904867
0.06280039104565159,678919.6830227104
0.0628114332839454,679005.9040031068
0.062822477463804,679092.1401343358
0.06283352358556862,679178.3914190573
0.06284457164958095,679264.657859934
0.0628556216561824,679350.9394596269
0.0628666736057145,679437.2362207981
0.06287772749851893,679523.5481461097
0.06288878333493733,679609.8752382251
0.06289984111531147,679696.2174998077
0.06291090083998314,679782.5749335213
0.06292196250929413,679868.5299487999
0.06293302612358655,679954.2136370325
0.0629440916832023,680039.9123816661
0.0629551591884834,680125.6261853449
0.062966228639772,680211.3550507134
0.06297730003741024,680297.0989804163
0.06298837338174036,680382.8579770996
0.06299944867310464,680468.6320434086
0.06301052591184532,680554.4211819894
0.06302160509830503,680640.22539549
0.06303268623282612,680726.044686557
0.06304376931575115,680811.8790578388
0.06305485434742267,680897.7285119827
0.06306594132818336,680983.5930516383
0.0630770302583759,681069.472679454
0.06308812113834308,681155.36739808
0.06309921396842773,681241.2772101657
0.06311030874897262,681327.2021183618
0.06312140548032093,681413.1421253205
0.06313250416281557,681499.0972336921
0.06314360479679959,681585.0674461292
0.06315470738261614,681671.0527652839
0.0631658119206084,681757.0531938091
0.06317691841111962,681843.0687343582
0.06318802685449314,681929.099389585
0.06319913725107218,682015.1451621428
0.06321024960120043,682101.2060546884
0.06322136390522126,682187.282069876
0.06323248016347822,682273.373210361
0.06324359837631494,682359.4794788001
0.06325471854407508,682445.6008778494
0.06326584066710236,682531.7374101663
0.06327696474574061,682617.8890784081
0.06328809078033369,682704.0558852331
0.06329921877122537,682790.2378332987
0.06331034871875989,682876.4349252657
0.06332148062328113,682962.6471637925
0.06333261448513322,683048.8745515391
0.06334375030466032,683135.1170911659
0.06335488808220664,683221.3747853335
0.06336602781811645,683307.6476367034
0.06337716951273412,683393.9356479371
0.0633883131664039,683480.2388216963
0.06339945877947052,683566.5571606449
0.06341060635227837,683652.8906674456
0.063421755885172,683739.239344762
0.0634329073784961,683825.6031952581
0.06344406083259536,683911.9451067535
0.06345521624781454,683997.6351334272
0.06346637362449847,684083.3402175377
0.06347753296299191,684169.0603617282
0.06348869426364005,684254.7955686451
0.06349985752678777,684340.5458409326
0.06351102275278016,684426.3111812364
0.06352218994196232,684512.0915922025
0.06353335909467944,684597.8870764779
0.0635445302112768,684683.6976367091
0.06355570329209968,684769.5232755437
0.06356687833749346,684855.3639956294
0.06357805534780347,684941.219799614
0.06358923432337542,685027.090690148
0.06360041526455475,685112.9766698802
0.06361159817168707,685198.87774146
0.06362278304511806,685284.7939075377
0.06363396988519346,685370.7251707639
0.06364515869225906,685456.67153379
0.06365634946666072,685542.6329992678
0.06366754220874424,685628.6095698482
0.06367873691885584,685714.6012481857
0.06368993359734142,685800.6080369327
0.06370113224454711,685886.6299387421
0.06371233286081905,685972.6669562683
0.06372353544650348,686058.7190921656
0.06373474000194666,686144.786349089
0.06374594652749496,686230.8687296943
0.06375715502349467,686316.9662366355
0.06376836549029245,686403.0788725714
0.06377957792823474,686489.2066401574
0.06379079233766813,686575.3495420513
0.06380200871893926,686661.5075809103
0.06381322707239484,686747.6807593928
0.06382444739838165,686833.8690801574
0.06383566969724651,686920.0725458632
0.06384689396933631,687006.2911591697
0.0638581202149979,687092.5249227362
0.06386934843457852,687178.7738392251
0.06388057862842514,687265.0379112961
0.06389181079688487,687351.3171416108
0.06390304494030494,687437.6115328309
0.06391428105903257,687523.9210876193
0.06392551915341513,687610.2458086382
0.06393675922379996,687696.5856985513
0.0639480012705344,687782.9407600212
0.06395924529396618,687869.3109957144
0.06397049129444277,687955.6964082939
0.06398173927231178,688041.4587147506
0.06399298922792088,688127.1701087708
0.06400424116161783,688212.8965639016
0.06401549507375044,688298.6380827883
0.06402675096466659,688384.3946680757
0.0640380088347142,688470.1663224101
0.06404926868424114,688555.9530484363
0.06406053051359571,688641.7548488028
0.0640717943231259,688727.5717261564
0.0640830601131799,688813.4036831442
0.0640943278841059,688899.2507224146
0.06410559763625226,688985.1128466156
0.0641168693699673,689070.9900583971
0.06412814308559946,689156.8823604078
0.0641394187834971,689242.7897552975
0.06415069646400898,689328.7122457175
0.0641619761274836,689414.6498343183
0.06417325777426965,689500.6025237514
0.06418454140471581,689586.5703166684
0.06419582701917091,689672.5532157213
0.06420711461798378,689758.551223563
0.06421840420150333,689844.5643428472
0.06422969577007842,689930.592576226
0.06424098932405832,690016.6359263554
0.064252284863792,690102.6943958893
0.06426358238962863,690188.767987483
0.06427488190191741,690274.8567037913
0.06428618340100764,690360.9605474711
0.06429748688724864,690447.0795211782
0.06430879236098982,690533.2136275696
0.06432009982258065,690619.362869303
0.06433140927237055,690705.5272490351
0.06434272071070929,690791.7067694259
0.06435403413794646,690877.9014331338
0.06436534955443173,690964.1112428175
0.06437666696051489,691050.3362011369
0.06438798635654577,691136.5763107523
0.06439930774287426,691222.8315743244
0.06441063111985032,691309.101994514
0.06442195648782385,691395.3875739825
0.06443328384714517,691481.6883153927
0.06444461319816426,691568.0042214069
0.06445594454123138,691654.335294688
0.06446727787669676,691740.6815378993
0.06447861320491075,691827.042953705
0.0644899505262237,691913.4195447691
0.06450128984098608,691999.7048666809
0.06451263114954826,692085.3901329308
0.0645239744522611,692171.0904556236
0.06453531974947506,692256.8058374021
0.06454666704154086,692342.536280911
0.06455801632880925,692428.2817887949
0.06456936761163105,692514.0423636999
0.06458072089035716,692599.8180082709
0.06459207616533846,692685.6087251545
0.06460343343692602,692771.414516998
0.06461479270547077,692857.2353864472
0.06462615397132404,692943.0713361517
0.06463751723483693,693028.9223687589
0.0646488824963607,693114.7884869175
0.06466024975624662,693200.6696932759
0.06467161901484611,693286.5659904849
0.06468299027251057,693372.4773811934
0.06469436352959151,693458.4038680525
0.06470573878644037,693544.3454537119
0.064717116043409,693630.3021408251
0.064728495300849,693716.2739320429
0.06473987655911206,693802.2608300177
0.06475125981855004,693888.2628374024
0.06476264507951475,693974.2799568502
0.06477403234235816,694060.3121910148
0.06478542160743227,694146.3595425504
0.0647968128750891,694232.4220141118
0.06480820614568067,694318.4996083532
0.06481960141955938,694404.5923279319
0.06483099869707737,694490.7001755033
0.06484239797858692,694576.8231537236
0.0648537992644404,694662.9612652501
0.06486520255499025,694749.1145127404
0.06487660785058894,694835.2828988517
0.06488801515158903,694921.4664262433
0.064899424458343,695007.6650975726
0.06491083577120378,695093.8789155011
0.06492224909052396,695180.1078826874
0.06493366441665636,695266.3520017916
0.06494508174995384,695352.6112754748
0.0649565010907693,695438.8857063983
0.06496792243945573,695525.1752972235
0.06497934579636619,695611.4800506128
0.06499077116185366,695697.7999692275
0.06500219853627155,695784.1350557326
0.06501362791997296,695870.4853127907
0.06502505931331119,695956.8507430663
0.06503649271663962,696043.2313492234
0.06504792813031164,696129.1777436892
0.06505936555468073,696214.8669807615
0.06507080499010044,696300.5712748915
0.06508224643692437,696386.2906287233
0.06509368989550608,696472.0250449007
0.06510513536619954,696557.7745260705
0.0651165828493584,696643.5390748768
0.06512803234533653,696729.3186939663
0.06513948385448784,696815.1133859843
0.06515093737716629,696900.9231535785
0.06516239291372594,696986.747999396
0.06517385046452091,697072.5879260846
0.06518531002990521,697158.4429362916
0.06519677161023334,697244.3130326675
0.06520823520585943,697330.1982178608
0.06521970081713785,697416.0984945203
0.06523116844442302,697502.0138652972
0.06524263808806942,697587.9443328419
0.06525410974843156,697673.8898998046
0.06526558342586407,697759.8505688375
0.06527705912072149,697845.8263425914
0.06528853683335877,697931.8172237208
0.06530001656413058,698017.8232148774
0.06531149831339178,698103.8443187146
0.06532298208149727,698189.8805378865
0.06533446786880204,698275.9318750468
0.06534595567566114,698361.9983328512
0.06535744550242961,698448.0799139539
0.06536893734946267,698534.1766210112
0.06538043121711543,698620.2884566783
0.06539192710574337,698706.4154236136
0.06540342501570175,698792.5575244728
0.06541492494734596,698878.7147619139
0.06542642690103151,698964.8871385953
0.0654379308771139,699051.0746571743
0.06544943687594874,699137.277320311
0.06546094489789173,699223.4951306647
0.06547245494329842,699309.7280908937
0.06548396701252486,699395.9762036606
0.06549548110592679,699482.2394716254
0.0655069972238601,699568.517897449
0.06551851536668078,699654.8114837934
0.06553003553474486,699741.1202333209
0.06554155772840844,699827.4441486937
0.06555308194802771,699913.7832325759
0.06556460819395886,700000.13748763
0.06557613646655808,700086.5069165202
0.06558766676618193,700172.536086712
0.06559919909318673,700258.2142245102
0.06561073344792895,700343.9074173354
0.06562226983076512,700429.6156678309
0.06563380824205185,700515.3389786407
0.06564534868214582,700601.0773524095
0.06565689115140373,700686.8307917822
0.06566843565018227,700772.5992994042
0.0656799821788385,700858.3828779225
0.06569153073772924,700944.1815299828
0.06570308132721146,701029.9952582325
0.06571463394764222,701115.8240653182
0.06572618859937861,701201.6679538883
0.06573774528277779,701287.5269265914
0.06574930399819698,701373.4009860756
0.06576086474599337,701459.2901349899
0.06577242752652454,701545.1943759852
0.0657839923401478,701631.1137117113
0.06579555918722063,701717.0481448183
0.06580712806810056,701802.997677958
0.0658186989831452,701888.9623137814
0.06583027193271224,701974.9420549407
0.06584184691715939,702060.9369040886
0.06585342393684443,702146.9468638778
0.06586500299212514,702232.9719369612
0.06587658408335963,702319.0121259941
0.0658881672109058,702405.06743363
0.06589975237512169,702491.1378625241
0.0659113395763654,702577.2234153314
0.06592292881499512,702663.3240947077
0.06593452009136906,702749.4399033093
0.06594611340584552,702835.5708437929
0.06595770875878276,702921.7169188146
0.06596930615053945,703007.8781310342
0.06598090558147392,703094.0544831082
0.06599250705194475,703180.2459776959
0.06600411056231054,703266.4526174559
0.06601571611292997,703352.6744050481
0.06602732370416178,703438.9113431317
0.06603893333636479,703525.1634343679
0.06605054500989772,703611.4306814162
0.06606215872511975,703697.7130869401
0.06607377448238973,703784.0106536004
0.06608539228206675,703870.3233840595
0.06609701212450991,703956.6512809797
0.06610863401007838,704042.9943470247
0.06612025793913144,704129.3525848582
0.06613188391202836,704215.1845300951
0.06614351192912853,704300.8515555194
0.06615514199079124,704386.5336339354
0.06616677409737626,704472.2307679885
0.06617840824924301,704557.9429603204
0.06619004444675113,704643.6702135763
0.06620168269026028,704729.4125304011
0.06621332298013023,704815.1699134392
0.06622496531672079,704900.9423653367
0.06623660970039183,704986.7298887395
0.06624825613150319,705072.5324862935
0.06625990461041507,705158.3501606468
0.06627155513748746,705244.1829144468
0.06628320771308048,705330.030750341
0.06629486233755431,705415.8936709781
0.0663065190112692,705501.7716790066
0.0663181777345855,705587.6647770761
0.06632983850786356,705673.572967836
0.06634150133146384,705759.4962539374
0.06635316620574674,705845.4346380292
0.06636483313107307,705931.3881227645
0.06637650210780333,706017.356710795
0.06638817313629822,706103.3404047715
0.06639984621691852,706189.3392073474
0.06641152135002505,706275.3531211755
0.0664231985359787,706361.3821489097
0.06643487777514043,706447.4262932036
0.06644655906787111,706533.4855567107
0.0664582424145321,706619.559942088
0.06646992781548441,706705.6494519897
0.06648161527108923,706791.7540890716
0.06649330478170784,706877.8738559902
0.06650499634770159,706964.0087554023
0.06651668996943186,707050.158789965
0.06652838564726012,707136.323962336
0.06654008338154777,707222.5042751728
0.06655178317265664,707308.6997311356
0.06656348502094828,707394.9103328825
0.06657518892678436,707481.1360830734
0.06658689489052672,707567.3769843683
0.06659860291253715,707653.6330394276
0.06661031299317759,707739.904250912
0.06662202513281,707826.1906214834
0.06663373933179642,707912.4921538032
0.06664545559049881,707998.8088505337
0.0666571739092796,708085.1407143387
0.06666889428850085,708171.2063528219
0.06668061672852489,708256.8472049335
0.06669234122971407,708342.5031053586
0.06670406779243078,708428.1740567391
0.06671579641703754,708513.860061718
0.06672752710389684,708599.5611229389
0.0667392598533712,708685.2772430446
0.06675099466582354,708771.0084246813
0.06676273154161647,708856.7546704925
0.06677447048111276,708942.5159831239
0.06678621148467531,709028.2923652208
0.06679795455266702,709114.0838194295
0.06680969968545089,709199.8903483966
0.06682144688338998,709285.7119547692
0.06683319614684727,709371.5486411945
0.0668449474761862,709457.4004103213
0.0668567008717699,709543.2672647977
0.06686845633396164,709629.1492072728
0.06688021386312484,709715.0462403959
0.06689197345962293,709800.9583668165
0.06690373512381938,709886.8855891854
0.06691549885607778,709972.8279101532
0.06692726465676174,710058.7853323714
0.06693903252623487,710144.7578584902
0.06695080246486113,710230.7454911645
0.06696257447300423,710316.7482330453
0.06697434855102806,710402.766086786
0.06698612469929657,710488.7990550403
0.06699790291817376,710574.8471404623
0.06700968320802372,710660.9103457059
0.06702146556921058,710746.988673427
0.06703325000209844,710833.0821262797
0.0670450365070518,710919.1907069216
0.06705682508443486,711005.3144180087
0.06706861573461205,711091.4532621972
0.0670804084579478,711177.6072421443
0.06709220325480664,711263.7763605088
0.06710400012555316,711349.960619948
0.06711579907055204,711436.160023121
0.06712760009016795,711522.374572687
0.06713940318476559,711608.6042713048
0.06715120835471002,711694.8491216358
0.06716301560036606,711781.1091263405
0.06717482492209864,711867.3842880791
0.06718663632027284,711953.6746095137
0.06719844979525375,712039.9800933062
0.06721026534740653,712126.0085506027
0.06722208297709639,712211.623223902
0.06723390268468855,712297.2529408322
0.06724572447054858,712382.897704037
0.06725754833504179,712468.5575161577
0.06726937427853366,712554.2323798368
0.06728120230138976,712639.9222977172
0.06729303240397569,712725.6272724424
0.06730486458665713,712811.3473066563
0.06731669884979984,712897.0824030028
0.0673285351937695,712982.8325641266
0.06734037361893222,713068.5977926746
0.06735221412565381,713154.3780912913
0.06736405671430029,713240.1734626235
0.06737590138523773,713325.9839093173
0.06738774813883223,713411.8094340203
0.06739959697545002,713497.6500393801
0.06741144789545733,713583.5057280445
0.06742330089922051,713669.3765026621
0.06743515598710581,713755.2623658814
0.06744701315947993,713841.1633203533
0.06745887241670927,713927.0793687269
0.0674707337591604,714013.0105136529
0.06748259718719998,714098.9567577818
0.06749446270119472,714184.9181037651
0.06750633030151137,714270.8945542546
0.06751819998851681,714356.8861119025
0.06753007176257779,714442.8927793611
0.06754194562406154,714528.9145592847
0.06755382157333496,714614.9514543265
0.06756569961076515,714701.0034671405
0.06757757973671928,714787.0706003812
0.06758946195156457,714873.152856704
0.0676013462556683,714959.2502387641
0.06761323264939785,715045.3627492177
0.06762512113312062,715131.490390721
0.06763701170720399,715217.63316593
0.06764890437201573,715303.7910775047
0.06766079912792337,715389.9641281011
0.06767269597529456,715476.152320378
0.06768459491449703,715562.3556569938
0.06769649594589863,715648.5741406082
0.0677083990698672,715734.8077738805
0.0677203042867707,715821.0565594716
0.06773221159697698,715907.3205000405
0.06774412100085438,715993.5995982502
0.0677560324987709,716079.3246148822
0.06776794609109472,716164.9131042154
0.06777986177819414,716250.516632498
0.06779177956043744,716336.1352023709
0.06780369943819306,716421.7688164758
0.06781562141182941,716507.4174774537
0.06782754548171492,716593.081187946
0.0678394716482184,716678.7599505977
0.06785139991170837,716764.4537680497
0.06786333027255358,716850.1626429469
0.06787526273112277,716935.8865779324
0.0678871972877848,717021.6255756511
0.0678991339429086,717107.3796387475
0.06791107269686313,717193.1487698677
0.06792301355001741,717278.9329716567
0.06793495650274044,717364.7322467605
0.06794690155540162,717450.5465978273
0.06795884870837009,717536.3760275037
0.0679707979620151,717622.220538437
0.06798274931670607,717708.0801332762
0.06799470277281239,717793.9548146689
0.06800665833070357,717879.8445852649
0.06801861599074915,717965.7494477136
0.06803057575331867,718051.6694046642
0.06804253761878201,718137.6044587686
0.06805450158750885,718223.5546126771
0.06806646765986897,718309.519869041
0.06807843583623227,718395.5002305128
0.0680904061169687,718481.4956997437
0.06810237850244828,718567.5062793877
0.06811435299304107,718653.5319720976
0.0681263295891171,718739.5727805259
0.06813830829104683,718825.628707329
0.0681502890992004,718911.6997551601
0.06816227201394817,718997.7859266755
0.06817425703566052,719083.88722453
0.06818624416470792,719170.0036513794
0.06819823340146093,719256.135209881
0.06821022474629011,719342.2819026911
0.06822221819956617,719428.4437324677
0.06823421376165968,719514.6207018676
0.0682462114329417,719600.812813551
0.06825821121378295,719687.020070176
0.06827021310455436,719773.2424744017
0.06828221710562694,719859.4800288881
0.06829422321737173,719945.3453394378
0.06830623144015986,720030.8926083148
0.06831824177436249,720116.4549088179
0.0683302542203508,720202.0322435863
0.0683422687784963,720287.6246152605
0.06835428544917027,720373.232026481
0.06836630423274417,720458.8544798882
0.06837832512958948,720544.4919781233
0.06839034814007783,720630.1445238285
0.0684023732645808,720715.8121196455
0.06841440050347015,720801.4947682173
0.06842642985711762,720887.1924721866
0.06843846132589497,720972.9052341968
0.0684504949101743,721058.6330568931
0.06846253061032748,721144.3759429196
0.06847456842672654,721230.1338949207
0.06848660835974359,721315.9069155427
0.0684986504097508,721401.6950074309
0.06851069457712039,721487.4981732318
0.06852274086222465,721573.3164155924
0.06853478926543585,721659.1497371589
0.06854683978712664,721744.9981405811
0.0685588924276694,721830.8616285061
0.06857094718743668,721916.740203583
0.06858300406680111,722002.6338684602
0.06859506306613539,722088.542625788
0.06860712418581226,722174.4664782168
0.06861918742620454,722260.4054283963
0.06863125278768502,722346.359478977
0.06864332027062686,722432.3286326122
0.068655389875403,722518.3128919532
0.06866746160238649,722604.312259652
0.06867953545195048,722690.3267383619
0.06869161142446818,722776.3563307356
0.06870368952031292,722862.4010394277
0.06871576973985799,722948.4608670919
0.06872785208347681,723034.5358163832
0.06873993655154277,723120.625889956
0.06875202314442963,723206.7310904678
0.06876411186251087,723292.8514205734
0.0687762027061602,723378.9868829299
0.06878829567575132,723465.1374801942
0.06880039077165803,723551.3032150236
0.06881248799425425,723637.484090077
0.06882458734391388,723723.6801080116
0.06883668882101082,723809.4279674297
0.06884879242591938,723894.9340232317
0.06886089815901356,723980.4551033368
0.06887300602066757,724065.9912103841
0.06888511601125566,724151.5423470115
0.06889722813115219,724237.1085158583
0.06890934238073153,724322.689719564
0.06892145876036818,724408.2859607685
0.0689335772704365,724493.8972421114
0.06894569791131137,724579.5235662352
0.06895782068336731,724665.1649357806
0.06896994558697905,724750.8213533894
0.06898207262252139,724836.4928217034
0.06899420179036918,724922.1793433661
0.06900633309089735,725007.8809210203
0.06901846652448088,725093.5975573099
0.06903060209149484,725179.3292548786
0.06904273979231422,725265.0760163704
0.06905487962731446,725350.8378444322
0.06906702159687068,725436.6147417086
0.06907916570135823,725522.4067108457
0.06909131194115248,725608.2137544894
0.06910346031662887,725694.0358752874
0.06911561082816293,725779.8730758867
0.06912776347613024,725865.7253589351
0.06913991826090633,725951.5927270801
0.06915207518286719,726037.4751829721
0.06916423424238842,726123.3727292599
0.06917639543984593,726209.2853685927
0.06918855877561558,726295.2131036212
0.06920072425007338,726381.1559369952
0.06921289186359539,726467.1138713666
0.0692250616165577,726553.0869093866
0.0692372335093365,726639.0750537073
0.06924940754230792,726725.0783069808
0.06926158371584848,726811.0966718608
0.06927376203033449,726897.1301510007
0.06928594248614235,726983.178747054
0.0692981250836486,727069.2424626752
0.06931030982322979,727155.3213005192
0.06932249670526258,727241.4152632408
0.06933468573012368,727327.5243534964
0.06934687689818973,727413.6485739407
0.06935907020983782,727499.7879272328
0.06937126566544476,727585.8696812053
0.06938346326538748,727671.3195171584
0.06939566301004305,727756.7843674573
0.06940786489978858,727842.2642347378
0.06942006893500122,727927.7591216366
0.0694322751160582,728013.2690307914
0.06944448344333676,728098.7939648385
0.06945669391721446,728184.3339264183
0.06946890653806864,728269.8889181688
0.06948112130627679,728355.4589427283
0.0694933382222165,728441.0440027373
0.0695055572862654,728526.644100835
0.06951777849880118,728612.2592396624
0.06953000186020165,728697.8894218606
0.06954222737084459,728783.5346500706
0.06955445503110783,728869.1949269335
0.06956668484136955,728954.8702550938
0.06957891680200767,729040.5606371929
0.0695911509134003,729126.2660758744
0.06960338717592562,729211.986573782
0.06961562558996184,729297.7221335601
0.0696278661558873,729383.4727578526
0.06964010887408031,729469.238449306
0.06965235374491922,729555.0192105637
0.06966460076878278,729640.8150442742
0.06967684994604942,729726.6259530832
0.06968910127709779,729812.4519396374
0.06970135476230657,729898.2930065843
0.06971361040205455,729984.1491565718
0.06972586819672055,730070.0203922486
0.06973812814668347,730155.9067162633
0.06975039025232216,730241.8081312644
0.06976265451401589,730327.7246399033
0.06977492093214366,730413.6562448292
0.06978718950708461,730499.6029486933
0.06979946023921801,730585.5647541465
0.06981173312892312,730671.5416638406
0.06982400817657933,730757.5336804276
0.06983628538256607,730843.54080656
0.06984856474726285,730929.5630448909
0.0698608462710491,731015.6003980729
0.0698731299543047,731101.6528687614
0.06988541579740924,731187.7204596108
0.06989770380074248,731273.8031732753
0.06990999396468425,731359.9010124104
0.06992228628961446,731445.362750377
0.06993458077591308,731530.7713958676
0.06994687742396014,731616.1950483838
0.06995917623413561,731701.6337105599
0.06997147720681993,731787.0873850327
0.06998378034239318,731872.5560744377
0.06999608564123569,731958.0397814114
0.07000839310372782,732043.5385085902
0.07002070273024999,732129.0522586115
0.07003301452118273,732214.5810341137
0.07004532847690659,732300.1248377343
0.07005764459780221,732385.6836721122
0.07006996288425019,732471.2575398863
0.07008228333663151,732556.8464436975
0.07009460595532692,732642.4503861851
0.0701069307407173,732728.0693699894
0.07011925769318365,732813.7033977524
0.07013158681310698,732899.3524721144
0.07014391810086841,732985.0165957179
0.0701562515568491,733070.6957712056
0.07016858718143017,733156.3900012188
0.0701809249749932,733242.0992884036
0.0701932649379194,733327.8236354021
0.07020560707059023,733413.5630448589
0.07021795137338721,733499.3175194187
0.07023029784669188,733585.087061727
0.07024264649088592,733670.8716744288
0.07025499730635103,733756.6713601709
0.07026735029346884,733842.4861215989
0.07027970545262145,733928.3159613613
0.07029206278419067,734014.1608821052
0.07030442228855845,734100.020886478
0.07031678396610684,734185.8959771288
0.07032914781721797,734271.786156706
0.07034151384227401,734357.6914278594
0.07035388204165718,734443.6117932386
0.07036625241574983,734529.5472554937
0.07037862496493419,734615.4978172756
0.07039099968959299,734701.4634812359
0.07040337659010858,734787.4442500263
0.07041575566686356,734873.4401262989
0.0704281369202406,734959.4511127061
0.0704405203506224,735045.4772119015
0.07045290595839174,735131.481941141
0.07046529374393146,735216.819412485
0.07047768370762436,735302.1718782692
0.07049007584985371,735387.5393411274
0.0705024701710024,735472.921803692
0.07051486667145358,735558.3192685973
0.07052726535159042,735643.7317384767
0.07053966621179616,735729.1592159655
0.07055206925245415,735814.6017036985
0.07056447447394779,735900.0592043111
0.07057688187666038,735985.5317204386
0.07058929146097571,736071.0192547195
0.07060170322727724,736156.5218097895
0.07061411717594866,736242.0393882861
0.07062653330737366,736327.5719928474
0.07063895162193605,736413.1196261112
0.0706513721200197,736498.6822907169
