time_days,Pb212 top 6
0.5595334115309324,216768393.37597695
0.5596317946963968,216740436.84451804
0.5597301951606447,216712475.42471743
0.5598286129267165,216684509.1157255
0.5599270479976565,216656537.9166915
0.5600255003765062,216628561.82676563
0.5601239700663092,216600580.84509727
0.5602224570701093,216572594.97083595
0.5603209613909504,216544604.20313105
0.5604194830318778,216516608.54113162
0.5605180219959368,216488607.98398665
0.5606165782861723,216460602.5308454
0.5607151519056328,216432592.18085596
0.5608137428573643,216404576.9331672
0.5609123511444142,216376556.78692758
0.5610109767698308,216348531.74128518
0.5611096197366626,216320501.79538834
0.5612082800479588,216292466.94838503
0.561306957706769,216264427.199423
0.5614056527161436,216236382.54764992
0.5615043650791322,216208332.99221376
0.5616030947987882,216180278.53226113
0.5617018418781624,216152219.16693985
0.5618006063203071,216124154.89539677
0.5618993881282753,216096085.71677908
0.5619981873051205,216068011.63023335
0.5620970038538966,216039932.63490647
0.562195837777658,216011848.7299448
0.562294689079459,215983759.91449496
0.562393557762357,215955666.1877028
0.5624924438294073,215927717.63203305
0.5625913472836663,215899793.3638643
0.5626902681281916,215871864.21313903
0.5627892063660406,215843930.17900825
0.5628881620002716,215815991.26062292
0.5629871350339436,215788047.4571339
0.5630861254701159,215760098.76769167
0.5631851333118474,215732145.1914472
0.5632841585622004,215704186.72755033
0.5633832012242351,215676223.3751512
0.5634822613010128,215648255.13340026
0.5635813387955956,215620282.00144726
0.5636804337110461,215592303.97844198
0.5637795460504276,215564321.06353414
0.5638786758168035,215536333.25587305
0.5639778230132371,215508340.55460855
0.564076987642795,215480342.95888904
0.5641761697085419,215452340.46786398
0.5642753692135432,215424333.08068225
0.5643745861608653,215396320.79649258
0.5644738205535753,215368303.61444354
0.5645730723947405,215340281.5336837
0.5646723416874289,215312254.55336124
0.564771628434708,215284222.67262468
0.5648709326396489,215256185.89062148
0.5649702543053201,215228144.20649976
0.5650695934347918,215200097.61940736
0.5651689500311348,215172046.1284916
0.56526832409742,215143989.73290026
0.5653677156367193,215115928.43178037
0.5654671246521051,215087862.22427905
0.5655665511466503,215059791.10954347
0.565665995123427,215031715.0867207
0.5657654565855113,215003634.15495676
0.5658649355359765,214975548.31339866
0.5659644319778978,214947457.56119266
0.5660639459143505,214919361.89748514
0.5661634773484109,214891261.32142213
0.5662630262831554,214863155.8321497
0.5663625927216615,214835045.4288135
0.5664621766670055,214806930.1105596
0.5665617781222678,214778809.87653297
0.5666613970905263,214750793.81172135
0.5667610335748603,214722843.1306091
0.5668606875783494,214694887.5625246
0.5669603591040743,214666927.10661817
0.5670600481551157,214638961.76204014
0.5671597547345554,214610991.52794054
0.5672594788454742,214583016.40346968
0.5673592204909567,214555036.38777673
0.5674589796740851,214527051.48001173
0.567558756397943,214499061.67932415
0.5676585506656145,214471066.98486322
0.5677583624801845,214443067.39577842
0.5678581918447384,214415062.91121864
0.5679580387623617,214387053.53033292
0.5680579032361409,214359039.25226992
0.5681577852691619,214331020.07617867
0.5682576848645143,214302996.001207
0.568357602025285,214274967.02650362
0.5684575367545625,214246933.15121678
0.5685574890554358,214218894.37449437
0.5686574589309947,214190850.69548446
0.5687574463843293,214162802.11333466
0.5688574514185305,214134748.62719262
0.5689574740366882,214106690.2362062
0.5690575142418963,214078626.93952203
0.5691575720372464,214050558.7362877
0.5692576474258311,214022485.6256501
0.569357740410744,213994407.6067562
0.569457850995079,213966324.67875257
0.5695579791819306,213938236.84078607
0.5696581249743939,213910144.09200296
0.5697582883755645,213882046.43154952
0.5698584693885376,213853943.85857224
0.5699586680164118,213825836.37221664
0.5700588842622835,213797723.97162867
0.5701591181292502,213769606.6559541
0.5702593696204106,213741484.4243386
0.5703596387388633,213713357.27592748
0.5704599254877077,213685225.20986605
0.5705602298700441,213657088.2252994
0.5706605518889716,213628946.3213728
0.5707608915475935,213600799.49723044
0.5708612488490102,213572771.6436032
0.5709616237963241,213544794.46820328
0.5710620163926378,213516812.40140304
0.5711624266410544,213488825.4423522
0.5712628545446778,213460833.59020022
0.5713633001066123,213432836.8440967
0.5714637633299618,213404835.20319098
0.5715642442178338,213376828.66663164
0.5716647427733331,213348817.23356795
0.5717652589995663,213320800.90314883
0.5718657928996405,213292779.6745228
0.5719663444766632,213264753.5468385
0.5720669137337425,213236722.51924422
0.5721675006739874,213208686.59088823
0.5722681053005068,213180645.76091856
0.5723687276164096,213152600.0284835
0.5724693676248082,213124549.3927303
0.5725700253288125,213096493.85280678
0.5726707007315338,213068433.40786052
0.5727713938360842,213040368.05703893
0.5728721046455761,213012297.79948902
0.5729728331631229,212984222.63435808
0.5730735793918378,212956142.56079286
0.5731743433348341,212928057.57794046
0.5732751249952286,212899967.68494698
0.5733759243761356,212871872.88095906
0.5734767414806708,212843773.16512313
0.5735775763119506,212815668.53658542
0.5736784288730918,212787558.9944918
0.573779299167212,212759444.5379883
0.5738801871974293,212731325.16622058
0.573981092966861,212703200.87833452
0.5740820164786282,212675071.67347503
0.5741829577358498,212646937.5507877
0.5742839167416458,212618798.50941762
0.574384893499137,212590654.54850993
0.5744858880114446,212562505.66720933
0.5745869002816907,212534351.86466056
0.5746879303129975,212506193.14000833
0.5747889781084878,212478029.49239686
0.5748900436712844,212449860.9209709
0.5749911270045132,212421701.636904
0.5750922281112976,212393702.78185943
0.575193346994763,212365699.03182518
0.575294483658035,212337690.38595045
0.5753956381042399,212309676.84338418
0.5754968103365045,212281658.40327528
0.5755980003579558,212253635.06477237
0.575699208171721,212225606.82702446
0.5758004337809307,212197573.68917918
0.5759016771887125,212169535.65038523
0.5760029383981962,212141492.70979062
0.5761042174125117,212113444.86654344
0.5762055142347897,212085392.1197914
0.5763068288681615,212057334.46868217
0.5764081613157587,212029271.9123634
0.5765095115807137,212001204.44998235
0.5766108796661581,211973132.08068666
0.5767122655752276,211945054.80362275
0.576813669311055,211916972.61793783
0.5769150908767748,211888885.52277884
0.577016530275522,211860793.51729232
0.5771179875104323,211832696.60062486
0.5772194625846417,211804594.7719227
0.5773209555012871,211776488.03033206
0.5774224662635045,211748376.3749994
0.5775239948744338,211720259.80507004
0.5776255413372124,211692138.31969005
0.5777271056549794,211664011.9180049
0.5778286878308738,211635880.59916022
0.5779302878680359,211607744.36230135
0.5780319057696063,211579603.2065734
0.5781335415387259,211551457.13112137
0.5782351951785355,211523306.1350906
0.5783368666921792,211495150.21762505
0.578438556082799,211466989.37786987
0.5785402633535381,211438823.61496925
0.5786419885075403,211410652.92806768
0.5787437315479502,211382477.31630915
0.5788454924779125,211354296.7788378
0.578947271300573,211326111.31479755
0.5790490680190777,211297920.92333192
0.5791508826365721,211269725.60358483
0.5792527151562056,211241663.715326
0.579354565581125,211213638.21071377
0.5794564339144782,211185607.8066605
0.5795583201594146,211157572.50231454
0.5796602243190832,211129532.29682428
0.579762146396634,211101487.1893377
0.5798640863952177,211073437.17900297
0.5799660443179842,211045382.26496816
0.5800680201680872,211017322.44638038
0.580170013948678,210989257.72238752
0.580272025662909,210961188.09213698
0.5803740553139337,210933113.5547761
0.580476102904906,210905034.1094518
0.5805781684389804,210876949.75531122
0.5806802519193114,210848860.4915012
0.5807823533490537,210820766.3171686
0.5808844727313657,210792667.23145953
0.5809866100694026,210764563.23352048
0.5810887653663217,210736454.3224978
0.5811909386252807,210708340.4975377
0.5812931298494379,210680221.7577859
0.5813953390419522,210652098.10238838
0.5814975662059829,210623969.53049073
0.58159981134469,210595836.04123837
0.581702074461233,210567697.63377708
0.5818043555587749,210539554.30725145
0.5819066546404763,210511406.06080684
0.5820089717094995,210483252.8935882
0.5821113067690071,210455094.80474028
0.5822136598221623,210426931.79340762
0.5823160308721292,210398763.85873488
0.582418419922072,210370590.9998663
0.5825208269751547,210342413.21594623
0.5826232520345448,210314230.50611845
0.5827256951034073,210286042.8695268
0.582828156184909,210257850.30531526
0.5829306352822169,210229652.81262732
0.5830331323984987,210201450.39060652
0.5831356475369229,210173243.038396
0.5832381807006582,210145030.75513908
0.583340731892874,210116813.53997877
0.5834433011167393,210088727.81479234
0.5835458883754266,210060680.48521912
0.583648493672106,210032628.2525938
0.5837511170099491,210004571.11606404
0.583853758392128,209976509.07477766
0.5839564178218157,209948442.12788224
0.5840590953021854,209920370.2745253
0.5841617908364107,209892293.5138542
0.5842645044276653,209864211.8450161
0.5843672360791263,209836125.26715764
0.5844699857939679,209808033.77942595
0.5845727535753665,209779937.38096768
0.5846755394264985,209751836.07092938
0.5847783433505414,209723729.8484577
0.5848811653506726,209695618.71269858
0.5849840054300708,209667502.66279837
0.5850868635919135,209639381.6979032
0.5851897398393827,209611255.81715834
0.5852926341756568,209583125.01970991
0.5853955466039169,209554989.30470333
0.5854984771273437,209526848.671284
0.5856014257491192,209498703.11859715
0.5857043924724255,209470552.6457879
0.5858073773004453,209442397.2520012
0.5859103802363622,209414236.93638197
0.5860134012833589,209386071.698075
0.5861164404446221,209357901.53622422
0.5862194977233356,209329726.4499744
0.5863225731226853,209301546.43846956
0.5864256666458572,209273361.500854
0.5865287782960379,209245171.63627157
0.5866319080764149,209216976.843866
0.5867350559901761,209188777.1227809
0.5868382220405084,209160572.4721601
0.5869414062306034,209132362.89114636
0.5870446085636494,209104148.37888312
0.5871478290428364,209075928.93451345
0.587251067671355,209047704.5571802
0.5873543244523965,209019475.2460262
0.5874575993891529,208991241.00019392
0.5875608924848161,208963009.2871022
0.5876642037425783,208934944.96893322
0.5877675331656348,208906875.74494272
0.5878708807571787,208878801.6142786
0.5879742465204046,208850722.57608804
0.5880776304585077,208822638.62951836
0.5881810325746835,208794549.77371642
0.5882844528721283,208766456.00782925
0.588387891354039,208738357.33100343
0.588491348023613,208710253.7423858
0.5885948228840472,208682145.24112302
0.5886983159385423,208654031.8263606
0.5888018271902961,208625913.49724522
0.5889053566425083,208597790.25292274
0.5890089042983792,208569662.09253916
0.5891124701611096,208541529.01524004
0.5892160542339006,208513391.02017105
0.5893196565199543,208485248.1064776
0.589423277022472,208457100.27330524
0.5895269157446589,208428947.5197985
0.5896305726897173,208400789.84510276
0.5897342478608517,208372627.24836257
0.5898379412612665,208344459.72872296
0.5899416528941671,208316287.28532824
0.5900453827627594,208288109.91732293
0.5901491308702497,208259927.62385127
0.5902528972198449,208231740.40405717
0.5903566818147515,208203548.25708514
0.5904604846581799,208175351.18207827
0.5905643057533373,208147149.1781805
0.5906681451034332,208118942.24453533
0.5907720027116775,208090730.3802862
0.5908758785812802,208062513.58457625
0.5909797727154524,208034291.8565486
0.5910836851174055,208006065.19534618
0.5911876157903506,207977833.60011196
0.5912915647375024,207949597.0699882
0.5913955319620728,207921355.60411742
0.5914995174672758,207893109.20164207
0.5916035212563255,207864857.8617044
0.5917075433324369,207836601.58344635
0.5918115836988254,207808450.69435623
0.5919156423587069,207780364.416838
0.592019719315297,207752273.2298678
0.5921238145718147,207724177.13259184
0.5922279281314771,207696076.1241574
0.592332059997502,207667970.2037109
0.5924362101731085,207639859.37039897
0.592540378661516,207611743.62336785
0.5926445654659442,207583622.96176368
0.5927487705896138,207555497.3847325
0.592852994035746,207527366.8914204
0.592957235807561,207499231.48097318
0.5930614959082835,207471091.15253597
0.5931657743411352,207442945.90525442
0.5932700711093392,207414795.73827398
0.5933743862161196,207386640.65073967
0.5934787196647009,207358480.64179647
0.5935830714583081,207330315.71058938
0.5936874416001668,207302145.85626304
0.5937918300935023,207273971.07796225
0.5938962369415433,207245791.37483102
0.594000662147516,207217606.74601376
0.5941051057146485,207189417.1906546
0.5942095676461691,207161222.70789763
0.5943140479453067,207133023.29688656
0.5944185466152913,207104818.9567652
0.5945230636593526,207076609.68667704
0.5946275990807206,207048395.4857657
0.5947321528826286,207020176.35317388
0.5948367250683074,206991952.28804496
0.5949413156409894,206963723.28952196
0.5950459246039077,206935489.35674766
0.5951505519602958,206907250.48886466
0.5952551977133878,206879006.6850155
0.5953598618664183,206850757.94434255
0.5954645444226229,206822504.26598802
0.5955692453852361,206794245.64909422
0.5956739647574967,206765982.09280255
0.5957787025426403,206737713.59625515
0.5958834587439046,206709440.1585935
0.5959882333645278,206681246.45262194
0.5960930264077485,206653143.06030312
0.596197837876806,206625034.75574452
0.59630266777494,206596921.53809255
0.59640751610539,206568803.40649372
0.5965123828713991,206540680.3600938
0.5966172680762076,206512552.3980391
0.5967221717230577,206484419.5194756
0.5968270938151923,206456281.723549
0.5969320343558542,206428139.0094049
0.5970369933482875,206399991.37618876
0.5971419707957366,206371838.8230461
0.5972469667014465,206343681.3491218
0.5973519810686615,206315518.9535614
0.5974570139006298,206287351.63550916
0.5975620652005972,206259179.39411002
0.5976671349718108,206231002.2285088
0.5977722232175184,206202820.13784975
0.5978773299409685,206174633.12127718
0.59798245514541,206146441.1779354
0.5980875988340925,206118244.30696824
0.5981927610102649,206090042.5075199
0.59829794167718,206061835.77873355
0.5984031408380881,206033624.119753
0.598508358496241,206005407.52972174
0.5986135946548908,205977186.00778303
0.5987188493172909,205948959.55307984
0.5988241224866945,205920728.1647554
0.5989294141663558,205892491.84195232
0.5990347243595284,205864250.5838137
0.5991400530694698,205836004.38948154
0.5992454002994346,205807753.25809836
0.5993507660526792,205779497.18880653
0.5994561503324606,205751236.1807481
0.5995615531420364,205722970.23306504
0.5996669744846644,205694699.3448991
0.5997724143636038,205666423.51539195
0.5998778727821135,205638142.74368522
0.5999833497434522,205609857.02892035
0.6000888452508827,205581566.37023813
0.6001943593076646,205553380.39715773
0.6002998919170598,205525259.82962397
0.6004054430823301,205497134.34705383
0.6005110128067385,205469003.94859323
0.6006166010935479,205440868.63338837
0.6007222079460224,205412728.40058494
0.6008278333674252,205384583.2493289
0.6009334773610236,205356433.1787651
0.601039139930082,205328278.18803927
0.6011448210778665,205300118.2762965
0.6012505208076439,205271953.44268194
0.6013562391226813,205243783.68634054
0.6014619760262468,205215609.006417
0.6015677315216087,205187429.402056
0.6016735056120359,205159244.872402
0.6017792983007973,205131055.41659945
0.6018851095911648,205102861.03379226
0.6019909394864081,205074661.72312444
0.6020967879897988,205046457.48374006
0.6022026551046086,205018248.3147829
0.6023085408341099,204990034.21539643
0.6024144451815757,204961815.18472418
0.60252036815028,204933591.2219093
0.6026263097434953,204905362.3260954
0.6027322699644989,204877128.4964249
0.6028382488165651,204848889.73204085
0.6029442463029696,204820646.03208598
0.603050262426989,204792397.39570287
0.6031562971919004,204764143.82203403
0.6032623506009814,204735885.31022158
0.6033684226575102,204707621.85940772
0.6034745133647645,204679353.4687347
0.6035806227260261,204651080.13734373
0.6036867507445733,204622801.86437687
0.6037928974236871,204594518.64897558
0.6038990627666484,204566230.49028134
0.6040052467767391,204537937.3874352
0.604111449457241,204509639.33957842
0.6042176708114375,204481336.34585193
0.6043239108426116,204453032.9365655
0.6044301695540463,204424900.051217
0.6045364469490284,204396762.2488807
0.604642743030842,204368619.52870288
0.6047490578027727,204340471.88982907
0.6048553912681068,204312319.33140486
0.6049617434301311,204284161.8525756
0.6050681142921334,204255999.45248654
0.6051745038574013,204227832.13028276
0.6052809121292226,204199659.8851095
0.6053873391108886,204171482.71611097
0.6054937848056879,204143300.6224321
0.6056002492169109,204115113.60321736
0.6057067323478487,204086921.65761116
0.6058132342017923,204058724.7847577
0.6059197547820343,204030522.98380104
0.6060262940918671,204002316.25388503
0.606132852134583,203974104.59415373
0.6062394289134778,203945888.0037503
0.606346024431845,203917666.48181832
0.6064526386929795,203889440.02750123
0.6065592717001768,203861208.63994223
0.6066659234567331,203832972.31828424
0.606772593965945,203804731.06167027
0.60687928323111,203776484.86924297
0.6069859912555257,203748233.74014497
0.6070927180424898,203719977.673519
0.6071994635953032,203691716.6685067
0.6073062279172645,203663450.72425058
0.607413011011674,203635179.83989272
0.6075198128818324,203606904.0145748
0.6076266335310412,203578623.2474386
0.607733472962602,203550337.53762576
0.6078403311798177,203522046.8842776
0.6079472081859901,203493751.2865356
0.608054103984425,203465450.74354056
0.6081610185784257,203437145.25443345
0.608267951971297,203408834.8183552
0.6083749041663443,203380519.43444654
0.6084818751668736,203352199.10184792
0.6085888649761916,203324002.49136385
0.6086958735976052,203295852.31523585
0.6088029010344224,203267697.219307
0.6089099472899502,203239537.20272306
0.6090170123674998,203211372.26462868
0.6091240962703797,203183202.40416923
0.6092311990018999,203155027.62048975
0.6093383205653711,203126847.91273502
0.6094454609641043,203098663.28004965
0.6095526202014117,203070473.7215783
0.6096597982806053,203042279.23646525
0.6097669952049973,203014079.82385504
0.6098742109779033,202985875.48289123
0.6099814456026365,202957666.21271792
0.6100886990825114,202929452.01247904
0.6101959714208435,202901232.88131803
0.6103032626209486,202873008.8183786
0.6104105726861432,202844779.82280403
0.6105179016197444,202816545.89373752
0.6106252494250687,202788307.03032234
0.6107326161054365,202760063.23170093
0.6108400016641656,202731814.49701625
0.6109474061045753,202703560.82541105
0.6110548294299858,202675302.21602765
0.6111622716437174,202647038.66800845
0.6112697327490914,202618770.18049553
0.6113772127494294,202590496.75263104
0.6114847116480538,202562218.38355678
0.6115922294482864,202533935.0724148
0.6116997661534529,202505646.81834608
0.6118073217668762,202477353.62049234
0.611914896291881,202449055.47799492
0.6120224897317926,202420752.38999498
0.6121301020899367,202392444.3556334
0.6122377333696397,202364131.3740511
0.6123453835742289,202335813.44438878
0.6124530527070303,202307490.5657873
0.6125607407713746,202279162.7373864
0.6126684477705893,202250829.9583267
0.6127761737080036,202222613.6021057
0.6128839185869478,202194450.9989526
0.6129916824107521,202166283.4740317
0.6130994651827478,202138111.0264882
0.6132072669062664,202109933.6554671
0.613315087584639,202081751.3601135
0.6134229272212008,202053564.13957167
0.6135307858192841,202025371.99298623
0.6136386633822231,201997174.91950166
0.6137465599133519,201968972.9182623
0.6138544754160062,201940765.98841214
0.6139624098935215,201912554.12909514
0.6140703633492343,201884337.3394552
0.6141783357864815,201856115.61863592
0.6142863272085994,201827888.96578115
0.6143943376189287,201799657.3800337
0.6145023670208066,201771420.860537
0.6146104154175726,201743179.40643412
0.6147184828125665,201714933.0168681
0.6148265692091288,201686681.6909818
0.6149346746106007,201658425.42791763
0.6150427990203237,201630164.2268181
0.6151509424416389,201601898.08682606
0.6152591048778914,201573627.00708288
0.6153672863324235,201545350.98673108
0.6154754868085792,201517070.02491257
0.6155837063097032,201488784.1207689
0.6156919448391402,201460493.27344188
0.6158002024002366,201432197.48207286
0.6159084789963385,201403896.74580315
0.6160167746307927,201375591.06377408
0.6161250893069457,201347280.4351268
0.616233423028148,201318964.85900155
0.6163417757977468,201290644.33453947
0.6164501476190918,201262318.8608812
0.6165585384955328,201233988.43716696
0.61666694843042,201205653.0625372
0.6167753774271049,201177312.736132
0.6168838254889387,201148967.4570913
0.6169922926192728,201120779.22386146
0.6171007788214623,201092604.14121345
0.6172092840988592,201064424.13482326
0.6173178084548179,201036239.20383573
0.6174263518926927,201008049.34739545
0.6175349144158387,200979854.5646471
0.6176434960276121,200951654.85473523
0.617752096731369,200923450.21680388
0.6178607165304653,200895240.64999765
0.6179693554282607,200867026.15345976
0.6180780134281123,200838806.72633445
0.6181866905333787,200810582.3677655
0.6182953867474195,200782353.07689625
0.6184041020735942,200754118.85287023
0.6185128365152637,200725879.69483072
0.6186215900757888,200697635.60192072
0.6187303627585314,200669386.57328317
0.6188391545668526,200641132.60806125
0.6189479655041173,200612873.70539707
0.6190567955736882,200584609.8644333
0.619165644778929,200556341.08431244
0.6192745131232045,200528067.36417654
0.61938340060988,200499788.70316792
0.6194923072423211,200471505.10042834
0.6196012330238945,200443216.55509955
0.6197101779579658,200414923.0663236
0.619819142047905,200386624.63324127
0.6199281252970792,200358321.25499424
0.6200371277088571,200330012.93072376
0.620146149286608,200301699.6595708
0.6202551900337021,200273381.44067624
0.6203642499535098,200245058.27318084
0.6204733290494023,200216730.15622523
0.6205824273247502,200188397.08895016
0.6206915447829281,200160059.07049534
0.6208006814273077,200131716.1000012
0.6209098372612626,200103368.1766078
0.621019012288167,200075015.29945487
0.6211282065113956,200046727.2814618
0.6212374199343236,200018544.592454
0.6213466525603268,199990356.97857726
0.6214559043927821,199962164.4389763
0.621565175435065,199933966.97279608
0.6216744656905557,199905764.57918036
0.6217837751626313,199877557.25727382
0.6218931038546704,199849345.00622067
0.622002451770053,199821127.82516477
0.6221118189121587,199792905.71325004
0.6222212052843683,199764678.6696202
0.6223306108900631,199736446.6934188
0.6224400357326237,199708209.7837896
0.622549479815435,199679967.93987513
0.6226589431418785,199651721.16081902
0.6227684257153381,199623469.44576415
0.6228779275391981,199595212.79385334
0.6229874486168431,199566951.20422927
0.6230969889516585,199538684.67603442
0.6232065485470306,199510413.20841134
0.6233161274063457,199482136.80050215
0.62342572553299,199453855.45144925
0.6235353429303535,199425569.16039404
0.6236449796018233,199397277.92647862
0.6237546355507888,199368981.74884462
0.6238643107806391,199340680.62663352
0.6239740052947648,199312374.55898666
0.6240837190965562,199284063.54504532
0.6241934521894051,199255747.58395058
0.6243032045767022,199227426.6748436
0.6244129762618421,199199100.81686452
0.6245227672482171,199170770.00915435
0.6246325775392209,199142434.2508535
0.6247424071382477,199114093.5411024
0.6248522560486924,199085747.87904108
0.6249621242739509,199057397.26380968
0.625072011817419,199029041.69454807
0.6251819186824925,199000681.1703962
0.6252918448725708,198972339.95853
0.6254017903910509,198944149.6152596
0.6255117552413312,198915954.34598657
0.6256217394268109,198887754.14985564
0.6257317429508896,198859549.02601138
0.6258417658169677,198831338.9735979
0.6259518080284462,198803123.9917595
0.6260618695887264,198774904.07964024
0.6261719505012096,198746679.2363842
0.6262820507693005,198718449.46113452
0.6263921703964014,198690214.7530352
0.6265023093859162,198661975.11122954
0.6266124677412493,198633730.53486088
0.6267226454658059,198605481.0230724
0.6268328425629918,198577226.57500708
0.6269430590362132,198548967.18980774
0.6270532948888757,198520702.86661744
0.6271635501243894,198492433.60457805
0.627273824746161,198464159.4028324
0.6273841187575995,198435880.26052266
0.6274944321621139,198407596.17679098
0.627604764963114,198379307.15077937
0.6277151171640107,198351013.1816296
0.6278254887682149,198322714.26848334
0.6279358797791371,198294410.41048247
0.628046290200192,198266101.6067677
0.6281567200347913,198237787.85648066
0.6282671692863484,198209469.15876234
0.6283776379582776,198181145.5127537
0.6284881260539934,198152816.9175956
0.6285986335769111,198124483.37242866
0.6287091605304468,198096144.8763933
0.6288197069180169,198067801.42862993
0.6289302727430374,198039453.028279
0.6290408580089282,198011099.6744801
0.6291514627191063,197982741.36637333
0.6292620868769909,197954378.10309854
0.6293727304860014,197926009.88379517
0.6294833935495578,197897661.44805607
0.6295940760710812,197869463.40332344
0.6297047780539923,197841260.431448
0.6298154995017125,197813052.53157443
0.629926240417666,197784839.7028464
0.6300370008052751,197756621.9444086
0.6301477806679635,197728399.25540492
0.6302585800091555,197700171.63497934
0.6303693988322759,197671939.08227554
0.6304802371407504,197643701.59643722
0.6305910949380051,197615459.17660773
0.6307019722274666,197587211.82193044
0.6308128690125613,197558959.53154886
0.6309237852967191,197530702.3046054
0.6310347210833677,197502440.14024317
0.631145676375936,197474173.03760487
0.6312566511778539,197445900.99583322
0.6313676454925516,197417624.01407054
0.6314786593234603,197389342.09145918
0.6315896926740113,197361055.22714117
0.6317007455476357,197332763.4202589
0.6318118179477685,197304466.66995367
0.6319229098778419,197276164.9753674
0.63203402134129,197247858.33564153
0.6321451523415473,197219546.74991763
0.6322563028820489,197191230.21733683
0.6323674729662307,197162908.73704028
0.6324786625975289,197134582.3081691
0.6325898717793796,197106250.92986417
0.6327011005152225,197077914.60126567
0.6328123488084947,197049573.32151443
0.6329236166626349,197021227.08975077
0.6330349040810824,196992875.90511492
0.6331462110672776,196964519.76674706
0.6332575376246609,196936158.67378688
0.6333688837566734,196907792.62537444
0.6334802494667571,196879421.62064922
0.6335916347583532,196851045.65875104
0.633703039634907,196822735.35597003
0.6338144640998611,196794529.56325307
0.6339259081566596,196766318.84224617
0.6340373718087474,196738103.1920937
0.6341488550595701,196709882.6119399
0.6342603579125734,196681657.10092878
0.6343718803712043,196653426.65820438
0.6344834224389089,196625191.28291062
0.6345949841191372,196596950.9741905
0.6347065654153367,196568705.7311881
0.6348181663309563,196540455.55304644
0.6349297868694458,196512200.43890882
0.6350414270342557,196483940.3879183
0.6351530868288366,196455675.39921775
0.6352647662566402,196427405.4719499
0.6353764653211174,196399130.60525772
0.6354881840257233,196370850.79828295
0.6355999223739099,196342566.05016825
0.6357116803691313,196314276.36005577
0.6358234580148421,196285981.72708753
0.6359352553144975,196257682.1504055
0.636047072271553,196229377.6291512
0.6361589088894652,196201068.1624663
0.636270765171691,196172753.74949223
0.636382641121687,196144434.38937062
0.6364945367429133,196116110.08124188
0.636606452038828,196087780.82424733
0.6367183870128903,196059446.6175278
0.6368303416685601,196031107.46022406
0.6369423160092984,196002763.35147655
0.637054310038566,195974414.29042572
0.6371663237598253,195946060.2762118
0.637278357176537,195917701.30797514
0.6373904102921668,195889337.3848552
0.6375024831101773,195860968.505992
0.6376145756340325,195832594.6705252
0.6377266878671976,195804215.87759423
0.6378388198131377,195775832.1263387
0.6379509714753194,195747604.70773098
0.6380631428572091,195719391.1211594
0.6381753339622742,195691172.60514432
0.6382875447939815,195662949.15883034
0.6383997753558018,195634720.78136092
0.6385120256512034,195606487.47188026
0.6386242956836556,195578249.22953215
0.638736585456629,195550006.0534603
0.6388488949735948,195521757.94280815
0.6389612242380243,195493504.8967191
0.6390735732533896,195465246.91433635
0.6391859420231629,195436983.99480316
0.6392983305508195,195408716.137262
0.6394107388398323,195380443.34085587
0.6395231668936762,195352165.60472736
0.6396356147158263,195323882.92801902
0.6397480823097585,195295595.309873
0.6398605696789493,195267302.74943164
0.6399730768268758,195239005.2458369
0.6400856037570145,195210702.79823104
0.6401981504728461,195182395.4057551
0.6403107169778485,195154083.06755108
0.6404233032755008,195125765.78276035
0.6405359093692836,195097443.55052418
0.6406485352626776,195069116.36998385
0.640761180959164,195040784.24028015
0.6408738464622248,195012447.16055405
0.6409865317753429,194984105.12994638
0.6410992369020001,194955758.14759776
0.6412119618456825,194927406.21264818
0.6413247066098735,194899049.32423815
0.6414374711980583,194870687.4815077
0.6415502556137223,194842320.683597
0.6416630598603518,194813948.92964575
0.6417758839414339,194785572.21879354
0.6418887278604559,194757190.5501801
0.642001591620905,194728803.92294496
0.6421144752262719,194700528.45070702
0.6422273786800451,194672311.954786
0.6423403019857143,194644090.5291173
0.6424532451467704,194615864.17284516
0.6425662081667043,194587632.88511366
0.642679191049008,194559396.66506687
0.6427921937971737,194531155.51184842
0.6429052164146934,194502909.4246025
0.6430182589050631,194474658.40247184
0.6431313212717759,194446402.44460022
0.6432444035183265,194418141.5501308
0.6433575056482106,194389875.7182067
0.6434706276649241,194361604.94797093
0.643583769571964,194333329.238566
0.6436969313728272,194305048.58913496
0.6438101130710121,194276762.99881992
0.6439233146700158,194248472.46676365
0.64403653617334,194220176.99210787
0.6441497775844831,194191876.57399482
0.6442630389069457,194163571.21156633
0.6443763201442289,194135260.9039643
0.644489621299834,194106945.65033033
0.6446029423772635,194078625.4498058
0.6447162833800201,194050300.30153206
0.6448296443116064,194021970.20465058
0.6449430251755286,193993635.1583018
0.6450564259752903,193965295.16162685
0.6451698467143968,193936950.21376652
0.6452832873963542,193908600.31386128
0.645396748024669,193880245.46105167
0.6455102286028481,193851885.654478
0.6456237291343998,193823520.89328033
0.6457372496228322,193795151.17659867
0.6458507900716532,193766776.503573
0.6459643504843747,193738396.87334278
0.646077930864506,193710012.2850476
0.646191531215558,193681622.7378269
0.6463051515410421,193653342.80782858
0.6464187918444703,193625123.35939592
0.6465324521293554,193596898.98090526
0.6466461323992109,193568669.67150077
0.6467598326575495,193540435.4303269
0.6468735529078882,193512196.2565271
0.6469872931537408,193483952.14924535
0.6471010533986234,193455703.10762545
0.6472148336460525,193427449.130811
0.6473286338995448,193399190.21794522
