time_days,Hg208 top 13
0.164730045971826,452984782.83613217
0.1647590105752542,452668969.87495506
0.1647879802715496,452353101.4750466
0.1648169550616077,452037177.6266905
0.16484593494632419,451721198.32016903
0.1648749199265945,451405163.54576695
0.1649039100033152,451089073.29375595
0.16493290517738213,450772927.554417
0.16496190544969153,450456726.3180256
0.1649909108211398,450140469.5748557
0.16501992129262363,449824157.3151794
0.16504893686503966,449507789.5292672
0.16507795753928484,449191366.207388
0.16510698331625592,448874887.33981216
0.1651360141968507,448558352.9167984
0.16516505018196623,448241762.9286143
0.16519409127250012,447925117.36552113
0.16522313746935002,447613588.6073651
0.16525218877341374,447306201.48635435
0.16528124518558937,446998760.4059733
0.165310306706775,446691265.35676545
0.16533937333786894,446383716.32927275
0.16536844507976944,446076113.3140379
0.16539752193337567,445768456.30159384
0.16542660389958616,445460745.28247994
0.16545569097929988,445152980.2472318
0.1654847831734159,444845161.18638265
0.1655138804828335,444537288.0904648
0.16554298290845212,444229360.950008
0.16557209045117133,443921379.75554097
0.16560120311189058,443613344.497594
0.1656303208915104,443305255.1666858
0.1656594437909305,442997111.75334316
0.16568857181105112,442688914.2480883
0.16571770495277263,442380662.64144135
0.16574684321699562,442072356.92392075
0.1657759866046207,441763997.08604395
0.16580513511654876,441455583.1183255
0.1658342887536805,441147115.0112833
0.16586344751691773,440838592.7554221
0.1658926114071614,440530016.34125596
0.16592178042531308,440221385.7592934
0.16595095457227432,439912701.0000415
0.16598013384894703,439603962.0540056
0.1660093182562331,439295168.9116896
0.16603850779503462,438986321.5635954
0.16606770246625396,438677420.0002234
0.1660969022707932,438368464.21207535
0.16612610720955553,438059454.1896427
0.16615531728344343,437750389.9234234
0.16618453249335982,437441271.40391135
0.16621375284020776,437132098.62159866
0.16624297832489043,436822871.566976
0.1662722089483113,436513590.23053175
0.16630144471137384,436204254.6027536
0.16633068561498152,435894864.67412984
0.1663599316600388,435585420.4351378
0.16638918284744936,435275921.8762631
0.16641843917811744,434966368.987986
0.1664477006529473,434656761.76078564
0.16647696727284356,434352584.42754614
0.16650623903871078,434052029.8489321
0.16653551595145386,433751422.51100355
0.1665647980119774,433450762.4045186
0.16659408522118718,433150049.52022296
0.1666233775799882,432849283.8488706
0.1666526750892859,432548465.3812107
0.16668197774998592,432247594.1079907
0.16671128556299397,431946670.01995665
0.16674059852921608,431645693.1078526
0.1667699166495583,431344663.3624216
0.16679923992492685,431043580.7744046
0.1668285683562279,430742445.3345437
0.16685790194436856,430441257.03357124
0.1668872406902553,430140015.8622261
0.166916584594795,429838721.81124306
0.1669459336588947,429537374.871355
0.16697528788346166,429235975.03329337
0.1670046472694032,428934522.28778774
0.16703401181762684,428633016.62556654
0.16706338152904,428331458.0373592
0.1670927564045511,428029846.51388407
0.16712213644506788,427728182.045868
0.16715152165149846,427426464.6240326
0.16718091202475122,427124694.23909765
0.1672103075657346,426822870.88178176
0.16723970827535728,426520994.5428015
0.16726911415452805,426219065.21287215
0.16729852520415586,425917082.88270724
0.16732794142514956,425615047.5430221
0.16735736281841904,425312959.18452007
0.16738678938487345,425010817.79791343
0.16741622112542232,424708623.37390953
0.16744565804097553,424406375.90321326
0.1674751001324429,424104075.3765287
0.16750454740073456,423801721.7845579
0.1675339998467608,423499315.1180012
0.16756345747143164,423196855.36756104
0.16759292027565834,422894342.5239281
0.1676223882603512,422591776.5778018
0.16765186142642122,422289157.5198756
0.1676813397747794,421986485.3408424
0.16771082330633694,421683760.0313926
0.1677403120220052,421389644.5153494
0.1677698059226957,421095770.6344722
0.1677993050093199,420801845.16766065
0.16782880928279015,420507868.10586935
0.1678583187440182,420213839.4400591
0.16788783339391622,419919759.1611868
0.16791735323339654,419625627.2602077
0.16794687826337162,419331443.72807497
0.16797640848475415,419037208.5557409
0.1680059438984569,418742921.7341556
0.16803548450539288,418448583.25426793
0.1680650303064749,418154193.1070282
0.16809458130261684,417859751.2833761
0.16812413749473185,417565257.7742587
0.16815369888373355,417270712.5706184
0.16818326547053572,416976115.66339594
0.1682128372560523,416681467.0435307
0.16824241424119732,416386766.7019608
0.16827199642688515,416092014.6296218
0.1683015838140298,415797210.81745154
0.1683311764035465,415502355.25637704
0.16836077419634965,415207447.9373327
0.1683903771933542,414912488.85124815
0.16841998539547515,414617477.9890518
0.16844959880362775,414322415.3416702
0.1684792174187274,414027300.9000285
0.1685088412416896,413732134.6550502
0.16853847027342977,413436916.5976599
0.1685681045148644,413141646.7187722
0.16859774396690919,412846325.0093085
0.1686273886304803,412550951.4601866
0.1686570385064941,412255526.0623211
0.1686866935958671,411960048.8066268
0.16871635389951598,411664519.68401563
0.16874601941835757,411368938.68539834
0.16877569015330882,411073305.8016843
0.1688053661052866,410777621.02378416
0.16883504727520884,410481884.34259784
0.16886473366399274,410186095.74903274
0.1688944252725559,409890255.2339915
0.16892412210181612,409594362.788376
0.16895382415269133,409298418.4030853
0.16898353142609973,409008139.2836601
0.1690132439229595,408720848.0598154
0.1690429616441889,408433506.40616417
0.169072684590707,408146114.3138637
0.16910241276343238,407858671.7740779
0.16913214616328393,407571178.77796626
0.16916188479118074,407283635.3166867
0.16919162864804202,406996041.3813963
0.16922137773478726,406708396.9632494
0.16925113205233597,406420702.05339986
0.16928089160160792,406132956.64299935
0.1693106563835227,405845160.7232009
0.16934042639900096,405557314.28514796
0.16937020164896263,405269417.31999016
0.16939998213432808,404981469.81887364
0.16942976785601788,404693471.7729423
0.1694595588149527,404405423.17333883
0.16948935501205345,404117324.01120406
0.16951915644824114,403829174.2776778
0.16954896312443668,403540973.96390074
0.169578775041562,403252723.0610034
0.16960859220053828,402964421.5601239
0.1696384146022873,402676069.4523952
0.1696682422477308,402387666.728949
0.16969807513779087,402099213.3809157
0.1697279132733896,401810709.3994241
0.16975775665544934,401522154.7756011
0.1697876052848923,401233549.5005751
0.16981745916264174,400944893.5654645
0.16984731828962013,400656186.9613946
0.16987718266675048,400367429.67948633
0.1699070522949559,400078621.710859
0.1699369271751597,399789763.0466307
0.16996680730828537,399500853.67791724
0.1699966926952565,399211893.5958336
0.17002658333699688,398922882.79149276
0.1700564792344302,398633821.2560095
0.17008638038848112,398344708.9804879
0.17011628680007362,398055545.95603955
0.1701461984701322,397766332.17377084
0.17017611539958138,397477067.6247879
0.170206037589346,397187752.30019397
0.1702359650403509,396903959.75172675
0.17026589775352124,396623103.76176417
0.17029583572978194,396342198.4722209
0.170325778970059,396061243.8744529
0.1703557274752777,395780239.9598221
0.1703856812463638,395499186.7196863
0.1704156402842432,395218084.1454024
0.17044560458984193,394936932.22832483
0.17047557416408626,394655730.9598073
0.17050554900790255,394374480.3312017
0.17053552912221706,394093180.33386105
0.1705655145079571,393811830.95912874
0.17059550516604927,393530432.1983551
0.1706255010974206,393248984.04288566
0.1706555023029983,392967486.4840649
0.17068550878370972,392685939.5132359
0.1707155205404824,392404343.12173957
0.17074553757424404,392122697.300916
0.1707755598859225,391841002.04210347
0.17080558747644548,391559257.3366413
0.17083562034674177,391277463.17585945
0.1708656584977394,390995619.5510947
0.17089570193036693,390713726.4536788
0.17092575064555302,390431783.87494254
0.17095580464422647,390149791.80621547
0.1709858639273163,389867750.238825
0.17101592849575167,389585659.16409737
0.1710459983504616,389303518.5733603
0.17107607349237622,389021328.457931
0.17110615392242481,388739088.8091342
0.17113623964153724,388456799.6182899
0.1711663306506435,388174460.87671673
0.17119642695067366,387892072.57573193
0.1712265285425581,387609634.7066509
0.1712566354272273,387327147.2607875
0.17128674760561183,387044610.22945464
0.17131686507864222,386762023.60396636
0.17134698784725003,386479387.375626
0.17137711591236607,386196701.53574455
0.17140724927492168,385913966.0756286
0.17143738793584826,385631180.986583
0.17146753189607744,385348346.2599114
0.17149768115654104,385073471.5703175
0.1715278357181709,384798906.692341
0.17155799558189894,384524293.6196883
0.171588160748658,384249632.34390897
0.1716183312193802,383974922.85655886
0.17164850699499812,383700165.1491902
0.17167868807644457,383425359.21335304
0.17170887446465244,383150505.0405965
0.17173906616055484,382875602.6224677
0.17176926316508503,382600651.9505127
0.1717994654791761,382325653.016279
0.17182967310376226,382050605.8113036
0.17185988603977698,381775510.327131
0.17189010428815413,381500366.55530137
0.1719203278498278,381225174.4873531
0.17195055672573223,380949934.11482316
0.17198079091680188,380674645.4292472
0.1720110304239712,380399308.4221596
0.17204127524817503,380123923.08509266
0.1720715253903479,379848489.4095805
0.17210178085142555,379573007.38714707
0.1721320416323428,379297477.0093238
0.17216230773403515,379021898.26763695
0.17219257915743807,378746271.15361184
0.17222285590348738,378470595.65877235
0.17225313797311884,378194871.7746408
0.17228342536726857,377919099.49273777
0.17231371808687246,377643278.80458575
0.17234401613286754,377367409.70169663
0.17237431950619,377091492.17558974
0.17240462820777655,376815526.21777993
0.17243494223856412,376539511.81978047
0.17246526159948966,376263448.9731035
0.17249558629149045,375987337.6692595
0.1725259163155038,375711177.899757
0.17255625167246727,375434969.656104
0.17258659236331822,375158712.929809
0.1726169383889952,374882407.7123707
0.17264728975043583,374606053.99529535
0.1726776464485784,374329651.7700843
0.1727080084843612,374053201.0282374
0.17273837585872273,373781336.8338323
0.17276874857260174,373512969.27955526
0.17279912662693706,373244554.619004
0.17282951002266736,372976092.8439269
0.17285989876073252,372707583.94606227
0.1728902928420715,372439027.91715634
0.17292069226762383,372170424.74895036
0.17295109703832923,371901774.4331839
0.17298150715512747,371633076.9615959
0.17301192261895862,371364332.3259231
0.17304234343076283,371095540.51790136
0.17307276959148013,370826701.52926743
0.17310320110205163,370557815.35174894
0.1731336379634177,370288881.97707933
0.1731640801765192,370019901.3969888
0.17319452774229707,369750873.6032058
0.1732249806616925,369481798.5874571
0.17325543893564685,369212676.3414684
0.1732859025651016,368943506.8569636
0.17331637155099838,368674290.12566537
0.1733468458942788,368405026.13929737
0.17337732559588534,368135714.8895746
0.17340781065675992,367866356.36821735
0.1734383010778449,367596950.56694275
0.17346879686008268,367327497.4774662
0.173499298004416,367057997.09150153
0.17352980451178762,366788449.4007614
0.17356031638314054,366518854.39695674
0.17359083361941763,366249212.07180023
0.1736213562215628,365979522.41699404
0.17365188419051925,365709785.4242478
0.17368241752723063,365440001.08526677
0.17371295623264074,365170169.39175504
0.17374350030769353,364900290.3354147
0.17377404975333322,364630363.9079466
0.1738046045705041,364360390.10105026
0.17383516476015032,364090368.90642655
0.17386573032321712,363820300.31576675
0.17389630126064906,363550184.32076824
0.1739268775733911,363280020.91312486
0.17395745926238837,363009810.0845291
0.1739880463285862,362743350.8920441
0.17401863877293003,362481040.80238134
0.17404923659636556,362218684.67027664
0.1740798397998386,361956282.4876624
0.1741104483842947,361693834.2464725
0.17414106235068078,361431339.93863064
0.17417168169994277,361168799.556068
0.17420230643302712,360906213.090711
0.17423293655088049,360643580.53448504
0.1742635720544497,360380901.8793141
0.1742942129446817,360118177.11712044
0.17432485922252366,359855406.239825
0.17435551088892257,359592589.2393506
0.1743861679448265,359329726.1076096
0.17441683039118283,359066816.8365217
0.17444749822893932,358803861.4180025
0.17447817145904396,358540859.8439656
0.1745088500824449,358277812.1063239
0.1745395341000904,358014718.19698846
0.17457022351292903,357751578.10786897
0.17460091832190933,357488391.8308741
0.17463161852797984,357225159.3579129
0.17466232413209018,356961880.680886
0.17469303513518913,356698555.79170007
0.17472375153822603,356435184.6822577
0.17475447334215036,356171767.3444603
0.17478520054791172,355908303.7702077
0.17481593315646,355644793.95139825
0.17484667116874508,355381237.8799289
0.17487741458571684,355117635.54769844
0.17490816340832624,354853986.9465952
0.1749389176375234,354590292.068515
0.17496967727425897,354326550.90534884
0.17500044231948378,354062763.4489871
0.1750312127741488,353798929.69131815
0.17506198863920516,353535049.6242289
0.17509276991560419,353271123.2396055
0.17512355660429707,353007150.52933455
0.17515434870623606,352743131.4852936
0.17518514622237266,352479066.0993671
0.17521594915365885,352214954.3634347
0.17524675750104676,351956097.6915026
0.1752775712654888,351699708.3632982
0.1753083904479373,351443274.03246754
0.17533921504934505,351186794.6911253
0.17537004507066478,350930270.33138466
0.17540088051284924,350673700.9453602
0.17543172137685215,350417086.52515745
0.17546256766362653,350160427.0628882
0.1754934193741259,349903722.55066025
0.17552427650930388,349646972.98058
0.17555513907011433,349390178.3447526
0.1755860070575112,349133338.6352819
0.17561688047244872,348876453.84426975
0.17564775931588084,348619523.96382046
0.1756786435887627,348362548.9860277
0.17570953329204864,348105528.9029926
0.17574042842669352,347848463.70681185
0.17577132899365233,347591353.38958097
0.17580223499388023,347334197.9433939
0.17583314642833256,347076997.3603434
0.17586406329796483,346819751.6325207
0.17589498560373237,346562460.75201833
0.17592591334659172,346305124.71091944
0.1759568465274985,346047743.50131416
0.17598778514740887,345790317.11528814
0.17601872920727923,345532845.5449255
0.1760496787080661,345275328.7823095
0.1760806336507261,345017766.81952155
0.17611159403621612,344760159.64864206
0.1761425598654932,344502507.2617497
0.17617353113951414,344244809.6509248
0.176204507859237,343987066.808238
0.17623549002561892,343729278.7257668
0.17626647763961767,343471445.3955843
0.17629747070219098,343213566.8097628
0.176328469214297,342955642.9603723
0.1763594731768939,342697673.8394822
0.17639048259094,342439659.4391605
0.17642149745739355,342181599.7514762
0.17645251777721385,341923494.7684888
0.1764835435513595,341666659.81716
0.1765145747807895,341416101.6105628
0.17654561146646308,341165499.4253851
0.1765766536093396,340914853.2539214
0.1766077012103786,340664163.0884646
0.17663875427053985,340413428.92130625
0.17666981279078314,340162650.7447371
0.17670087677206828,339911828.5510482
0.17673194621535607,339660962.33252233
0.1767630211216066,339410052.0814483
0.17679410149178043,339159097.7901109
0.17682518732683827,338908099.45079386
0.17685627862774106,338657057.0557793
0.1768873753954498,338405970.597348
0.17691847763092577,338154840.0677799
0.17694958533513006,337903665.4593552
0.17698069850902481,337652446.7643461
0.1770118171535715,337401183.9750305
0.17704294126973205,337149877.08368236
0.1770740708584685,336898526.0825745
0.17710520592074308,336647130.9639786
0.17713634645751827,336395691.72016454
0.17716749246975663,336144208.34340125
0.17719864395842055,335892680.8259586
0.17722980092447366,335641109.1600973
0.17726096336887867,335389493.33808506
0.1772921312925989,335137833.35218483
0.17732330469659777,334886129.19465876
0.17735448358183883,334634380.8577675
0.17738566794928592,334382588.3337705
0.17741685779990293,334130751.61492527
0.177448053134654,333878870.6934886
0.1774792539545031,333626945.56171846
0.17751046026041528,333374976.21186334
0.17754167205335483,333122962.6361788
0.17757288933428658,332870904.82691544
0.1776041121041755,332618802.77632326
0.17763534036398665,332366656.4766511
0.1776665741146854,332114465.9201456
0.17769781335723717,331862231.0990527
0.17772905809260728,331609952.00561947
0.1777603083217622,331364737.52012676
0.17779156404566757,331119834.86002475
0.1778228252652895,330874889.2145632
0.17785409198159438,330629900.57621056
0.17788536419554868,330384868.9374344
0.17791664190811898,330139794.29070073
0.1779479251202722,329894676.62847376
0.17797921383297496,329649515.9432195
0.1780105080471951,329404312.2273949
0.1780418077638996,329159065.4734634
0.17807311298405598,328913775.67388386
0.17810442370863194,328668442.8211147
0.17813573993859527,328423066.9076125
0.17816706167491406,328177647.92583275
0.17819838891855644,327932185.86822945
0.17822972167049078,327686680.72725534
0.1782610599316853,327441132.49536455
0.17829240370310934,327195541.1650019
0.17832375298573142,326949906.7286191
0.1783551077805206,326704229.17866355
0.1783864680884461,326458508.50758106
0.17841783391047725,326212744.70781696
0.17844920524758365,325966937.7718146
0.17848058210073497,325721087.6920162
0.17851196447090087,325475194.460865
0.17854335235905194,325229258.0707959
0.17857474576615817,324983278.51424956
0.17860614469318994,324737255.7836629
0.1786375491411178,324491189.8714716
0.1786689591109125,324245080.77010965
0.17870037460354496,323998928.47201055
0.1787317956199863,323752732.9696054
0.1787632221612077,323506494.2553252
0.17879465422818036,323260212.3216008
0.17882609182187645,323013887.16085523
0.17885753494326745,322767518.76551753
0.17888898359332525,322521107.1280123
0.17892043777302202,322274652.24076366
0.17895189748333,322028154.09619385
0.17898336272522167,321781722.7059098
0.1790148334996696,321542431.9655512
0.17904630980764635,321303099.2253514
0.17907779165012544,321063724.4779471
0.17910927902807972,320824307.71598095
0.1791407719424825,320584848.9320917
0.17917227039430728,320345348.11891705
0.17920377438452767,320105805.2690931
0.1792352839141175,319866220.3752549
0.17926679898405073,319626593.4300363
0.1792983195953013,319386924.4260718
0.17932984574884409,319147213.355988
0.1793613774456533,318907460.21241707
0.17939291468670365,318667664.98798746
0.17942445747296998,318427827.6753266
0.17945600580542725,318187948.26706034
0.1794875596850507,317948026.75581366
0.1795191191128157,317708063.1342096
0.17955068408969777,317468057.39487046
0.1795822546166723,317228009.53041947
0.17961383069471576,316987919.53347147
0.17964541232480394,316747787.3966469
0.17967699950791302,316507613.112563
0.17970859224501942,316267396.6738351
0.17974019053709972,316027138.0730779
0.1797717943851306,315786837.3029043
0.17980340379008902,315546494.35592633
0.1798350187529517,315306109.22475684
0.1798666392746965,315065681.90200007
0.17989826535630063,314825212.3802664
0.1799298969987416,314584700.65216285
0.1799615342029972,314344146.71029437
0.17999317697004535,314103550.5472652
0.1800248253008642,313862912.1556782
0.18005647919643197,313622231.52813464
0.18008813865772685,313381508.6572374
0.18011980368572808,313140743.5355803
0.18015147428141418,312899936.1557634
0.18018315044576402,312659086.51038325
0.18021483217975687,312418194.59203446
0.18024651948437193,312179798.9681797
0.18027821236058875,311945950.5336538
0.18030991080938696,311712061.0550228
0.18034161483174643,311478130.52509594
0.18037332442864684,311244158.9366831
0.18040503960106896,311010146.28258646
0.18043676034999284,310776092.5556134
0.180468486676399,310541997.74856794
0.18050021858126816,310307861.85425293
0.18053195606558115,310073684.8654702
0.180563699130319,309839466.7750193
0.18059544777646297,309605207.5756997
0.18062720200499408,309370907.26031154
0.18065896181689453,309136565.8216465
0.18069072721314575,308902183.25250196
0.1807224981947296,308667759.5456722
0.1807542747626282,308433294.6939497
0.18078605691782376,308198788.6901259
0.18081784466129872,307964241.5269913
0.18084963799403567,307729653.1973346
0.18088143691701739,307495023.69394326
0.18091324143122645,307260353.0096064
0.18094505153764662,307025641.1371045
0.18097686723726086,306790888.0692237
0.18100868853105265,306556093.7987466
0.1810405154200056,306321258.31845456
0.18107234790510351,306086381.6211278
0.18110418598733036,305851463.6995449
0.18113602966767028,305616504.54648393
0.18116787894710729,305381504.15472335
0.18119973382662652,305146462.5170334
0.18123159430721233,304911379.6261903
0.1812634603898495,304676255.47496694
0.18129533207552315,304441090.05613405
0.18132720936521834,304205883.362462
0.18135909225992053,303970635.3867196
0.1813909807606152,303735346.12167436
0.18142287486828773,303500015.5600947
0.1814547745839247,303264643.6947409
0.18148667990851178,303029230.5183793
0.1815185908430352,302800544.9779915
0.18155050738848139,302572015.0925598
0.18158242954583692,302343445.0970202
0.1816143573160885,302114834.9843455
0.1816462907002231,301886184.74750715
0.18167822969922778,301657494.3794759
0.18171017431408948,301428763.8732229
0.1817421245457963,301199993.22171175
0.18177408039533552,300971182.41791147
0.18180604186369495,300742331.4547874
0.18183800895186253,300513440.32530385
0.1818699816608264,300284509.022424
0.18190195999157488,300055537.53910947
0.18193394394509643,299826525.8683209
0.18196593352237941,299597474.00302017
0.18199792872441328,299368381.93616045
0.18202992955218672,299139249.6607012
0.1820619360066889,298910077.169598
0.1820939480889092,298680864.4558052
0.18212596579983711,298451611.5122762
0.18215798914046236,298222318.33196294
0.18219001811177482,297992984.90781593
0.18222205271476422,297763611.2327874
0.1822540929504214,297534197.29982066
0.18228613881973643,297304743.1018652
0.18231819032369992,297075248.63186705
0.18235024746330256,296845713.8827705
0.18238231023953533,296616138.8475191
0.18241437865338928,296386523.519055
0.1824464527058557,296156867.89031893
0.18247853239792602,295927171.9542505
0.18251061773059152,295697435.70379084
0.18254270870484465,295467659.1318722
0.18257480532167708,295237842.23143303
0.1826069075820809,295007984.99540794
0.18263901548704845,294778087.4167304
0.18267112903757224,294548149.4883328
0.18270324823464487,294318171.2031462
0.18273537307925922,294088152.5541004
0.18276750357240795,293863935.36466914
0.18279963971508495,293640642.27596575
0.18283178150828316,293417309.99677044
0.18286392895299625,293193938.520217
0.1828960820502178,292970527.8394386
0.18292824080094175,292747077.9475671
0.18296040520616216,292523588.8377328
0.1829925752668733,292300060.5030653
0.18302475098406948,292076492.9366924
0.18305693235874507,291852886.1317436
0.18308911939189543,291629240.08134
0.18312131208451513,291405554.7786085
0.18315351043759934,291181830.21667254
0.18318571445214332,290958066.388654
0.1832179241291425,290734263.2876742
0.1832501394695926,290510420.9068525
0.18328236047448931,290286539.2393077
0.18331458714482837,290062618.2781594
0.18334681948160658,289838658.01651895
0.18337905748581992,289614658.44750404
0.18341130115846493,289390619.564228
0.1834435505005383,289166541.3598034
0.18347580551303683,288942423.82734203
0.18350806619695761,288718266.95995355
0.18354033255329785,288494070.75074697
0.1835726045830546,288269835.19283235
0.18360488228722605,288045560.27931184
0.1836371656668096,287821246.0032929
0.18366945472280324,287596892.3578796
0.183701749456205,287372499.3361749
0.18373404986801314,287148066.93128055
0.1837663559592261,286923595.1362969
0.18379866773084252,286699083.9443237
0.18383098518386118,286474533.34845835
0.1838633083192807,286249943.3418008
0.18389563713810086,286025313.91744167
0.18392797164132071,285800645.06847775
0.1839603118299397,285575936.78800255
0.18399265770495749,285351269.6439607
0.18402500926737395,285133131.6539116
0.18405736651818908,284914955.37861615
0.1840897294584031,284696740.81136644
0.18412209808901603,284478487.94545686
0.18415447241102906,284260196.77417344
0.1841868524254426,284041867.29080784
0.18421923813325758,283823499.48864806
0.18425162953547503,283605093.36098146
0.18428402663309623,283386648.9010935
0.1843164294271226,283168166.1022693
0.18434883791855572,282949644.95779216
0.18438125210839706,282731085.4609467
0.18441367199764924,282512487.60500973
0.18444609758731406,282293851.38326347
0.18447852887839383,282075176.78898644
0.184510965871891,281856463.815457
0.1845434085688083,281637712.455951
0.18457585697014847,281418922.70374405
0.1846083110769146,281200094.5521102
0.18464077089010986,280981227.9943226
0.1846732364107373,280762323.02365494
0.18470570763980107,280543379.6333738
0.1847381845783046,280324397.8167506
0.18477066722725174,280105377.5670537
0.18480315558764665,279886318.87754995
0.1848356496604935,279667221.74150574
0.18486814944679675,279448086.15218556
0.184900654947561,279228912.1028529
0.18493316616379069,279009699.5867723
0.18496568309649142,278790448.5972011
0.184998205746668,278571159.127401
0.18503073411532575,278351831.17063105
0.18506326820347013,278132464.72014904
0.18509580801210684,277913059.7692112
0.1851283535422417,277693616.31107324
0.1851609047948807,277474134.3389891
0.18519346177103008,277254613.8462117
0.18522602447169584,277035054.82599527
0.1852585928978852,276818246.0947616
0.18529116705060455,276605106.8057201
0.1853237469308608,276391930.1092214
0.185356332539661,276178715.9987121
0.18538892387801245,275965464.4676379
0.18542152094692255,275752175.5094434
0.1854541237473989,275538849.1175721
0.18548673228044896,275325485.2854684
0.18551934654708138,275112084.0065689
0.18555196654830394,274898645.2743161
0.18558459228512494,274685169.0821487
0.18561722375855297,274471655.423504
0.1856498609695966,274258104.29181916
0.1856825039192647,274044515.68052924
0.1857151526085663,273830889.58306855
0.1857478070385103,273617225.99287236
0.18578046721010674,273403524.9033682
0.18581313312436482,273189786.30798936
0.1858458047822943,272976010.2001651
0.18587848218490505,272762196.5733242
0.18591116533320723,272548345.420894
0.18594385422821105,272334456.7363007
0.18597654887092702,272120530.5129694
0.18600924926236567,271906566.74432397
0.18604195540353757,271692565.42378944
0.1860746672954543,271478526.5447831
0.1861073849391267,271264450.10072774
0.18614010833556613,271050336.08504224
0.18617283748578406,270836184.49114525
0.18620557239079222,270621995.3124538
0.18623831305160246,270407768.5423835
0.18627105946922684,270193504.17434925
0.18630381164467721,269979202.20176685
0.18633656957896672,269764862.61804426
0.18636933327310753,269550485.4165952
0.18640210272811245,269336070.59082973
0.18643487794499441,269121618.1341566
0.18646765892476652,268907128.0399839
0.18650044566844207,268693275.99077874
0.18653323817703452,268485057.41738176
0.18656603645155753,268276802.30059946
0.18659884049302464,268068510.63403177
0.18663165030245044,267860182.41127226
0.18666446588084884,267651817.62591887
0.18669728722923418,267443416.27156672
0.18673011434862102,267234978.3418095
0.18676294724002404,267026503.8302403
0.18679578590445817,266817992.7304508
0.18682863034293848,266609445.0360313
0.1868614805564799,266400860.74057344
0.1868943365460985,266192239.83766133
0.18692719831280957,265983582.3208843
0.18696006585762892,265774888.18382844
0.18699293918157253,265566157.42007864
0.1870258182856565,265357390.02321866
0.1870587031708972,265148585.98683146
0.18709159383831112,264939745.30449843
0.1871244902889146,264730867.96980232
0.18715739252372515,264521953.97631797
0.18719030054375954,264313003.31762594
0.18722321435003494,264104015.98730347
0.18725613394356874,263894991.97892636
0.18728905932537857,263685931.28606954
0.18732199049648215,263476833.90230668
0.18735492745789742,263267699.8212105
0.18738787021064252,263058529.03635252
0.18742081875573535,262849321.54130527
0.18745377309419511,262640077.32963368
0.1874867332270401,262430796.3949079
0.18751969915528915,262221478.73069516
0.18755267087996125,262012124.3305613
0.18758564840207562,261802733.1880712
0.1876186317226516,261593305.2967883
0.18765162084270876,261383840.65027523
0.1876846157632665,261174339.2420954
0.18771761648534538,260964801.06580505
0.18775062300996515,260755474.78782707
0.18778363533814607,260552063.3431026
0.18781665347090856,260348616.1991113
0.1878496774092733,260145133.3495993
0.18788270715426109,259941614.78831205
0.18791574270689287,259738060.50899374
0.18794878406818952,259534470.5053895
0.18798183123917295,259330844.77123746
0.1880148842208645,259127183.30028018
0.18804794301428573,258923486.08625802
0.18808100762045857,258719753.1229096
0.1881140780404051,258515984.4039723
0.18814715427514758,258312179.92318296
0.18818023632570838,258108339.674277
0.18821332419311013,257904463.65098876
0.18824641787837523,257700551.8470538
0.18827951738252738,257496604.25619987
0.18831262270658933,257292620.87216035
0.1883457338515844,257088601.6886652
0.18837885081853611,256884546.69944343
0.18841197360846815,256680455.89822257
0.18844510222240435,256476329.27872968
0.18847823666136873,256272166.83469045
0.18851137692638523,256067968.55983114
0.18854452301847888,255863734.44787118
0.18857767493867397,255659464.49253502
0.1886108326879952,255455158.6875439
0.18864399626746753,255250817.02661827
0.1886771656781161,255046439.50347665
0.1887103409209662,254842026.11183745
0.18874352199704328,254637576.84541732
0.18877670890737305,254433091.69793192
0.18880990165298098,254228570.66309837
0.18884310023489378,254024013.7346257
0.18887630465413732,253819420.9062288
0.18890951491173794,253614792.17161897
0.18894273100872228,253410127.5245064
0.188975952946117,253205426.9586003
0.18900918072494907,253002064.20525318
0.1890424143462456,252803348.92393062
0.1890756538110335,252604598.7679692
0.18910889912034096,252405813.7312558
0.18914215027519524,252206993.80768245
0.18917540727662419,252008138.99113792
0.18920867012565581,251809249.27551
0.1892419388233183,251610324.65468574
0.18927521337064004,251411365.12255034
0.18930849376864956,251212370.67298877
0.18934178001837523,251013341.2998865
0.1893750721208467,250814276.99712193
0.18940837007709266,250615177.75857857
0.1894416738881424,250416043.5781367
0.1894749835550254,250216874.44967553
0.1895082990787713,250017670.36707333
0.18954162046040987,249818431.32420716
0.18957494770097114,249619157.31495342
0.18960828080148528,249419848.33318663
0.18964161976298233,249220504.37278304
0.1896749645864935,249021125.42761126
0.18970831527304916,248821711.49154523
0.1897416718236802,248622262.55845577
0.1897750342394177,248422778.62221265
0.189808402521293,248223259.67668396
0.1898417766703375,248023705.71573737
0.1898751566875828,247824116.73323965
0.18990854257406042,247624492.72305793
0.18994193433080298,247424833.67905256
0.18997533195884234,247225139.59508887
0.19000873545921085,247025410.4650288
0.19004214483294107,246825646.28273347
0.19007556008106571,246625847.042063
0.1901089812046176,246426012.73687658
0.19014240820462996,246226143.36103147
0.1901758410821356,246026238.90838698
0.19020927983816865,245826299.37279466
0.19024272447376242,245626324.7481112
0.19027617498995075,245430239.163961
0.19030963138776757,245236111.641964
0.1903430936682471,245041950.05090955
0.19037656183242366,244847754.3848299
0.19041003588133174,244653524.6377566
0.19044351581600616,244459260.80371928
0.19047700163748144,244264962.87674952
