Epsilon_alpha,Time [Days]
8.27878647504942,3.466931076962708e-05
8.292188101770513,3.4675406699678244e-05
8.305592034553506,3.468150370158121e-05
8.318998273796762,3.4687601775524446e-05
8.332406819898678,3.4693700921696445e-05
8.345817673257695,3.469980114028574e-05
8.359230834272246,3.470590243148088e-05
8.372747552018486,3.471200479547049e-05
8.386510849750708,3.471810823244317e-05
8.400276515663055,3.472421274258761e-05
8.414044550164586,3.47303183260925e-05
8.42781495366433,3.4736424983146555e-05
8.441587726571392,3.4742532713938554e-05
8.455362869294879,3.4748641518657274e-05
8.469140382243962,3.475475139749157e-05
8.482920265827797,3.476086235063029e-05
8.49670252045559,3.4766974378262325e-05
8.510487146536594,3.4773087480576616e-05
8.524274144480046,3.477920165776211e-05
8.538063514695274,3.4785316910007825e-05
8.551855257591562,3.479143323750277e-05
8.56564937357829,3.479755064043601e-05
8.57944586306483,3.480366911899665e-05
8.593244726460592,3.4809788673373806e-05
8.607045964175036,3.481590930375665e-05
8.620849576617607,3.4822031010334376e-05
8.634655564197812,3.48281537932962e-05
8.648535977996278,3.483427765283139e-05
8.662699491208604,3.484040258912925e-05
8.676865441363908,3.48465286023791e-05
8.691033828882475,3.485265569277029e-05
8.70520465418463,3.4858783860492246e-05
8.71937791769073,3.486491310573437e-05
8.73355361982111,3.487104342868613e-05
8.747731760996206,3.487717482953701e-05
8.761912341636465,3.4883307308476556e-05
8.776095362162339,3.488944086569431e-05
8.790280822994355,3.4895575501379886e-05
8.804468724553026,3.49017112157229e-05
8.818659067258936,3.490784800891302e-05
8.832851851532682,3.491398588113993e-05
8.847047077794874,3.4920124832593363e-05
8.8612447464662,3.492626486346309e-05
8.875444857967345,3.493240597393889e-05
8.88964741271904,3.49385481642106e-05
8.903852411142045,3.494469143446808e-05
8.918059853657141,3.4950835784901224e-05
8.93234039918856,3.4956981215699954e-05
8.946912862719639,3.4963127727054245e-05
8.961487833447158,3.496927531915408e-05
8.976065311802925,3.49754239921895e-05
8.990645298218745,3.498157374635055e-05
9.005227793126481,3.4987724581827334e-05
9.019812796958002,3.4993876498809976e-05
9.034400310145251,3.500002949748866e-05
9.048990333120141,3.5006183578053546e-05
9.063582866314691,3.501233874069488e-05
9.07817791016089,3.501849498560292e-05
9.092775465090833,3.502465231296799e-05
9.10737553153656,3.503081072298037e-05
9.121978109930234,3.5036970215830454e-05
9.136583200703999,3.5043130791708637e-05
9.151190804290035,3.504929245080534e-05
9.165800921120587,3.505545519331104e-05
9.180413551627895,3.506161901941621e-05
9.195028696244266,3.50677839293114e-05
9.209646355402024,3.507394992318716e-05
9.224365101838908,3.50801170012341e-05
9.23935538480605,3.5086285163642844e-05
9.254348246736377,3.509245441060406e-05
9.269343688073436,3.509862474230844e-05
9.28434170926077,3.5104796158946714e-05
9.299342310742007,3.511096866070965e-05
9.314345492960792,3.5117142247788055e-05
9.329351256360784,3.5123316920372746e-05
9.344359601385712,3.5129492678654596e-05
9.359370528479323,3.5135669522824505e-05
9.374384038085417,3.51418474530734e-05
9.389400130647783,3.5148026469592255e-05
9.404418806610309,3.515420657257206e-05
9.419440066416886,3.516038776220385e-05
9.434463910511457,3.516657003867871e-05
9.449490339337979,3.517275340218771e-05
9.464519353340465,3.5178937852922006e-05
9.479550952962963,3.518512339107275e-05
9.494585138649551,3.519131001683116e-05
9.509621910844363,3.519749773038846e-05
9.524818593090467,3.520368653193593e-05
9.540235700237687,3.520987642166485e-05
9.555655459650957,3.5216067399766584e-05
9.571077871785775,3.522225946643247e-05
9.586502937097741,3.522845262185394e-05
9.601930656042482,3.523464686622242e-05
9.617361029075619,3.524084219972937e-05
9.632794056652878,3.524703862256631e-05
9.648229739229977,3.525323613492477e-05
9.66366807726268,3.525943473699631e-05
9.679109071206808,3.5265634428972555e-05
9.694552721518212,3.5271835211045136e-05
9.709999028652804,3.527803708340573e-05
9.725447993066462,3.528424004624604e-05
9.740899615215165,3.529044409975779e-05
9.756353895554936,3.5296649244132775e-05
9.771810834541832,3.53028554795628e-05
9.787270432631914,3.530906280623969e-05
9.802732690281319,3.5315271224355336e-05
9.818197607946212,3.532148073410164e-05
9.833913659055368,3.532769133567055e-05
9.849766732104772,3.533390302925403e-05
9.865622532282254,3.53401158150441e-05
9.881481060055593,3.53463296932328e-05
9.897342315892633,3.5352544664012205e-05
9.913206300261258,3.535876072757443e-05
9.92907301362941,3.536497788411162e-05
9.944942456465059,3.537119613381596e-05
9.96081462923618,3.537741547687964e-05
9.976689532410857,3.538363591349493e-05
9.992567166457176,3.5389857443854094e-05
10.00844753184326,3.5396080068149455e-05
10.024330629037292,3.5402303786573355e-05
10.040216458507503,3.5408528599318184e-05
10.05610502072215,3.5414754506576354e-05
10.071996316149509,3.5420981508540306e-05
10.087890345257952,3.542720960540253e-05
10.103787108515855,3.5433438797355545e-05
10.11968660639164,3.543966908459189e-05
10.135588839353789,3.544590046730415e-05
10.151867423119503,3.545213294568497e-05
10.168165742125044,3.545836651992697e-05
10.184466864703165,3.546460119022285e-05
10.200770791334191,3.547083695676534e-05
10.217077522498512,3.547707381974717e-05
10.233387058676522,3.5483311779361144e-05
10.249699400348716,3.548955083580008e-05
10.26601454799557,3.549579098925683e-05
10.282332502097649,3.550203223992429e-05
10.298653263135556,3.550827458799539e-05
10.3149768315899,3.5514518033663064e-05
10.331303207941398,3.5520762577120325e-05
10.347632392670754,3.5527008218560185e-05
10.363964386258731,3.5533254958175706e-05
10.38029918918618,3.553950279615999e-05
10.396636801933935,3.554575173270615e-05
10.412977224982928,3.555200176800737e-05
10.429320458814068,3.5558252902256815e-05
10.44566650390838,3.5564505135647734e-05
10.46215130087999,3.5570758468373374e-05
10.47890140445335,3.557701290062705e-05
10.495654389156769,3.558326843260208e-05
10.512410255483314,3.558952506449183e-05
10.52916900392611,3.559578279648971e-05
10.545930634978331,3.560204162878914e-05
10.562695149133209,3.5608301561583595e-05
10.579462546883992,3.561456259506657e-05
10.59623282872399,3.56208247294316e-05
10.613005995146558,3.562708796487225e-05
10.629782046645134,3.563335230158214e-05
10.64656098371312,3.563961773975489e-05
10.663342806844051,3.564588427958418e-05
10.680127516531446,3.565215192126371e-05
10.69691511326892,3.565842066498722e-05
10.713705597550112,3.566469051094849e-05
10.730498969868702,3.567096145934132e-05
10.74729523071841,3.567723351035955e-05
10.764094380593047,3.568350666419706e-05
10.780896419986451,3.568978092104776e-05
10.79802732632636,3.5696056281105595e-05
10.815241576717733,3.570233274456453e-05
10.832458787906434,3.5708610311618596e-05
10.849678960398592,3.571488898246182e-05
10.866902094700405,3.5721168757288294e-05
10.884128191318116,3.5727449636292126e-05
10.901357250758016,3.573373161966747e-05
10.91858927352643,3.5740014707608503e-05
10.935824260129753,3.574629890030945e-05
10.95306221107442,3.575258419796455e-05
10.97030312686692,3.57588706007681e-05
10.98754700801379,3.576515810891441e-05
11.004793855021601,3.577144672259784e-05
11.022043668397018,3.5777736442012766e-05
11.039296448646695,3.5784027267353626e-05
11.056552196277389,3.579031919881486e-05
11.073810911795889,3.5796612236590974e-05
11.091072595708997,3.5802906380876475e-05
11.108337248523632,3.580920163186593e-05
11.12574527104922,3.581549798975394e-05
11.14343032819918,3.582179545473511e-05
11.16111842694781,3.582809402700412e-05
11.17880956781455,3.583439370675567e-05
11.19650375131884,3.584069449418447e-05
11.214200977980223,3.5846996389485285e-05
11.231901248318287,3.585329939285293e-05
11.249604562852667,3.585960350448222e-05
11.267310922103054,3.5865908724568036e-05
11.285020326589175,3.587221505330527e-05
11.302732776830819,3.587852249088885e-05
11.320448273347862,3.588483103751376e-05
11.33816681666015,3.589114069337499e-05
11.355888407287672,3.5897451458667595e-05
11.373613045750417,3.590376333358664e-05
11.391340732568432,3.591007631832722e-05
11.409071468261834,3.591639041308449e-05
11.42680525335078,3.592270561805362e-05
11.444542088355465,3.592902193342981e-05
11.46228197379618,3.593533935940832e-05
11.480564255425271,3.5941657896184424e-05
11.49887783618959,3.594797754395342e-05
11.517194566421942,3.5954298302910675e-05
11.53551444665964,3.5960620173251554e-05
11.553837477440101,3.596694315517148e-05
11.572163659300797,3.5973267248865916e-05
11.59049299277919,3.5979592454530316e-05
11.608825478412891,3.598591877236022e-05
11.627161116739492,3.5992246202551175e-05
11.645499908296685,3.599857474529876e-05
11.663841853622225,3.600490440079862e-05
11.682186953253865,3.6011235169246386e-05
11.700535207729457,3.601756705083776e-05
11.71888661758692,3.602390004576847e-05
11.737241183364185,3.603023415423426e-05
11.755598905599278,3.6036569376430944e-05
11.773959784830264,3.604290571255434e-05
11.792323821595268,3.6049243162800306e-05
11.810691016432466,3.6055581727364745e-05
11.829061369880089,3.6061921406443595e-05
11.847434882476424,3.60682622002328e-05
11.865811554759832,3.607460410892838e-05
11.88419138726873,3.6080947132726374e-05
11.902574380541559,3.608729127182284e-05
11.920960535116828,3.609363652641387e-05
11.939485371816538,3.609998289669563e-05
11.958460481812626,3.610633038286427e-05
11.977438854779633,3.611267898511601e-05
11.996420491273577,3.611902870364709e-05
12.015405391850528,3.612537953865378e-05
12.03439355706667,3.6131731490332394e-05
12.053384987478168,3.613808455887927e-05
12.072379683641296,3.614443874449081e-05
12.091377646112383,3.61507940473634e-05
12.110378875447811,3.615715046769351e-05
12.129383372203987,3.616350800567761e-05
12.148391136937455,3.616986666151223e-05
12.167402170204738,3.617622643539391e-05
12.186416472562474,3.618258732751925e-05
12.205434044567328,3.618894933808486e-05
12.224454886776025,3.61953124672874e-05
12.243478999745367,3.6201676715323556e-05
12.262506384032228,3.6208042082390066e-05
12.281537040193498,3.621440856868368e-05
12.300570968786172,3.62207761744012e-05
12.319608170367268,3.6227144899739455e-05
12.338648645493882,3.623351474489529e-05
12.357692394723173,3.623988571006563e-05
12.376739418612347,3.624625779544739e-05
12.39578971771873,3.6252631001237546e-05
12.41484329259958,3.6259005327633096e-05
12.43427713954597,3.626538077483108e-05
12.453935328077364,3.627175734302856e-05
12.473596896755438,3.6278135032422656e-05
12.493261846155455,3.62845138432105e-05
12.512930176852771,3.629089377558927e-05
12.53260188942279,3.629727482975618e-05
12.552276984440992,3.6303657005908467e-05
12.57195546248289,3.631004030424341e-05
12.591637324124095,3.631642472495834e-05
12.611322569940262,3.632281026825059e-05
12.631011200507105,3.632919693431754e-05
12.650703216400428,3.633558472335662e-05
12.670398618196053,3.6341973635565275e-05
12.69009740646992,3.6348363671141004e-05
12.709799581797983,3.635475483028131e-05
12.729505144756278,3.636114711318377e-05
12.749214095920923,3.636754052004597e-05
12.768926435868073,3.6373935051065526e-05
12.788642165173965,3.638033070644012e-05
12.808361284414868,3.6386727486367425e-05
12.828083794167195,3.639312539104519e-05
12.847809695007298,3.639952442067117e-05
12.867538987511697,3.640592457544317e-05
12.887271672256924,3.6412325855559024e-05
12.907007749819618,3.6418728261216607e-05
12.926834356253131,3.642513179261381e-05
12.947187298719008,3.643153644994859e-05
12.96754374049289,3.64379422334189e-05
12.987903682169705,3.6444349143222775e-05
13.008267124344398,3.645075717955825e-05
13.028634067611987,3.6457166342623385e-05
13.049004512567612,3.646357663261632e-05
13.069378459806398,3.646998804973519e-05
13.089755909923579,3.647640059417818e-05
13.110136863514487,3.648281426614351e-05
13.130521321174449,3.648922906582943e-05
13.150909283498919,3.6495644993434234e-05
13.171300751083377,3.6502062049156236e-05
13.191695724523404,3.65084802331938e-05
13.212094204414633,3.651489954574532e-05
13.232496191352741,3.652131998700922e-05
13.252901685933526,3.652774155718396e-05
13.273310688752805,3.653416425646804e-05
13.293723200406514,3.6540588085060005e-05
13.314139221490569,3.65470130431584e-05
13.33455875260102,3.655343913096183e-05
13.354981794333995,3.6559866348668945e-05
13.37540834728564,3.6566294696478404e-05
13.395838412052234,3.657272417458893e-05
13.416271989230047,3.657915478319924e-05
13.43670907941548,3.658558652250813e-05
13.45771185979765,3.6592019392714415e-05
13.478771873521188,3.659845339401692e-05
13.499835507797776,3.6604888526614545e-05
13.520902763242205,3.6611324790706204e-05
13.541973640469374,3.661776218649084e-05
13.563048140094253,3.662420071416745e-05
13.584126262731859,3.6630640373935045e-05
13.605208008997282,3.6637081165992684e-05
13.626293379505716,3.6643523090539466e-05
13.647382374872386,3.664996614777451e-05
13.668474995712616,3.665641033789698e-05
13.689571242641783,3.666285566110607e-05
13.710671116275337,3.6669302117601014e-05
13.731774617228819,3.667574970758108e-05
13.75288174611783,3.6682198431245575e-05
13.773992503557993,3.668864828879382e-05
13.795106890165071,3.669509928042519e-05
13.816224906554883,3.67015514063391e-05
13.837346553343325,3.670800466673499e-05
13.858471831146312,3.671445906181233e-05
13.879600740579903,3.672091459177064e-05
13.900733282260175,3.6727371256809464e-05
13.921869456803309,3.673382905712838e-05
13.943009264825541,3.674028799292701e-05
13.964267453801217,3.674674806440501e-05
13.986037136641741,3.675320927176205e-05
14.007810561714583,3.6759671615197875e-05
14.029587729654596,3.6766135094912226e-05
14.051368641096715,3.6772599711104906e-05
14.073153296675969,3.677906546397573e-05
14.094941697027437,3.678553235372458e-05
14.116733842786296,3.679200038055135e-05
14.138529734587769,3.679846954465595e-05
14.160329373067169,3.680493984623837e-05
14.182132758859892,3.6811411285498616e-05
14.203939892601403,3.6817883862636716e-05
14.225750774927254,3.682435757785275e-05
14.247565406473006,3.683083243134682e-05
14.269383787874373,3.683730842331908e-05
14.291205919767124,3.68437855539697e-05
14.313031802787105,3.6850263823498896e-05
14.334861437570199,3.685674323210692e-05
14.356694824752434,3.686322377999406e-05
14.378531964969826,3.686970546736064e-05
14.400372858858553,3.6876188294407e-05
14.422217507054807,3.6882672261333546e-05
14.444065910194906,3.68891573683407e-05
14.465918068915188,3.689564361562892e-05
14.487773983852103,3.69021310033987e-05
14.510196848770544,3.690861953185058e-05
14.53269058845741,3.691510920118512e-05
14.555188194493086,3.692160001160292e-05
14.57768966753286,3.692809196330463e-05
14.600195008232085,3.6934585056490914e-05
14.622704217246177,3.6941079291362475e-05
14.645217295230694,3.694757466812007e-05
14.667734242841194,3.6954071186964464e-05
14.690255060733362,3.696056884809648e-05
14.712779749562984,3.696706765171697e-05
14.735308309985834,3.6973567598026814e-05
14.757840742657825,3.6980068687226915e-05
14.780377048234984,3.698657091951825e-05
14.802917227373351,3.699307429510181e-05
14.825461280729076,3.699957881417861e-05
14.848009208958404,3.700608447694972e-05
14.870561012717609,3.701259128361623e-05
14.89311669266308,3.7019099234379265e-05
14.915676249451304,3.702560832944001e-05
14.938239683738802,3.703211856899966e-05
14.960806996182207,3.703862995325945e-05
14.983378187438205,3.704514248242065e-05
15.005953258163588,3.7051656156684584e-05
15.028532209015232,3.705817097625259e-05
15.051748117009291,3.706468694132604e-05
15.074973572297258,3.7071204052106346e-05
15.098203019347672,3.7077722308794974e-05
15.121436458836472,3.70842417115934e-05
15.144673891439655,3.7090762260703145e-05
15.167915317833344,3.709728395632577e-05
15.191160738693696,3.7103806798662865e-05
15.21441015469705,3.711033078791607e-05
15.23766356651966,3.711685592428702e-05
15.260920974837981,3.7123382207977436e-05
15.284182380328561,3.712990963918904e-05
15.30744778366798,3.713643821812362e-05
15.330717185532887,3.714296794498295e-05
15.353990586600085,3.714949881996889e-05
15.377267987546418,3.7156030843283326e-05
15.400549389048793,3.7162564015128155e-05
15.42383479178423,3.7169098335705324e-05
15.447124196429813,3.7175633805216815e-05
15.470417603662742,3.7182170423864654e-05
15.493715014160275,3.718870819185089e-05
15.51701642859974,3.71952471093776e-05
15.540321847658577,3.720178717664694e-05
15.563631272014293,3.7208328393861034e-05
15.58722572002282,3.721487076122209e-05
15.611191044806418,3.722141427893236e-05
15.63516048814991,3.722795894719409e-05
15.659134050750176,3.723450476620958e-05
15.683111733304111,3.724105173618117e-05
15.70709353650877,3.724759985731124e-05
15.731079461061253,3.72541491298022e-05
15.755069507658765,3.72606995538565e-05
15.779063676998552,3.72672511296766e-05
15.80306196977798,3.727380385746503e-05
15.827064386694518,3.7280357737424335e-05
15.851070928445695,3.728691276975711e-05
15.875081595729123,3.729346895466596e-05
15.899096389242548,3.7300026292353574e-05
15.923115309683729,3.7306584783022616e-05
15.94713835775058,3.7313144426875834e-05
15.97116553414107,3.731970522411599e-05
15.995196839553259,3.732626717494588e-05
16.01923227468527,3.733283027956833e-05
16.043271840235388,3.733939453818624e-05
16.067315536901884,3.734595995100249e-05
16.09136336538319,3.735252651822005e-05
16.115415326377793,3.7359094240041876e-05
16.139591023181918,3.7365663116670995e-05
16.16430911198033,3.737223314831045e-05
16.189031448324442,3.737880433516334e-05
16.213758032932375,3.738537667743278e-05
16.238488866522346,3.739195017532192e-05
16.263223949812627,3.739852482903396e-05
16.28796328352165,3.740510063877214e-05
16.312706868367826,3.741167760473971e-05
16.337454705069742,3.7418255727139964e-05
16.362206794346065,3.7424835006176256e-05
16.386963136915565,3.7431415442051957e-05
16.411723733497052,3.743799703497046e-05
16.436488584809457,3.744457978513523e-05
16.4612576915718,3.745116369274972e-05
16.486031054503208,3.745774875801747e-05
16.510808674322863,3.746433498114202e-05
16.535590551750065,3.747092236232695e-05
16.560376687504224,3.74775109017759e-05
16.585167082304768,3.748410059969251e-05
16.60996173687132,3.749069145628049e-05
16.634760651923493,3.749728347174356e-05
16.659563828181053,3.750387664628549e-05
16.68437126636385,3.751047098011008e-05
16.7093161851839,3.751706647342116e-05
16.734800823901942,3.752366312642262e-05
16.760289841491925,3.7530260939318365e-05
16.785783238693575,3.753685991231233e-05
16.811281016246774,3.75434600456085e-05
16.83678317489153,3.75500613394109e-05
16.862289715367837,3.755666379392357e-05
16.887800638415825,3.75632674093506e-05
16.913315944775775,3.756987218589613e-05
16.938835635188,3.7576478123764295e-05
16.96435971039294,3.7583085223159316e-05
16.989888171131117,3.7589693484285414e-05
17.015421018143158,3.759630290734685e-05
17.040958252169744,3.760291349254794e-05
17.06649987395175,3.760952524009302e-05
17.092045884230014,3.761613815018646e-05
17.117596283745552,3.762275222303268e-05
17.143151073239494,3.762936745883613e-05
17.168710253452975,3.7635983857801274e-05
17.19427382512734,3.764260142013266e-05
17.219841789003922,3.764922014603482e-05
17.245414145824228,3.765584003571236e-05
17.2709908963298,3.76624610893699e-05
17.2968799236798,3.76690833072121e-05
17.323145813711978,3.767570668944368e-05
17.349416216438904,3.7682331236269346e-05
17.375691132622464,3.768895694789389e-05
17.40197056302459,3.769558382452212e-05
17.428254508407264,3.770221186635886e-05
17.454542969532646,3.770884107360901e-05
17.480835947162955,3.771547144647747e-05
17.5071334420605,3.772210298516921e-05
17.533435454987753,3.77287356898892e-05
17.55974198670718,3.773536956084247e-05
17.586053037981443,3.774200459823408e-05
17.612368609573238,3.774864080226912e-05
17.63868870224541,3.775527817315274e-05
17.665013316760863,3.776191671109009e-05
17.691342453882605,3.776855641628637e-05
17.717676114373777,3.777519728894684e-05
17.744014298997577,3.7781839329276765e-05
17.770357008517333,3.778848253748145e-05
17.79670424369645,3.779512691376625e-05
17.82305600529844,3.780177245833656e-05
17.84941229408695,3.780841917139779e-05
17.875773110825666,3.781506705315539e-05
17.902769321434402,3.782171610381486e-05
17.929832110676635,3.782836632358173e-05
17.956899549094643,3.7835017712661564e-05
17.983971637472795,3.784167027125997e-05
18.01104837659548,3.784832399958257e-05
18.038129767247217,3.7854978897835045e-05
18.065215810212724,3.786163496622311e-05
18.09230650627668,3.78682922049525e-05
18.119401856223973,3.787495061422901e-05
18.14650186083956,3.788161019425844e-05
18.17360652090848,3.788827094524667e-05
18.200715837215864,3.789493286739956e-05
18.227829810547032,3.790159596092306e-05
18.2549484416873,3.790826022602313e-05
18.282071731422164,3.791492566290576e-05
18.309199680537198,3.792159227177699e-05
18.336332289818042,3.7928260052842894e-05
18.363469560050532,3.7934929006309576e-05
18.390611492020504,3.7941599132383186e-05
18.417758086513945,3.794827043126989e-05
18.44490934431696,3.7954942903175924e-05
18.472065266215775,3.796161654830753e-05
18.49960992732425,3.796829136687099e-05
18.527481460717173,3.7974967359072646e-05
18.555357781785837,3.798164452511886e-05
18.5832388913374,3.7988322865216004e-05
18.611124790179215,3.7995002379570544e-05
18.63901547911862,3.800168306838893e-05
18.66691095896319,3.800836493187768e-05
18.694811230520518,3.801504797024332e-05
18.722716294598385,3.8021732183692454e-05
18.750626152004582,3.802841757243167e-05
18.778540803547084,3.803510413666765e-05
18.806460250033954,3.804179187660706e-05
18.834384492273333,3.804848079245664e-05
18.86231353107351,3.805517088442314e-05
18.89024736724284,3.8061862152713364e-05
18.91818600158985,3.8068554597534145e-05
18.946129434923073,3.8075248219092345e-05
18.97407766805124,3.8081943017594876e-05
19.002030701783173,3.8088638993248686e-05
19.02998853692778,3.809533614626075e-05
19.057951174294075,3.810203447683809e-05
19.085918614691202,3.810873398518774e-05
19.114124679746762,3.811543467151681e-05
19.142822336772497,3.812213653603241e-05
19.1715249229291,3.8128839578941714e-05
19.200232439047046,3.813554380045191e-05
19.228944885957095,3.8142249200770244e-05
19.25766226448991,3.814895578010396e-05
19.286384575476443,3.81556635386604e-05
19.315111819747642,3.816237247664688e-05
19.343843998134652,3.81690825942708e-05
19.372581111468662,3.817579389173955e-05
19.40132316058104,3.818250636926062e-05
19.430070146303205,3.818922002704147e-05
19.458822069466695,3.8195934865289636e-05
19.487578930903194,3.820265088421268e-05
19.516340731444465,3.82093680840182e-05
19.545107471922424,3.821608646491384e-05
19.573879153169035,3.8222806027107256e-05
19.60265577601642,3.8229526770806164e-05
19.631437341296806,3.8236248696218314e-05
19.66022384984255,3.824297180355148e-05
19.68901530248606,3.8249696093013484e-05
19.717811700059936,3.825642156481219e-05
19.746779253364643,3.8263148219155465e-05
19.776321488763475,3.826987605625125e-05
19.80586879788691,3.827660507630752e-05
19.835421181589396,3.828333527953226e-05
19.86497864072551,3.8290066666133525e-05
19.894541176149815,3.8296799236319366e-05
19.924108788717085,3.83035329902979e-05
19.953681479282263,3.831026792827729e-05
19.9832592487003,3.83170040504657e-05
20.01284209782635,3.8323741357071366e-05
20.0424300275156,3.8330479848302525e-05
20.072023038623446,3.83372195243675e-05
20.101621132005295,3.834396038547459e-05
20.131224308516746,3.835070243183218e-05
20.16083256901351,3.835744566364867e-05
20.19044591435139,3.83641900811325e-05
20.220064345386305,3.837093568449215e-05
20.249687862974284,3.8377682473936124e-05
20.279316467971526,3.8384430449672987e-05
20.30895016123427,3.839117961191131e-05
20.338588943618934,3.839792996085972e-05
20.368232815981994,3.840468149672688e-05
20.39804895113306,3.8411434219721494e-05
20.4284553572277,3.841818813005229e-05
20.458866984973568,3.842494322792803e-05
20.489283835249505,3.843169951355753e-05
20.51970590893452,3.843845698714964e-05
20.550133206907617,3.8445215648913225e-05
20.58056573004802,3.8451975499057205e-05
20.61100347923508,3.845873653779054e-05
20.641446455348213,3.846549876532222e-05
20.67189465926699,3.8472262181861264e-05
20.702348091871077,3.8479026787616744e-05
20.732806754040322,3.8485792582797755e-05
20.763270646654625,3.8492559567613454e-05
20.793739770594005,3.849932774227298e-05
20.824214126738664,3.850609710698558e-05
20.854693715968853,3.8512867661960475e-05
20.885178539165015,3.851963940740697e-05
20.915668597207635,3.852641234353437e-05
20.946163890977388,3.853318647055204e-05
20.97666442135505,3.8539961788669376e-05
21.00717018922147,3.854673829809581e-05
21.03768119545771,3.855351599904081e-05
21.06841957486952,3.856029489171389e-05
21.099710953645552,3.856707497632457e-05
21.131007705538696,3.857385625308245e-05
21.16230983145278,3.858063872219714e-05
21.193617332291815,3.85874223838783e-05
21.224930208959833,3.85942072383356e-05
21.25624846236111,3.8600993285778785e-05
21.28757209339999,3.860778052641761e-05
21.31890110298093,3.861456896046188e-05
21.350235492008522,3.862135858812143e-05
21.381575261387482,3.862814940960613e-05
21.412920412022714,3.86349414251259e-05
21.444270944819127,3.864173463489068e-05
21.47562686068184,3.864852903911046e-05
21.50698816051607,3.865532463799526e-05
21.538354845227154,3.8662121431755144e-05
21.569726915720615,3.86689194206002e-05
21.60110437290199,3.8675718604740564e-05
21.632487217677017,3.8682518984386404e-05
21.663875450951558,3.868932055974793e-05
21.695269073631565,3.8696123331035384e-05
21.726668086623157,3.8702927298459044e-05
21.75838816292843,3.870973246222923e-05
21.790586608878577,3.8716538822556295e-05
21.822790583171567,3.872334637965063e-05
21.855000086736833,3.873015513372267e-05
21.887215120504006,3.873696508498288e-05
21.91943568540285,3.8743776233641754e-05
21.95166178236318,3.8750588579909833e-05
21.98389341231499,3.87574021239977e-05
22.016130576188445,3.876421686611596e-05
22.048373274913793,3.877103280647526e-05
22.080621509421427,3.877784994528631e-05
22.11287528064182,3.878466828275981e-05
22.145134589505645,3.879148781910654e-05
22.17739943694367,3.8798308554537284e-05
22.2096698238868,3.880513048926289e-05
22.24194575126607,3.881195362349422e-05
22.274227220012627,3.881877795744219e-05
22.30651423105777,3.882560349131775e-05
22.3388067853329,3.883243022533188e-05
22.371104883769604,3.88392581596956e-05
22.403408527299565,3.884608729461997e-05
22.435717716854562,3.8852917630316087e-05
22.468463584251257,3.8859749166995084e-05
22.5015925791776,3.886658190486812e-05
22.53472726166911,3.887341584414642e-05
22.567867632681537,3.8880250985041216e-05
22.601013693170778,3.888708732776379e-05
22.634165444092915,3.889392487252547e-05
22.66732288640404,3.8900763619537595e-05
22.700486021060527,3.890760356901157e-05
22.733654849018773,3.891444472115881e-05
22.766829371235406,3.8921287076190804e-05
22.800009588667113,3.892813063431905e-05
22.833195502270712,3.893497539575507e-05
22.86638711300323,3.894182136071046e-05
22.89958442182175,3.894866852939683e-05
22.932787429683497,3.8955516902025843e-05
22.965996137545872,3.896236647880917e-05
22.999210546366402,3.896921725995856e-05
23.032430657102733,3.897606924568576e-05
23.065656470712625,3.898292243620258e-05
23.098887988154043,3.898977683172086e-05
23.13212521038497,3.8996632432452474e-05
23.165368138363643,3.9003489238609334e-05
23.19916696687163,3.9010347250403393e-05
23.23325148697324,3.9017206468046635e-05
23.26734185811401,3.9024066891751095e-05
23.301438081276654,3.903092852172883e-05
23.33554015744415,3.9037791358191934e-05
23.369648087599515,3.904465540135256e-05
23.403761872725905,3.9051520651422863e-05
23.437881513806673,3.9058387108615065e-05
23.472007011825255,3.906525477314141e-05
23.506138367765313,3.90721236452142e-05
23.540275582610505,3.907899372504573e-05
23.57441865734479,3.9085865012848394e-05
23.608567592952117,3.9092737508834566e-05
23.64272239041669,3.909961121321669e-05
23.67688305072278,3.910648612620724e-05
23.711049574854826,3.911336224801873e-05
23.745221963797405,3.9120239578863704e-05
23.779400218535248,3.912711811895474e-05
23.81358434005316,3.9133997868504474e-05
23.847774329336175,3.914087882772556e-05
23.88197018736941,3.914776099683069e-05
23.916171915138143,3.915464437603261e-05
23.951030919470043,3.916152896554409e-05
23.98609626889138,3.916841476557793e-05
24.021167637132372,3.917530177634698e-05
24.05624502520352,3.918218999806413e-05
24.091328434115447,3.918907943094229e-05
24.126417864878984,3.9195970075194455e-05
24.1615133185049,3.9202861931033574e-05
24.196614796004333,3.920975499867271e-05
24.231722298388448,3.921664927832492e-05
24.266835826668622,3.922354477020333e-05
24.301955381856327,3.9230441474521066e-05
24.33708096496317,3.923733939149133e-05
24.372212577000955,3.924423852132733e-05
24.407350218981566,3.925113886424234e-05
24.442493891917092,3.925804042044964e-05
24.477643596819696,3.926494319016257e-05
24.51279933470177,3.927184717359451e-05
24.547961106575773,3.927875237095887e-05
24.583128913454367,3.928565878246908e-05
24.618302756350307,3.929256640833864e-05
24.65348263627651,3.9299475248781055e-05
24.688668554246075,3.93063853040099e-05
24.724601340624382,3.931329657423877e-05
24.76067467124548,3.932020905968129e-05
24.796754193088802,3.932712276055114e-05
24.832839907193346,3.933403767706203e-05
24.86893181459816,3.93409538094277e-05
24.905029916342606,3.934787115786195e-05
24.941134213465975,3.935478972257858e-05
24.977244707007827,3.936170950379146e-05
25.013361398007905,3.936863050171449e-05
