time_days,Nuclei:Am246 top 17
8.254366412536072e-05,35.42098207876688
8.255817783767588e-05,35.4626552791373
8.257269410194758e-05,35.50433580693159
8.258721291862459e-05,35.54602366343817
8.260173428815566e-05,35.58771884994565
8.261625821098964e-05,35.62942136774281
8.263078468757552e-05,35.67113121811876
8.26453137183623e-05,35.712848402362766
8.265984530379911e-05,35.754572921764364
8.267437944433511e-05,35.79630477761329
8.268891614041958e-05,35.83804397119953
8.270345539250188e-05,35.879790503813275
8.27179972010314e-05,35.92154437674494
8.273254156645766e-05,35.96330559128517
8.274708848923024e-05,36.00507414872488
8.27616379697988e-05,36.047182790573224
8.277619000861309e-05,36.090239573277046
8.279074460612289e-05,36.133303926680846
8.280530176277814e-05,36.17637585211578
8.28198614790288e-05,36.21945535091325
8.283442375532492e-05,36.26254242440492
8.284898859211665e-05,36.30563707392258
8.286355598985418e-05,36.34873930079835
8.287812594898783e-05,36.391849106364596
8.289269846996794e-05,36.43496649195386
8.290727355324501e-05,36.47809145889895
8.292185119926952e-05,36.521224008532876
8.293643140849212e-05,36.56436414218897
8.295101418136348e-05,36.607511861200656
8.296559951833435e-05,36.65066716690167
8.29801874198556e-05,36.69383006062603
8.299477788637815e-05,36.737000543707914
8.3009370918353e-05,36.780178617481766
8.302396651623126e-05,36.82336428328226
8.303856468046406e-05,36.86655754244432
8.305316541150268e-05,36.90975839630312
8.306776870979842e-05,36.95296684619396
8.308237457580268e-05,36.9961828934525
8.309698300996696e-05,37.039406539414585
8.311159401274281e-05,37.08263778541633
8.312620758458188e-05,37.12587663279399
8.314082372593586e-05,37.16912308288415
8.315544243725659e-05,37.21237713702362
8.317006371899593e-05,37.25563879654939
8.318468757160583e-05,37.29890806279872
8.319931399553835e-05,37.342184937109145
8.321394299124559e-05,37.385469420818346
8.322857455917976e-05,37.42876151526433
8.324320869979311e-05,37.47206122178521
8.325784541353805e-05,37.515556214889834
8.327248470086697e-05,37.56017673365663
8.328712656223236e-05,37.60480509807602
8.330177099808689e-05,37.649441309527525
8.331641800888318e-05,37.69408536939089
8.3331067595074e-05,37.73873727904611
8.334571975711218e-05,37.78339703987339
8.336037449545063e-05,37.82806465325323
8.337503181054235e-05,37.872740120566306
8.338969170284043e-05,37.917423443193655
8.340435417279799e-05,37.96211462251641
8.341901922086826e-05,38.00681365991605
8.343368684750458e-05,38.05152055677427
8.344835705316032e-05,38.09623531447296
8.346302983828897e-05,38.14095793439438
8.347770520334406e-05,38.18568841792085
8.349238314877923e-05,38.2304267664351
8.350706367504818e-05,38.27517298132002
8.352174678260472e-05,38.31992706395873
8.35364324719027e-05,38.36468901573465
8.355112074339609e-05,38.40945883803138
8.35658115975389e-05,38.45423653223286
8.358050503478526e-05,38.49902209972321
8.359520105558933e-05,38.543815541886694
8.36098996604054e-05,38.588616860108
8.36246008496878e-05,38.63342605577194
8.363930462389098e-05,38.67824313026364
8.365401098346945e-05,38.72306808496844
8.366871992887777e-05,38.767900921271895
8.368343146057065e-05,38.812741640559864
8.369814557900279e-05,38.85759024421837
8.371286228462905e-05,38.90244673363375
8.372758157790433e-05,38.94731111019257
8.374230345928362e-05,38.99218337528164
8.3757027929222e-05,39.03737019076894
8.377175498817458e-05,39.083596349734265
8.378648463659663e-05,39.12983063667284
8.380121687494345e-05,39.17607305301384
8.381595170367042e-05,39.222323600186606
8.3830689123233e-05,39.268582279620794
8.384542913408674e-05,39.31484909274633
8.386017173668729e-05,39.36112404099338
8.387491693149033e-05,39.40740712579228
8.388966471895168e-05,39.45369834857374
8.390441509952722e-05,39.49999771076872
8.391916807367284e-05,39.546305213808225
8.39339236418446e-05,39.592620859123755
8.39486818044986e-05,39.63894464814694
8.396344256209107e-05,39.68527658230973
8.397820591507823e-05,39.73161666304427
8.399297186391644e-05,39.77796489178297
8.400774040906217e-05,39.824321269958496
8.402251155097187e-05,39.87068579900377
8.403728529010218e-05,39.91705848035198
8.405206162690977e-05,39.96343931543654
8.406684056185134e-05,40.009828305691094
8.408162209538379e-05,40.05622545254963
8.409640622796398e-05,40.1026307574463
8.411119296004892e-05,40.1490442218155
8.41259822920957e-05,40.195465847091974
8.414077422456143e-05,40.24189563471058
8.415556875790339e-05,40.2883335861066
8.417036589257888e-05,40.33477970271542
8.418516562904528e-05,40.381233985972735
8.419996796776008e-05,40.42769643731451
8.421477290918082e-05,40.47416705817692
8.422958045376517e-05,40.5206458499965
8.42443906019708e-05,40.56713281420983
8.425920335425553e-05,40.61433427703426
8.427401871107724e-05,40.66220871383761
8.428883667289388e-05,40.710091568431835
8.430365724016348e-05,40.75798284229705
8.431848041334417e-05,40.80588253691362
8.433330619289417e-05,40.85379065376219
8.434813457927172e-05,40.90170719432361
8.436296557293521e-05,40.9496321600791
8.437779917434306e-05,40.99756555250997
8.43926353839538e-05,41.04550737309792
8.440747420222604e-05,41.093457623324866
8.442231562961844e-05,41.14141630467304
8.44371596665898e-05,41.18938341862485
8.445200631359893e-05,41.23735896666304
8.446685557110478e-05,41.28534295027054
8.448170743956635e-05,41.33333537093061
8.449656191944271e-05,41.381336230126735
8.451141901119303e-05,41.42934552934262
8.452627871527658e-05,41.47736327006237
8.454114103215267e-05,41.525389453770174
8.45560059622807e-05,41.57342408195059
8.45708735061202e-05,41.62146715608849
8.45857436641307e-05,41.6695186776688
8.460061643677186e-05,41.71757864817692
8.461549182450343e-05,41.765647069098414
8.46303698277852e-05,41.8137239419191
8.464525044707707e-05,41.86180926812509
8.466013368283903e-05,41.909903049202775
8.467501953553112e-05,41.95800528663875
8.468990800561349e-05,42.00611598191991
8.470479909354633e-05,42.05423513653337
8.471969279978999e-05,42.10236275196663
8.47345891248048e-05,42.15049882970725
8.474948806905124e-05,42.198643371243236
8.476438963298984e-05,42.24819996354762
8.477929381708124e-05,42.297766055893604
8.479420062178615e-05,42.34734086347528
8.480911004756532e-05,42.396924387824974
8.482402209487965e-05,42.44651663047546
8.483893676419007e-05,42.4961175929596
8.48538540559576e-05,42.545727276810595
8.486877397064335e-05,42.595345683562016
8.488369650870854e-05,42.64497281474753
8.489862167061443e-05,42.69460867190132
8.491354945682233e-05,42.74425325655742
8.492847986779372e-05,42.79390657025054
8.49434129039901e-05,42.843568614515505
8.495834856587303e-05,42.893239390887366
8.497328685390425e-05,42.94291890090157
8.498822776854547e-05,42.99260714609368
8.500317131025855e-05,43.04230412799969
8.501811747950542e-05,43.09200984815568
8.503306627674804e-05,43.141724308098205
8.504801770244853e-05,43.1914475093639
8.506297175706905e-05,43.2411794534898
8.507792844107183e-05,43.290920142013164
8.50928877549192e-05,43.34066957647148
8.510784969907356e-05,43.390427758402616
8.512281427399743e-05,43.44019468934463
8.513778148015336e-05,43.48997037083581
8.515275131800399e-05,43.53975480441485
8.516772378801208e-05,43.58954799162059
8.51826988906404e-05,43.639349933992165
8.51976766263519e-05,43.68916063306904
8.521265699560951e-05,43.73898009039087
8.522763999887634e-05,43.7888083074977
8.524262563661547e-05,43.838645285929665
8.525761390929017e-05,43.88946833438172
8.52726048173637e-05,43.940761187777106
8.528759836129947e-05,43.99206306002552
8.530259454156095e-05,44.04337395271281
8.531759335861168e-05,44.09469386742499
8.533259481291529e-05,44.14602280574842
8.534759890493547e-05,44.19736076926974
8.536260563513605e-05,44.24870775957585
8.537761500398087e-05,44.300063778253936
8.53926270119339e-05,44.351428826891414
8.540764165945916e-05,44.40280290707609
8.54226589470208e-05,44.45418602039597
8.5437678875083e-05,44.505578168439335
8.545270144411004e-05,44.556979352794784
8.546772665456629e-05,44.60838957505116
8.548275450691617e-05,44.65980883679761
8.549778500162425e-05,44.711237139623584
8.551281813915509e-05,44.76267448511869
8.552785391997342e-05,44.814120874873
8.5542892344544e-05,44.865576310476776
8.555793341333165e-05,44.91704079352036
8.557297712680136e-05,44.96851432559488
8.558802348541807e-05,45.019996908291105
8.560307248964699e-05,45.07148854320074
8.561812413995318e-05,45.122989231915135
8.563317843680201e-05,45.17449897602647
8.564823538065871e-05,45.226017777126714
8.566329497198882e-05,45.277545636808675
8.567835721125775e-05,45.3290825566648
8.569342209893117e-05,45.38062853828844
8.570848963547468e-05,45.4321835832726
8.57235598213541e-05,45.483747693211264
8.573863265703522e-05,45.53532086969811
8.575370814298395e-05,45.58771778284265
8.576878627966633e-05,45.64078165048606
8.578386706754838e-05,45.69385484838086
8.579895050709634e-05,45.74693737816783
8.581403659877637e-05,45.80002924148753
8.582912534305487e-05,45.85313043998138
8.58442167403982e-05,45.90624097529051
8.585931079127289e-05,45.95936084905685
8.587440749614545e-05,46.01249006292216
8.588950685548262e-05,46.06562861852896
8.590460886975105e-05,46.118776517519535
8.591971353941764e-05,46.17193376153704
8.593482086494922e-05,46.22510035222435
8.594993084681282e-05,46.27827629122509
8.596504348547547e-05,46.33146158018277
8.598015878140435e-05,46.384656220741675
8.599527673506666e-05,46.437860214545815
8.601039734692974e-05,46.49107356324003
8.602552061746094e-05,46.54429626846894
8.60406465471278e-05,46.59752833187796
8.60557751363978e-05,46.6507697551123
8.607090638573867e-05,46.70402053981797
8.608604029561808e-05,46.75728068764086
8.610117686650379e-05,46.81055020022713
8.611631609886379e-05,46.86382907922372
8.613145799316594e-05,46.9171173262772
8.614660254987837e-05,46.97041494303505
8.616174976946917e-05,47.02372193114451
8.617689965240662e-05,47.0770382922536
8.619205219915891e-05,47.13036402801008
8.620720741019454e-05,47.183699140062615
8.622236528598187e-05,47.23704363005953
8.623752582698952e-05,47.29039749965003
8.625268903368606e-05,47.34469275215955
8.626785490654027e-05,47.399572623279354
8.628302344602084e-05,47.45446214395941
8.629819465259677e-05,47.50936131589677
8.63133685267369e-05,47.56427014078809
8.632854506891037e-05,47.61918862033093
8.634372427958621e-05,47.674116756222645
8.635890615923372e-05,47.72905455016133
8.637409070832209e-05,47.78400200384491
8.638927792732077e-05,47.83895911897212
8.640446781669918e-05,47.89392589724164
8.641966037692681e-05,47.94890234035236
8.643485560847337e-05,48.00388845000398
8.645005351180847e-05,48.05888422789584
8.646525408740198e-05,48.11388967572829
8.648045733572365e-05,48.16890479520116
8.649566325724357e-05,48.223929588015444
8.651087185243164e-05,48.27896405587166
8.652608312175807e-05,48.33400820047127
8.654129706569298e-05,48.38906202351547
8.655651368470673e-05,48.44412552670631
8.657173297926957e-05,48.499198711745485
8.658695494985208e-05,48.5542815803358
8.660217959692465e-05,48.60937413417953
8.6617406920958e-05,48.66447637497991
8.663263692242274e-05,48.719588304439974
8.664786960178972e-05,48.77470992426353
8.666310495952972e-05,48.82984123615421
8.667834299611376e-05,48.884982241816374
8.669358371201278e-05,48.940132942954286
8.670882710769796e-05,48.99529334127289
8.672407318364043e-05,49.05046343847704
8.673932194031151e-05,49.10564323627237
8.675457337818254e-05,49.16217864806354
8.676982749772492e-05,49.21892025407481
8.678508429941023e-05,49.27567183699656
8.680034378371e-05,49.33243339858278
8.6815605951096e-05,49.389204940588286
8.683087080203993e-05,49.44598646476766
8.68461383370137e-05,49.50277797287637
8.686140855648917e-05,49.55957946666959
8.687668146093845e-05,49.616390947903376
8.689195705083355e-05,49.67321241833357
8.690723532664675e-05,49.730043879716895
8.69225162888502e-05,49.7868853338097
8.693779993791637e-05,49.843736782369334
8.69530862743176e-05,49.900598227152855
8.69683752985265e-05,49.95746966991819
8.698366701101554e-05,50.014351112422965
8.699896141225753e-05,50.07124255642576
8.701425850272513e-05,50.12814400368483
8.702955828289128e-05,50.18505545595936
8.704486075322884e-05,50.241976915008266
8.70601659142109e-05,50.298908382591286
8.70754737663105e-05,50.355849860468126
8.70907843100008e-05,50.41280135039871
8.710609754575514e-05,50.469762854143795
8.712141347404678e-05,50.5267343734638
8.713673209534924e-05,50.58371591012006
8.715205341013596e-05,50.64070746587363
8.71673774188806e-05,50.69770904248653
8.718270412205677e-05,50.754720641720326
8.719803352013831e-05,50.811742265337664
8.721336561359899e-05,50.86877391510084
8.722870040291283e-05,50.92581559277304
8.724403788855375e-05,50.983362801506495
8.725937807099592e-05,51.04200231157837
8.727472095071347e-05,51.10065213227005
8.729006652818071e-05,51.15931226539469
8.730541480387193e-05,51.21798271276524
8.732076577826164e-05,51.2766634761956
8.733611945182425e-05,51.33535455749929
8.735147582503447e-05,51.39405595849085
8.736683489836688e-05,51.452767680984444
8.738219667229634e-05,51.511489726795254
8.739756114729759e-05,51.57022209773812
8.741292832384567e-05,51.62896479562882
8.742829820241556e-05,51.687717822283005
8.744367078348229e-05,51.74648117951659
8.745904606752114e-05,51.80525486914635
8.747442405500728e-05,51.86403889298872
8.748980474641615e-05,51.922833252861075
8.750518814222312e-05,51.98163795058051
8.752057424290376e-05,52.04045298796499
8.75359630489336e-05,52.09927836683231
8.75513545607884e-05,52.15811408900108
8.756674877894385e-05,52.21696015628964
8.758214570387589e-05,52.27581657051735
8.759754533606035e-05,52.33468333350314
8.761294767597335e-05,52.39356044706701
8.762835272409091e-05,52.45244791302856
8.764376048088928e-05,52.51134573320834
8.765917094684466e-05,52.57025390942667
8.76745841224335e-05,52.62917244350478
8.769000000813212e-05,52.68810133726355
8.770541860441716e-05,52.74704059252484
8.77208399117651e-05,52.80599021111022
8.773626393065275e-05,52.86495019484217
8.775169066155679e-05,52.92543787351799
8.776712010495414e-05,52.98603248888206
8.778255226132171e-05,53.04663775863334
8.779798713113649e-05,53.107253684645016
8.781342471487566e-05,53.1678802687911
8.782886501301633e-05,53.2285175129453
8.784430802603585e-05,53.28916541898226
8.785975375441152e-05,53.34982398877639
8.787520219862085e-05,53.410493224203016
8.789065335914129e-05,53.47117312713715
8.790610723645051e-05,53.531863699454746
8.792156383102615e-05,53.59256494303158
8.793702314334605e-05,53.65327685974417
8.795248517388803e-05,53.71399945146901
8.796794992313008e-05,53.774732720083335
8.798341739155017e-05,53.83547666746412
8.799888757962648e-05,53.89623129548939
8.801436048783713e-05,53.95699660603678
8.802983611666049e-05,54.017772600984905
8.804531446657487e-05,54.07855928221217
8.806079553805876e-05,54.13935665159778
8.807627933159063e-05,54.20016471102071
8.80917658476492e-05,54.26098346236099
8.810725508671311e-05,54.321812907498405
8.812274704926111e-05,54.382653048313045
8.813824173577216e-05,54.44350388668592
8.815373914672514e-05,54.50436542449763
8.816923928259916e-05,54.56523766362976
8.818474214387327e-05,54.62612060596364
8.820024773102678e-05,54.68701425338153
8.821575604453886e-05,54.747918607765406
8.823126708488898e-05,54.80883367099816
8.824678085255655e-05,54.87099588804991
8.826229734802118e-05,54.93358259082869
8.82778165717624e-05,54.996180298264356
8.829333852426005e-05,55.05878901229216
8.83088632059938e-05,55.12140873484713
8.832439061744364e-05,55.18403946786518
8.833992075908947e-05,55.24668121328201
8.835545363141138e-05,55.3093339730342
8.837098923488947e-05,55.37199774905809
8.838652757000402e-05,55.434672543291065
8.840206863723527e-05,55.497358357670066
8.841761243706366e-05,55.56005519413311
8.843315896996962e-05,55.62276305461793
8.844870823643378e-05,55.685481941063195
8.846426023693671e-05,55.748211855407355
8.847981497195914e-05,55.810952799589415
8.849537244198196e-05,55.87370477554904
8.851093264748597e-05,55.936467785225624
8.852649558895223e-05,55.9992418305595
8.854206126686174e-05,56.06202691349083
8.855762968169571e-05,56.12482303596063
8.85732008339353e-05,56.18763019990964
8.858877472406193e-05,56.250448407279706
8.860435135255693e-05,56.31327766001224
8.861993071990185e-05,56.37611796004965
8.863551282657817e-05,56.43896930933406
8.865109767306765e-05,56.50183170980858
8.866668525985195e-05,56.56470516341606
8.868227558741299e-05,56.6275896721003
8.869786865623256e-05,56.690485237804765
8.871346446679279e-05,56.75339186247394
8.872906301957567e-05,56.81630954805208
8.874466431506341e-05,56.88048512852912
8.876026835373821e-05,56.94511195305564
8.87758751360825e-05,57.00975014095517
8.879148466257864e-05,57.07439969422553
8.88070969337091e-05,57.13906061486494
8.882271194995656e-05,57.203732904872474
8.88383297118036e-05,57.26841656624692
8.885395021973308e-05,57.33311160098794
8.886957347422775e-05,57.39781801109507
8.888519947577062e-05,57.46253579856877
8.890082822484463e-05,57.52726496540915
8.891645972193298e-05,57.592005513617444
8.893209396751874e-05,57.656757445194465
8.894773096208528e-05,57.72152076214213
8.896337070611588e-05,57.78629546646193
8.897901320009406e-05,57.85108156015653
8.899465844450323e-05,57.915879045228145
8.901030643982714e-05,57.980687923680094
8.902595718654936e-05,58.045508197515275
8.904161068515376e-05,58.11033986873776
8.905726693612414e-05,58.17518293935117
8.907292593994451e-05,58.24003741136019
8.908858769709884e-05,58.30490328676927
8.910425220807134e-05,58.36978056758375
8.91199194733461e-05,58.43466925580876
8.913558949340753e-05,58.49956935345033
8.915126226873994e-05,58.56448086251445
8.916693779982778e-05,58.62940378500747
8.918261608715564e-05,58.69433812293652
8.919829713120809e-05,58.75928387830843
8.921398093246992e-05,58.8242410531311
8.922966749142587e-05,58.88920964941203
8.924535680856089e-05,58.95575462462274
8.926104888435988e-05,59.022470352598944
8.927674371930797e-05,59.089197811241256
8.929244131389024e-05,59.15593700261187
8.930814166859198e-05,59.22268792877418
8.932384478389845e-05,59.28945059179112
8.933955066029509e-05,59.35622499372675
8.935525929826733e-05,59.42301113664478
8.937097069830081e-05,59.489809022609926
8.938668486088111e-05,59.55661865368673
8.940240178649406e-05,59.62344003194058
8.941812147562539e-05,59.69027315943675
8.94338439287611e-05,59.757118038241394
8.94495691463871e-05,59.8239746704204
8.946529712898957e-05,59.890843058040765
8.948102787705458e-05,59.95772320316901
8.949676139106846e-05,60.02461510787293
8.951249767151753e-05,60.09151877422
8.952823671888816e-05,60.15843420427806
8.954397853366693e-05,60.225361400115865
8.955972311634038e-05,60.29230036380194
8.957547046739525e-05,60.35925109740571
8.959122058731823e-05,60.426213602996356
8.960697347659626e-05,60.49318788264409
8.96227291357162e-05,60.56017393841883
8.963848756516515e-05,60.62717177239149
8.965424876543012e-05,60.6941813866327
8.967001273699841e-05,60.761202783214166
8.968577948035722e-05,60.82823596420721
8.970154899599398e-05,60.895280931684255
8.971732128439607e-05,60.9623376877173
8.973309634605111e-05,61.02985202869728
8.974887418144663e-05,61.098694090459325
8.976465479107043e-05,61.167548256761904
8.978043817541023e-05,61.23641452973304
8.979622433495398e-05,61.305292911501795
8.981201327018957e-05,61.37418340419693
8.982780498160512e-05,61.44308600994821
8.984359946968875e-05,61.51200073088541
8.985939673492862e-05,61.58092756913846
8.987519677781315e-05,61.6498665268384
8.989099959883062e-05,61.71881760611574
8.990680519846962e-05,61.787780809102244
8.992261357721861e-05,61.856756137929295
8.993842473556636e-05,61.92574359472928
8.995423867400149e-05,61.99474318163436
8.997005539301294e-05,62.06375490077775
8.99858748930895e-05,62.13277875429221
9.000169717472028e-05,62.20181474431178
9.001752223839426e-05,62.27086287297003
9.003335008460071e-05,62.339923142401695
9.00491807138288e-05,62.408995554741104
9.006501412656794e-05,62.47808011212376
9.00808503233075e-05,62.5471768166847
9.009668930453702e-05,62.616285670560096
9.011253107074609e-05,62.68540667588596
9.012837562242442e-05,62.75453983479913
9.014422296006172e-05,62.82368514943621
9.016007308414794e-05,62.89284262193499
9.017592599517291e-05,62.96201225443271
9.019178169362677e-05,63.031194049067956
9.02076401799996e-05,63.10038800797897
9.022350145478153e-05,63.16959413330439
9.023936551846295e-05,63.2402039406833
9.025523237153416e-05,63.31123434987933
9.027110201448568e-05,63.38227724839427
9.028697444780799e-05,63.453332638423745
9.03028496719918e-05,63.524400522164605
9.031872768752775e-05,63.59548090181313
9.033460849490673e-05,63.66657377956696
9.035049209461954e-05,63.73767915762321
9.036637848715723e-05,63.808797038180174
9.038226767301082e-05,63.87992742343588
9.039815965267152e-05,63.951070315589284
9.041405442663047e-05,64.02222571683922
9.04299519953791e-05,64.09339362938552
9.044585235940874e-05,64.16457405542762
9.046175551921095e-05,64.2357669971662
9.047766147527724e-05,64.3069724568015
9.049357022809936e-05,64.37819043653495
9.050948177816898e-05,64.44942093856758
9.052539612597803e-05,64.5206639651015
9.054131327201839e-05,64.59191951833884
9.055723321678203e-05,64.66318760048186
9.057315596076115e-05,64.73446821373396
9.058908150444785e-05,64.80576136029815
9.06050098483345e-05,64.87706704237848
9.062094099291335e-05,64.94838526217873
9.063687493867693e-05,65.01971602190379
9.065281168611773e-05,65.09105932375816
9.066875123572842e-05,65.16241516994755
9.068469358800164e-05,65.23378356267722
9.070063874343024e-05,65.3051645041536
9.071658670250707e-05,65.37655799658286
9.073253746572514e-05,65.44882102679668
9.074849103357741e-05,65.5220779524026
9.076444740655714e-05,65.59534775881711
9.078040658515746e-05,65.66863044830464
9.079636856987177e-05,65.74192602313082
9.081233336119338e-05,65.81523448556095
9.082830095961588e-05,65.88855583786136
9.084427136563272e-05,65.96189008229813
9.086024457973768e-05,66.03523722113849
9.087622060242443e-05,66.10859725664928
9.089219943418685e-05,66.18197019109851
9.090818107551888e-05,66.25535602675404
9.092416552691444e-05,66.32875476588407
9.09401527888677e-05,66.40216641075776
9.095614286187279e-05,66.47559096364404
9.097213574642407e-05,66.54902842681292
9.098813144301578e-05,66.62247880253395
9.100412995214247e-05,66.69594209307797
9.102013127429857e-05,66.76941830071543
9.103613540997879e-05,66.84290742771793
9.105214235967774e-05,66.9164094763567
9.106815212389032e-05,66.98992444890416
9.108416470311131e-05,67.06345234763232
9.110018009783574e-05,67.13699317481432
9.11161983085586e-05,67.21054693272313
9.113221933577512e-05,67.28411362363266
9.114824317998043e-05,67.35769324981658
9.11642698416699e-05,67.43128581354962
9.118029932133892e-05,67.50489131710631
9.119633161948297e-05,67.57850976276214
9.121236673659761e-05,67.65214115279245
9.122840467317855e-05,67.72640540118786
9.124444542972149e-05,67.80193986036652
9.12604890067223e-05,67.87748760081371
9.127653540467689e-05,67.95304862486455
9.129258462408123e-05,68.02862293485451
9.13086366654315e-05,68.1042105331201
9.132469152922381e-05,68.17981142199736
9.134074921595448e-05,68.25542560382353
9.135680972611981e-05,68.3310530809356
9.137287306021634e-05,68.40669385567166
9.138893921874053e-05,68.48234793036944
9.140500820218903e-05,68.55801530736781
9.142108001105852e-05,68.63369598900545
9.143715464584585e-05,68.709389977622
9.145323210704782e-05,68.78509727555691
9.146931239516151e-05,68.86081788515072
9.148539551068388e-05,68.93655180874367
9.150148145411214e-05,69.01229904867712
9.151757022594345e-05,69.08805960729208
9.153366182667523e-05,69.16383348693083
9.15497562568048e-05,69.2396206899352
9.156585351682972e-05,69.31542121864821
9.15819536072475e-05,69.39123507541255
9.159805652855591e-05,69.46706226257213
9.161416228125263e-05,69.54290278247052
9.16302708658355e-05,69.618756637452
9.16463822828025e-05,69.6946238298615
9.16624965326516e-05,69.77050436204388
9.167861361588098e-05,69.84639823634502
9.169473353298874e-05,69.92230545511052
9.171085628447326e-05,69.99822602068706
9.172698187083282e-05,70.0748564336492
9.174311029256597e-05,70.15272019259936
9.175924155017114e-05,70.23059764237975
9.177537564414709e-05,70.30848878539815
9.179151257499246e-05,70.38639362406184
9.18076523432061e-05,70.46431216077922
9.182379494928685e-05,70.54224439795846
9.183994039373378e-05,70.62019033800897
9.185608867704587e-05,70.69814998333975
9.187223979972236e-05,70.77612333636097
9.188839376226243e-05,70.85411039948242
9.190455056516549e-05,70.93211117511521
9.192071020893086e-05,71.01012566566997
9.193687269405817e-05,71.08815387355864
9.19530380210469e-05,71.16619580119274
9.196920619039686e-05,71.244251450985
9.198537720260774e-05,71.32232082534803
9.200155105817938e-05,71.40040392669475
9.201772775761183e-05,71.4785007574393
9.203390730140503e-05,71.55661131999523
9.205008969005917e-05,71.63473561677739
9.206627492407443e-05,71.71287365020038
9.208246300395113e-05,71.79102542267984
9.209865393018963e-05,71.86919093663116
9.211484770329046e-05,71.94737019447088
9.213104432375413e-05,72.02556319861517
9.214724379208135e-05,72.10376995148151
9.21634461087728e-05,72.18199045548694
9.217965127432937e-05,72.26022471304965
9.219585928925192e-05,72.33847272658761
9.221207015404153e-05,72.41673449851997
9.222828386919921e-05,72.49611319701965
9.224450043522621e-05,72.57635877639188
9.226071985262375e-05,72.65661846539125
9.227694212189323e-05,72.73689226649904
9.229316724353606e-05,72.81718018219621
9.230939521805381e-05,72.89748221496487
9.232562604594811e-05,72.97779836728714
9.234185972772059e-05,73.05812864164528
9.235809626387316e-05,73.13847304052298
9.23743356549076e-05,73.21883156640327
9.2390577901326e-05,73.29920422177045
9.24068230036303e-05,73.37959100910861
9.242307096232279e-05,73.45999193090297
9.243932177790558e-05,73.5404069896384
9.245557545088109e-05,73.62083618780088
9.247183198175167e-05,73.70127952787628
9.248809137101991e-05,73.78173701235158
9.25043536191883e-05,73.86220864371333
9.252061872675963e-05,73.94269442444946
9.253688669423657e-05,74.02319435704737
9.255315752212206e-05,74.10370844399586
9.2569431210919e-05,74.18423668778331
9.258570776113046e-05,74.26477909089922
9.260198717325951e-05,74.34533565583293
9.261826944780944e-05,74.42590638507491
9.263455458528348e-05,74.5064912811152
9.265084258618507e-05,74.58709034644521
9.266713345101765e-05,74.66770358355596
9.268342718028483e-05,74.74833099493968
9.269972377449025e-05,74.82897258308836
9.271602323413761e-05,74.90962835049456
9.27323255597308e-05,74.9921548499797
9.27486307517737e-05,75.07483553032021
9.276493881077037e-05,75.1575307484534
9.278124973722484e-05,75.24024050693498
9.279756353164137e-05,75.32296480832208
9.281388019452417e-05,75.4057036551714
9.283019972637768e-05,75.48845705004092
9.284652212770625e-05,75.57122499548798
9.286284739901453e-05,75.65400749407175
9.287917554080707e-05,75.73680454835048
9.289550655358864e-05,75.81961616088394
9.291184043786402e-05,75.90244233423168
9.292817719413813e-05,75.98528307095405
9.294451682291591e-05,76.0681383736116
9.29608593247025e-05,76.15100824476568
9.297720470000302e-05,76.23389268697764
9.299355294932273e-05,76.31679170280975
9.300990407316696e-05,76.39970529482422
9.302625807204117e-05,76.48263346558431
9.304261494645082e-05,76.56557621765305
9.305897469690163e-05,76.64853355359465
9.30753373238992e-05,76.73150547597324
9.30917028279493e-05,76.81449198735329
9.310807120955788e-05,76.89749309030043
9.312444246923082e-05,76.98050878737992
9.314081660747429e-05,77.06353908115828
9.315719362479429e-05,77.14658397420153
9.317357352169717e-05,77.22964346907716
9.318995629868917e-05,77.31271756835231
9.320634195627675e-05,77.39580627459506
9.322273049496635e-05,77.47984616263876
9.323912191526463e-05,77.56500101703324
9.32555162176782e-05,77.65017084425546
9.327191340271388e-05,77.73535564693833
9.328831347087845e-05,77.8205554277148
9.330471642267894e-05,77.9057701892188
9.332112225862232e-05,77.99099993408403
9.333753097921575e-05,78.07624466494535
9.335394258496636e-05,78.16150438443732
9.337035707638157e-05,78.24677909519592
9.338677445396869e-05,78.33206879985664
9.340319471823523e-05,78.4173735010562
9.341961786968874e-05,78.50269320143127
9.343604390883684e-05,78.58802790361901
9.345247283618736e-05,78.67337761025756
9.346890465224804e-05,78.75874232398468
9.348533935752689e-05,78.84412204743964
9.350177695253186e-05,78.92951678326116
9.351821743777113e-05,79.01492653408921
9.353466081375276e-05,79.10035130256337
9.355110708098518e-05,79.18579109132484
9.356755623997665e-05,79.27124590301416
9.358400829123572e-05,79.35671574027326
9.360046323527085e-05,79.4422006057436
9.361692107259074e-05,79.52770050206794
9.363338180370407e-05,79.6132154318889
9.364984542911975e-05,79.69874539785029
9.366631194934654e-05,79.78429040259522
9.36827813648936e-05,79.86985044876872
9.369925367626988e-05,79.95542553901483
9.371572888398467e-05,80.0413308414273
9.373220698854711e-05,80.12901379491058
9.374868799046669e-05,80.21671216573918
9.376517189025273e-05,80.3044259566232
9.378165868841486e-05,80.39215517027466
9.379814838546268e-05,80.47989980940505
9.381464098190585e-05,80.56765987672647
9.383113647825424e-05,80.65543537495194
9.38476348750177e-05,80.74322630679447
9.386413617270622e-05,80.83103267496791
9.388064037182985e-05,80.91885448218622
9.389714747289884e-05,81.00669173116447
9.391365747642334e-05,81.09454442461741
9.393017038291375e-05,81.18241256526085
