time_days,Nuclei:Re188 top 16
0.0001702613640340283,0.62457163552714
0.0001702913012131221,0.6249849626299541
0.00017032124365609172,0.6253983624082657
0.00017035119136386292,0.6258118348748561
0.00017038114433736118,0.6262253800425029
0.00017041110257751257,0.6266389979239925
0.00017044106608524303,0.6270526885321084
0.00017047103486147872,0.6274664518796368
0.00017050100890714617,0.6278802879793702
0.00017053098822317168,0.6282941968440983
0.00017056097281048217,0.6287081784866174
0.0001705909626700043,0.6291222329197222
0.00017062095780266527,0.6295363601562131
0.00017065095820939207,0.6299505602088898
0.0001706809638911122,0.6303648330905566
0.00017071097484875307,0.6307791788140182
0.00017074099108324242,0.6311935973920834
0.00017077101259550798,0.6316080888375609
0.0001708010393864779,0.6320226531632646
0.00017083107145708017,0.6324372903820072
0.00017086110880824325,0.6328520005066076
0.0001708911514408955,0.6332667835498824
0.0001709211993559657,0.6336816395246555
0.00017095125255438254,0.6340965684437485
0.0001709813110370751,0.6345115703199885
0.0001710113748049724,0.6349266451662019
0.0001710414438590039,0.6353417929952213
0.00017107151820009895,0.6357570138198784
0.00017110159782918712,0.6361723076530061
0.0001711316827471984,0.6365876745074448
0.0001711617729550625,0.6370031143960306
0.00017119186845370978,0.6374186273316083
0.00017122196924407033,0.6378342133270187
0.00017125207532707473,0.6382498723951102
0.00017128218670365346,0.6386656045487297
0.00017131230337473748,0.6390814098007296
0.00017134242534125752,0.6394977486667055
0.00017137255260414483,0.6399209620619015
0.00017140268516433057,0.6403442498709062
0.00017143282302274626,0.6407676121068056
0.0001714629661803234,0.6411910487826837
0.00017149311463799386,0.6416145599116322
0.0001715232683966894,0.6420381455067394
0.0001715534274573423,0.6424618055811016
0.00017158359182088464,0.6428855401478116
0.00017161376148824893,0.6433093492199697
0.00017164393646036766,0.6437332328106747
0.00017167411673817368,0.6441571909330304
0.00017170430232259974,0.64458122360014
0.0001717344932145791,0.6450053308251129
0.00017176468941504489,0.645429512621058
0.00017179489092493042,0.6458537690010852
0.0001718250977451694,0.6462780999783113
0.0001718553098766954,0.6467025055658503
0.00017188552732044248,0.6471269857768236
0.0001719157500773445,0.6475515406243495
0.0001719459781483359,0.6479761701215538
0.00017197621153435086,0.6484008742815601
0.00017200645023632407,0.6488256531174987
0.0001720366942551901,0.6492505066424968
0.00017206694359188398,0.6496754348696906
0.00017209719824734057,0.6501004378122115
0.00017212745822249524,0.6505255154831995
0.00017215772351828322,0.6509506678957923
0.00017218799413564018,0.6513758950631331
0.00017221827007550167,0.6518011969983641
0.0001722485513388037,0.6522265737146347
0.00017227883792648213,0.6526520252250906
0.00017230912983947329,0.6530775515428849
0.0001723394270787134,0.6535031526811693
0.00017236972964513916,0.6539288286531024
0.00017240003753968711,0.6543545794718397
0.0001724303507632941,0.6547804051505414
0.00017246066931689722,0.6552063057023717
0.00017249099320143353,0.6556322811404938
0.00017252132241784055,0.6560583314780776
0.00017255165696705558,0.6564844567282894
0.00017258199685001648,0.6569108962961117
0.0001726123420676609,0.6573445528084666
0.00017264269262092703,0.6577782855708498
0.0001726730485107529,0.6582120945966657
0.00017270340973807695,0.658645979899326
0.00017273377630383754,0.6590799414922405
0.00017276414820897344,0.6595139793888248
0.00017279452545442342,0.6599480936024938
0.00017282490804112655,0.6603822841466691
0.00017285529597002184,0.6608165510347683
0.0001728856892420488,0.6612508942802183
0.00017291608785814677,0.6616853138964425
0.00017294649181925548,0.6621198098968714
0.00017297690112631466,0.6625543822949332
0.0001730073157802644,0.6629890311040632
0.00017303773578204477,0.6634237563376951
0.00017306816113259613,0.6638585580092683
0.00017309859183285898,0.6642934361322218
0.00017312902788377385,0.6647283907199973
0.00017315946928628167,0.6651634217860413
0.0001731899160413233,0.6655985293437993
0.00017322036814984,0.6660337134067227
0.00017325082561277298,0.6664689739882615
0.00017328128843106385,0.666904311101872
0.00017331175660565402,0.6673397247610088
0.00017334223013748553,0.6677752149791331
0.00017337270902750013,0.6682107817697036
0.00017340319327664014,0.668646425146187
0.00017343368288584771,0.669082145122047
0.00017346417785606548,0.669517941710754
0.00017349467818823588,0.6699538149257769
0.00017352518388330187,0.6703897647805904
0.00017355569494220628,0.6708257912886693
0.0001735862113658924,0.6712618944634929
0.00017361673315530329,0.6716980743185393
0.00017364726031138264,0.6721343308672932
0.00017367779283507392,0.672570664123238
0.00017370833072732103,0.6730070740998632
0.00017373887398906783,0.6734435608106567
0.00017376942262125854,0.6738801242691116
0.0001737999766248374,0.6743167644887228
0.0001738305360007488,0.6747550669282092
0.0001738611007499375,0.6751993631782691
0.00017389167087334816,0.675643737549144
0.0001739222463719258,0.6760881900545713
0.0001739528272466155,0.6765327207082886
0.00017398341349836264,0.6769773295240386
0.00017401400512811254,0.6774220165155617
0.00017404460213681091,0.6778667816966059
0.00017407520452540347,0.6783116250809172
0.00017410581229483627,0.6787565466822488
0.00017413642544605529,0.6792015465143509
0.00017416704398000695,0.6796466245909811
0.00017419766789763755,0.6800917809258948
0.00017422829719989389,0.6805370155328547
0.00017425893188772258,0.680982328425621
0.00017428957196207072,0.681427719617961
0.00017432021742388526,0.6818731891236398
0.00017435086827411364,0.6823187369564295
0.00017438152451370318,0.6827643631301001
0.00017441218614360165,0.6832100676584291
0.0001744428531647567,0.6836558505551917
0.00017447352557811626,0.6841017118341666
0.00017450420338462858,0.684547651509138
0.0001745348865852418,0.6849936695938883
0.00017456557518090449,0.6854397661022062
0.00017459626917256513,0.6858859410478787
0.00017462696856117266,0.6863321944446997
0.00017465767334767587,0.6867785263064614
0.00017468838353302402,0.6872249366469623
0.00017471909911816628,0.6876714254799988
0.00017474982010405222,0.6881179928193751
0.00017478054649163128,0.6885646386788921
0.00017481127828185343,0.6890113630723588
0.00017484201547566847,0.6894581660135813
0.00017487275807402666,0.6899050475163733
0.00017490350607787813,0.6903520075945453
0.0001749342594881735,0.690799046261916
0.00017496501830586324,0.6912461635323018
0.00017499578253189825,0.691693359419525
0.00017502655216722937,0.6921406339374072
0.00017505732721280785,0.6925879870997755
0.00017508810766958484,0.6930399679779858
0.00017511889353851188,0.6934951036085468
0.00017514968482054065,0.6939503192658163
0.00017518048151662278,0.6944056149638645
0.00017521128362771036,0.694860990716767
0.00017524209115475542,0.6953164465385976
0.00017527290409871034,0.695771982443437
0.0001753037224605275,0.6962275984453641
0.0001753345462411596,0.6966832945584648
0.00017536537544155935,0.6971390707968224
0.00017539621006267984,0.6975949271745281
0.00017542705010547402,0.6980508637056699
0.00017545789557089537,0.6985068804043443
0.00017548874645989724,0.6989629772846445
0.0001755196027734333,0.6994191543606707
0.0001755504645124573,0.6998754116465217
0.00017558133167792334,0.7003317491563038
0.00017561220427078536,0.7007881669041194
0.00017564308229199785,0.7012446649040798
0.00017567396574251514,0.7017012431702933
0.000175704854623292,0.7021579017168754
0.0001757357489352831,0.7026146405579393
0.00017576664867944354,0.703071459707606
0.00017579755385672838,0.7035283591799945
0.00017582846446809292,0.7039853389892268
0.0001758593805144927,0.7044423991494312
0.00017589030199688328,0.7048995396747337
0.0001759212289162206,0.7053567605792663
0.0001759521612734605,0.705814061877161
0.0001759830990695593,0.7062714435825548
0.00017601404230547312,0.7067289057095836
0.00017604499098215862,0.7071864482723905
0.0001760759451005723,0.7076440712851163
0.0001761069046616712,0.7081017747619085
0.00017613786966641203,0.7085595587169131
0.0001761688401157522,0.7090174231642826
0.00017619981601064885,0.709475368118168
0.00017623079735205963,0.7099333935927268
0.00017626178414094208,0.7103914996021147
0.00017629277637825418,0.710849686160495
0.00017632377406495372,0.7113093866354859
0.0001763547772019991,0.7117754823988344
0.00017638578579034844,0.7122416601160142
0.00017641679983096043,0.7127079198014376
0.00017644781932479363,0.7131742614695156
0.00017647884427280698,0.7136406851346652
0.00017650987467595941,0.7141071908113026
0.00017654091053521007,0.7145737785138466
0.00017657195185151844,0.7150404482567225
0.0001766029986258439,0.7155072000543531
0.00017663405085914627,0.7159740339211687
0.00017666510855238526,0.7164409498715963
0.00017669617170652105,0.7169079479200718
0.00017672724032251366,0.7173750280810276
0.00017675831440132364,0.7178421903689046
0.00017678939394391135,0.7183094347981407
0.00017682047895123767,0.7187767613831809
0.00017685156942426325,0.7192441701384684
0.00017688266536394935,0.7197116610784535
0.00017691376677125698,0.7201792342175842
0.00017694487364714771,0.7206468895703165
0.0001769759859925829,0.7211146271511037
0.0001770071038085244,0.7215824469744055
0.00017703822709593396,0.7220503490546808
0.00017706935585577383,0.7225183334063954
0.000177100490089006,0.7229864000440124
0.00017713162979659307,0.7234545489820029
0.00017716277497949743,0.7239227802348348
0.00017719392563868196,0.7243910938169849
0.00017722508177510948,0.724859489742927
0.00017725624338974297,0.725327968027139
0.00017728741048354582,0.7257965286841035
0.00017731858305748132,0.726265171728303
0.00017734976111251317,0.7267338971742253
0.00017738094464960497,0.7272027050363569
0.00017741213366972077,0.7276715953291916
0.00017744332817382454,0.7281405680672202
0.00017747452816288065,0.7286096232649423
0.00017750573363785338,0.7290787609368536
0.00017753694459970748,0.7295479810974584
0.00017756816104940755,0.7300172837612585
0.0001775993829879187,0.7304943295046481
0.00017763061041620583,0.7309716711880486
0.00017766184333523443,0.7314490968026577
0.00017769308174596973,0.7319266063632304
0.00017772432564937753,0.7324041998845299
0.00017775557504642344,0.7328818773813156
0.00017778682993807357,0.7333596388683561
0.00017781809032529387,0.7338374843604168
0.00017784935620905083,0.7343154138722708
0.00017788062759031077,0.7347934274186898
0.00017791190447004028,0.735271525014449
0.00017794318684920631,0.7357497066743286
0.0001779744747287757,0.7362279724131079
0.00017800576810971568,0.7367063222455721
0.00017803706699299346,0.7371847561865056
0.00017806837137957667,0.7376632742506993
0.00017809968127043278,0.7381418764529424
0.00017813099666652977,0.7386205628080311
0.0001781623175688355,0.7390993333307597
0.00017819364397831828,0.7395781880359302
0.00017822497589594627,0.7400571269383411
0.00017825631332268814,0.7405361500528004
0.00017828765625951237,0.7410152573941114
0.00017831900470738801,0.7414944489770874
0.0001783503586672839,0.7419737248165376
0.00017838171814016935,0.742453084927279
0.0001784130831270136,0.742932529324127
0.00017844445362878627,0.7434120580219039
0.00017847582964645696,0.7438916710354303
0.00017850721118099565,0.7443713683795333
0.00017853859823337227,0.7448511500690387
0.00017856999080455714,0.7453310161187796
0.00017860138889552054,0.7458109665435871
0.00017863279250723295,0.7462910013582961
0.0001786642016406653,0.746771120577748
0.00017869561629678824,0.74725132421678
0.00017872703647657304,0.7477316122902391
0.00017875846218099074,0.7482119848129684
0.00017878989341101295,0.7486924417998191
0.000178821330167611,0.7491729832656406
0.00017885277245175687,0.7496612688076758
0.00017888422026442227,0.7501499794012955
0.00017891567360657948,0.7506387759251236
0.00017894713247920054,0.7511276583942664
0.00017897859688325806,0.7516166268238383
0.00017901006681972446,0.7521056812289513
0.0001790415422895727,0.7525948216247254
0.0001790730232937756,0.7530840480262775
0.00017910450983330632,0.7535733604487319
0.00017913600190913806,0.7540627589072123
0.00017916749952224438,0.7545522434168481
0.0001791990026735988,0.7550418139927675
0.00017923051136417524,0.7555314706501063
0.0001792620255949476,0.7560212134039987
0.0001792935453668899,0.7565110422695817
0.00017932507068097665,0.757000957261999
0.00017935660153818218,0.7574909583963918
0.00017938813793948123,0.7579810456879085
0.00017941967988584852,0.7584712191516965
0.0001794512273782592,0.7589614788029092
0.00017948278041768828,0.7594518246566994
0.00017951433900511123,0.7599422567282255
0.0001795459031415034,0.7604327750326454
0.00017957747282784062,0.760923379585123
0.00017960904806509865,0.7614140704008222
0.0001796406288542536,0.7619048474949125
0.00017967221519628153,0.7623957108825616
0.00017970380709215894,0.7628866605789452
0.00017973540454286225,0.7633776965992365
0.00017976700754936828,0.763868818958616
0.0001797986161126538,0.7643600276722627
0.000179830230233696,0.7648513227553632
0.00017986184991347195,0.7653427042230997
0.0001798934751529592,0.7658341720906653
0.00017992510595313518,0.7663257263732488
0.00017995674231497774,0.7668173670860469
0.00017998838423946475,0.7673090942442554
0.0001800200317275742,0.7678009078630726
0.00018005168478028453,0.7682928079577038
0.00018008334339857397,0.7687858952765734
0.00018011500758342134,0.7692860948514111
0.00018014667733580515,0.769786382376566
0.00018017835265670461,0.7702867578675058
0.00018021003354709862,0.7707872213396942
0.00018024172000796664,0.771287772808604
0.00018027341204028798,0.7717884122897055
0.00018030510964504238,0.7722891397984755
0.00018033681282320958,0.7727899553503904
0.00018036852157576964,0.7732908589609324
0.00018040023590370257,0.7737918506455831
0.00018043195580798888,0.7742929304198307
0.00018046368128960886,0.7747940982991611
0.00018049541234954337,0.7752953542990698
0.00018052714898877308,0.7757966984350472
0.00018055889120827912,0.7762981307225929
0.00018059063900904257,0.7767996511772044
0.00018062239239204493,0.777301259814387
0.0001806541513582676,0.7778029566496429
0.00018068591590869238,0.7783047416984824
0.0001807176860443011,0.7788066149764152
0.00018074946176607572,0.779308576498953
0.0001807812430749986,0.7798106262816146
0.000180813029972052,0.7803127643399164
0.00018084482245821865,0.7808149906893821
0.00018087662053448112,0.7813173053455337
0.00018090842420182248,0.7818197083239008
0.00018094023346122562,0.7823221996400103
0.00018097204831367403,0.7828247793093971
0.0001810038687601509,0.7833274473475943
0.00018103569480164,0.7838302037701421
0.00018106752643912502,0.7843330485925785
0.00018109936367359002,0.7848359818304491
0.00018113120650601895,0.7853390034992984
0.00018116305493739627,0.7858421136146769
0.0001811949089687063,0.7863453121921341
0.0001812267686009338,0.7868485992472266
0.0001812586338350635,0.7873519747955089
0.0001812905046720805,0.7878554388525436
0.00018132238111296975,0.7883589914338902
0.00018135426315871685,0.7888667896605921
0.00018138615081030716,0.7893787752330544
0.0001814180440687263,0.7898908508281713
0.00018144994293496023,0.7904030164617732
0.0001814818474099949,0.790915272149689
0.0001815137574948166,0.791427617907756
0.0001815456731904116,0.7919400537518085
0.00018157759449776657,0.7924525796976888
0.00018160952141786806,0.7929651957612373
0.00018164145395170315,0.7934779019583015
0.00018167339210025876,0.7939906983047273
0.00018170533586452225,0.7945035848163685
0.0001817372852454809,0.7950165615090758
0.00018176924024412245,0.7955296283987084
0.0001818012008614345,0.7960427855011233
0.00018183316709840513,0.7965560328321848
0.00018186513895602233,0.797069370407756
0.00018189711643527452,0.7975827982437066
0.00018192909953714998,0.7980963163559047
0.0001819610882626375,0.7986099247602259
0.00018199308261272577,0.7991236234725441
0.00018202508258840385,0.7996374125087403
0.0001820570881906608,0.8001512918846942
0.00018208909942048608,0.8006652616162921
0.00018212111627886914,0.8011793217194209
0.0001821531387667995,0.8016934722099682
0.00018218516688526726,0.8022077131038304
0.0001822172006352622,0.8027220444169002
0.00018224924001777472,0.8032364661650783
0.000182281285033795,0.8037509783642637
0.0001823133356843138,0.8042655810303629
0.00018234539197032161,0.8047802741792803
0.00018237745389280952,0.805295057826928
0.0001824095214527684,0.8058099319892154
0.00018244159465118974,0.8063248966820606
0.0001824736734890647,0.8068399519213795
0.00018250575796738505,0.8073550977230949
0.00018253784808714243,0.8078703341031275
0.00018256994384932893,0.8083856610774074
0.00018260204525493646,0.8089015734820674
0.00018263415230495748,0.8094254671934865
0.00018266626500038435,0.8099494530213724
0.0001826983833422098,0.8104735309819244
0.0001827305073314265,0.8109977010913396
0.0001827626369690276,0.8115219633658224
0.00018279477225600617,0.8120463178215779
0.0001828269131933555,0.8125707644748128
0.0001828590597820692,0.8130953033417402
0.00018289121202314082,0.8136199344385722
0.0001829233699175644,0.8141446577815277
0.00018295553346633377,0.8146694733868237
0.00018298770267044333,0.8151943812706861
0.00018301987753088731,0.8157193814493368
0.0001830520580486604,0.8162444739390071
0.00018308424422475717,0.8167696587559249
0.0001831164360601727,0.8172949359163272
0.00018314863355590194,0.8178203054364482
0.00018318083671294027,0.8183457673325302
0.000183213045532283,0.8188713216208124
0.0001832452600149258,0.8193969683175433
0.00018327748016186443,0.8199227074389684
0.0001833097059740949,0.8204485390013415
0.00018334193745261324,0.8209744630209138
0.0001833741745984159,0.8215004795139442
0.00018340641741249918,0.8220265884966906
0.00018343866589585995,0.8225527899854177
0.00018347092004949482,0.8230790839963877
0.00018350317987440103,0.8236054705458723
0.0001835354453715756,0.8241319496501406
0.0001835677165420159,0.8246585213254655
0.0001835999933867195,0.8251851855881261
0.00018363227590668412,0.8257119424544003
0.00018366456410290766,0.8262387919405723
0.00018369685797638808,0.8267657340629246
0.00018372915752812378,0.8272927688377493
0.00018376146275911302,0.8278198962813342
0.0001837937736703545,0.8283471164099756
0.00018382609026284686,0.8288744292399685
0.0001838584125375892,0.8294018347876139
0.00018389074049558044,0.8299361363884752
0.00018392307413782008,0.8304722456618038
0.0001839554134653074,0.8310084491994655
0.0001839877584790422,0.8315447470180377
0.00018402010918002412,0.8320811391340946
0.00018405246556925335,0.8326176255642199
0.00018408482764772986,0.8331542063249937
0.0001841171954164542,0.8336908814330053
0.0001841495688764267,0.8342276509048407
0.00018418194802864818,0.8347645147570949
0.00018421433287411944,0.8353014730063603
0.0001842467234138416,0.8358385256692364
0.0001842791196488159,0.8363756727623236
0.00018431152158004358,0.8369129143022245
0.00018434392920852637,0.8374502503055473
0.00018437634253526595,0.8379876807888996
0.00018440876156126433,0.8385252057688967
0.00018444118628752344,0.8390628252621504
0.0001844736167150458,0.8396005392852822
0.00018450605284483368,0.840138347854911
0.0001845384946778898,0.8406762509876626
0.00018457094221521693,0.8412142487001625
0.00018460339545781817,0.841752341009043
0.00018463585440669646,0.8422905279309337
0.00018466831906285535,0.8428288094824735
0.0001847007894272982,0.8433671856802988
0.00018473326550102887,0.8439056565410535
0.00018476574728505102,0.8444442220813797
0.0001847982347803689,0.8449828823179277
0.00018483072798798657,0.8455216372673453
0.00018486322690890858,0.8460604869462881
0.00018489573154413934,0.8465994313714104
0.00018492824189468376,0.8471384705593736
0.00018496075796154668,0.8476776045268385
0.00018499327974573314,0.8482168332904692
0.00018502580724824856,0.8487561568669363
0.00018505834047009826,0.8492955752729083
0.00018509087941228803,0.849835088525061
0.00018512342407582354,0.8503746966400694
0.0001851559744617109,0.8509207657409826
0.0001851885305709561,0.8514694051905675
0.0001852210924045657,0.852018141107674
0.00018525365996354608,0.8525669735092613
0.000185286233248904,0.8531159024122963
0.0001853188122616462,0.8536649278337443
0.00018535139700277998,0.8542140497905796
0.00018538398747331228,0.8547632682997727
0.00018541658367425077,0.8553125833783032
0.0001854491856066028,0.8558619950431487
0.00018548179327137633,0.8564115033112942
0.00018551440666957913,0.8569611081997228
0.00018554702580221943,0.8575108097254256
0.0001855796506703054,0.8580606079053925
0.0001856122812748457,0.8586105027566205
0.00018564491761684872,0.8591604942961037
0.0001856775596973235,0.8597105825408474
0.00018571020751727903,0.8602607675078532
0.00018574286107772429,0.8608110492141254
0.00018577552037966886,0.8613614276766784
0.00018580818542412205,0.8619119029125195
0.00018584085621209382,0.8624624749386695
0.0001858735327445938,0.8630131437721433
0.0001859062150226323,0.8635639094299652
0.00018593890304721938,0.8641147719291578
0.00018597159681936555,0.8646657312867498
0.00018600429634008136,0.8652167875197715
0.00018603700161037764,0.8657679406452572
0.00018606971263126525,0.8663191906802419
0.00018610242940375545,0.8668705376417671
0.0001861351519288594,0.8674219815468738
0.00018616788020758875,0.8679735224126093
0.00018620061424095503,0.8685251602560208
0.00018623335402997017,0.8690768950941605
0.0001862660995756461,0.8696287269440827
0.00018629885087899514,0.8701806558228457
0.00018633160794102952,0.8707326817475085
0.00018636437076276194,0.8712848047351373
0.0001863971393452051,0.871837024802797
0.00018642991368937175,0.8723893419675562
0.00018646269379627516,0.8729504867860304
0.0001864954796669285,0.873511959401662
0.0001865282713023453,0.8740735307412746
0.00018656106870353905,0.8746352008222253
0.00018659387187152374,0.8751969696618779
0.00018662668080731315,0.8757588372775941
0.00018665949551192163,0.8763208036867454
0.00018669231598636332,0.8768828689066993
0.00018672514223165289,0.8774450329548319
0.0001867579742488049,0.8780072958485183
0.0001867908120388344,0.878569657605141
0.0001868236556027562,0.8791321182420802
0.00018685650494158575,0.879694677776725
0.00018688936005633832,0.8802573362264622
0.0001869222209480296,0.8808200936086862
0.00018695508761767523,0.8813829499407899
0.00018698796006629125,0.8819459052401736
0.00018702083829489371,0.8825089595242374
0.00018705372230449905,0.8830721128103878
0.0001870866120961235,0.8836353651160296
0.00018711950767078396,0.8841987164585757
0.00018715240902949718,0.8847621668554391
0.00018718531617328008,0.8853257163240352
0.00018721822910314998,0.8858893648817859
0.00018725114782012418,0.8864531125461126
0.0001872840723252203,0.8870169593344422
0.00018731700261945594,0.8875809052642023
0.00018734993870384917,0.8881449503528267
0.0001873828805794179,0.8887090946177484
0.00018741582824718063,0.8892733380764087
0.00018744878170815556,0.8898376807462449
0.00018748174096336153,0.8904021226447058
0.00018751470601381713,0.8909666637892343
0.00018754767686054159,0.8915313041972848
0.0001875806535045538,0.892096043886307
0.00018761363594687334,0.8926608828737611
0.0001876466241885195,0.8932258211771038
0.00018767961823051228,0.8937908588138009
0.00018771261807387123,0.8943559958013138
0.00018774562371961668,0.8949258126185587
0.00018777863516876867,0.8955002285214638
0.00018781165242234778,0.8960747454241734
0.00018784467548137447,0.8966493633444436
0.00018787770434686962,0.8972240823000387
0.00018791073901985414,0.8977989023087224
0.00018794377950134912,0.8983738233882628
0.00018797682579237596,0.8989488455564318
0.00018800987789395607,0.8995239688310033
0.00018804293580711122,0.9000991932297561
0.0001880759995328631,0.9006745187704682
0.000188109069072234,0.9012499454709265
0.00018814214442624584,0.9018254733489156
0.0001881752255959213,0.9024011024222279
0.0001882083125822827,0.9029768327086538
0.00018824140538635297,0.9035526642259922
0.0001882745040091549,0.9041285969920401
0.0001883076084517118,0.9047046310246032
0.0001883407187150467,0.9052807663414834
0.00018837383480018333,0.9058570029604933
0.00018840695670814512,0.9064333408994415
0.00018844008443995612,0.9070097801761466
0.00018847321799664012,0.907586320808423
0.00018850635737922145,0.9081629628140951
0.00018853950258872443,0.9087397062109853
0.0001885726536261737,0.9093165510169239
0.0001886058104925939,0.9098934972497396
0.0001886389731890099,0.9104705449272653
0.00018867214171644695,0.9110476940673413
0.0001887053160759301,0.9116249446878036
0.00018873849626848508,0.9122022968065004
0.00018877168229513726,0.9127797504412736
0.00018880487415691264,0.9133573056099759
0.0001888380718548371,0.9139349623304578
0.00018887127538993692,0.9145127206205778
0.0001889044847632383,0.9150905804981916
0.00018893769997576794,0.9156685419811644
0.00018897092102855242,0.9162466050873594
0.00018900414792261878,0.9168247698346467
0.0001890373806589939,0.9174058564892124
0.00018907061923870532,0.91799342455628
0.00018910386366278016,0.9185810959356978
0.00018913711393224632,0.9191688706456365
0.00018917037004813133,0.9197567487042596
0.0001892036320114634,0.9203447301297429
0.00018923689982327057,0.9209328149402591
0.00018927017348458126,0.921521003153988
0.0001893034529964239,0.9221092947891094
0.00018933673835982726,0.9226976898638097
0.0001893700295758202,0.9232861883962751
0.00018940332664543175,0.9238747904046964
0.00018943662956969127,0.9244634959072702
0.000189469938349628,0.9250523049221905
0.00018950325298627176,0.9256412174676613
0.00018953657348065218,0.9262302335618833
0.00018956989983379932,0.9268193532230666
0.00018960323204674325,0.9274085764694181
0.0001896365701205144,0.9279979033191535
0.00018966991405614317,0.9285873337904882
0.00018970326385466042,0.9291768679016437
0.00018973661951709683,0.9297665056708405
0.00018976998104448364,0.9303562471163077
0.0001898033484378519,0.9309460922562716
0.00018983672169823324,0.9315360411089683
0.00018987010082665906,0.9321260936926299
0.0001899034858241613,0.9327162500254985
0.00018993687669177178,0.9333065101258137
0.0001899702734305228,0.9338968740118234
0.00019000367604144657,0.9344873417017749
0.00019003708452557566,0.9350779132139205
0.0001900704988839428,0.9356685885665166
0.00019010391911758066,0.9362593677778173
0.00019013734522752257,0.9368502508660888
0.0001901707772148015,0.937441237849592
0.00019020421508045109,0.9380323287465984
0.0001902376588255048,0.9386235235753762
0.00019027110845099647,0.9392148223542014
0.00019030456395796,0.9398062251013501
0.00019033802534742966,0.940401244536758
0.00019037149262043958,0.9410021759537364
0.0001904049657780245,0.9416032130327519
0.0001904384448212189,0.9422043557923798
0.00019047192975105783,0.9428056042512051
0.00019050542056857613,0.9434069584278092
0.0001905389172748093,0.9440084183407851
0.0001905724198707925,0.9446099840087196
0.0001906059283575615,0.9452116554502114
0.000190639442736152,0.945813432683856
0.00019067296300760003,0.9464153157282575
0.00019070648917294161,0.9470173046020169
0.00019074002123321327,0.9476193993237474
0.0001907735591894513,0.9482215999120547
0.00019080710304269257,0.9488239063855574
0.0001908406527939739,0.9494263187628721
0.0001908742084443322,0.9500288370626182
0.00019090776999480496,0.9506314613034235
0.00019094133744642933,0.9512341915039112
0.00019097491080024317,0.9518370276827164
0.00019100849005728408,0.9524399698584701
0.00019104207521859025,0.9530430180498133
0.0001910756662851995,0.9536461722753818
0.0001911092632581505,0.9542494325538255
0.00019114286613848151,0.9548527989037862
0.0001911764749272314,0.9554562713439182
0.00019121008962543894,0.9560598498928734
0.00019124371023414327,0.9566635345693099
0.00019127733675438355,0.957267325391887
0.00019131096918719936,0.9578712223792707
0.00019134460753363012,0.9584752255501248
0.0001913782517947158,0.9590793349231226
0.00019141190197149627,0.9596835505169354
0.00019144555806501179,0.9602878723502423
0.0001914792200763025,0.9608923004417195
0.00019151288800640917,0.9614968348100549
0.00019154656185637234,0.9621014754739318
0.00019158024162723304,0.9627062224520431
0.00019161392732003227,0.9633110757630801
0.00019164761893581122,0.9639227560302537
0.00019168131647561145,0.964537264312995
0.0001917150199404745,0.9651518806449961
0.00019174872933144227,0.9657666050452569
0.0001917824446495566,0.9663814375327764
0.00019181616589585986,0.966996378126563
0.00019184989307139422,0.9676114268456222
0.0001918836261772024,0.968226583708968
0.000191917365214327,0.9688418487356131
0.00019195111018381096,0.9694572219445783
0.00019198486108669733,0.9700727033548824
0.00019201861792402948,0.9706882929855535
0.0001920523806968508,0.9713039908556178
0.00019208614940620497,0.971919796984109
0.00019211992405313572,0.9725357113900589
0.0001921537046386872,0.9731517340925099
0.0001921874911639035,0.9737678651105011
0.00019222128362982908,0.9743841044630798
0.00019225508203750833,0.9750004521692908
0.00019228888638798622,0.9756169082481906
0.00019232269668230755,0.9762334727188318
0.00019235651292151743,0.9768501456002727
0.00019239033510666122,0.9774669269115763
0.00019242416323878424,0.9780838166718059
0.00019245799731893232,0.9787008149000326
0.00019249183734815122,0.9793179216153264
0.00019252568332748705,0.9799351368367648
0.00019255953525798588,0.9805524605834236
0.00019259339314069428,0.9811698928743874
0.00019262725697665866,0.9817874337287389
0.00019266112676692598,0.9824050831655703
0.000192695002512543,0.9830228412039701
0.00019272888421455696,0.9836407078630361
0.00019276277187401514,0.9842586831618662
0.0001927966654919651,0.9848767671195632
0.0001928305650694544,0.9854949597552308
0.00019286447060753108,0.9861132610879809
0.00019289838210724303,0.9867316711369224
0.00019293229956963862,0.9873531336220606
0.00019296622299576615,0.9879813241829908
0.00019300015238667438,0.9886096251989434
0.00019303408774341195,0.9892380366893355
0.00019306802906702793,0.9898665586735949
0.00019310197635857149,0.9904951911711491
0.00019313592961909187,0.9911239342014283
0.00019316988884963873,0.9917527877838694
0.00019320385405126162,0.9923817519379079
0.00019323782522501063,0.99301082668299
0.0001932718023719357,0.9936400120385562
0.00019330578549308725,0.9942693080240603
0.00019333977458951547,0.9948987146589486
0.0001933737696622713,0.9955282319626818
0.0001934077707124053,0.9961578599547144
0.00019344177774096875,0.996787598654513
0.00019347579074901255,0.9974174480815399
0.0001935098097375883,0.9980474082552666
0.0001935438347077474,0.9986774791951638
0.00019357786566054182,0.99930766092071
0.00019361190259702316,0.9999379534513806
0.00019364594551824388,1.0005683568066637
0.00019367999442525602,1.0011988710060413
0.00019371404931911224,1.0018294960690055
0.00019374811020086508,1.002460232015048
0.0001937821770715675,1.0030910788636669
0.00019381624993227253,1.0037220366343622
0.00019385032878403328,1.004353105346635
0.0001938844136279033,1.0049842850199948
